year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2014,4,3,44982,67751,21102,90051,38601,44405,48284
2014,4,4,83621,68231,11691,91280,32984,44605,39548
2014,4,5,18840,6878,30839,93993,33080,2760,61763
2014,4,6,84813,18880,53101,27535,83045,44786,9559
2014,4,7,73054,9763,82873,18035,93865,3974,24437
2014,4,8,48817,98379,2721,32437,82961,30763,80068
2014,4,9,15945,25367,5968,51136,32244,36806,41481
2014,4,10,81675,55917,3243,66487,74796,6344,4021
2014,4,11,57841,17481,59931,47246,27243,42804,15280
2014,4,12,37459,63129,6069,86276,77859,25141,75064
2014,4,13,60820,55903,91484,93116,97621,47451,40603
2014,4,14,29864,50608,22083,27890,6525,25326,20728
2014,4,15,81320,81669,4748,55512,15501,31031,72757
2014,4,16,59095,40186,84389,96553,19666,6809,69180
2014,4,17,97525,31949,34244,74696,4203,42079,14163
2014,4,18,1823,39529,44765,48038,90136,16848,2279
2014,4,19,13012,92173,3006,94332,90193,24105,76195
2014,4,20,5693,5135,68952,81139,61672,19692,34043
2014,4,21,81338,76500,93223,95214,8448,43818,26261
2014,4,22,29002,85896,70423,47176,41776,31539,61565
2014,4,23,48263,98386,3843,61275,6910,6848,61958
2014,4,24,13454,30952,38152,35498,52439,23455,46636
2014,4,25,14110,93146,10679,11799,69645,3901,13364
2014,4,26,94444,64070,9624,23445,49965,46398,66972
2014,4,27,8092,27937,98536,56354,42674,2378,47628
2014,4,28,49584,25577,89585,63037,56529,44089,18535
2014,4,29,25319,67543,31522,55780,60689,42200,67579
2014,4,30,46685,62452,90942,41129,26521,16918,50925
2014,5,1,92837,13315,67897,928,57603,32784,27282
2014,5,2,277,85162,91261,49860,27090,47198,39248
2014,5,3,83618,41286,44134,25288,8828,25656,51068
2014,5,4,85868,17855,48646,32553,96659,5939,50033
2014,5,5,23179,72856,70957,16016,2523,5205,16943
2014,5,6,60125,37989,90576,60401,39502,31837,46612
2014,5,7,82943,79034,55860,82913,20319,16345,18200
2014,5,8,45498,92000,89267,31366,26207,4264,10270
2014,5,9,22865,10203,70302,46043,99410,7610,28410
2014,5,10,1932,29167,11705,78409,83507,2280,8809
2014,5,11,39360,84116,81773,22302,79501,3984,35214
2014,5,12,99819,70328,13414,61669,62328,2680,9386
2014,5,13,4886,56944,89655,27750,83498,26308,30144
2014,5,14,82907,33917,84906,1191,79435,46610,75951
2014,5,15,62941,15241,34759,2300,99357,32883,14602
2014,5,16,95209,86866,29815,11380,57194,9580,43048
2014,5,17,35873,62260,82433,40758,35555,38439,74859
2014,5,18,35404,64746,91354,34662,15014,26259,32204
2014,5,19,94449,89220,48154,57389,4461,49265,56041
2014,5,20,20169,32147,642,15377,19013,46808,6756
2014,5,21,92558,6388,99803,44782,84999,48587,81891
2014,5,22,36905,87025,3101,72308,68122,44454,36969
2014,5,23,83136,70713,59173,93936,59932,7326,7676
2014,5,24,80744,6590,43716,912,55089,44357,66289
2014,5,25,90453,91165,43044,83010,13904,9199,74143
2014,5,26,98902,74137,46033,52158,61162,49133,24465
2014,5,27,45635,59938,47785,28770,30650,23309,39057
2014,5,28,6934,46987,6733,4029,69928,448,54941
2014,5,29,25016,11157,21229,15468,2321,30624,44829
2014,5,30,32576,56174,58971,47829,30311,21355,69986
2014,5,31,7824,86839,40802,53458,46777,4938,68580
2014,6,1,93778,28247,37636,17063,91585,44368,61092
2014,6,2,61512,94816,26032,2880,5972,13612,84699
2014,6,3,24644,60587,65880,73571,16761,41202,21399
2014,6,4,63423,62557,37736,71246,65747,28537,64703
2014,6,5,12523,83474,39634,6301,28072,27270,63363
2014,6,6,36008,21637,60806,13872,32804,36837,46751
2014,6,7,55127,66800,67801,96122,27387,33680,76044
2014,6,8,60499,91234,7442,23921,70142,45177,21518
2014,6,9,35888,40065,52572,48411,39891,42206,61063
2014,6,10,84314,69475,10777,20322,7463,21583,74193
2014,6,11,56619,74771,67295,28097,41571,1447,60571
2014,6,12,68957,1479,26614,45807,92712,408,76079
2014,6,13,62853,11936,97596,98740,52001,16519,43502
2014,6,14,8243,58724,50916,92556,44550,28045,19229
