year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2004,2,23,48210,86596,53188,59097,65148,28260,72183
2004,2,24,66621,66032,14319,2097,22750,2870,85384
2004,2,25,28675,31130,14508,70584,16577,49736,6656
2004,2,26,71542,88689,36985,42526,90880,48148,83648
2004,2,27,72859,99883,64154,37421,86478,17342,36517
2004,2,28,67978,61953,55051,34598,27984,19370,3046
2004,2,29,67085,88591,8429,12111,36072,39289,42694
2004,3,1,52649,89024,9349,24190,94065,12685,56715
2004,3,2,84944,10832,86714,74155,27066,868,7927
2004,3,3,13544,84561,40795,81521,62865,45846,52470
2004,3,4,7201,81567,85515,74285,70157,10296,56396
2004,3,5,6228,49584,85441,58876,54959,11142,39417
2004,3,6,49023,73826,82484,50319,1010,19197,10825
2004,3,7,28075,36416,68751,41618,20976,9545,9490
2004,3,8,83841,21742,71959,91041,3308,23826,51677
2004,3,9,89816,84121,84424,12396,50056,19865,87623
2004,3,10,5014,81006,87040,70389,71183,35875,67059
2004,3,11,72192,71423,77883,267,7839,12985,11884
2004,3,12,28814,88881,97726,29006,10623,19684,46398
2004,3,13,30282,43509,18075,36450,43981,18850,15197
2004,3,14,10388,88714,52819,31754,86071,6210,72142
2004,3,15,57254,42084,55552,29445,13507,49786,29711
2004,3,16,37697,12770,87947,66510,18002,35672,21868
2004,3,17,44976,71707,48265,91610,31568,32691,78059
2004,3,18,75548,1541,93255,2288,6606,12425,14041
2004,3,19,92677,18635,36182,66282,77070,8085,45726
2004,3,20,6928,57870,41789,44624,86991,29735,87486
2004,3,21,4992,31758,39353,49968,19816,3969,1577
2004,3,22,51383,3012,85987,43283,20904,45593,25570
2004,3,23,27509,58017,79610,36537,93003,32143,22818
2004,3,24,70073,40227,14896,77000,14448,6684,61624
2004,3,25,1438,2770,49109,6429,50879,4813,32748
2004,3,26,70694,25133,30676,22077,28144,33014,31711
2004,3,27,65399,28606,27280,9260,86623,23241,65796
2004,3,28,95977,55383,64966,66049,11961,46213,9401
2004,3,29,26408,69248,81024,27845,88369,46484,60625
2004,3,30,39247,67648,39725,9940,92780,20400,48368
2004,3,31,37276,19766,30078,2674,48371,23709,71933
2004,4,1,51345,13301,74081,47322,68683,5398,33370
2004,4,2,96995,51610,72770,23402,20857,20145,7598
2004,4,3,9225,32980,34575,64823,16979,24299,21114
2004,4,4,9759,61050,39482,63386,80815,35911,26059
2004,4,5,45538,75972,94344,96882,89272,34776,64203
2004,4,6,74307,40173,73925,71301,8134,13046,51055
2004,4,7,45342,49543,95004,70918,98874,29578,75740
2004,4,8,15853,20228,26853,25611,97630,32686,65348
2004,4,9,94796,84949,71406,40333,77272,32101,33567
2004,4,10,66543,66876,14121,57201,23400,38045,24854
2004,4,11,31533,67443,55908,76874,16985,17263,27791
2004,4,12,32210,96841,99882,48062,33420,26735,70024
2004,4,13,47401,25772,95371,42197,27072,33129,38881
2004,4,14,4343,65229,52447,87238,48457,16568,84438
2004,4,15,71856,70964,5643,3389,38406,27902,56614
2004,4,16,71742,45165,44405,3952,58357,44286,8365
2004,4,17,91776,87372,58389,55529,29496,3759,7725
2004,4,18,56567,53239,12957,60910,18468,31756,88147
2004,4,19,83276,64675,8936,55131,35638,14579,34871
2004,4,20,90396,8832,71485,78489,53996,15889,18792
2004,4,21,12352,76526,67157,20480,80250,25545,46008
2004,4,22,9745,95655,90084,82663,65246,3040,83572
2004,4,23,65,84795,8070,83340,49469,33358,18470
2004,4,24,1459,64288,13341,91854,73119,34825,56694
2004,4,25,27115,17065,85486,55818,9942,2642,26297
2004,4,26,90191,94538,68656,16287,6544,8739,8950
2004,4,27,88141,61779,58873,88205,62925,33295,11544
2004,4,28,12394,16652,10014,13852,97291,39706,42057
2004,4,29,70409,40882,8750,13875,74298,10587,69693
2004,4,30,84239,79580,62341,90782,74117,30997,43420
2004,5,1,97013,6087,38721,85153,67865,47594,19710
2004,5,2,30790,80888,61253,59535,13891,37618,79738
2004,5,3,11181,27323,11794,97941,84556,36895,31816
2004,5,4,58853,47482,97860,43092,27061,26552,20225
2004,5,5,17530,23900,73644,30894,29987,12365,82398
2004,5,6,14203,26310,22107,61344,23549,49712,50878
2004,5,7,37439,87329,26967,64971,31004,38760,52911
2004,5,8,15559,92007,91078,90764,39488,5289,70207
2004,5,9,82900,98193,431,16781,22092,24074,47674
2004,5,10,68430,2790,96424,98985,29099,34882,70328
2004,5,11,52647,34593,97558,90085,38274,24524,1407
2004,5,12,69277,79636,50670,1187,71642,8099,8302
2004,5,13,27481,63388,58508,26732,77932,8938,53513
2004,5,14,16375,49364,7538,84805,52153,3961,63789
2004,5,15,81252,38843,60468,50250,89787,24377,46687
2004,5,16,28060,98901,28093,13688,78536,28762,64875
2004,5,17,66529,53213,23176,10361,32952,31684,7092
2004,5,18,10883,56973,80604,27257,6336,38142,78413
2004,5,19,74841,8454,28553,56092,63648,39021,2693
2004,5,20,53435,63397,79379,81494,78649,7472,55182
2004,5,21,73536,2585,26408,40064,55797,15935,30424
2004,5,22,5100,63970,3868,15982,20943,34471,73239
2004,5,23,43630,88964,88003,18470,97418,16556,50913
2004,5,24,77417,21928,13606,30851,1676,42984,28697
2004,5,25,80325,16807,40230,53860,35744,32989,20276
2004,5,26,7892,48923,77051,12992,29245,30918,38973
2004,5,27,66539,81741,88563,10168,70704,26566,84990
2004,5,28,84473,9473,35902,61890,31400,15859,12740
2004,5,29,33075,75195,37788,13399,92001,28017,23611
2004,5,30,27744,77357,10238,35636,26280,37288,38627
2004,5,31,55524,84558,93951,22062,66298,32514,8581
2004,6,1,53353,75431,93570,37826,84903,45824,76067
2004,6,2,16302,28034,25158,65728,3228,12946,15479
2004,6,3,95229,57314,79089,39324,34671,5678,11311
2004,6,4,77302,92965,56289,49177,93874,240,37590
2004,6,5,76523,49105,36170,29876,24535,46092,34053
2004,6,6,25789,91915,119,58442,19948,41628,4169
2004,6,7,39528,4573,19647,51108,78239,15087,80431
2004,6,8,12909,20764,98094,6562,30081,4382,65738
2004,6,9,40306,20973,43327,16829,70077,45848,23056
2004,6,10,10963,41939,63460,36751,50205,13578,41544
2004,6,11,86505,5205,35713,26032,26130,21711,67139
2004,6,12,4368,3150,83921,33628,40265,32014,70189
2004,6,13,70345,52748,95926,27003,73720,5604,83831
2004,6,14,60149,51451,6886,87463,9742,36697,70566
2004,6,15,59946,50274,52109,62802,71830,4173,68833
2004,6,16,14311,92236,82323,35030,95385,32596,25009
2004,6,17,52001,80961,25197,38698,33708,37474,85700
2004,6,18,23780,9429,9530,280,60880,32767,87742
2004,6,19,70621,19463,28307,46918,86088,30416,79720
2004,6,20,74269,940,14904,4932,93175,47227,19961
2004,6,21,4911,96174,41322,56912,77134,16518,15609
2004,6,22,10842,20344,77660,50973,29772,37189,71252
2004,6,23,7003,36307,38993,93975,72121,33652,893
2004,6,24,74560,64067,66964,48828,81358,31867,10111
2004,6,25,74533,95445,26424,95795,91618,17745,82706
2004,6,26,68752,50614,64666,95945,70957,42325,26917
2004,6,27,17081,45865,98168,40435,98523,37160,24410
2004,6,28,70643,37163,91654,45202,1229,8617,382
2004,6,29,98939,56835,80492,73471,52280,6915,9265
2004,6,30,43897,91011,38323,29000,41625,2988,34944
2004,7,1,12581,61665,71860,46013,7529,36379,76448
2004,7,2,6052,39891,37209,93046,77053,28862,44600
2004,7,3,94634,87478,64981,93572,44312,11824,17042
2004,7,4,12943,85091,52658,73192,76101,40980,82191
2004,7,5,17725,10320,27135,46658,71984,15346,59022
2004,7,6,95864,1725,95469,18267,57967,32677,37665
2004,7,7,35019,61538,82264,29652,65367,47244,73223
2004,7,8,26031,25419,6616,38973,10509,9274,42164
2004,7,9,2962,66605,14355,20686,76924,7841,83695
2004,7,10,65259,89538,92717,77475,7614,4537,2093
2004,7,11,65580,53566,39757,599,31455,38372,26602
2004,7,12,96822,1967,69825,39204,27386,26440,88176
2004,7,13,54246,52065,6692,57207,35022,37398,37893
2004,7,14,28297,95238,77939,9908,1127,37007,87382
2004,7,15,8741,91544,15826,90672,45109,21935,81270
2004,7,16,76563,10306,37872,89736,28625,24048,48939
2004,7,17,56010,16839,23467,10255,85256,30158,63814
2004,7,18,20277,67555,78058,48573,79144,5996,48480
2004,7,19,96622,43003,62213,21714,50898,44391,42386
2004,7,20,12358,82677,20007,5272,9334,24230,55008
2004,7,21,37958,98277,40298,10319,31468,30116,20574
2004,7,22,16723,10273,4387,53351,94179,32444,8275
2004,7,23,89674,54791,93107,2648,14145,21671,4361
2004,7,24,65042,66061,36746,93751,48737,6753,59023
2004,7,25,58071,47334,10382,12380,45611,679,82699
2004,7,26,93430,47147,59624,26504,57419,30362,36206
2004,7,27,67950,79157,14480,73975,33947,7586,66622
2004,7,28,64444,95609,983,29485,61669,4080,43236
2004,7,29,26758,27184,38610,1180,74518,48991,43559
2004,7,30,36480,99669,52609,29909,46815,12232,72764
2004,7,31,20586,92593,68969,4887,71749,33448,5213
2004,8,1,22048,7386,71835,86491,2994,39169,22327
2004,8,2,81014,43248,71914,7771,70432,10523,65302
2004,8,3,44949,59513,55213,81428,75534,7821,47688
2004,8,4,38700,36405,451,59285,28997,19419,70523
2004,8,5,17098,52866,75736,55497,76603,13922,21987
2004,8,6,79596,69442,90665,60610,12689,12579,74732
2004,8,7,99472,73101,10034,60772,48966,15246,38551
2004,8,8,24499,89418,86238,63198,25822,3040,78835
2004,8,9,71171,72458,35709,4620,41676,11444,20116
2004,8,10,34630,91717,18454,14226,61158,9118,64835
2004,8,11,90199,88048,59566,6022,77501,35951,13146
2004,8,12,26466,67548,41696,67316,73318,44286,86865
2004,8,13,99139,47325,85699,86661,36135,21408,31280
2004,8,14,94162,49203,67747,28791,57272,36200,39368
2004,8,15,34781,11670,34202,24979,99717,10120,27353
2004,8,16,93569,12422,30498,36386,79970,38545,63701
2004,8,17,53287,32830,50566,68777,96507,2616,65438
2004,8,18,48993,74023,63069,43154,39578,30816,88296
2004,8,19,96849,33367,47664,31629,45036,48217,42960
2004,8,20,61105,8336,20312,71025,20758,17161,27411
2004,8,21,17079,55705,27463,86717,88535,44380,55493
2004,8,22,1393,46996,27282,50385,37370,6703,63538
2004,8,23,76947,53870,98185,90147,87236,45848,71776
2004,8,24,48624,44065,11087,26080,68752,31398,67104
2004,8,25,5861,14910,20866,39291,70614,48329,16007
2004,8,26,75500,42708,97852,76892,89703,25133,57276
2004,8,27,27073,31835,37165,20371,85704,35350,40518
2004,8,28,89292,81197,48645,37915,41613,9731,33994
2004,8,29,26717,7480,77449,32577,22389,48315,1868
2004,8,30,93002,46643,14226,84854,5702,12077,31745
2004,8,31,95405,37210,89021,38829,85396,26185,39199
2004,9,1,87452,61534,86068,93095,59083,34712,81009
2004,9,2,17047,94442,11354,43763,1921,38802,42692
2004,9,3,40661,87116,80911,50015,50110,45136,84868
2004,9,4,55812,7213,96612,67568,60774,1984,42748
2004,9,5,62521,28169,98298,66324,6054,34366,69418
2004,9,6,81488,35429,6778,98535,29871,18131,62297
2004,9,7,48143,6933,51340,5156,10400,32250,85170
2004,9,8,76862,43738,90037,49025,67302,3000,36592
2004,9,9,28075,4984,55691,6947,49504,3988,9623
2004,9,10,55557,54705,49040,37045,90134,5818,11931
2004,9,11,20004,90300,94227,84498,13584,11919,89653
2004,9,12,23984,10520,44822,17197,54257,1210,36221
2004,9,13,21558,70562,99164,65984,91897,4854,89283
2004,9,14,41400,8841,78905,96956,63546,27944,50352
2004,9,15,53679,113,2282,90034,90413,12861,4531
2004,9,16,3996,91131,80536,44331,1650,41709,21527
2004,9,17,55907,9271,27747,77464,79832,43262,69800
2004,9,18,71728,98115,49082,29479,23308,27986,76434
2004,9,19,86853,55929,93138,56883,56042,11771,43268
2004,9,20,62806,40983,54150,66801,32113,34685,1132
2004,9,21,33763,92746,89010,89669,2016,33109,3484
2004,9,22,98199,76370,43283,86278,74485,42364,35756
2004,9,23,97792,36701,58541,996,92630,1678,34230
2004,9,24,65023,79801,37497,27828,20783,41646,980
2004,9,25,52896,42683,38463,86658,35428,27473,22678
2004,9,26,53795,76933,76161,68345,53302,35796,44622
2004,9,27,44138,44511,70377,58281,81212,45269,5628
2004,9,28,90193,96947,49857,55215,93099,3705,69394
2004,9,29,13881,11703,26725,83128,70737,15188,19785
2004,9,30,22516,9012,62462,76310,85944,4975,44654
2004,10,1,55597,90770,15627,16087,35280,2355,20719
2004,10,2,16491,47623,66347,23035,60921,32555,68249
2004,10,3,54019,36260,93994,67900,64314,20719,1027
2004,10,4,35050,2258,37164,57565,11269,15977,60226
2004,10,5,13564,70951,11231,85512,78072,43209,61598
2004,10,6,29704,45563,92317,62546,93185,8663,85581
2004,10,7,54106,7569,80181,8124,60180,24175,82375
2004,10,8,24493,11245,59754,75894,13502,46917,79810
2004,10,9,41122,12893,35,54685,196,27617,40196
2004,10,10,94619,70825,58146,40674,16387,462,33220
2004,10,11,25924,25476,5152,80029,33044,35332,38152
2004,10,12,9576,75858,96879,34068,87102,6632,36314
2004,10,13,16955,53548,76123,58076,82792,42510,52760
2004,10,14,99339,36478,69308,10310,7303,27453,10983
2004,10,15,40041,94266,70554,65964,36093,25705,72344
2004,10,16,69136,61037,66848,95063,36894,13726,75483
2004,10,17,40348,20357,71796,57302,90256,14270,55378
2004,10,18,89399,56779,44489,5090,93257,30148,45399
2004,10,19,16911,73952,66381,73303,68217,36935,49267
2004,10,20,4309,12639,17962,89797,90027,34809,14859
2004,10,21,43273,48534,30341,83620,85242,18488,77273
2004,10,22,75497,82758,89002,81248,55888,49843,26337
2004,10,23,65496,79990,1735,82406,53942,34467,82061
2004,10,24,38510,37753,27679,42819,66744,45640,58967
2004,10,25,56770,30449,33825,16394,78982,30518,6365
2004,10,26,80576,99005,73638,72424,98114,28991,73671
2004,10,27,54002,28833,56359,19497,25175,8093,18255
2004,10,28,79116,58912,90315,17625,96664,17993,36795
2004,10,29,79759,63632,25761,36529,94080,25938,19274
2004,10,30,89414,56455,85639,86341,71811,25628,58764
2004,10,31,69925,70970,28787,40278,99803,35145,76126
2004,11,1,24977,59590,94380,20444,18501,34694,74420
2004,11,2,31516,19038,31215,11275,82670,6975,64155
2004,11,3,93101,49264,33428,98866,5718,35418,55206
2004,11,4,93881,27397,60322,80157,98367,39108,80434
2004,11,5,98169,74252,12911,39497,33841,7291,29940
2004,11,6,68693,8336,14359,16561,27374,11925,54187
2004,11,7,10043,35252,8341,19495,84515,8120,58361
2004,11,8,6585,9890,19918,465,37286,30239,56973
2004,11,9,35652,69346,33758,50172,59950,46668,86020
2004,11,10,10142,53958,82311,95187,78646,13022,1747
2004,11,11,6019,74946,55933,32413,10197,30625,21907
2004,11,12,11064,38744,86619,17648,64985,6537,34464
2004,11,13,2271,3127,31436,54274,88825,31545,10798
2004,11,14,65126,28212,26817,75267,98522,9128,16805
2004,11,15,77167,22149,98551,99537,97094,20835,21949
2004,11,16,23643,51459,207,51058,6555,36826,68705
2004,11,17,87891,9714,19520,90161,29192,17307,10787
2004,11,18,34368,48851,81584,99493,93414,24752,31112
2004,11,19,8287,33879,77916,1805,72379,42819,81341
2004,11,20,85825,63653,33289,25819,31464,49848,36876
2004,11,21,54370,53025,61932,42260,62738,31451,28773
