year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2011,6,13,44291,65323,42904,73048,87313,136,85132
2011,6,14,80202,59431,95828,3034,70616,17133,62297
2011,6,15,53222,82053,41930,87411,14896,3764,32827
2011,6,16,36556,30362,63518,59058,17080,16265,52682
2011,6,17,92872,41971,50839,53514,23645,10094,66561
2011,6,18,27309,10230,8045,23862,69660,3872,46895
2011,6,19,56627,21004,85543,9848,19408,27473,73611
2011,6,20,50655,31236,36437,87210,77950,49954,22620
2011,6,21,11381,32570,65301,20604,90892,32491,10469
2011,6,22,14536,42585,33382,58196,69166,41426,32058
2011,6,23,55177,45297,25304,28155,82653,10847,64354
2011,6,24,2060,54671,67964,52715,85906,4400,56276
2011,6,25,80207,20705,35247,7939,53275,547,78542
2011,6,26,44166,49390,19011,75054,8326,2392,19601
2011,6,27,93843,10169,48010,49019,55465,39666,37173
2011,6,28,38117,16864,31526,56529,71534,15842,15595
2011,6,29,57439,36593,98222,53998,73650,33469,51936
2011,6,30,26924,50367,90478,87441,99756,25840,28846
2011,7,1,24433,94583,44799,18275,4751,42808,63645
2011,7,2,76567,98825,77169,31036,15688,8695,67564
2011,7,3,87221,40888,29510,44660,77480,27731,5009
2011,7,4,51129,61199,76944,94404,11566,33773,38197
2011,7,5,27673,9612,93394,52106,20546,38192,70380
2011,7,6,25296,47352,70377,1863,62528,47545,22898
2011,7,7,78216,72591,36813,65436,13478,16322,6447
2011,7,8,7310,94052,41455,58438,71603,18399,89194
2011,7,9,99520,18523,67390,27192,44487,27135,35649
2011,7,10,65032,31679,82381,90328,95382,2757,48542
2011,7,11,57909,301,57791,36124,72892,44603,11560
2011,7,12,2721,77276,28006,10030,71327,35813,28468
2011,7,13,59281,20563,54013,58800,39085,37754,22344
2011,7,14,83571,14888,97992,48603,62918,30372,25282
2011,7,15,58299,49480,80175,16208,49781,37965,28683
2011,7,16,39024,32567,70242,41744,9842,14600,11774
2011,7,17,97520,16764,36593,73153,37326,40605,51952
2011,7,18,92762,28358,50647,92685,59597,48639,51287
