year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2014,10,27,83301,95569,2480,75610,77824,15026,86682
2014,10,28,97929,93562,69886,80433,29161,15171,84108
2014,10,29,35967,34817,6456,75952,1990,26783,33210
2014,10,30,83710,10976,7176,37262,52727,36208,46375
2014,10,31,59048,2663,65700,58700,14583,18180,84309
2014,11,1,8759,49557,17342,6687,59470,3579,63471
2014,11,2,4982,18749,7578,40949,69917,30386,13252
2014,11,3,71907,7168,52813,55616,34496,26341,29230
2014,11,4,3574,12548,85604,62621,31562,1303,51320
2014,11,5,62496,35834,71980,71254,1742,39321,34292
2014,11,6,77564,92900,97763,98897,28000,21692,36197
2014,11,7,97917,52077,5800,86175,75597,24965,31790
2014,11,8,10092,51305,67371,13665,80204,2974,72637
2014,11,9,28117,20629,30308,90612,72814,18639,78218
2014,11,10,90908,7959,72509,84823,17210,36623,53719
2014,11,11,45210,8315,56268,59478,60391,12067,5652
2014,11,12,35987,37031,3793,62430,88335,21164,6094
2014,11,13,84890,40489,85082,13006,77469,31741,63618
2014,11,14,50283,50379,98187,41190,74690,20695,2364
2014,11,15,91899,57318,26082,53460,81984,32349,22937
2014,11,16,42374,44416,58588,94713,97798,28733,87142
2014,11,17,86133,66248,49588,87374,6736,34669,10380
2014,11,18,84205,82762,3997,50839,49492,18535,78380
2014,11,19,24181,89229,50743,16080,62898,26824,49539
2014,11,20,61233,75525,98828,3607,36292,23767,58319
2014,11,21,34089,52499,55460,36573,18746,5047,83947
2014,11,22,41834,56068,24326,26038,55181,44674,83228
2014,11,23,4672,63208,1607,28853,68788,2349,81284
2014,11,24,48038,45524,47174,9270,37400,46001,29228
2014,11,25,90043,19768,27546,24132,88618,49358,87056
2014,11,26,7364,20756,17354,49197,93175,8031,21586
2014,11,27,48355,2704,84813,53027,82263,2771,78231
2014,11,28,67403,71471,59514,15440,33346,6687,81061
2014,11,29,70746,52688,70289,60788,88807,14186,81271
2014,11,30,77424,13543,94679,1139,50651,12032,20335
2014,12,1,43825,70063,58272,8532,89118,43084,31558
2014,12,2,71381,62206,59788,55135,33676,35653,80574
2014,12,3,67022,42339,11634,54119,11378,48274,81258
2014,12,4,16536,12460,32529,93960,42354,27207,51450
2014,12,5,93004,55590,61785,53181,42004,36408,41712
2014,12,6,31122,95844,39621,18854,58049,15760,3988
2014,12,7,91725,51412,60913,75098,93750,38898,89216
2014,12,8,21480,87172,60473,38015,99631,9353,38326
2014,12,9,41984,52911,59776,51340,8501,37912,24520
2014,12,10,66856,90671,66231,97977,86514,22203,73182
2014,12,11,44563,37962,7169,52639,89373,18081,54088
2014,12,12,99474,56979,73303,20953,44150,127,5320
2014,12,13,60132,75832,39997,2115,28742,16124,39806
2014,12,14,53594,70387,74325,20450,61058,6907,64778
2014,12,15,47571,79109,67960,8485,17070,25128,17475
2014,12,16,6442,59561,21562,5916,32891,11216,53220
2014,12,17,93392,61343,34891,53523,37174,24888,81989
