year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2013,3,6,59877,59487,19456,37059,19024,34336,73648
2013,3,7,64303,26236,48846,75456,95110,39333,50323
2013,3,8,56391,5376,92308,91384,92077,48334,44830
2013,3,9,6790,38774,80980,77640,38269,13152,1541
2013,3,10,46784,39396,41411,23012,15234,27219,71
2013,3,11,34257,27906,3718,98559,54141,18915,64014
2013,3,12,49251,58247,50688,5641,63623,42996,43377
2013,3,13,72051,7681,84558,95192,46454,15537,29183
2013,3,14,84722,45040,57076,47858,84435,48486,20869
2013,3,15,99668,75704,30939,33924,3610,1009,58835
2013,3,16,57750,19923,39200,7000,94522,39888,58993
2013,3,17,74496,49235,42369,46546,56915,26926,11738
2013,3,18,19721,8814,30920,20794,53854,4347,35003
2013,3,19,54640,2833,55872,70660,78536,3162,70935
2013,3,20,98497,70522,69769,56247,6797,8969,89598
2013,3,21,17670,15208,8590,92165,64442,17310,15062
2013,3,22,37708,10587,96799,73780,19401,44071,60926
2013,3,23,73254,48417,95928,27893,67601,18151,58552
2013,3,24,46137,87665,19487,60985,74538,5607,17231
2013,3,25,97686,14575,13181,15355,29782,21770,7519
2013,3,26,10575,89080,62581,64635,99666,25731,24766
2013,3,27,35418,36153,65691,8671,922,11619,72916
2013,3,28,68522,46121,51467,31010,33785,37305,81995
2013,3,29,8323,92912,25577,6008,23838,38757,27715
2013,3,30,53620,76879,45233,80546,82310,24165,41532
2013,3,31,98327,99896,16298,33745,52400,31988,22415
2013,4,1,53321,43606,95330,38195,6079,13149,15556
2013,4,2,39863,66805,77550,64537,76068,19479,60545
2013,4,3,99906,74587,24611,69877,51465,19843,86774
2013,4,4,33774,10360,28306,32101,10255,44603,35845
2013,4,5,79006,26590,24611,48679,86548,36293,26873
2013,4,6,92626,15793,72428,32488,82597,16330,27025
2013,4,7,75017,2160,83921,74922,76746,24883,21150
2013,4,8,28211,94725,27923,78336,5084,6228,36788
2013,4,9,31690,830,8984,10696,27420,33595,85726
2013,4,10,13967,69887,62598,22944,85679,1377,5431
2013,4,11,84627,34058,68807,59643,36217,19079,30916
2013,4,12,12963,93961,12065,57525,5038,39988,22212
2013,4,13,26473,96215,79000,58163,97045,37983,75210
2013,4,14,40816,37929,60935,71134,7815,39884,74077
2013,4,15,9845,91260,65859,10824,25318,1018,86818
2013,4,16,77886,36448,37734,90848,46761,16150,84724
2013,4,17,51798,6137,16936,94622,18704,12287,39136
