year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2019,2,5,73107,56703,55488,66919,94447,40768,82528
2019,2,6,51752,6408,71928,51592,87260,16893,9769
2019,2,7,44122,27329,80848,63357,33025,43069,88623
2019,2,8,72829,89124,92415,16035,20552,25625,76988
2019,2,9,21856,47337,65077,11314,20392,36916,74584
2019,2,10,14838,44036,57112,66589,50443,29039,14533
2019,2,11,37703,12283,14301,98176,55963,45148,67885
2019,2,12,5340,88216,16507,78168,93691,25273,44202
2019,2,13,30594,17249,17542,68801,64586,48970,114
2019,2,14,84977,35885,74698,16166,79920,31809,12754
2019,2,15,46715,77199,17286,84417,5834,47938,8944
2019,2,16,61796,43085,93180,67135,47652,26039,31654
2019,2,17,57694,51311,55856,88288,68560,39749,27088
2019,2,18,33145,88718,53554,34473,24602,28251,80638
2019,2,19,20874,76411,49743,67588,69961,33381,38356
2019,2,20,75794,31318,83651,37590,90755,26831,1076
2019,2,21,38406,2869,82730,96100,70531,4937,80739
2019,2,22,39090,44685,74178,88586,49754,27731,39410
2019,2,23,90707,55981,6399,11580,48743,6142,19167
2019,2,24,18704,39522,63874,94497,87191,47525,78438
2019,2,25,77945,24355,69514,32703,43575,18595,65154
2019,2,26,30457,23531,45892,85899,84567,20069,74484
2019,2,27,34320,47800,30246,25026,20132,36644,82958
2019,2,28,85227,92785,48476,3930,48658,12350,4778
2019,3,1,52201,59874,63216,30145,580,49081,82847
2019,3,2,60506,17675,8000,90962,41205,20243,16860
2019,3,3,42123,90312,67696,76442,54463,47941,17819
2019,3,4,90946,50936,70776,76172,60073,35604,70101
2019,3,5,8730,64305,94879,60930,24178,24446,77427
2019,3,6,41109,23526,70273,17966,57552,44625,65279
2019,3,7,15108,64867,18491,57230,71530,36186,3671
2019,3,8,25992,478,67841,33290,67765,4969,89461
2019,3,9,27837,90572,89562,36567,54876,792,73848
2019,3,10,95405,91589,21274,52865,15114,7899,830
2019,3,11,72665,18875,12460,4124,93,30950,11353
2019,3,12,71623,17135,95023,13966,33964,29215,47255
2019,3,13,1729,34183,56716,29565,24754,12629,12483
2019,3,14,95981,63420,12683,7737,71360,308,10601
2019,3,15,86473,74558,47782,75489,93432,10242,39612
2019,3,16,93525,91191,57316,81499,24678,2338,75464
2019,3,17,74993,47904,59071,93073,82087,32138,48990
2019,3,18,23192,94766,37824,19173,74537,506,6909
2019,3,19,45896,17166,3862,48720,91723,17995,50560
2019,3,20,1507,28236,36523,95031,35779,43838,66529
2019,3,21,76808,62527,88344,68152,10430,13766,21225
2019,3,22,92516,95903,16566,15708,7020,4389,71232
2019,3,23,81556,21247,94492,43803,38412,14705,52522
2019,3,24,46486,82700,49433,47992,27287,35955,73022
