year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2015,5,15,14090,74737,45058,3228,91925,40143,35960
2015,5,16,47148,87122,54676,92981,94908,27454,8278
2015,5,17,59989,91534,65436,91349,76881,7294,69628
2015,5,18,35891,51360,37054,89808,38777,26417,71880
2015,5,19,83053,94400,6570,13494,85488,1627,16722
2015,5,20,93765,58121,59033,57264,61595,13708,244
2015,5,21,72854,7514,4873,32842,99047,20308,50543
2015,5,22,75928,43954,10170,28170,95313,47224,4329
2015,5,23,50441,89992,86208,33493,743,42777,53338
2015,5,24,86231,60756,80059,79995,18876,5443,7258
2015,5,25,96822,85503,3853,69675,93016,25077,72517
2015,5,26,92062,11737,59411,84341,55690,19580,28862
2015,5,27,67354,16803,63190,17794,23146,49398,51286
2015,5,28,23889,58526,14623,10119,19281,11034,56465
2015,5,29,54509,82828,60074,51330,68330,30278,37357
2015,5,30,61345,5354,56225,69759,33442,15635,10451
2015,5,31,89131,85214,99313,56484,18369,12502,84277
2015,6,1,41514,28251,41914,81754,86777,22889,38224
2015,6,2,22409,274,31040,93269,83101,41113,60951
2015,6,3,51431,87742,98307,29127,9448,4531,45237
2015,6,4,42889,70165,85688,32020,71730,1352,24855
2015,6,5,90098,80205,79132,47964,8456,37397,69717
2015,6,6,11584,10285,54293,33992,10558,35332,53613
2015,6,7,10011,76445,4563,61441,80538,2869,6919
2015,6,8,6337,73751,22156,49226,60267,24195,7597
2015,6,9,31996,25546,2451,38446,5750,47934,72761
2015,6,10,30557,35331,48829,42140,61967,3121,42484
2015,6,11,72525,88453,36096,98887,81249,7010,30327
2015,6,12,78138,59878,83597,84475,49980,22104,73700
2015,6,13,10246,46298,47648,58593,71843,16450,53390
2015,6,14,93945,64384,32502,24501,16066,31331,12993
2015,6,15,78032,803,75476,66908,89255,27923,65794
2015,6,16,86855,84932,42472,64993,61161,26069,19467
2015,6,17,27492,48172,99518,54089,10822,47165,89033
2015,6,18,82664,13614,42423,76608,77997,24924,17461
2015,6,19,10414,72606,453,88446,73409,42280,81705
2015,6,20,62663,20202,37499,49518,21485,46322,30862
2015,6,21,98997,38742,80328,26488,3266,29845,30576
2015,6,22,14087,27009,9608,96750,56974,18382,89710
2015,6,23,34971,43306,7170,61736,32263,23974,26533
2015,6,24,5671,16253,38238,68334,36454,42088,54203
2015,6,25,74290,88409,65064,73286,27151,11743,39773
2015,6,26,30416,41587,96700,44502,84947,6307,87603
2015,6,27,41920,91041,47312,93242,34346,20833,34978
2015,6,28,66608,94806,21510,88631,11058,9747,3316
2015,6,29,63863,68186,7518,38152,56595,38933,1437
2015,6,30,83745,50675,27561,14160,8613,24260,85013
2015,7,1,93559,46919,32615,51830,37959,46279,25072
2015,7,2,88656,83463,16401,71615,78269,37910,30245
2015,7,3,5678,14009,33560,69541,82194,7429,4044
2015,7,4,55140,62713,35481,38884,29739,29393,49395
2015,7,5,38351,3653,44407,48261,50571,43374,30091
2015,7,6,4881,89652,61514,93536,73114,27914,65150
2015,7,7,67734,32175,41747,73412,62535,25306,9304
2015,7,8,44729,32735,83347,99868,11799,35179,45104
2015,7,9,41538,14572,24498,79888,34576,35257,54501
2015,7,10,1498,78630,60943,6378,84633,22456,19913
2015,7,11,57746,16721,81414,41832,48895,23160,71595
2015,7,12,11430,14818,90898,72510,63904,40596,68729
2015,7,13,75702,42127,43832,17239,73050,34682,63479
2015,7,14,7625,69938,57979,25474,64919,18921,71851
2015,7,15,49551,57728,48115,23648,74448,29528,41831
2015,7,16,23342,69040,13425,51123,83857,20674,3632
2015,7,17,47760,11270,12361,23461,69748,6192,67052
2015,7,18,59149,40873,70530,66773,27162,28508,38598
2015,7,19,8432,63780,40448,57982,37859,38562,67982
