year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2001,4,4,36530,51285,87361,39707,88651,4953,85918
2001,4,5,35179,84242,46770,35517,4039,22224,28036
2001,4,6,60267,74347,31857,15601,12,33716,12117
2001,4,7,22845,47737,82314,65663,92633,10047,63442
2001,4,8,58773,55383,61412,11655,6667,48772,31361
2001,4,9,11670,20076,93630,46848,4317,40400,48716
2001,4,10,24707,28975,16752,84974,19674,14960,36926
2001,4,11,19685,65027,99042,42530,12763,31355,84544
2001,4,12,21748,7754,17985,80520,79488,29396,42174
2001,4,13,86154,44519,59887,14175,80947,3516,51022
2001,4,14,1615,10267,76090,26322,39242,9193,37647
2001,4,15,58915,90504,44572,78599,55531,9966,27480
2001,4,16,84645,57672,62023,6392,65425,30007,3264
2001,4,17,44912,75754,11789,47418,36625,21675,61592
2001,4,18,17571,41543,38966,19185,51809,31407,71858
2001,4,19,91050,40599,5856,66316,31102,428,31267
2001,4,20,2984,26745,98746,87629,84416,10769,30372
2001,4,21,66193,57127,13635,27456,49233,25424,31225
2001,4,22,85857,13450,52817,19779,54992,8134,65315
2001,4,23,6801,39540,17173,14202,96490,23028,80518
2001,4,24,43943,89807,41784,46927,16551,40529,64555
2001,4,25,17319,17649,61278,83511,74776,24913,77318
2001,4,26,40360,16688,18543,26216,30137,37711,85994
2001,4,27,1481,95844,1308,8281,51735,34832,72482
2001,4,28,48224,74212,2999,8518,80370,11134,85444
2001,4,29,13273,18015,6350,30591,35663,33980,70453
2001,4,30,26790,58892,74122,67149,75579,42664,69716
2001,5,1,22067,80374,55709,23547,92569,23369,18179
2001,5,2,44303,24552,70661,8878,15115,40011,73748
2001,5,3,95485,51145,5543,25109,69159,28245,72051
2001,5,4,21173,12224,18855,47963,71115,42976,11463
2001,5,5,63045,85640,41179,1463,82365,13239,45010
2001,5,6,91286,2959,89540,51940,27511,10200,7170
2001,5,7,58977,50211,10917,70813,17707,16459,75921
2001,5,8,3217,61055,67971,24389,73278,36825,28703
2001,5,9,60744,79801,20166,40140,81792,11344,31603
2001,5,10,80508,90934,82964,88145,93893,22503,85
2001,5,11,37755,49055,17254,96731,15617,44522,27544
2001,5,12,33323,77332,63464,36539,38387,47787,77279
2001,5,13,11664,50963,65982,72408,47115,36147,62547
2001,5,14,28906,63842,70501,25766,54775,3464,13910
2001,5,15,48667,42319,70346,2773,91373,37599,79504
2001,5,16,6989,48472,83399,56663,25804,13214,3201
2001,5,17,64190,11000,70479,92205,61963,2812,50964
2001,5,18,25429,38958,9863,70687,19151,30363,36452
2001,5,19,90278,50179,26713,55296,92497,47059,78069
2001,5,20,221,1009,57572,7209,65833,40970,43871
2001,5,21,91636,4183,73423,72177,31535,10253,64381
2001,5,22,9849,13065,45345,35277,68374,5207,75963
2001,5,23,3877,51921,18766,94154,18451,45479,29449
2001,5,24,10947,58889,7517,27519,76249,31440,24727
2001,5,25,42081,22409,14949,33716,42944,4723,55892
2001,5,26,90830,64976,86625,678,94392,48321,32306
2001,5,27,79117,19879,58269,82993,71799,43386,47146
2001,5,28,90250,38864,26595,17548,14104,34111,45067
2001,5,29,90353,31903,96145,48785,54311,27446,58853
2001,5,30,13606,32168,21096,20787,13495,7720,57816
2001,5,31,7886,56040,90122,87003,75918,14742,49995
2001,6,1,64069,58127,47141,70670,13343,40087,54569
2001,6,2,43798,40549,65987,50502,72451,12132,39287
2001,6,3,43114,5929,98139,73071,38096,19234,73858
2001,6,4,51591,43306,31673,75828,15697,38146,32830
2001,6,5,7967,2887,49177,72035,61014,12669,49056
2001,6,6,90708,2755,63624,34505,43303,29611,5007
2001,6,7,32106,8094,84293,75219,14022,48783,38289
2001,6,8,68469,34368,58498,20059,77673,40171,55887
2001,6,9,9722,28316,75068,17688,47555,24244,66074
2001,6,10,24920,36912,65129,15627,56018,28752,40131
2001,6,11,15673,74714,51489,47778,82807,35781,39348
2001,6,12,96828,50915,3988,65297,85283,12486,81707
2001,6,13,79307,69008,13945,5380,13675,5365,3067
2001,6,14,61229,29608,45492,86148,82872,10620,71774
2001,6,15,55241,55724,68257,70913,30437,19745,55042
2001,6,16,13244,71878,90741,26423,39144,44729,28071
2001,6,17,24426,73566,9778,20085,42573,40074,15464
2001,6,18,56247,45438,64883,33828,91398,10374,29975
2001,6,19,90621,37346,38101,45861,93069,22709,33126
2001,6,20,39857,58805,84519,69452,47034,25260,45875
2001,6,21,86178,86340,20297,26955,59905,46426,67039
2001,6,22,2477,86500,88855,75075,48289,20089,78902
2001,6,23,39686,80462,28877,30306,17807,33329,82519
2001,6,24,27227,6037,41996,67084,81193,26514,36535
2001,6,25,28227,18125,48761,14404,4464,19058,21358
2001,6,26,80720,15483,4749,83196,18334,9955,4623
2001,6,27,66623,80043,83524,6308,60504,28752,2966
2001,6,28,94663,12080,45484,21889,34468,3831,65324
2001,6,29,15661,46696,41859,43887,64821,6971,64642
2001,6,30,85636,76028,15999,82708,7863,37099,12255
2001,7,1,26196,47053,56877,92818,27095,40401,55478
2001,7,2,3951,69152,68443,14965,97584,30278,76853
2001,7,3,48403,34108,42177,80415,97155,387,34301
2001,7,4,78327,7357,15294,80315,99737,47645,33022
2001,7,5,7599,84743,45276,50146,31796,2153,12964
2001,7,6,75242,58905,74793,95544,44408,43235,20508
2001,7,7,58343,89864,63713,6746,40323,22241,87160
2001,7,8,37477,22627,27813,15804,46335,43106,2470
2001,7,9,46071,90750,75491,70021,91845,20766,80167
2001,7,10,39992,39270,79482,31585,98174,4274,67129
2001,7,11,58934,13860,53988,17276,3723,17700,64021
2001,7,12,60397,56292,27533,14225,78918,21697,36380
2001,7,13,41605,31154,58849,4027,38256,34339,24048
2001,7,14,30100,71457,94214,70091,27078,23695,41675
2001,7,15,41604,44320,45155,537,58179,49143,27812
2001,7,16,78253,33194,58185,55001,89486,2069,19225
2001,7,17,84755,73765,15605,26359,4918,40805,80386
2001,7,18,43173,41496,20785,89624,12952,14998,29714
