year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2018,8,2,6420,96041,14638,89283,5868,22447,3339
2018,8,3,75609,47585,76453,17419,47609,7283,65486
2018,8,4,47184,28218,37234,21278,31626,41247,17311
2018,8,5,38041,70747,55249,35096,89995,42884,63828
2018,8,6,49045,98839,3898,71816,94879,34887,11099
2018,8,7,17099,57333,60789,92707,4918,3594,46478
2018,8,8,68878,10876,31963,16061,55445,35549,47339
2018,8,9,87070,43147,71001,41463,13894,26249,82910
2018,8,10,20240,85485,76738,69284,84323,46987,47451
2018,8,11,95553,31874,18549,12651,5558,29338,45358
2018,8,12,26827,49283,31835,95704,60158,30149,68117
2018,8,13,15603,82049,81807,19024,41548,2807,56838
2018,8,14,71793,95407,69748,92032,80891,12837,37667
2018,8,15,81565,59823,35117,77118,8048,20018,29768
2018,8,16,13606,65707,11477,40432,14989,9663,22488
2018,8,17,91498,56164,80604,7100,38212,12410,22476
2018,8,18,96111,31568,35665,67903,26974,5412,6286
2018,8,19,24217,84600,53952,5781,60775,5421,39250
2018,8,20,68822,91790,89018,98779,73848,16846,9211
2018,8,21,5188,76509,91698,96685,32672,38653,20137
2018,8,22,87235,51062,62612,83346,82629,48276,21248
2018,8,23,25954,20040,43886,50170,4639,47837,72303
2018,8,24,81765,19609,71552,50587,11398,26921,9365
2018,8,25,1597,93767,4927,6784,70275,12976,63469
2018,8,26,19298,1628,23605,6532,52689,2568,36229
2018,8,27,51669,17195,73829,77623,53586,17714,44144
2018,8,28,74577,15550,16446,56341,51511,4350,36927
2018,8,29,79260,81270,72644,80857,91388,27570,27640
2018,8,30,78014,6898,91108,97311,8525,31064,50195
2018,8,31,77566,49983,26423,29234,83530,251,43208
2018,9,1,37115,17964,67352,11691,49866,149,34384
2018,9,2,1376,4498,7662,96987,2120,30305,37843
2018,9,3,9859,74227,81835,87873,81124,22942,51535
2018,9,4,6000,20358,38081,83565,86692,14504,69151
2018,9,5,70221,81106,52358,7336,15422,36061,35378
2018,9,6,65287,36210,36113,83014,57059,43775,30000
2018,9,7,75530,24079,74195,85389,14657,6029,29613
2018,9,8,12132,45322,7499,18132,82031,45580,18048
2018,9,9,68723,26435,47198,38943,7540,15908,82630
