year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2015,11,15,17006,1133,80050,28846,22357,6288,26609
2015,11,16,15987,12329,54640,46261,53398,45442,64077
2015,11,17,22171,34011,64221,14652,48182,9509,64180
2015,11,18,49520,76957,58845,69234,23634,40143,42275
2015,11,19,15547,43458,2388,48904,60943,48789,44101
2015,11,20,83299,21428,37062,99285,33756,41701,35545
2015,11,21,3506,37142,75973,25676,87504,6546,56680
2015,11,22,35686,16054,10859,1557,9362,36056,60790
2015,11,23,32995,42550,13064,64893,86008,31803,40148
2015,11,24,63302,30591,24249,62952,68371,27662,12237
2015,11,25,2126,69362,24133,5631,22856,16458,7659
2015,11,26,10359,73003,4338,46044,89056,31548,53952
2015,11,27,98417,33955,34741,47763,76505,14157,49008
2015,11,28,78864,95959,59155,42165,42902,33403,65116
2015,11,29,11272,61064,83704,29749,46778,24189,25380
2015,11,30,69633,40646,99390,96343,30000,20079,78739
2015,12,1,35407,51626,22690,50175,1933,7431,37937
2015,12,2,78437,37939,26944,73652,50249,36099,22168
2015,12,3,93150,85853,53635,20773,63269,37339,10522
2015,12,4,26398,77879,2253,12382,34876,1642,78724
2015,12,5,64875,21720,67462,281,89697,40152,20455
2015,12,6,7981,63934,64743,86417,18224,41687,76420
2015,12,7,68472,94137,8587,61622,96341,12222,58746
2015,12,8,75961,15912,49267,2358,10142,17871,61091
2015,12,9,45017,69512,39815,26243,7583,23628,22875
2015,12,10,13632,13779,9681,21612,94064,24423,24381
2015,12,11,12287,82461,17152,80759,92949,25739,28732
2015,12,12,5642,4312,57477,81602,36575,23096,30312
2015,12,13,46716,90966,31402,8084,76830,37568,10678
2015,12,14,764,11196,93552,14395,41326,3232,42359
2015,12,15,35390,94006,93091,64028,76467,10242,84786
2015,12,16,85767,52332,19869,91408,56643,27346,9362
2015,12,17,9569,16793,89673,56284,7758,37426,10719
2015,12,18,84587,24994,31396,85351,36189,41299,56097
2015,12,19,77514,44530,84807,12903,54888,27897,83283
2015,12,20,47706,4491,54420,33472,56822,24289,31232
2015,12,21,29817,67986,30593,39385,84778,20265,32021
2015,12,22,92535,57690,9091,93474,82683,40487,55176
2015,12,23,35223,81785,27624,12737,42667,12431,1991
2015,12,24,97554,6679,35273,61611,11169,39693,85082
2015,12,25,84343,80333,36313,14159,48318,16905,33543
2015,12,26,49447,3521,81915,58333,61211,41006,88158
2015,12,27,60245,47844,63333,95468,29628,40957,34556
2015,12,28,88646,19739,66546,2551,26417,18171,44161
2015,12,29,53938,7863,59243,38280,4547,11907,2438
2015,12,30,69216,95164,22332,18662,98684,20599,33346
2015,12,31,76246,11604,61504,52843,59447,41188,88310
2016,1,1,5426,32144,89217,10424,68234,5762,52974
2016,1,2,94651,73932,77135,64940,98146,2729,63219
2016,1,3,2692,80987,72008,88259,76150,10691,23272
2016,1,4,91186,31289,16618,67431,42892,44473,30273
2016,1,5,18690,35660,84934,40468,84156,24150,50891
2016,1,6,52389,46264,80216,63391,20195,23702,88330
2016,1,7,34693,26430,31548,53736,7417,3555,81995
2016,1,8,99918,14246,65266,91103,61886,48235,4886
2016,1,9,4778,92707,11510,39819,28367,46444,36638
2016,1,10,12522,86945,47528,64910,33208,44096,38301
2016,1,11,69755,17797,56630,20799,44227,4530,34534
2016,1,12,67995,24436,32880,84264,55033,48146,65367
2016,1,13,16919,12732,66604,38048,5439,28113,47866
2016,1,14,33805,90908,90856,62678,77853,4735,3939
2016,1,15,27412,98830,88591,13518,16627,11573,50668
2016,1,16,77205,66102,25202,61551,6889,24433,45814
2016,1,17,61922,72578,37532,78840,1662,4135,86887
2016,1,18,7100,82248,11104,57256,89507,1959,69933
2016,1,19,67359,56694,80223,11123,71875,18814,50992
2016,1,20,88501,46738,91660,65705,12839,33213,37255
2016,1,21,36079,7645,73069,98000,96575,26952,13191
2016,1,22,98236,31087,26429,5335,29686,3885,18942
2016,1,23,19192,55843,15226,2903,28888,45448,84025
2016,1,24,763,80613,71368,5615,27350,13027,71320
2016,1,25,56540,96239,14926,92619,3884,4346,70618
2016,1,26,458,31298,161,15045,62384,26589,70379
2016,1,27,8421,80473,99320,27612,52668,14545,40514
2016,1,28,97907,26344,60890,98669,6957,48610,84284
2016,1,29,34306,11636,91955,7198,24227,23232,69816
2016,1,30,44462,27578,6785,61271,58875,6945,6315
2016,1,31,37610,33534,96693,46030,30358,12364,9993
2016,2,1,83025,43260,36859,80932,85955,14100,75952
2016,2,2,92911,62709,16587,43569,90697,24893,50766
2016,2,3,14923,48125,66933,75736,75702,23717,17006
2016,2,4,50928,97014,13320,88537,46899,26364,60918
2016,2,5,77256,55079,40910,76633,98338,27768,3916
2016,2,6,84292,91868,69867,93555,70928,2806,43475
2016,2,7,61624,44050,20592,92898,92174,37524,88633
2016,2,8,84227,61240,5638,35154,74605,35309,60042
2016,2,9,21503,61672,90959,98759,16750,31869,51743
2016,2,10,31439,25988,65658,32083,34207,1876,65637
2016,2,11,5135,54681,95463,83110,15083,16054,16008
2016,2,12,7256,3577,44640,91483,81168,16630,52988
2016,2,13,55773,1938,83030,77275,79962,23988,52385
2016,2,14,13063,22208,84127,44502,48196,16136,26584
2016,2,15,98754,18012,18572,3888,89044,14034,23350
2016,2,16,4126,30087,79357,11382,50015,40348,79216
2016,2,17,47534,6977,62203,3306,25267,11584,36933
2016,2,18,5228,35572,5669,18290,74131,6148,9143
2016,2,19,38678,72283,55726,37432,90294,40649,47671
2016,2,20,79338,4682,61020,83463,51120,40376,81196
2016,2,21,1134,80724,46763,65020,4052,25318,38325
2016,2,22,45670,86901,81609,67249,38824,3630,25539
2016,2,23,12955,9777,81033,51632,82059,3111,25415
2016,2,24,88705,43759,63086,68042,64793,24105,87856
2016,2,25,15912,80833,95404,33398,77908,8518,88417
2016,2,26,81959,83835,83093,43981,87088,31054,11229
2016,2,27,25911,84683,13119,55217,94459,44152,83201
2016,2,28,92869,47262,44967,81573,7372,8052,5966
2016,2,29,72164,48509,50174,4428,29341,45577,24177
