year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2007,6,26,82850,60008,11277,7108,74603,47969,73858
2007,6,27,71917,58635,13808,77906,94402,4427,63145
2007,6,28,6342,61174,9117,20670,13749,873,52125
2007,6,29,93500,34759,12271,77731,34014,23860,62962
2007,6,30,6817,87787,86376,89667,47794,47652,53126
2007,7,1,38748,45620,33335,10665,4255,47142,14922
2007,7,2,15008,67921,68066,21349,29094,43535,48371
2007,7,3,59194,10759,20495,52694,45517,49118,10424
2007,7,4,79530,89329,69737,2699,77115,6112,48717
2007,7,5,41260,53763,38194,96360,99383,21528,27024
2007,7,6,19989,35022,28297,34996,2942,12715,32696
2007,7,7,48387,6249,31066,7581,17007,17913,30274
2007,7,8,78875,33382,7049,74757,22710,26785,47455
2007,7,9,16176,32896,2523,57435,3010,40716,83794
2007,7,10,18744,12243,77169,38732,63616,5466,40079
2007,7,11,66557,34532,79127,14944,40780,26544,28876
2007,7,12,57786,10808,99149,36660,44189,6197,27768
2007,7,13,66898,99333,5222,83073,32228,7744,16860
2007,7,14,35237,64811,10653,70333,77054,4174,9064
2007,7,15,57021,9639,15495,23578,60522,44621,44873
2007,7,16,1301,37516,93748,75438,48324,42896,48449
2007,7,17,92512,15444,56217,75762,14776,27790,45186
2007,7,18,63355,85534,32045,14943,50344,9050,15275
2007,7,19,43749,63223,10691,770,89213,26185,20699
2007,7,20,49734,37157,95571,67386,74672,39318,12823
2007,7,21,39347,98565,87623,31859,30360,43839,23972
2007,7,22,45135,21629,99157,24841,23514,31202,79783
2007,7,23,90209,90251,41410,50310,69825,2100,51079
2007,7,24,59037,94636,8129,8770,31792,3699,26155
2007,7,25,22815,9368,35329,62162,24284,22951,20372
2007,7,26,54643,66790,34343,16129,4770,49851,80969
2007,7,27,44635,81052,97103,34843,87654,38512,75152
2007,7,28,57478,6963,52582,32866,1598,27062,61635
2007,7,29,49741,80760,34141,72556,6479,35821,61069
2007,7,30,30762,8772,77792,1756,91913,28486,57884
2007,7,31,13034,78336,75204,57668,75740,38659,48862
2007,8,1,63393,27170,94014,37223,50485,12947,50088
2007,8,2,52082,40009,28075,18175,37120,28567,47082
2007,8,3,43599,64388,58150,90712,73159,2293,48820
2007,8,4,81423,80778,26703,94456,75465,18259,58475
2007,8,5,51204,6917,77336,30949,50438,37701,44523
2007,8,6,922,50648,54610,69356,7008,32684,57530
2007,8,7,60479,61251,94611,20429,41990,19112,67493
2007,8,8,15148,21404,36312,12922,18533,13014,57377
2007,8,9,10349,97624,75851,61553,4540,19538,28853
2007,8,10,71330,57239,93375,72251,24238,14336,37958
2007,8,11,31245,63372,45487,8075,24622,40097,48504
2007,8,12,66611,25560,55996,98110,46963,42307,61031
2007,8,13,81847,71672,34759,92196,69296,26961,20100
2007,8,14,90187,96498,78952,61516,53736,38678,40119
2007,8,15,77973,53013,24428,25569,16384,19915,43644
2007,8,16,57357,26363,78499,40319,51923,34494,8428
2007,8,17,15237,43152,65810,97084,14823,16920,79279
2007,8,18,470,43880,75730,7009,56730,4681,64876
2007,8,19,10465,43358,34994,4790,12722,9422,40358
2007,8,20,29106,45688,80353,2814,88402,8851,43133
2007,8,21,40324,9696,97912,71913,52847,30074,58996
2007,8,22,67670,96993,74626,84491,40873,355,81499
2007,8,23,97602,21387,76375,24418,81096,27720,49207
2007,8,24,93817,3493,75917,39274,49180,22621,12088
2007,8,25,37582,31472,1572,94257,41167,49483,46169
2007,8,26,10366,79556,51516,78035,92901,26141,72525
2007,8,27,33773,92847,70376,47726,14233,46750,38495
2007,8,28,95328,74469,34054,5497,77962,26322,24770
2007,8,29,43493,98942,3209,97426,46765,4780,71683
2007,8,30,4284,20615,74203,14649,16522,25719,19035
2007,8,31,9422,51859,87911,59546,61058,8286,23623
2007,9,1,75290,5035,12118,70618,95856,12523,6114
2007,9,2,90169,88844,37235,50013,4137,40444,7439
2007,9,3,67254,61575,55473,71537,98541,29675,52537
2007,9,4,15063,55393,11571,24484,23604,49481,70382
2007,9,5,1013,74119,24004,76302,95505,2473,83271
2007,9,6,7712,14995,55736,97880,20190,42971,47893
2007,9,7,40679,49766,95331,7932,11340,17155,75820
2007,9,8,26233,96829,98356,41295,68574,26278,32130
2007,9,9,8529,42110,82511,9541,16228,6515,62194
2007,9,10,28085,75339,65465,35796,6686,21200,3676
2007,9,11,43227,30522,81568,83905,80287,43250,78188
2007,9,12,7979,60404,4007,34211,73584,18714,35505
2007,9,13,58509,44991,57634,67037,87101,6497,82929
2007,9,14,19680,63011,95123,47764,54701,26939,33560
2007,9,15,61386,14490,17235,4613,45012,15154,8517
2007,9,16,25298,24755,13057,49628,1510,33415,3838
2007,9,17,75093,52129,75694,33602,97119,49680,76990
2007,9,18,571,6176,26271,20251,85538,37745,38014
2007,9,19,40238,31035,67925,1624,45524,35159,26236
2007,9,20,90535,16664,11104,32185,41418,24160,51812
2007,9,21,59279,57575,65650,34372,26055,7695,74325
2007,9,22,39525,7374,17666,40096,13549,10288,56698
2007,9,23,15438,98032,61063,55676,29066,28988,87299
2007,9,24,90942,30498,79886,81476,63514,7341,60012
2007,9,25,21283,31501,11824,80562,5427,43825,34933
2007,9,26,47833,51519,15609,87357,75245,33274,53804
2007,9,27,88793,9914,36853,20583,7945,14268,16258
2007,9,28,53363,43255,49908,60656,90104,46145,68483
2007,9,29,53617,53485,88495,74900,1337,16670,25461
2007,9,30,23115,10494,86745,70947,78364,18705,14656
2007,10,1,53608,68330,34811,58753,78243,21664,25687
2007,10,2,86188,2283,71944,55902,45537,38203,46557
2007,10,3,51992,84347,75039,21961,37831,29885,33212
2007,10,4,55520,96554,85024,78634,23399,21768,45933
2007,10,5,1763,90472,40588,71722,58801,41750,6826
2007,10,6,37044,79765,42512,39583,82047,30807,1836
2007,10,7,43935,69009,44744,95927,69707,36134,74239
2007,10,8,7538,16019,47450,63057,28924,32473,38042
2007,10,9,52323,20592,23974,70437,27415,30913,58510
2007,10,10,86215,72663,21688,39610,52427,30551,45544
2007,10,11,34474,11358,23731,78408,96718,34826,10686
2007,10,12,66425,20960,24924,90314,53330,22373,79722
2007,10,13,82253,4845,27763,50927,25436,1737,71363
2007,10,14,69202,32649,79873,55417,21663,1560,21378
2007,10,15,74090,98462,23274,8563,9819,13356,3322
2007,10,16,22889,48182,94008,89313,85493,18931,49626
2007,10,17,55174,91304,49347,37426,12500,43461,54705
2007,10,18,54288,61549,26067,23489,10550,22291,15257
2007,10,19,32212,40202,22987,6301,38664,12612,41215
2007,10,20,64834,25967,34537,87722,90500,44896,57034
2007,10,21,92344,63826,73011,47517,71481,38709,51295
