year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2002,4,27,95326,42708,72004,90075,12094,4659,31217
2002,4,28,12463,19992,72612,20997,43813,27096,73222
2002,4,29,21021,68771,93113,55276,36687,24841,8118
2002,4,30,24192,5692,74444,49302,35260,13498,86330
2002,5,1,61718,558,44113,73395,59617,16116,59821
2002,5,2,71710,20775,81037,524,40766,3649,81521
2002,5,3,930,47096,64742,38302,15866,24206,33577
2002,5,4,52553,65398,68046,93096,71089,8841,52397
2002,5,5,22701,72338,35078,84418,89248,29191,34164
2002,5,6,48864,11658,53984,36926,48784,1373,77449
2002,5,7,5901,21373,58969,23182,68468,40062,31484
2002,5,8,84334,30619,71412,53238,96016,5810,16333
2002,5,9,83457,14650,88730,6157,3340,40159,46926
2002,5,10,92587,19349,81089,57802,47359,35072,4727
2002,5,11,96142,2796,48528,2043,24168,7496,65224
2002,5,12,92636,63910,86707,93321,94528,24471,86558
2002,5,13,90544,30280,92890,74000,44929,47971,46508
2002,5,14,48268,38130,3433,57206,73830,34521,51360
2002,5,15,21188,35944,42438,17330,38740,40965,9372
2002,5,16,62907,98461,60947,71894,62370,14006,5214
2002,5,17,56897,38476,28123,63792,68755,21013,47791
2002,5,18,13683,35335,34298,78303,89816,4082,1860
2002,5,19,63646,38602,83219,1185,90898,25657,18514
2002,5,20,45989,16621,54237,25247,31433,31536,47141
2002,5,21,93802,95541,78706,67051,34016,6829,10842
2002,5,22,2770,44193,84985,32804,79527,35634,47458
2002,5,23,69343,89716,79318,49340,44669,28888,60524
2002,5,24,35566,4544,85390,97906,37517,5978,3153
2002,5,25,68949,87513,20293,79103,83053,15350,2505
2002,5,26,17068,22178,9698,36189,66370,44682,38993
2002,5,27,62249,46668,12802,31591,36383,42119,40930
2002,5,28,97403,71007,47805,49321,91902,33194,7226
2002,5,29,45770,89172,70378,14719,76684,7022,30173
2002,5,30,59737,22372,89029,93156,60901,48726,29345
2002,5,31,43623,9760,14689,5871,56427,43842,33813
2002,6,1,9161,52313,51094,6563,23319,48898,2235
2002,6,2,31572,32092,19461,77342,37615,39838,68412
2002,6,3,14298,13212,34936,90386,35583,23964,69894
2002,6,4,12835,39041,45590,56457,48800,26630,22327
2002,6,5,21578,20471,16139,47090,72783,17232,60005
2002,6,6,12453,66130,42239,44025,14573,11699,57718
2002,6,7,52187,67889,62481,82836,81100,13768,69574
2002,6,8,16682,37731,89467,29516,93123,35056,2325
2002,6,9,41923,11685,64651,79852,32155,47142,36942
2002,6,10,21290,64373,96946,33742,46854,39184,34118
2002,6,11,77778,17235,48187,29964,85123,10667,9152
2002,6,12,66222,24434,18725,99255,78516,8191,48770
2002,6,13,71639,59598,31094,29913,71282,12097,39764
2002,6,14,19788,9238,53057,41077,89962,2,81171
2002,6,15,53168,5538,85288,30945,22772,49827,87261
2002,6,16,24246,60493,6412,90467,1279,41488,19721
2002,6,17,96146,49678,34842,84136,9275,32288,54048
2002,6,18,96908,10736,40164,33047,19973,43220,4124
2002,6,19,26286,59574,81646,79453,81463,33285,40398
2002,6,20,20586,33111,4010,44831,9956,26773,85297
2002,6,21,11234,68260,41369,23731,17937,26210,77867
2002,6,22,43563,74849,38266,56822,85584,28429,29868
2002,6,23,21908,88001,80343,48194,63926,11988,83998
2002,6,24,45388,45273,70747,65973,78383,24756,30803
2002,6,25,88338,1528,62451,15923,69787,3819,19654
2002,6,26,4075,96380,63872,63989,71229,2137,80810
2002,6,27,73164,96918,10678,95072,1270,41020,29617
2002,6,28,65195,69360,3614,26934,14632,24361,62906
2002,6,29,9366,65468,20060,97704,66996,32510,19978
2002,6,30,53134,2680,85983,57209,99059,49854,21197
2002,7,1,86639,68343,58359,59803,81612,19036,71226
2002,7,2,99233,76407,47194,80779,45766,807,57712
2002,7,3,76749,41519,16969,86115,6987,37028,60170
2002,7,4,90334,35889,46499,43467,38568,32482,80675
2002,7,5,53978,98687,38224,56969,67029,46582,26771
2002,7,6,64992,81969,4348,64224,74727,1541,25002
2002,7,7,20493,18699,52713,13593,76570,19681,46059
2002,7,8,99908,23060,32580,90241,75300,29079,43707
2002,7,9,30219,11560,50734,84197,10246,5309,1165
2002,7,10,93627,1890,74287,58618,210,44986,2842
2002,7,11,74936,62878,67843,95428,81576,36908,5373
2002,7,12,74497,22940,41431,74404,46000,40363,84644
2002,7,13,37651,69441,14703,67870,97352,31788,58418
2002,7,14,7597,87096,25934,17575,88985,220,56193
2002,7,15,89194,11557,15386,64129,74434,49580,15909
2002,7,16,72361,36487,17633,46858,59427,25415,37613
2002,7,17,21778,65777,2257,75780,35217,33311,63649
2002,7,18,32568,15098,12066,56517,2193,4351,10443
2002,7,19,7529,70922,66635,13074,82478,48372,3554
2002,7,20,56911,97952,85814,45624,50790,3446,78833
2002,7,21,26568,78861,46445,64697,60989,15053,70477
2002,7,22,96206,98363,477,45125,29812,28895,87993
2002,7,23,48356,83245,8436,55884,54167,41422,75309
2002,7,24,36644,6146,78863,9907,20449,14676,45530
2002,7,25,71238,84474,80714,97806,63334,27158,78854
2002,7,26,40674,92211,19330,53231,6925,19807,64708
2002,7,27,53089,65053,32700,1444,48297,7487,43680
2002,7,28,2463,65261,58988,39107,87758,4202,25365
2002,7,29,8206,18878,37246,79443,3351,17959,63600
2002,7,30,83036,45116,72454,23709,53678,8135,86940
2002,7,31,76955,44293,7999,30043,9345,40698,17838
2002,8,1,57642,14537,21517,76456,96149,30505,81914
2002,8,2,83906,51058,97278,92111,69935,875,37905
2002,8,3,89637,68833,81505,89024,30301,20310,49085
2002,8,4,330,94796,22376,77284,39089,30374,83678
2002,8,5,64785,71071,71516,38778,1959,43032,35234
2002,8,6,98107,89888,47147,98364,40946,10777,60474
2002,8,7,27232,11651,78379,16869,80484,26235,12244
2002,8,8,27136,62896,51328,27465,57691,23703,4749
2002,8,9,13131,4076,44778,77916,91499,16293,86693
2002,8,10,93457,9325,31926,7916,15564,45425,56279
2002,8,11,56509,56201,13105,93,67851,7835,46961
2002,8,12,64686,421,39204,8173,63316,6884,85638
2002,8,13,21006,80586,56738,34137,84662,1515,38404
2002,8,14,92512,17808,45096,85968,43484,43374,80235
2002,8,15,59047,88798,32866,31908,61350,12322,82000
2002,8,16,45552,70156,65312,26590,70576,20867,14762
2002,8,17,33891,27750,86751,71248,24688,43488,41736
2002,8,18,9349,61355,50139,18212,79162,11587,10531
2002,8,19,38997,4960,30766,14395,10109,29983,16302
2002,8,20,87810,42304,94653,33361,28811,9964,86302
2002,8,21,99386,97183,11064,49628,41284,47814,27227
2002,8,22,65971,57654,58963,91671,19008,25453,29882
2002,8,23,14521,37039,30413,69869,58350,27530,74263
2002,8,24,84810,57512,30565,72619,99815,41569,62332
2002,8,25,44977,1533,98633,44362,15067,26048,40341
2002,8,26,56350,40214,47567,38673,97867,22881,50343
2002,8,27,33226,48334,56577,64098,1724,36989,23966
2002,8,28,76426,64518,18228,61235,38381,15144,206
2002,8,29,54547,6713,72537,99523,24597,37521,50236
2002,8,30,39663,29921,70576,12364,70134,34494,77388
2002,8,31,84352,57375,97731,33929,22060,20659,58026
2002,9,1,23783,57647,31991,16560,38516,16570,17795
2002,9,2,76896,31714,28000,47794,54778,16888,67316
2002,9,3,79374,20760,7551,35388,50680,44478,54103
2002,9,4,20813,28971,31491,21516,2697,45573,45444
2002,9,5,24756,16231,53469,64891,90229,1811,7802
2002,9,6,28744,84733,75596,21991,16446,19947,66136
2002,9,7,71223,36834,33451,66948,57594,7353,82335
2002,9,8,24625,68182,82789,45438,13504,14279,6953
2002,9,9,16201,59851,38749,57308,92433,8569,68550
2002,9,10,82661,10380,36352,11404,95112,28299,39746
2002,9,11,27909,48246,35881,15483,1431,35683,58782
2002,9,12,75376,43035,17468,1,27568,256,41790
2002,9,13,41072,14535,45094,57272,90737,33842,70931
2002,9,14,83170,92411,69481,65830,19142,22184,63586
2002,9,15,30605,50482,43331,58513,98727,45564,60347
2002,9,16,16510,81246,89128,91885,40633,6595,48237
2002,9,17,68200,6850,70026,25623,37736,15120,22894
2002,9,18,28473,15313,30177,27994,7723,49657,33823
2002,9,19,43216,38192,87408,73820,88673,47091,38684
2002,9,20,3752,59006,39030,20261,56603,44509,48497
2002,9,21,97235,51103,36734,81787,74305,6759,87409
2002,9,22,12040,38230,6655,56864,53543,36831,84857
2002,9,23,77617,52839,95032,20833,7382,32439,14652
2002,9,24,96054,45881,43336,16157,21238,32365,2769
2002,9,25,77841,43226,81266,91427,94328,17999,3213
2002,9,26,84984,41109,96974,97024,79339,19980,239
2002,9,27,49233,73162,55096,26849,42352,127,37681
2002,9,28,49733,48917,42333,62138,11150,2020,58295
2002,9,29,32387,736,31063,10227,43961,28680,51654
2002,9,30,38289,63030,91218,23272,4139,4543,26647
2002,10,1,99829,24522,6886,49061,14035,28333,85909
2002,10,2,56386,44811,39942,6118,93727,32274,78256
2002,10,3,21228,645,62902,53615,1380,43964,10193
2002,10,4,45341,22644,98198,99981,85673,5768,19604
2002,10,5,6163,26662,76251,22343,51184,49488,77755
2002,10,6,65218,94172,63664,37956,38982,19957,34073
2002,10,7,49060,18582,28680,70288,19226,41581,10254
2002,10,8,20605,1897,36798,65945,40892,1348,42277
2002,10,9,42916,73467,21881,65431,128,14483,17773
2002,10,10,67663,30322,75528,32881,24493,5543,27188
2002,10,11,79826,75499,47612,45237,94080,26292,35524
2002,10,12,29657,84224,72129,50261,2472,25279,42558
2002,10,13,43363,92978,14834,86279,66444,3066,1709
2002,10,14,66571,67548,55833,34234,97869,31360,63466
2002,10,15,38713,86902,87005,34890,78752,34616,60127
2002,10,16,89183,10907,12002,18839,11483,483,65452
2002,10,17,13954,25761,18009,57317,35090,49194,49947
2002,10,18,1533,2260,28007,84455,86159,33839,65040
2002,10,19,380,15199,34857,55444,18452,21861,40334
2002,10,20,97204,56477,70460,86386,83735,48813,71577
2002,10,21,11569,99295,7028,25523,41407,25036,49191
2002,10,22,76496,90581,75489,78028,9192,3495,48835
2002,10,23,95351,3685,13874,12082,35235,48731,27525
2002,10,24,53687,86943,57858,67242,59771,44669,89979
2002,10,25,43506,43482,91555,55074,42776,48582,56948
2002,10,26,84183,39969,96138,60678,30550,21626,75058
2002,10,27,56093,91472,33892,67795,95157,14117,39876
2002,10,28,30391,29199,47401,429,16142,21610,34022
2002,10,29,75912,66279,70353,35769,9760,11907,87195
2002,10,30,68887,76841,4142,69421,16809,16632,60099
2002,10,31,63710,88257,1508,19803,96081,35399,27597
2002,11,1,7589,15867,67473,54331,45066,31225,4760
2002,11,2,61207,52834,55133,53470,19112,25485,35591
2002,11,3,45223,3744,12785,30462,80584,33278,29882
2002,11,4,97392,49909,46332,77454,54518,47839,67256
2002,11,5,50598,99589,1204,58186,15456,35028,22516
2002,11,6,60521,16252,83627,38079,85438,5112,17900
