year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2012,9,28,54645,94849,17941,23125,41665,7260,33651
2012,9,29,11994,81072,80201,92489,11050,20672,58307
2012,9,30,57304,60708,84146,11221,13230,41863,47696
2012,10,1,45990,42511,69285,84685,25890,19342,85088
2012,10,2,64653,22038,38365,35649,16886,22657,88774
2012,10,3,74902,96268,48776,86895,77340,28977,85736
2012,10,4,4741,16000,94042,62045,93059,44540,29617
2012,10,5,6288,52754,33664,52277,95264,2948,33313
2012,10,6,21154,22290,84752,2158,44327,39469,57807
2012,10,7,77564,12125,12932,52465,8393,11707,25712
2012,10,8,85732,7035,51447,90472,23034,11840,28868
2012,10,9,32444,72731,58485,55083,25485,8500,63712
2012,10,10,20748,11448,93376,58253,50089,28128,76763
2012,10,11,10767,17596,14569,88330,46072,27500,77146
2012,10,12,54464,5558,12857,56547,12593,30655,33371
2012,10,13,51978,42495,32238,774,31577,7074,75856
2012,10,14,57061,15574,79567,94161,43373,22943,18765
2012,10,15,9813,67422,45527,20579,85017,10095,8908
2012,10,16,31088,3946,66053,1904,25856,45262,88450
2012,10,17,54800,75916,38172,23129,34762,36762,33902
2012,10,18,66339,93835,79758,39751,25760,25676,50263
2012,10,19,85484,64970,19028,95296,32391,14554,15874
2012,10,20,33759,41001,41133,81199,61298,23538,19454
2012,10,21,3505,35151,74255,58304,11066,12427,11433
2012,10,22,62180,99188,5334,44870,9374,1443,54620
2012,10,23,51486,77119,34883,36969,58440,20262,18617
2012,10,24,90831,34815,80842,40941,92167,38327,78491
2012,10,25,69817,61864,37944,73321,97014,12199,1625
2012,10,26,24431,24625,29409,86610,23812,34742,27831
2012,10,27,49537,52537,32451,1022,46007,33685,54343
2012,10,28,4446,53946,19311,11628,5112,152,2569
2012,10,29,97279,54830,7411,67095,33045,45355,66767
2012,10,30,46410,57553,88391,70841,98529,17799,23802
2012,10,31,38692,68893,21633,88228,21429,20435,5602
2012,11,1,83787,54119,59944,88232,8064,45606,26212
2012,11,2,13175,12109,85132,26805,66939,42542,60251
2012,11,3,99983,37896,67018,46393,11800,5408,13585
2012,11,4,10328,89559,7386,49019,74803,45370,13599
2012,11,5,12583,15804,59200,96369,69922,35495,50952
2012,11,6,94337,31100,17163,7512,59560,2294,60668
2012,11,7,26498,11188,60919,26481,49083,27936,29225
2012,11,8,77235,99695,22809,87562,89253,46546,52933
2012,11,9,80407,91916,6531,92989,7719,32082,89357
2012,11,10,93993,33928,6661,4681,65027,23823,52192
2012,11,11,24586,42469,62860,67436,53656,40130,20268
2012,11,12,19090,68065,99492,96324,67759,22300,30238
2012,11,13,73364,85197,53170,53770,77112,26052,76759
2012,11,14,1183,74485,52467,11527,8412,9127,26207
2012,11,15,89790,99302,44751,14375,58122,23962,18162
2012,11,16,28129,64091,8429,47218,32155,7920,89894
2012,11,17,99913,46571,76483,73276,48120,46004,53398
2012,11,18,25231,22055,90156,42765,12891,8974,4291
2012,11,19,21302,18101,86850,11091,33754,31600,31817
2012,11,20,91875,55561,39979,36355,19651,48407,89924
2012,11,21,68157,72679,59817,84421,35601,2651,27697
2012,11,22,83720,98654,17446,25303,37060,7601,78067
2012,11,23,49950,66574,38710,71251,1026,25559,42341
2012,11,24,51131,73510,40510,59357,29070,30488,5711
2012,11,25,65072,45246,95635,33228,34276,21803,77648
2012,11,26,69877,24454,91696,69948,23107,9141,1602
2012,11,27,60167,33093,96021,26468,16019,34730,67719
2012,11,28,33396,76640,96411,84527,50149,36920,3883
2012,11,29,95570,33759,39594,60641,95357,1580,80220
2012,11,30,29632,23382,27867,15860,47835,35915,2160
2012,12,1,87294,61407,13761,47460,94500,9781,80279
2012,12,2,26870,44510,4349,60265,37501,760,4791
2012,12,3,87649,54031,5026,83218,4142,10971,20210
2012,12,4,99498,12550,70429,29129,35931,14648,1341
2012,12,5,83766,66914,63500,71059,28320,27260,54870
2012,12,6,39171,87041,41500,66040,47902,45849,56305
2012,12,7,1755,46608,87447,89403,16990,42472,58973
2012,12,8,21131,53442,65534,36980,65991,35963,32461
2012,12,9,18274,50610,43801,2039,17523,7300,29449
2012,12,10,62194,911,40670,1365,4303,32169,37404
2012,12,11,68557,28017,10060,70311,90976,47507,66065
2012,12,12,24318,6330,81389,61800,59772,46923,68780
2012,12,13,42114,82885,97592,60387,49846,41392,68777
2012,12,14,83720,65043,84577,45913,82305,41598,43629
2012,12,15,86608,23767,47385,71516,68135,7444,78178
2012,12,16,75463,71302,34242,99780,77632,15631,67931
2012,12,17,37403,78905,93062,95868,61789,40653,86255
2012,12,18,27986,48396,51383,28057,29790,35960,63969
2012,12,19,12095,77557,53950,15054,17675,1334,6569
2012,12,20,85810,58777,44746,77624,30079,45339,3755
2012,12,21,24062,27321,71685,61464,6225,14747,27331
2012,12,22,84365,71751,29937,12350,20147,31320,40406
2012,12,23,49936,17279,30727,62030,11187,34676,23435
2012,12,24,28862,2361,96355,31023,61137,7452,28646
2012,12,25,7567,52791,2400,31628,80111,40436,9443
2012,12,26,2688,55182,83126,87052,26933,13062,55754
2012,12,27,63431,10733,56159,13366,44363,3237,31748
2012,12,28,55550,4264,85182,763,6624,47889,31785
2012,12,29,84113,55340,56782,8031,8130,9181,29659
2012,12,30,4593,49616,65453,7280,21150,14930,4331
2012,12,31,64434,94344,10084,27864,5076,32595,37581
2013,1,1,49439,2183,65680,21340,6447,17214,62102
2013,1,2,13070,65102,70238,97182,20441,27019,35213
2013,1,3,44923,2551,61223,49515,68518,43027,63146
2013,1,4,6019,7957,67476,70452,2300,43912,4667
2013,1,5,23727,92858,72248,89517,11392,37927,20856
2013,1,6,17838,21492,49309,47260,86593,35898,70793
2013,1,7,7034,62916,66005,51956,81818,43579,41470
2013,1,8,50336,2958,90967,56354,10914,8442,53158
2013,1,9,29565,68705,57824,53291,77914,46423,22808
2013,1,10,89306,702,70015,23495,22193,19324,40754
2013,1,11,8786,55221,31547,32171,34489,13903,4126
2013,1,12,16306,73834,1947,82993,76791,42913,65699
2013,1,13,4056,67706,98856,33620,52763,23031,13262
2013,1,14,47028,35806,62421,52685,36507,32436,76180
2013,1,15,75051,68111,46933,188,39683,44831,12358
2013,1,16,74171,25086,32835,6829,98919,1133,86173
2013,1,17,75709,44045,61871,96116,28103,27078,36087
2013,1,18,97217,66461,49348,44244,2266,11769,86929
2013,1,19,55124,60556,89460,30174,28666,2744,26714
2013,1,20,68348,47575,95423,58871,72660,28258,75699
2013,1,21,87930,79390,88223,79990,39787,16446,66105
2013,1,22,67889,43523,22191,65105,9983,37890,5700
2013,1,23,28600,16010,38980,83723,76565,28439,60249
2013,1,24,21582,81183,93314,89930,28757,38736,48800
2013,1,25,17768,16993,30850,5697,12735,19072,75686
2013,1,26,52521,1869,78142,36761,45392,332,88217
2013,1,27,71726,4573,43916,326,20583,32896,400
2013,1,28,13499,11334,47000,35081,8868,40313,25010
2013,1,29,53976,29049,90161,71743,62393,37362,83791
2013,1,30,75127,72785,79476,43999,74654,7617,80759
2013,1,31,36397,74300,98975,8122,78873,9243,44799
2013,2,1,15807,58490,41551,29305,86175,38550,14385
2013,2,2,95043,28863,5746,49018,74263,12258,20761
2013,2,3,36655,65971,30903,11782,38756,10379,15780
2013,2,4,29761,84347,52891,66157,58647,18217,60630
2013,2,5,53871,27459,15429,69677,85948,6979,5333
2013,2,6,88475,61880,96070,83517,90742,18167,2534
2013,2,7,81356,46777,69646,18011,12747,549,86144
2013,2,8,67854,27279,1923,97614,11625,21165,20122
2013,2,9,86623,39382,70752,56845,83192,2532,82873
2013,2,10,69140,75862,74558,73966,37741,20627,27482
2013,2,11,44835,5145,6367,26190,51921,42365,14200
2013,2,12,81020,92913,6695,65225,36543,8618,29191
2013,2,13,64519,96134,59312,67494,35515,46415,4338
2013,2,14,18707,48946,83563,4198,41159,8120,38163
2013,2,15,78900,45098,51996,40086,50242,8362,42627
2013,2,16,18515,50726,43179,99534,59990,49873,4758
2013,2,17,12884,74842,43948,77403,70976,19612,14896
2013,2,18,6490,66026,85585,25196,31324,35499,65745
2013,2,19,72482,43618,23907,67733,88715,42254,4170
2013,2,20,55309,50616,6797,73823,17693,49975,9708
2013,2,21,94035,99847,54465,6918,74689,14765,24320
2013,2,22,45664,50728,45567,68505,16753,47504,53701
2013,2,23,64428,33002,55797,53262,92972,46056,20994
2013,2,24,81686,88309,61516,36994,38924,18312,7168
2013,2,25,72969,18286,16875,67003,18132,37692,43920
2013,2,26,9172,2456,74592,54835,69535,36510,63340
2013,2,27,86287,365,33392,67067,33367,39188,328
2013,2,28,26338,1595,57673,24375,89904,19188,87721
2013,3,1,45179,87499,4888,18147,22136,21763,35149
2013,3,2,40268,25806,75421,65791,28261,16364,60626
2013,3,3,14147,2873,60317,16785,19590,10060,13851
2013,3,4,52956,15599,4178,95645,17194,28203,6371
2013,3,5,7097,97390,14091,52275,84889,18979,60422
2013,3,6,23376,57093,71922,79995,82898,47342,5786
2013,3,7,27510,13705,82763,41656,32930,43079,18440
2013,3,8,52519,53138,58643,21826,85088,12820,3822
2013,3,9,2281,41022,70192,9377,54764,34283,71652
2013,3,10,56004,19613,48425,79379,93057,20346,9374
2013,3,11,75954,84040,5159,19815,14096,37921,57822
2013,3,12,47025,47351,36261,15895,16840,44903,34072
2013,3,13,1927,74075,87893,4208,31448,8085,9936
2013,3,14,86211,58719,91587,42214,78331,6363,31593
2013,3,15,87739,93061,80966,63692,77100,2476,89858
2013,3,16,91195,90396,77679,54572,54098,30291,16818
2013,3,17,70937,41546,40890,72863,15620,28782,63422
2013,3,18,63419,3218,23358,49630,61936,31296,28195
2013,3,19,56618,87659,46139,44356,80719,43456,44399
2013,3,20,74170,45931,40608,81716,52678,18286,66287
2013,3,21,6775,48577,23105,94063,90122,30346,43278
2013,3,22,22093,9127,76699,85511,12345,56,21492
2013,3,23,90632,47704,76039,63602,35362,22177,64309
2013,3,24,32432,65633,48708,22953,27915,5667,24668
2013,3,25,96945,23953,57307,20071,88881,46763,54134
2013,3,26,79002,77108,97411,17446,86234,40461,72956
2013,3,27,14930,90517,70800,21914,54572,46838,15515
2013,3,28,6285,69014,9823,38716,50998,24882,88020
2013,3,29,78913,80549,82687,92209,20853,6345,12279
2013,3,30,9733,53107,26412,88734,30214,40174,72531
2013,3,31,16448,30635,25486,47729,37503,12637,69642
2013,4,1,92074,59474,71508,98358,44840,31331,73425
2013,4,2,95837,72564,31444,91101,69464,30482,83309
2013,4,3,90316,86827,11940,48,39933,38351,85133
2013,4,4,70147,78525,27663,2946,25511,19501,27026
2013,4,5,63013,82137,53020,55086,57963,24527,9795
2013,4,6,2802,22209,23219,14990,94773,21014,22443
2013,4,7,64236,1495,22103,70904,4673,34042,20951
2013,4,8,60958,88745,92436,47456,83621,20098,26753
2013,4,9,9131,5950,33778,88495,4439,36797,59932
2013,4,10,62401,11324,29726,81554,49884,19296,52895
2013,4,11,44656,40309,35337,25244,58155,23792,76147
2013,4,12,79180,24185,83449,40137,12929,25884,37592
2013,4,13,12901,12334,54344,22031,18283,4473,30525
2013,4,14,22721,91270,70456,1473,18945,16533,83026
2013,4,15,68828,85828,95921,29836,42488,47609,55079
2013,4,16,16995,37752,67577,96174,78289,1025,56310
2013,4,17,7569,43261,40253,20470,55594,44596,72500
2013,4,18,73876,99068,69377,12949,6689,6184,4421
2013,4,19,41985,72717,13799,10813,74896,26071,47000
2013,4,20,17384,90031,28430,34378,44135,46006,86903
2013,4,21,22423,63382,83212,29991,6642,23464,80460
2013,4,22,62235,34411,9312,52463,49830,45040,41763
2013,4,23,56519,51223,12535,98503,40291,26333,65667
2013,4,24,15187,68755,82666,48922,58786,27447,49651
2013,4,25,2920,23452,46553,41694,3186,46116,81684
2013,4,26,9827,69579,38496,88414,20341,14159,67228
2013,4,27,70170,59198,38990,43040,26772,1524,61543
2013,4,28,67063,94209,83561,98601,62963,32579,67522
2013,4,29,21748,10025,47172,41019,33477,43724,9064
2013,4,30,36662,56191,87100,62840,25769,25595,61253
2013,5,1,62461,89753,24832,32630,65302,13821,75670
2013,5,2,92073,15345,33564,75487,9553,33476,64087
2013,5,3,88867,16054,21608,26967,26079,35131,74337
2013,5,4,75907,95206,83401,28920,51396,20500,31759
2013,5,5,93516,12446,59364,55976,18550,34195,44958
2013,5,6,83851,64368,96979,92275,96064,30542,47762
2013,5,7,5616,64017,41848,10834,80071,29808,7800
2013,5,8,22501,64938,22137,98407,76496,5537,77326
2013,5,9,27891,76036,35436,21407,4833,11151,43734
2013,5,10,23382,95346,98691,23584,76065,45669,5858
2013,5,11,72128,42562,83619,94095,22931,41819,34928
2013,5,12,19353,21626,42728,41853,2915,14864,70259
2013,5,13,79410,70400,83936,23653,62787,19371,5059
2013,5,14,67619,30522,55144,7352,42219,3835,80935
2013,5,15,18283,65855,46792,90410,8417,46763,4504
