year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2004,7,13,3310,52216,25576,96970,18512,12942,14556
2004,7,14,67841,38631,74373,29604,30929,8384,80448
2004,7,15,26459,56103,1297,5969,90885,33695,78514
2004,7,16,64596,28731,70322,70326,76160,40409,75811
2004,7,17,65792,11718,97182,85453,63933,22757,62423
2004,7,18,82445,52051,53330,66637,7033,44055,6240
2004,7,19,54314,52438,3039,80772,8540,4336,3092
2004,7,20,15776,4382,31606,96723,33112,18279,63400
2004,7,21,25624,25039,45562,91415,36756,42744,3219
2004,7,22,689,81852,91993,99485,33902,45323,46121
2004,7,23,57287,89377,78712,11600,58166,31750,68723
2004,7,24,83057,2437,28166,15184,6819,26123,48258
2004,7,25,56282,94402,11658,98257,19440,7219,9671
2004,7,26,72548,16314,99242,89588,98166,41234,69072
2004,7,27,32067,36556,71544,89353,42284,255,37304
2004,7,28,16801,48356,26026,99857,67145,4192,51392
2004,7,29,90315,30314,59650,46596,41067,21307,34853
2004,7,30,76859,44877,50875,49406,61191,116,5345
2004,7,31,59356,57702,44416,7774,94257,32311,53479
2004,8,1,52893,98917,47134,69693,47272,23160,55902
2004,8,2,14416,43703,17293,4730,74016,26942,87678
2004,8,3,31435,64600,28882,8293,9477,29756,14050
2004,8,4,87019,46224,29394,62726,3925,40161,56851
2004,8,5,14533,22471,16681,67425,37739,13815,83470
2004,8,6,85010,36974,55723,15778,80676,23015,50507
2004,8,7,71043,66309,4536,18829,30908,33417,37121
2004,8,8,56736,13173,17522,60106,75748,13267,52831
2004,8,9,79672,53427,26034,10556,92249,42714,57981
2004,8,10,29987,6528,47802,31349,59853,3524,7126
2004,8,11,56880,92890,83984,27923,59198,38520,13103
2004,8,12,6458,21936,6576,63193,51460,24097,33299
2004,8,13,43559,87364,62481,23230,57142,38514,23786
2004,8,14,49391,47580,28118,95729,54107,42271,17077
2004,8,15,13960,12146,90554,70839,5035,24538,45113
2004,8,16,64233,79409,78216,70690,17696,34791,10234
2004,8,17,85508,25239,89884,29066,12602,18717,2296
2004,8,18,69744,73582,2433,35486,21161,46902,1214
2004,8,19,75268,39172,74643,89227,67669,15196,86417
2004,8,20,72703,56085,7882,53287,35493,36097,70328
2004,8,21,53189,87239,90562,38696,28829,46797,27761
2004,8,22,41431,65513,36408,27526,39095,5192,19363
2004,8,23,60255,2093,26928,51874,57616,1570,77452
2004,8,24,25284,83118,50221,97987,39202,8102,87625
2004,8,25,74695,60550,7953,27883,47788,14866,62930
