year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2000,8,22,48220,90513,26059,90999,11757,9192,44278
2000,8,23,4693,12444,26935,85074,94099,7127,76975
2000,8,24,54084,30350,74088,62293,14781,43295,63073
2000,8,25,93515,48790,90809,13571,11627,17321,7421
2000,8,26,36905,51836,42645,85124,58700,35055,16123
2000,8,27,70456,60598,400,75148,73041,27334,36574
2000,8,28,67140,812,33548,37575,47513,23987,49867
2000,8,29,62293,17282,89292,55807,66071,30100,45730
2000,8,30,77697,97421,39502,14601,49256,32147,26077
2000,8,31,7956,67201,92199,94763,27799,8950,19911
2000,9,1,839,52635,62836,84330,69799,46383,78256
2000,9,2,17311,20370,38123,95956,54003,27414,88114
2000,9,3,20073,23865,70195,14121,37637,9697,85073
2000,9,4,3245,8195,61149,27552,75395,3347,82314
2000,9,5,3193,78648,92224,20384,31283,5059,71065
2000,9,6,1081,67794,59321,34743,4515,13795,77050
2000,9,7,58517,57560,31516,94941,97776,1710,79061
2000,9,8,35413,27758,54133,38657,35952,15282,56208
2000,9,9,27699,84980,88521,47243,79980,47097,77626
2000,9,10,11262,68507,5043,28694,52652,30715,69788
2000,9,11,57166,10861,43190,32034,84772,24705,26974
2000,9,12,82547,92766,52386,17959,36876,6519,46615
2000,9,13,72827,38152,39174,525,39483,44047,24120
2000,9,14,19462,41143,31745,47075,26001,3139,2120
2000,9,15,78653,33853,71908,52170,61065,31449,14204
2000,9,16,45836,6153,11177,28383,98918,29915,62693
2000,9,17,52145,86433,35660,24972,40936,24833,81848
2000,9,18,96770,18879,5967,32584,76373,4064,49658
2000,9,19,2374,23554,71778,97378,73759,10037,49547
2000,9,20,34823,91485,50102,80659,13989,11279,35393
2000,9,21,29258,41193,88085,81403,43977,23744,62726
2000,9,22,1264,14929,64573,14385,50159,36892,76968
2000,9,23,26532,57307,42978,45257,80860,14755,72634
2000,9,24,70970,91143,8532,5793,98979,8634,32803
2000,9,25,12967,36264,28195,58576,93808,32631,59978
2000,9,26,54136,72727,62703,55399,87655,43628,26135
2000,9,27,37813,46871,33103,80696,20529,26080,55952
2000,9,28,1388,7186,84937,88710,14680,43469,14502
2000,9,29,13658,68454,13656,42976,4717,8202,61551
2000,9,30,98524,90832,57881,69011,79910,20583,70761
2000,10,1,67564,80562,26895,21729,27432,9997,72424
2000,10,2,47960,36076,44728,65700,43261,29664,84409
2000,10,3,74292,39484,65262,87949,7937,28917,17276
