year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2014,1,17,48660,39482,83191,58480,23219,37312,18098
2014,1,18,99304,42786,1555,20048,321,40443,72277
2014,1,19,63389,17829,75762,55643,73342,20553,68424
2014,1,20,97692,61660,47519,72808,66462,30151,9122
2014,1,21,18070,76914,10196,83081,32747,43386,1560
2014,1,22,55965,47050,89658,71620,89835,41212,78019
2014,1,23,6508,98007,70295,69896,32187,12408,11890
2014,1,24,21880,49312,40314,19572,10971,4184,22379
2014,1,25,93784,84334,7852,11853,77599,18047,74933
2014,1,26,10345,11433,36493,82661,74834,26150,50632
2014,1,27,64668,33713,78650,87527,31719,15297,87423
2014,1,28,63906,27704,15664,85785,93368,22329,85356
2014,1,29,4338,76513,14087,98122,77198,21938,26326
2014,1,30,54797,39985,21259,65141,67769,24103,4154
2014,1,31,42602,16604,34785,23621,50316,29787,51148
2014,2,1,82035,95083,84922,45940,39138,16937,41724
2014,2,2,32505,89266,53432,36843,65778,17518,31316
2014,2,3,42975,5807,77641,97771,62143,15251,69264
2014,2,4,29911,89353,43417,88864,5956,28201,8837
2014,2,5,56272,24339,56336,54658,19421,41257,80597
2014,2,6,58559,74545,48672,91063,63810,18455,24257
2014,2,7,45939,2324,95572,88914,8131,39565,3036
2014,2,8,70273,4815,98651,16536,94168,42067,21751
2014,2,9,16475,36620,50587,89098,60958,6922,13755
2014,2,10,96731,64530,60703,71641,39075,25727,49055
2014,2,11,2884,44181,23312,48823,62857,35235,14088
2014,2,12,70987,24799,73475,57611,45966,22126,20498
2014,2,13,56485,30544,12249,72959,83515,29187,82057
2014,2,14,60825,86109,22163,73907,66990,32866,25547
2014,2,15,6064,8592,24601,25300,69124,14264,30474
2014,2,16,31980,15851,60913,19318,57001,34387,13281
2014,2,17,2966,22864,130,59450,69760,28730,72409
2014,2,18,69626,7917,10817,46802,10377,32979,10708
2014,2,19,77366,32196,82606,99782,57139,23559,15081
2014,2,20,26263,87822,15554,74594,3672,42818,70264
2014,2,21,60673,43556,19896,79990,66420,20025,29440
2014,2,22,52531,48755,88200,38508,56671,15368,65310
2014,2,23,83399,64698,22369,60764,96894,21327,40545
2014,2,24,54032,44885,1977,96646,32706,33882,17592
2014,2,25,52730,26699,97855,29754,70255,17750,79743
2014,2,26,53026,54126,65534,21908,2880,20085,20415
2014,2,27,75902,85452,62076,59300,50150,797,26416
2014,2,28,63395,22123,13312,33778,67007,31641,86776
2014,3,1,16064,65522,34367,85145,8573,48573,64898
2014,3,2,78827,82674,40993,48204,36799,6526,20111
2014,3,3,56031,76611,30525,48284,78414,8953,63936
2014,3,4,44915,9749,60351,24661,48223,40014,58439
2014,3,5,15229,21654,21566,47644,3528,5932,42789
2014,3,6,12100,20856,64038,7278,3529,5030,85481
2014,3,7,56679,11556,25591,12709,4518,22467,7345
2014,3,8,99283,97771,1280,44198,7519,11630,68858
2014,3,9,55741,67995,43648,87321,6001,15213,21317
2014,3,10,9528,37496,84105,21627,58351,48142,78904
2014,3,11,78231,53172,84384,51262,81079,26326,80322
2014,3,12,1948,15144,57666,1230,12915,8945,85427
2014,3,13,20433,36926,30637,92526,4921,24284,46198
2014,3,14,10921,39497,47514,36800,93344,47970,68426
2014,3,15,51695,96112,3681,46277,65635,4416,37538
2014,3,16,63065,30741,77860,65012,62236,35525,16241
2014,3,17,75150,10822,28020,11935,47747,8656,80812
2014,3,18,69019,32939,17009,79939,88787,30875,26738
2014,3,19,98483,28844,91515,50177,41307,45195,72805
2014,3,20,23293,15962,10343,86357,63054,4554,37720
2014,3,21,25290,56430,33961,439,67251,11980,38725
2014,3,22,14998,36987,49536,84016,86277,32897,307
2014,3,23,75064,63771,13396,73546,8966,21263,60074
2014,3,24,50273,32809,52878,89917,48771,29572,56274
2014,3,25,11824,84125,60345,37113,40555,44305,63904
2014,3,26,24157,72636,98980,39154,9622,48516,39522
2014,3,27,95899,47764,19828,87314,27886,49575,7211
2014,3,28,36851,70837,33636,3475,3646,2865,83392
2014,3,29,68768,82437,86017,80591,82913,46361,34056
2014,3,30,39819,57018,87959,63976,29653,36938,79481
2014,3,31,55627,51805,59002,51525,99568,45181,85190
2014,4,1,27453,44756,32400,80656,31944,32387,4130
2014,4,2,51941,85251,93873,20708,84039,29889,47651
2014,4,3,66952,42602,51706,23122,99619,39664,57097
2014,4,4,45623,42953,6578,1249,94758,31931,2773
2014,4,5,10677,77112,24314,54482,38219,23065,85137
2014,4,6,86514,55451,35618,38455,57054,45843,35514
2014,4,7,41092,42083,93164,24395,84684,44869,17517
2014,4,8,654,884,50965,46277,43837,23894,37525
2014,4,9,54946,55825,16650,81974,49288,40963,86455
2014,4,10,87506,14028,87943,74019,85830,39913,68825
2014,4,11,42883,85755,4339,327,27837,47502,24721
2014,4,12,28873,58723,88589,29526,59606,5906,72154
2014,4,13,19794,46151,39679,74739,1975,22680,16713
2014,4,14,51262,13642,9519,55119,44021,47462,15490
2014,4,15,46203,53726,74314,5437,55832,28652,55763
2014,4,16,83668,92506,46836,28892,67580,1776,74770
2014,4,17,27185,7681,66923,63331,70184,22953,28069
2014,4,18,72158,95632,11133,39772,25626,37004,1242
2014,4,19,85998,50817,56731,32200,4542,31045,77637
2014,4,20,60373,26048,59751,60392,34905,6586,85636
2014,4,21,2484,74714,80405,46021,98746,47327,65703
2014,4,22,68929,86632,63771,57439,82263,41256,73562
2014,4,23,24240,28259,24803,10238,95427,31534,28789
2014,4,24,99968,28930,12777,76692,71329,22528,67083
2014,4,25,6234,95465,59070,25069,70178,39474,37441
2014,4,26,68924,3153,13143,54204,89784,43266,71642
2014,4,27,88398,873,25203,12638,45483,6,72875
2014,4,28,40909,47891,81663,40876,93172,44440,13919
