year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2006,8,3,88326,11102,92581,2568,83459,23311,69095
2006,8,4,22806,38303,23753,19639,86940,38965,71874
2006,8,5,13862,70847,57551,13647,70156,519,38199
2006,8,6,44554,68464,94281,30233,97463,33713,44852
2006,8,7,70319,53790,47502,74997,64891,40082,47564
2006,8,8,64702,13393,83011,3859,68047,23115,9849
2006,8,9,71338,78431,71722,85200,49278,29272,75198
2006,8,10,35785,79791,79748,96690,64606,24028,26922
2006,8,11,78420,74092,38125,48738,27882,35626,13734
2006,8,12,92772,42060,17650,73825,71804,660,64035
2006,8,13,39850,23774,33883,11187,2205,5605,12738
2006,8,14,67834,51228,27935,19970,47370,7682,33011
2006,8,15,28327,98061,59932,23098,72153,14408,61836
2006,8,16,34,33,11921,9157,58444,45922,29334
2006,8,17,30247,62933,93368,70096,3059,43603,81283
2006,8,18,5263,49207,10372,89448,16786,38307,55769
2006,8,19,80508,62340,58779,25186,60401,35062,18284
2006,8,20,32553,49469,36471,32586,65853,14743,41742
2006,8,21,24297,10665,41075,70895,89949,795,40991
2006,8,22,93007,94397,38625,98269,59955,15348,54068
2006,8,23,93092,3654,29836,73599,65994,4966,38785
2006,8,24,26394,40027,47068,75298,89495,33538,17883
2006,8,25,71700,48280,65976,12348,75296,23403,33242
2006,8,26,65245,74197,40584,58251,84945,45560,22872
2006,8,27,44899,60908,93291,37990,64561,39479,41589
2006,8,28,46906,44444,26725,89651,84471,40144,4948
2006,8,29,90317,73681,89182,62016,38312,5158,74363
2006,8,30,29960,78560,73957,95204,69108,14540,79806
2006,8,31,54052,10100,59029,15302,71007,2320,23291
2006,9,1,51919,91798,81231,15177,52593,24307,14827
2006,9,2,37063,14450,86127,43732,4482,25308,45747
2006,9,3,59146,46817,96462,89105,25376,20418,20660
2006,9,4,10835,1309,70465,81238,11408,45846,86539
2006,9,5,98766,98165,66182,67037,6314,13764,82213
2006,9,6,58906,88071,3391,12321,18872,39517,66052
2006,9,7,23354,64825,78150,82499,11641,24611,17955
2006,9,8,53369,61380,88614,80555,79041,25430,38145
2006,9,9,90448,21275,91035,5566,35791,7216,52602
2006,9,10,58456,37332,71166,33714,41754,24556,86034
2006,9,11,60625,80425,2085,330,61601,46586,19180
2006,9,12,89593,71197,87134,59313,48928,25747,56220
2006,9,13,27968,51177,34364,34768,88803,25398,76685
2006,9,14,24594,98966,45638,99401,36297,16803,43114
2006,9,15,94402,7710,79147,71378,88134,47583,1708
2006,9,16,66086,94169,70887,55679,81717,24373,31343
2006,9,17,46996,50119,87562,91316,17647,21925,6083
2006,9,18,22802,47323,82767,47395,62640,28404,73147
2006,9,19,15288,61558,96261,9689,69267,41759,61066
2006,9,20,73753,89342,69125,56190,99862,6364,81868
2006,9,21,97930,30736,59563,61277,97206,47124,42592
2006,9,22,14853,69049,78674,37654,32723,27792,11400
2006,9,23,95362,22547,64546,27001,84104,27158,76689
2006,9,24,69723,68917,34106,59827,74610,3231,86016
2006,9,25,74471,59594,44236,88752,90329,3798,20028
2006,9,26,87534,67273,2620,18738,36321,47645,42743
2006,9,27,85395,91789,90494,97108,30687,5040,4108
2006,9,28,31143,32197,77148,865,1113,11254,57043
2006,9,29,92074,14484,9410,66544,90429,3645,81647
2006,9,30,80757,73794,38027,84642,41067,6998,59732
2006,10,1,93739,70994,92474,95486,62782,32968,42593
2006,10,2,93469,54359,33053,24611,2907,10200,71827
2006,10,3,20372,21453,35221,12445,52288,44630,55341
2006,10,4,42716,14627,66987,39824,4772,21365,70818
2006,10,5,45838,78362,60549,55929,49356,19374,61414
2006,10,6,12137,68693,44006,21957,23051,43410,62919
2006,10,7,25958,19962,21097,62681,57766,22669,85125
2006,10,8,10054,17299,70465,69121,48277,3804,68945
2006,10,9,53048,75168,49762,98886,53530,26662,44814
2006,10,10,2885,96035,22579,31373,64728,16584,89682
2006,10,11,4130,76346,48952,46439,96307,20049,9119
2006,10,12,54072,42717,84244,80477,76367,21060,59598
2006,10,13,24643,41215,74894,77691,16383,24655,52928
2006,10,14,86264,67668,64093,5500,80054,36671,66872
2006,10,15,61133,69606,22905,65263,45951,21857,68053
2006,10,16,58609,58257,37172,12681,973,37767,59509
2006,10,17,93692,25178,59106,18334,66393,33999,52376
2006,10,18,99127,75005,21655,85390,42672,2099,60889
2006,10,19,39078,5121,44112,210,74727,33369,31824
2006,10,20,37029,55225,9877,11990,13481,13400,44670
2006,10,21,30805,17518,50530,40848,59047,9636,29182
2006,10,22,25439,59986,87909,24565,34991,25916,26306
2006,10,23,94014,28014,17194,33091,33135,27658,39653
2006,10,24,24213,61026,31476,77593,16250,7704,79582
2006,10,25,46082,21103,30603,93238,54972,31133,24086
2006,10,26,14019,90768,9619,55809,50753,13879,60374
2006,10,27,2095,39794,23031,96109,84160,40225,55551
2006,10,28,17294,34234,95203,57858,95259,43031,85450
2006,10,29,27860,734,25032,90293,38189,5634,63530
2006,10,30,9512,53118,33967,23530,43885,43585,79339
2006,10,31,10990,57464,76064,13084,13609,49094,85544
2006,11,1,97768,55670,71095,31413,89903,32649,9270
2006,11,2,85161,25679,41072,29372,42765,32455,59664
2006,11,3,97305,38088,3194,6816,7558,37160,16698
2006,11,4,51442,97097,26036,78783,70912,18451,81867
2006,11,5,84520,33896,17410,82288,5918,4856,40052
2006,11,6,95820,3857,19322,97333,29535,26745,76704
2006,11,7,88651,59199,46368,85955,13638,15913,9123
2006,11,8,21195,19424,55820,88989,16520,31855,7771
2006,11,9,87431,16657,59637,88303,50552,43399,6942
2006,11,10,56469,14606,16993,68641,18462,2666,22325
2006,11,11,64349,29410,9028,52999,4960,21747,45306
2006,11,12,18598,37659,64428,39792,73435,20247,68780
2006,11,13,89954,18453,12903,93737,51461,22539,68391
2006,11,14,18364,82289,85332,91185,96895,18676,89825
2006,11,15,31708,71342,58501,96056,17103,17528,25407
