year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2021,4,15,3178,76880,75406,14911,37340,9690,26735
2021,4,16,69636,30292,63265,90407,99983,41122,31471
2021,4,17,28567,64828,57074,37000,91093,7019,33565
2021,4,18,79369,34506,31367,17770,36757,3540,51538
2021,4,19,69367,51508,33496,72544,28387,8901,23806
2021,4,20,82078,18590,30540,51714,48882,43804,28472
2021,4,21,48864,84926,9942,93782,49753,33367,10781
2021,4,22,57197,40385,24345,52917,74891,22063,20687
2021,4,23,11647,41955,62224,97365,93462,45719,59909
2021,4,24,38200,20971,73714,20278,39560,20606,68343
2021,4,25,88441,14409,46814,53656,15686,23108,47437
2021,4,26,81790,56474,94569,38986,13211,18913,51903
2021,4,27,88101,7328,78941,16099,49282,7516,43463
2021,4,28,42743,69586,99723,97294,90556,39789,43923
2021,4,29,30115,10394,38617,34908,41154,35431,48563
2021,4,30,56840,74890,52352,54981,31363,46920,60319
2021,4,31,44573,82185,18573,49025,5864,47513,61475
2021,5,1,55145,55028,11290,14239,40965,11012,27884
2021,5,2,31520,800,61807,77986,27545,423,62893
2021,5,3,68699,2205,17808,41890,77094,20159,83222
2021,5,4,24809,33430,23540,85733,15614,42112,11110
2021,5,5,21477,55976,32584,92973,27355,43873,13563
2021,5,6,68319,71237,51447,99838,88388,13253,7824
2021,5,7,15933,30027,7068,983,32232,24875,79224
2021,5,8,9325,11385,72445,50485,44815,45985,86218
2021,5,9,60428,54448,87327,98257,10424,19910,81229
2021,5,10,37778,80135,31144,6097,51371,48942,62286
2021,5,11,56110,28546,109,88394,58572,23529,19376
2021,5,12,90803,48403,64951,16480,59788,37396,26964
2021,5,13,4602,49732,19533,81381,4179,6859,35989
2021,5,14,14602,26769,87218,68732,23255,34713,64828
2021,5,15,90977,33654,97113,47086,62199,13574,75480
2021,5,16,37122,37102,41207,44277,1856,6158,50756
2021,5,17,77995,59905,44071,98948,9636,13604,40329
2021,5,18,13814,70462,76317,44768,13582,29886,23499
2021,5,19,53188,30950,4678,44164,64603,18142,47602
2021,5,20,43153,48067,59433,96627,85168,639,903
2021,5,21,3376,23148,18010,81370,83052,28432,50318
2021,5,22,9039,42035,60646,39205,28849,3314,73972
2021,5,23,58782,49552,13822,11970,80501,34851,72485
2021,5,24,61456,52992,80086,20960,1059,39518,7586
2021,5,25,2578,56509,74840,5953,96008,42849,67323
2021,5,26,79060,71281,83992,4450,29667,44637,53654
2021,5,27,74867,14302,43977,33649,80205,7798,21970
2021,5,28,60706,92648,50806,38513,61992,47244,89472
2021,5,29,63050,86761,93410,81979,59621,18249,47932
2021,5,30,55629,77450,91606,51040,48730,25597,65489
2021,5,31,94748,36585,99143,69615,67238,43119,29615
2021,6,1,47443,17269,97936,8148,26268,48741,66660
2021,6,2,88259,95984,22483,67660,99097,32244,89639
2021,6,3,58717,493,53922,30697,77942,45527,51736
2021,6,4,43023,37475,37225,37770,74059,2719,73736
2021,6,5,41296,95837,43350,88738,29457,41285,83237
2021,6,6,55725,6378,76248,43983,2361,15083,77995
2021,6,7,17809,47326,77633,76526,64170,47906,73574
2021,6,8,58463,93432,5310,1485,47258,8886,35607
2021,6,9,21316,11604,95694,78963,7440,39044,74053
2021,6,10,53249,96680,13641,8973,3057,39889,69307
2021,6,11,21770,21323,97301,39578,68648,41285,62455
2021,6,12,32818,39190,56029,91280,48973,27690,49117
2021,6,13,96230,36575,81075,33897,48178,26768,12860
2021,6,14,71969,32163,13264,25217,45195,26904,14189
2021,6,15,64603,33144,19848,86372,54466,33500,62302
2021,6,16,23114,24785,91108,72283,80326,47136,19914
2021,6,17,29299,41177,5382,41880,77751,36456,35777
2021,6,18,42280,79576,4988,14249,28090,18251,65817
2021,6,19,73284,61506,6358,37887,94650,26205,50610
2021,6,20,49115,59704,99263,88580,840,40371,862
2021,6,21,81166,53858,40776,26816,95035,46157,68695
2021,6,22,89137,48965,60823,31417,44892,15810,85665
2021,6,23,72981,412,17833,62617,78270,24190,16855
2021,6,24,72919,50394,73816,22033,26450,23079,40613
2021,6,25,27289,63449,87826,24806,33658,44953,51621
2021,6,26,28692,91110,36668,17829,56426,47490,5597
2021,6,27,1317,79652,27613,90649,96415,45445,33265
2021,6,28,74684,69635,70119,63954,36380,43935,65987
2021,6,29,62829,17013,12951,90118,96813,17128,4923
2021,6,30,30470,62081,82896,75514,69542,19563,39694
2021,6,31,25967,33404,75290,43635,29407,19254,54283
2021,7,1,42174,64698,87548,16857,50684,24018,70811
2021,7,2,87064,17952,83149,49892,51316,12451,26361
2021,7,3,64480,45930,87636,11302,8010,20531,63167
2021,7,4,77551,6445,12860,19869,56200,4501,73503
2021,7,5,85607,23754,14138,27780,4803,1685,40988
2021,7,6,55487,92054,58150,58902,26358,7650,65145
2021,7,7,94025,86452,81506,58505,32382,35493,56158
2021,7,8,40391,56023,89324,34294,78819,2183,50514
2021,7,9,35018,23035,34017,20624,63140,14506,14755
2021,7,10,67942,82542,42095,39780,74595,16596,35033
2021,7,11,952,74246,40178,94977,77049,38035,59833
2021,7,12,9430,23527,55990,66173,95901,45313,86818
2021,7,13,74719,63847,87331,9736,86881,37699,30360
2021,7,14,50020,2204,11466,34313,84745,3560,60445
2021,7,15,59340,86508,5477,76643,60753,12006,47971
