year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2009,9,17,5164,86944,98893,73018,15961,35195,1777
2009,9,18,69076,26043,92397,39423,75377,24859,85543
2009,9,19,10855,84036,33490,67156,66724,36738,80644
2009,9,20,84545,98048,95413,16046,20099,22584,45644
2009,9,21,10887,23865,26924,32402,27160,42168,31771
2009,9,22,43120,43714,43547,12196,69757,35944,61618
2009,9,23,45133,77154,23512,72339,77541,7001,9494
2009,9,24,44264,93739,10138,28808,8138,5550,61205
2009,9,25,28236,44486,46849,55474,68350,40124,67876
2009,9,26,95510,32291,9646,54981,76004,19545,7176
2009,9,27,62112,5488,35146,23596,98993,8657,35934
2009,9,28,76534,15658,35428,37149,25748,45565,52309
2009,9,29,33885,67466,43513,78473,11951,6713,23946
2009,9,30,96653,96836,38173,8514,45478,14171,23494
2009,10,1,37834,33715,47022,99945,55554,32167,19893
2009,10,2,54546,57175,35826,47431,89184,37605,40932
2009,10,3,31283,33169,83240,65168,16987,26752,9992
2009,10,4,28937,49817,10289,41941,46652,48462,70454
2009,10,5,92130,28984,30300,29963,62698,27321,76259
2009,10,6,18251,75839,86151,89148,33013,38329,2931
2009,10,7,38549,25933,53862,69831,75454,3453,31350
2009,10,8,92440,96556,27693,37728,46372,37982,49669
2009,10,9,93024,2795,46474,1505,31778,26773,37819
2009,10,10,10827,54093,10429,29077,46283,12932,14576
2009,10,11,79296,51260,87506,34196,77192,7719,40378
2009,10,12,68997,11171,88080,61436,7727,15772,85516
2009,10,13,70450,70105,11536,63473,72899,8009,21329
2009,10,14,21028,34782,29147,31854,5226,5928,47282
2009,10,15,51509,68859,28210,47156,20118,15715,87703
2009,10,16,13661,89786,18080,82658,17308,6159,74093
2009,10,17,41386,38283,75960,11836,8387,37495,15308
2009,10,18,97638,45504,72989,18665,96637,18487,66871
2009,10,19,18214,74414,60504,86074,43272,38713,59581
2009,10,20,63389,20780,47283,93402,26917,31715,66059
2009,10,21,44224,4225,36503,85610,42507,12463,47445
2009,10,22,50894,99957,89104,48531,61812,12092,63547
2009,10,23,74800,96931,66769,9366,71344,27273,35439
2009,10,24,14616,32337,45020,94356,69468,42302,87757
2009,10,25,96384,90368,63815,40608,94593,318,12569
2009,10,26,37099,29132,56365,4344,45440,45468,82874
2009,10,27,23604,23912,52773,98403,20842,35893,67768
2009,10,28,8537,79517,19559,23152,11854,14578,7508
2009,10,29,81321,73231,5264,94057,79951,35431,11016
2009,10,30,74543,2100,93584,11641,31231,49948,22337
2009,10,31,76670,11767,1562,273,52030,4334,85028
2009,11,1,89223,90227,39147,97760,69743,25057,80911
2009,11,2,97948,55986,54770,95621,45569,26386,89677
2009,11,3,25519,61816,40692,61,63915,627,88053
2009,11,4,11497,574,60389,88166,28692,11951,64791
2009,11,5,80722,32636,36170,69944,39214,41668,54055
2009,11,6,25309,66725,4966,23256,22710,26087,35228
2009,11,7,68278,52472,41256,93796,14287,31947,208
2009,11,8,94553,48925,38261,6049,49498,15001,4215
2009,11,9,94542,93303,15357,75263,25939,17878,71558
2009,11,10,81504,59545,45613,6812,26269,16930,46420
2009,11,11,65331,43016,81647,33608,95488,39255,53756
2009,11,12,26126,21201,53963,20679,70126,8575,6727
2009,11,13,35975,39928,37293,30516,33230,19001,72130
2009,11,14,75520,36878,40,57024,96423,12004,63835
2009,11,15,39043,28933,26606,20725,88300,24605,40685
2009,11,16,139,63859,14440,26265,1411,34754,3295
2009,11,17,87888,9681,90021,23863,49608,43666,20730
2009,11,18,99189,12666,9212,74709,49544,9251,71732
2009,11,19,62318,71254,11918,17712,16538,4876,8437
2009,11,20,4837,79480,9121,4976,59690,39912,57592
2009,11,21,61100,41017,27238,48988,50697,17258,49202
2009,11,22,16656,60923,59931,15845,89941,19142,20553
2009,11,23,39484,94744,38636,1801,65997,16905,45864
2009,11,24,82534,21780,74300,3723,17611,49772,65050
2009,11,25,77300,39683,72641,54752,80700,49878,53739
2009,11,26,47748,33487,92940,64404,10762,19222,46600
2009,11,27,702,54716,3504,56537,49459,42139,44689
2009,11,28,15456,25395,10552,14341,63527,34852,58063
2009,11,29,81137,975,43112,74789,40658,32104,29540
2009,11,30,37709,48333,49630,85456,81820,8921,26211
2009,12,1,8933,28142,62810,25986,99209,16313,72522
2009,12,2,48668,24803,57210,80475,50198,17761,31167
2009,12,3,30076,68964,29230,27564,69939,38693,82352
