year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2006,5,22,98787,82413,69269,7679,73106,29992,55698
2006,5,23,3086,52973,15488,71248,12211,37966,37706
2006,5,24,78352,35570,88260,35788,54134,19027,14234
2006,5,25,48060,88356,14686,32028,18739,4760,81406
2006,5,26,1787,26926,22257,16925,9338,7878,955
2006,5,27,82443,87869,3004,85529,57193,18492,53128
2006,5,28,69403,22809,7185,47754,58378,11796,89893
2006,5,29,28864,97174,24127,76923,85530,5164,48950
2006,5,30,20620,9923,86707,38759,36848,8964,65683
2006,5,31,62537,16841,96638,61332,4709,15993,13212
2006,6,1,61901,34484,52691,47655,73645,26227,65409
2006,6,2,32022,4375,11653,60885,1548,2131,64159
2006,6,3,3429,23647,79460,40401,33569,16167,79159
2006,6,4,86769,75130,34841,65657,91970,47830,43340
2006,6,5,13030,80175,22903,74930,31010,25593,32584
2006,6,6,4654,68172,34344,36676,72546,12349,53912
2006,6,7,90445,14479,68071,10226,38125,47530,10626
2006,6,8,88046,13696,29784,91166,5177,30976,23174
2006,6,9,97146,45158,16514,10175,25332,5768,41456
2006,6,10,56341,31361,24040,60995,15884,24735,64022
2006,6,11,88429,37083,27933,95225,67914,12355,65450
2006,6,12,22390,76237,56075,26787,6284,2210,34304
2006,6,13,11461,83186,7478,8606,28343,40343,15133
2006,6,14,70026,12462,36588,42718,60174,26979,30064
2006,6,15,76057,68066,34085,80837,21500,28370,6062
2006,6,16,89413,7076,81511,28155,83312,3938,71293
2006,6,17,89596,56147,5597,17408,55684,29426,42365
2006,6,18,378,86120,77497,70403,98581,14085,13121
2006,6,19,58755,7415,33184,51163,75480,33621,32000
2006,6,20,96980,78342,8061,2744,85417,5923,898
2006,6,21,68729,76212,2191,74676,32359,24139,22083
2006,6,22,88042,69916,34447,88420,56035,11944,25174
2006,6,23,70967,42380,4646,46073,49794,4182,77236
2006,6,24,25274,37802,29235,38605,16143,3647,71348
2006,6,25,1559,75921,72246,86639,52133,40788,47666
2006,6,26,843,31278,69748,5236,1193,20547,10007
2006,6,27,73579,48842,85181,44545,91221,6178,60618
2006,6,28,57366,60359,4205,98991,14512,49791,77595
2006,6,29,47006,3437,78943,64917,79357,17540,51555
2006,6,30,47841,74679,29221,48683,5956,15320,70271
2006,7,1,7148,35866,80277,80726,1059,31809,31622
2006,7,2,8631,87987,48591,65997,48345,2795,11339
2006,7,3,79209,2585,35286,26214,22373,14228,21130
2006,7,4,18082,98119,42685,65922,72797,38257,60957
2006,7,5,78752,19928,1227,2251,55794,31503,69328
2006,7,6,73204,63312,40949,81835,67650,5892,7831
2006,7,7,15994,58686,45521,11554,77623,30806,17768
2006,7,8,16347,95033,28897,34428,9503,37933,76702
2006,7,9,82299,92541,47658,77402,12469,48884,36004
2006,7,10,84614,46738,95331,57817,26401,2632,49651
2006,7,11,94050,58523,3833,26396,33560,49354,27949
2006,7,12,11182,30159,75716,43881,41544,20965,28308
2006,7,13,51046,25249,95009,49697,17790,42666,73450
2006,7,14,30258,7901,39454,31223,70991,1136,19039
2006,7,15,97391,3767,45042,91441,78641,48874,37836
2006,7,16,12201,98227,72136,39734,28386,14204,3614
2006,7,17,86281,85168,61922,37326,10416,23282,33374
2006,7,18,28205,32300,46824,74814,56552,2629,76036
2006,7,19,27542,70116,11427,24933,73883,6468,52725
2006,7,20,68875,5341,66912,81075,19920,39047,30809
2006,7,21,64657,3250,20774,50937,4769,49047,74614
2006,7,22,15185,72329,7988,59741,4628,21163,80907
2006,7,23,77531,73791,73294,5073,60258,34720,30005
2006,7,24,50492,57539,79081,19367,62880,45992,441
2006,7,25,99151,85038,37601,63807,4640,8375,14743
2006,7,26,9408,57421,19356,40944,46101,43695,67037
2006,7,27,67080,14857,67943,44611,4999,41236,69683
2006,7,28,65257,42308,96039,15748,99846,25119,85114
2006,7,29,79077,37462,51907,94579,22499,39507,38385
2006,7,30,43490,64233,89479,69250,38006,8835,20193
2006,7,31,84106,52529,27229,67538,83738,11523,8500
2006,8,1,88736,52759,78182,70344,11418,40572,76092
2006,8,2,27615,82042,37557,6692,19503,39463,81270
2006,8,3,58353,95322,76007,1843,75906,15485,21092
2006,8,4,13911,90671,97636,14369,59552,24865,31906
2006,8,5,43289,36387,10405,48376,5497,4938,18720
2006,8,6,16914,11861,21163,60881,93902,8719,47572
2006,8,7,13404,64534,85193,71756,59855,27551,19950
2006,8,8,35760,43036,61041,66023,33706,8677,80391
2006,8,9,9609,99893,78648,52897,52631,5404,11273
2006,8,10,58128,26693,36344,91393,38553,7506,62273
2006,8,11,48806,32576,36196,62209,97109,37741,10316
2006,8,12,73315,15291,40266,25427,74678,17658,41449
2006,8,13,24736,92686,88191,34344,8930,33190,63593
2006,8,14,61561,4945,21217,36040,31637,7560,87432
