year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2023,4,5,66638,56019,35966,11135,46723,3517,50156
2023,4,6,63376,20839,68182,75115,54980,32170,46189
2023,4,7,24166,28285,18671,16482,87754,39041,63091
2023,4,8,53005,74235,43549,75073,75543,39502,6273
2023,4,9,96451,46104,19010,63088,2122,4976,10574
2023,4,10,65196,24844,70730,28572,45682,5263,83686
2023,4,11,661,3784,76226,24827,32069,11248,77660
2023,4,12,19822,16640,90751,72826,90874,651,84250
2023,4,13,82769,90152,60523,79219,52608,45884,18658
2023,4,14,71081,50859,65583,36277,92054,2664,1200
2023,4,15,37735,7927,84885,54748,11710,27462,75926
2023,4,16,60130,5061,53585,96304,38053,44335,25481
2023,4,17,28926,11337,49731,28046,1489,10253,53616
2023,4,18,70448,6136,82273,41528,73347,47856,54156
2023,4,19,81752,519,75355,19487,24797,26591,30586
2023,4,20,52859,54052,86511,29340,75465,6447,85643
2023,4,21,13517,17134,11124,58794,28470,10854,23192
2023,4,22,46310,87458,26807,16757,9945,25432,4637
2023,4,23,99643,89639,68792,81395,90157,44147,37233
2023,4,24,31306,20737,7818,516,91141,10680,39855
2023,4,25,66605,67126,71850,96473,84259,32973,41618
2023,4,26,29081,60178,74809,75390,63987,1616,22147
2023,4,27,73931,43399,83135,73574,33037,1926,14968
2023,4,28,39545,96072,72200,70850,16809,46369,47717
2023,4,29,24301,7048,33924,7257,90525,5773,3729
2023,4,30,91136,5097,91698,20216,65274,16507,5605
2023,5,1,45612,84474,4103,19542,27872,37237,59467
2023,5,2,77260,39163,80786,16804,51586,2985,34006
2023,5,3,84746,65705,91722,9046,89104,25645,66302
2023,5,4,79629,31417,36382,70764,52865,28080,87331
2023,5,5,34490,94586,19287,80101,95411,23390,39643
2023,5,6,39634,26978,25461,16893,66140,6247,33696
2023,5,7,34078,59231,54053,18823,41288,45775,37869
2023,5,8,30391,87771,44170,10019,35540,30552,57134
2023,5,9,88404,24983,20816,22894,35920,40103,42994
2023,5,10,31330,63492,18988,87315,90469,44449,4207
2023,5,11,72961,50695,54254,7038,26277,24659,62212
2023,5,12,83916,70433,70080,14307,74555,30602,40677
2023,5,13,10094,27505,37811,98498,52487,8626,77743
