year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2023,2,28,50302,41496,636,46983,52812,22834,84148
2023,3,1,36058,35537,33490,81944,77164,16228,64281
2023,3,2,14957,51390,77419,4107,53719,4935,76240
2023,3,3,97788,22814,60144,94621,13245,32128,70360
2023,3,4,42695,7741,56160,92996,65588,23147,26330
2023,3,5,18400,62332,90477,70809,14220,40318,32752
2023,3,6,7736,56545,33384,22692,24287,10803,86798
2023,3,7,78005,82089,19389,92145,4902,45884,83117
2023,3,8,34498,78011,53476,93544,85751,25987,82891
2023,3,9,67691,15485,59220,86090,94169,16048,86898
2023,3,10,8388,6366,26002,16123,79262,9385,65166
2023,3,11,3548,70187,98315,97905,52275,17703,60049
2023,3,12,73528,13587,93165,24377,7949,12992,24272
2023,3,13,93700,88978,37162,61390,20814,12733,83831
2023,3,14,14982,95133,37080,23370,1498,13081,85844
2023,3,15,97111,38818,11010,17011,9004,9324,54915
2023,3,16,77631,43379,21315,67510,73317,30831,38239
2023,3,17,81265,93822,42510,91316,99151,46024,69057
2023,3,18,36316,8756,49239,51298,20240,36319,81019
2023,3,19,21737,65751,46862,35200,4568,7871,82210
2023,3,20,29924,83547,83476,23906,26925,21142,31415
2023,3,21,16593,51972,99653,97857,62145,8515,75525
2023,3,22,77647,54538,74581,13962,79645,23820,61611
2023,3,23,99885,10138,72629,37973,92240,19491,43172
2023,3,24,96808,77361,41733,26731,60907,25208,86988
2023,3,25,4183,46349,58402,20775,14672,24407,34984
2023,3,26,93168,49273,40508,70814,3810,15088,81128
2023,3,27,83454,55259,82738,83338,81748,5367,51311
2023,3,28,73988,74857,10834,87147,68569,2567,80229
2023,3,29,45828,77774,97216,50010,40475,21969,67137
2023,3,30,71498,62727,22120,64666,11999,12627,55479
2023,3,31,32160,94066,52958,15614,65677,35696,65303
2023,4,1,47424,7414,52965,21411,98622,13799,34909
2023,4,2,67190,32717,55137,29369,10490,2352,55731
2023,4,3,67316,24321,82867,38814,87047,21338,33479
2023,4,4,15398,316,55309,47557,94381,8267,59522
2023,4,5,60057,60314,94825,23833,67727,14141,1595
2023,4,6,66348,44291,86504,49889,77007,41640,69258
2023,4,7,87497,93992,91340,71164,34664,40558,59977
2023,4,8,38062,11895,29807,53459,12210,35116,11016
2023,4,9,22942,9734,80537,99351,70047,41713,73183
2023,4,10,37773,55854,84777,20472,144,21280,70360
2023,4,11,77151,29272,65969,80999,39615,23660,38514
2023,4,12,74278,64217,94843,12339,76111,24649,72150
2023,4,13,4672,26116,83165,27614,52201,30053,63316
2023,4,14,22247,71766,66498,76371,43971,17626,86842
2023,4,15,60466,38906,83554,53968,84529,15874,11318
2023,4,16,24143,39534,19832,14772,3750,31026,17110
2023,4,17,96213,55674,9259,17236,98142,8775,31201
2023,4,18,50342,5180,4516,88941,93297,21013,75311
2023,4,19,37267,38639,78505,14084,93896,28410,54404
2023,4,20,78424,60635,35721,18918,168,21904,83689
2023,4,21,20270,2929,77150,32834,74955,2761,56421
2023,4,22,73096,11535,27622,39789,16714,32137,48729
2023,4,23,26362,19502,10392,63628,58140,5248,4064
2023,4,24,68387,9,78467,63162,60643,14187,2079
2023,4,25,77163,2443,32119,13784,5371,9268,62969
2023,4,26,80325,12028,29389,69772,39915,7010,35913
2023,4,27,72980,5499,70993,99342,25000,31384,19321
2023,4,28,83139,2983,89736,67877,19343,18202,11038
2023,4,29,79986,98741,29468,73500,1183,11586,3635
2023,4,30,22905,87205,66603,3230,15585,12343,69353
2023,5,1,71851,69353,15265,61182,74851,36258,86875
2023,5,2,99850,83993,56196,99340,3328,12283,83568
2023,5,3,22670,30485,14605,19007,45577,10424,28858
2023,5,4,46759,22009,12492,69663,25565,45446,9244
2023,5,5,41149,7789,94949,29351,93493,10213,10533
2023,5,6,84695,12822,67407,896,13167,39954,30235
2023,5,7,16494,2237,83802,55515,49073,14758,54522
2023,5,8,94649,75181,83379,41407,13541,45871,47421
2023,5,9,55457,7668,33017,12958,15456,27965,12308
2023,5,10,8948,54529,32840,93642,67351,16599,4537
2023,5,11,80517,72904,11123,13362,75140,11276,8876
2023,5,12,40564,42385,43397,35212,33917,43128,82970
2023,5,13,63809,55350,36743,19266,63017,19759,2223
2023,5,14,78473,97723,90882,87420,52251,40074,47414
2023,5,15,35953,56672,8302,32821,29575,19425,56182
2023,5,16,21067,47052,15058,77982,89437,24806,83194
2023,5,17,23353,17933,22515,87162,73282,9257,82779
2023,5,18,36299,29015,55001,14771,43089,45882,38542
2023,5,19,95340,85955,32307,47644,58978,40609,60465
2023,5,20,4905,76385,26646,42323,23436,8055,20304
2023,5,21,29224,32861,33497,52577,50793,6012,16090
2023,5,22,24075,31620,78868,60373,60635,220,21495
2023,5,23,3723,96101,26388,15414,98408,8695,43058
2023,5,24,57385,99303,59874,78641,92039,36519,70963
2023,5,25,15474,44574,41267,61050,93786,41115,63626
2023,5,26,44578,63478,86067,85004,95098,14934,5376
2023,5,27,72084,15153,53222,75806,27605,29610,21220
2023,5,28,26012,38304,70629,99749,53958,30502,8389
2023,5,29,45996,33372,15704,77821,94297,23322,28870
