year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2022,8,12,5874,3943,81214,46233,24620,25237,12658
2022,8,13,54107,16598,84410,20011,16052,20075,13302
2022,8,14,95710,27996,29529,20987,54217,26153,51999
2022,8,15,50776,85938,25824,91107,96553,19841,27121
2022,8,16,9216,13477,21875,31441,33771,19440,47674
2022,8,17,58390,94676,36683,12497,27626,21092,78859
2022,8,18,60029,7519,12160,72090,51866,8040,33077
2022,8,19,6082,50544,65075,56857,52833,7251,54315
2022,8,20,49386,93443,81435,74953,23271,19661,16393
2022,8,21,57042,39100,418,31783,50128,37100,84279
2022,8,22,94105,74544,9489,54133,98414,38000,62574
2022,8,23,50279,96039,35650,56360,46582,17077,79568
2022,8,24,99415,40679,10235,65152,50473,8021,60104
2022,8,25,73743,27682,62848,30784,83133,13266,62567
2022,8,26,49612,16717,23197,43716,7612,49038,54200
2022,8,27,6025,87037,56774,72655,99428,8775,65366
2022,8,28,46009,25851,91286,61775,82881,1520,43278
2022,8,29,33353,9540,83381,7096,53573,46229,34231
2022,8,30,36706,25846,33149,86317,42562,22698,26385
2022,8,31,66526,21735,60584,72550,8771,33709,55205
2022,9,1,8198,42484,6922,70559,84686,48207,58685
2022,9,2,67567,99726,91963,919,25618,41695,64366
2022,9,3,79190,37923,78597,32247,80120,11745,14916
2022,9,4,39034,84442,81300,5559,22528,41883,48108
2022,9,5,31299,75592,39664,55848,34427,12938,16406
2022,9,6,35464,61144,91443,3030,77222,33405,30301
2022,9,7,2839,75099,44666,98380,29374,39614,50627
2022,9,8,9493,67711,81894,64878,68504,13193,10436
2022,9,9,91032,5075,64896,38682,97018,20911,54529
2022,9,10,47796,83848,37287,83260,44992,28729,42641
2022,9,11,22213,12133,22941,41403,3583,33959,46134
2022,9,12,32956,39924,3112,58801,23986,35005,23678
2022,9,13,92490,48197,94114,99873,69624,25361,84906
2022,9,14,82993,96271,49434,30789,80119,3072,50400
2022,9,15,25110,31800,33040,63674,60284,22333,25076
2022,9,16,63867,72643,61209,13174,28918,14321,8326
2022,9,17,52904,49325,12004,61745,13874,22469,87969
2022,9,18,83497,97829,32874,66489,94099,32307,33629
2022,9,19,74217,1731,44028,15678,33530,43420,59351
2022,9,20,93814,82104,84426,74032,54746,11987,43557
2022,9,21,15,26307,91883,52918,91983,3886,1014
2022,9,22,5856,42706,8982,5704,56886,41855,22193
2022,9,23,50984,40514,85821,41553,42244,46201,63582
2022,9,24,92125,55972,52933,2290,38075,3710,12673
2022,9,25,9172,15696,96230,9186,58354,38112,28456
2022,9,26,66689,8349,25821,72544,51054,34803,48248
2022,9,27,7939,93009,66792,75274,49874,18964,13178
2022,9,28,8469,31516,6760,16946,87487,9692,49235
2022,9,29,41913,13401,28260,51084,45449,24489,56622
2022,9,30,3802,12600,71429,70490,20948,47249,19386
2022,10,1,88353,48403,53985,12643,57764,20776,74268
2022,10,2,23989,6091,37446,32458,37607,10557,5755
2022,10,3,25093,20248,84989,83358,50000,13248,84441
2022,10,4,11800,54088,27414,31954,66687,15194,12443
2022,10,5,3986,28795,78180,8690,77197,48516,1332
2022,10,6,51312,69291,25600,75301,91734,29397,44110
2022,10,7,29340,39953,89864,70784,76552,41204,74141
2022,10,8,42903,20804,4934,54703,74891,32347,6656
2022,10,9,57930,63893,5450,78267,92687,49982,46957
2022,10,10,86235,48497,24640,53899,34140,239,79199
2022,10,11,25873,45987,69660,55212,85939,9523,75995
2022,10,12,62490,67078,80136,21745,4233,1421,46447
2022,10,13,79124,50119,63102,53405,14011,34903,81671
2022,10,14,23049,84884,34979,9284,33381,9619,63182
2022,10,15,67520,26209,8732,93392,72196,28391,84955
2022,10,16,74486,54265,7301,53328,37694,3788,45072
2022,10,17,41927,5208,51518,37402,55327,30971,70806
2022,10,18,69337,32225,38828,8738,17109,23807,18021
2022,10,19,66841,49777,97554,34360,75985,6285,74103
2022,10,20,64532,1027,9057,55370,71643,16357,88697
2022,10,21,9336,20145,83768,51262,41704,1637,28663
2022,10,22,97030,98959,95820,82719,31183,34648,11456
2022,10,23,48291,24806,25828,15131,90934,23381,5842
2022,10,24,83270,46017,26296,47802,63395,1704,53171
2022,10,25,35037,84413,28219,44372,20909,28338,61986
2022,10,26,62612,79974,17000,59642,95284,12820,48712
2022,10,27,26466,63819,66519,91109,4976,42346,42591
2022,10,28,95909,32078,4785,79178,94446,31080,43331
2022,10,29,57840,82784,62853,92876,67196,41071,13599
2022,10,30,88104,35760,65584,67067,32085,48936,3060
2022,10,31,27368,28107,1771,70186,8277,18289,1294
2022,11,1,13252,76986,236,25512,9063,5020,11041
2022,11,2,3508,52452,80724,77699,35235,43576,10574
2022,11,3,18782,50999,40525,23237,86758,22460,70303
2022,11,4,18843,21395,33363,46210,49501,1485,6395
2022,11,5,74129,36126,94040,87380,13111,10628,29243
2022,11,6,38526,31999,50284,58385,84450,47359,86084
2022,11,7,36036,90934,23009,54817,41932,13533,4405
2022,11,8,45042,2345,1060,63884,23739,774,86445
2022,11,9,89592,2258,59192,63720,38383,19583,47452
2022,11,10,67846,80210,13046,6371,12209,29681,51107
2022,11,11,96658,27039,17190,32694,17973,6551,23862
2022,11,12,76256,36435,14619,21297,38779,15678,11532
2022,11,13,78870,66451,27977,84813,68708,37168,78532
2022,11,14,23443,73102,32335,7640,53312,45381,20362
2022,11,15,81872,25061,11468,78529,52100,45010,87574
2022,11,16,86424,1560,47788,62679,37994,12406,50328
2022,11,17,93125,78083,1859,71994,60885,29835,66806
2022,11,18,29592,33354,21689,69386,6456,4024,7025
2022,11,19,76119,15756,23738,57990,40816,35206,16518
2022,11,20,9267,80215,80444,95690,98126,28231,74721
2022,11,21,52471,6988,75048,45595,1422,26906,57588
2022,11,22,62306,23093,90745,8249,56446,12434,3987
2022,11,23,79253,82809,71011,55371,98564,44749,33360
2022,11,24,55731,46306,66230,81350,26520,46673,73391
2022,11,25,40997,91255,68111,93467,14594,43158,19062
2022,11,26,16015,36416,73001,78320,59508,13746,62920
2022,11,27,32305,92531,96906,11558,91691,34269,83280
2022,11,28,6606,95369,96640,78688,41674,12869,20037
2022,11,29,84545,25893,53428,25541,33499,37890,9007
2022,11,30,48092,81048,74420,80458,33815,47421,8777
2022,12,1,9674,27518,78048,58330,36400,24954,26239
2022,12,2,28090,59222,69519,34695,54590,16158,13382
2022,12,3,96263,45378,89771,97159,71270,43198,62699
2022,12,4,21120,81087,58057,69211,78486,32477,39668
2022,12,5,28652,96249,24796,38325,40118,2843,83007
2022,12,6,76517,94148,99245,4606,53369,18763,75652
2022,12,7,24310,51272,85385,36924,96649,25155,14082
2022,12,8,84270,18352,73132,5389,15791,31189,70951
2022,12,9,10628,80017,56970,39280,76265,48117,13956
2022,12,10,32734,17312,6962,9250,11459,6207,40207
2022,12,11,81180,91321,85858,5489,42593,21242,42413
2022,12,12,55593,62749,92846,56215,97452,15978,11603
2022,12,13,13242,97166,68906,23870,93534,42227,39501
2022,12,14,86150,40344,73456,18883,57655,30418,68132
2022,12,15,85465,2976,58338,66644,94296,10547,38485
2022,12,16,36888,48140,47249,8833,10888,40094,45047
2022,12,17,8340,6071,43001,37933,19588,11906,81802
2022,12,18,13121,70485,57654,99270,10828,31110,38152
2022,12,19,84834,27879,62635,86650,30854,20972,19646
2022,12,20,41501,81518,58130,78389,46010,21730,43573
2022,12,21,56897,61823,68619,65236,84246,11619,3169
2022,12,22,20185,39877,81322,33306,10361,38976,68927
2022,12,23,37540,86437,83431,22373,14315,46065,49022
2022,12,24,61520,83389,78667,3020,64906,3148,17760
2022,12,25,27267,74877,1332,84164,53052,19950,5751
2022,12,26,53649,97921,85271,73833,37797,16593,83490
