year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2021,3,28,86628,16699,77563,34237,58603,47831,3708
2021,3,29,59804,53575,40273,73361,54578,45737,55241
2021,3,30,34611,15326,93672,74833,74514,48618,13480
2021,3,31,35154,12231,41036,82053,94319,49874,77672
2021,4,1,52548,82752,40216,39175,99451,17779,49764
2021,4,2,74405,81961,69823,34208,35535,10096,87569
2021,4,3,90112,5832,29161,41075,37509,22832,75907
2021,4,4,28374,37801,75738,63527,66384,33126,1932
2021,4,5,60702,32999,5955,29602,15750,46171,65128
2021,4,6,31552,80301,74891,5956,62261,44714,70164
2021,4,7,14148,71161,64084,20611,76992,9596,11685
2021,4,8,30852,32428,93943,59225,86580,36033,9103
2021,4,9,52963,19158,1034,30017,52156,23341,15970
2021,4,10,84257,69511,61097,15809,66163,35988,41764
2021,4,11,44775,97053,78279,58922,68213,8714,19533
2021,4,12,61556,68310,57569,92407,17089,17864,27983
2021,4,13,3668,53896,7085,72983,73053,24471,79351
2021,4,14,41560,47811,95320,25816,33673,6416,41624
2021,4,15,16187,8755,79740,60961,5807,8018,66235
2021,4,16,90371,33084,32119,51926,1393,39687,60684
2021,4,17,18481,57550,28666,38500,27797,2103,41482
2021,4,18,849,92925,30832,58760,57087,26151,84576
2021,4,19,7111,82567,42551,23297,7673,38642,70609
2021,4,20,13480,96660,53195,3850,29743,35313,12128
2021,4,21,47487,91352,32811,65967,48901,27829,54466
2021,4,22,76698,46283,32300,93898,55559,13131,72658
2021,4,23,12645,5634,53585,19755,4552,12487,39403
2021,4,24,12224,51129,76363,42055,64140,29558,45905
2021,4,25,10234,14870,34384,57720,6221,33546,20038
2021,4,26,71474,77726,60855,64523,24008,43154,34772
2021,4,27,79566,72637,43781,8562,78270,47365,54668
2021,4,28,82821,9852,20422,95044,60980,46785,7099
2021,4,29,41471,26342,99355,51704,57563,90,69423
2021,4,30,63784,33635,49460,51609,11361,10314,6131
2021,5,1,51720,19820,7254,47638,92456,1035,36199
2021,5,2,70725,48399,17219,69897,74602,37640,11292
2021,5,3,51933,34424,34742,93403,77117,448,55106
2021,5,4,34680,537,70880,14815,50524,20339,66423
2021,5,5,61884,47005,98905,29955,66824,6158,87592
2021,5,6,75631,57192,50143,62707,21943,17361,32603
2021,5,7,96544,5000,13894,48477,39424,14988,38231
2021,5,8,16540,15435,3337,67571,15972,24216,52385
2021,5,9,66495,10907,65159,44730,74263,14063,74684
2021,5,10,57438,86573,68628,33068,60116,18770,25774
2021,5,11,82058,86130,28376,78602,91129,8621,3430
2021,5,12,46904,39960,18012,79796,55395,21348,47366
2021,5,13,87718,11916,46103,70564,39174,11261,31645
2021,5,14,13436,91676,22680,70873,94600,41307,70292
2021,5,15,54715,10076,16065,36773,12557,10792,51726
2021,5,16,20038,35764,91507,66941,75724,9518,33088
2021,5,17,31118,47218,10454,35187,59133,22908,65750
2021,5,18,14658,520,37394,28093,92195,10073,65317
2021,5,19,86794,51380,35608,57861,77807,1672,4633
2021,5,20,90364,28815,42710,10401,64578,34216,33693
2021,5,21,40301,60085,56781,87770,7302,33586,32956
2021,5,22,82786,56493,45057,97443,57012,32450,81887
2021,5,23,65559,58875,57203,68704,26606,9162,6564
2021,5,24,4412,77185,37548,11127,5999,30257,87879
2021,5,25,86929,30824,47924,43581,90909,4704,41351
2021,5,26,14562,4641,70658,97348,77485,15715,11142
2021,5,27,50848,14516,53029,32758,89742,26583,81462
2021,5,28,16347,52097,28025,37111,29281,31925,14589
2021,5,29,51632,62181,2468,38560,9357,391,62140
2021,5,30,16617,71446,29842,31178,92438,16852,44877
2021,5,31,69922,32566,56019,37121,63433,25399,29879
2021,6,1,53175,68333,71340,85873,20429,15716,62983
2021,6,2,66062,97640,87572,17693,76173,40039,82604
2021,6,3,1881,56781,54743,18497,44578,937,19674
2021,6,4,53367,17788,94551,23288,66705,16921,36760
2021,6,5,30137,8671,46638,99663,77003,34329,15536
2021,6,6,13784,50045,8518,96197,64036,46089,63889
2021,6,7,56560,2479,86492,58440,75611,7586,6936
2021,6,8,36540,58522,42962,89906,92661,3864,49545
2021,6,9,59365,20784,6305,89502,29454,2942,85516
2021,6,10,22808,87271,91051,52943,53667,15921,89139
2021,6,11,34054,28361,79379,90614,47192,32222,5405
2021,6,12,39154,39808,42341,75694,14681,1654,81951
2021,6,13,7342,55517,11496,66706,76300,34152,12559
2021,6,14,22105,3445,94427,61264,7067,35477,74207
2021,6,15,60733,17749,79697,11139,46110,9076,31752
2021,6,16,9653,41297,67156,48806,97456,25848,80851
2021,6,17,28489,27501,22802,52182,83017,649,75239
2021,6,18,75668,84800,24150,14124,88244,18576,31740
2021,6,19,95311,20404,22298,72395,38153,1994,83533
2021,6,20,614,77421,1636,10266,18718,35144,85423
2021,6,21,32525,10991,16274,77365,54844,39075,69546
2021,6,22,54212,6075,81137,46232,90874,5286,56707
2021,6,23,95469,23861,68446,7131,44264,40743,75878
2021,6,24,98768,9089,95762,15733,86509,47398,42350
2021,6,25,21578,82541,17773,70455,9883,398,57819
2021,6,26,64726,5824,93717,35290,11898,24853,11521
2021,6,27,19123,80138,58227,14591,20350,43025,48074
2021,6,28,80965,50119,50303,79733,59207,46064,1817
2021,6,29,62068,43461,54167,99997,42353,38291,70451
2021,6,30,68588,38688,18270,49665,44511,28338,54954
2021,7,1,56408,3190,82826,75530,99679,41053,76472
2021,7,2,20028,84077,60897,992,50547,11199,47076
