year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2022,9,10,80739,63820,70125,70168,63700,36943,52475
2022,9,11,6414,32511,18534,13368,36052,31998,53960
2022,9,12,73522,54287,53932,88059,50181,44427,31886
2022,9,13,96229,24029,54866,12711,27770,15066,38937
2022,9,14,35208,62018,49582,32299,42189,36058,2466
2022,9,15,22240,23000,84940,45005,55511,19826,68372
2022,9,16,7914,1823,38683,97787,72461,42614,35845
2022,9,17,22641,3392,44083,35221,27420,15300,14283
2022,9,18,71541,80365,9572,23101,58734,9153,25399
2022,9,19,17274,95211,74216,39514,34562,25508,80870
2022,9,20,6424,95333,59242,14338,97155,47924,32124
2022,9,21,85967,6890,14321,8607,26633,8403,10180
2022,9,22,54053,73702,24462,41945,70418,34033,5045
2022,9,23,29152,9538,20443,62777,4748,11011,12290
2022,9,24,55661,86518,19512,62085,81850,28753,42774
2022,9,25,95356,93028,4897,81322,99917,35569,56280
2022,9,26,26550,10323,66459,96954,376,7273,58898
2022,9,27,70794,41305,20295,16297,50842,7089,29073
2022,9,28,71941,68099,97715,27602,54616,17226,76038
2022,9,29,36465,12330,98811,31820,5357,20059,19493
2022,9,30,21626,55628,35773,64527,65950,18583,87832
2022,10,1,66326,25855,33081,53471,83512,3375,79767
2022,10,2,50705,10464,65191,38998,78562,29257,22951
2022,10,3,33178,96482,88988,85994,25163,37798,4166
2022,10,4,30520,7856,80010,68497,79835,15782,23023
2022,10,5,45785,50717,27206,28462,92923,10286,28284
2022,10,6,92786,13661,84402,59843,24124,49592,38840
2022,10,7,19037,28849,81790,68566,41682,37129,50912
2022,10,8,66845,74926,5077,13716,99133,35086,12212
2022,10,9,78968,17220,31586,41104,84288,8791,69565
2022,10,10,77210,19076,67848,86348,49088,2249,56190
2022,10,11,89563,18192,45029,8600,63392,43170,83517
2022,10,12,5074,46650,64428,71918,21575,35856,15633
2022,10,13,20707,70942,84196,16026,4513,15781,47129
2022,10,14,88800,90923,26693,82361,9998,10892,88708
2022,10,15,75438,79492,31249,65000,97684,42629,79951
