year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2022,2,12,94396,13201,37171,13620,22090,46176,14673
2022,2,13,18387,58289,96955,81230,97533,13867,65236
2022,2,14,3064,25133,41162,8173,65094,37064,4438
2022,2,15,72081,66634,91832,24555,93437,49162,31544
2022,2,16,11745,83876,69729,6140,97076,23252,19759
2022,2,17,35517,35779,30783,53903,94067,27737,21484
2022,2,18,7952,7956,6720,27367,49440,47881,81891
2022,2,19,30885,84944,36329,19317,51577,44512,23872
2022,2,20,61366,10025,11767,73110,93900,31495,49249
2022,2,21,7327,21098,99008,42843,73228,29790,3097
2022,2,22,83647,73879,64580,7950,98186,21299,51668
2022,2,23,63977,19179,3558,94862,4123,6238,64178
2022,2,24,72051,749,74401,49768,10773,36167,82877
2022,2,25,21024,84014,18478,28350,5111,33837,47544
2022,2,26,94691,79978,16992,78337,70208,47924,26286
2022,2,27,68393,69222,37953,48722,4753,7862,3583
2022,2,28,25227,14100,74112,13629,31200,48513,3397
2022,3,1,58325,51031,86273,79348,35044,21102,44050
2022,3,2,56507,54938,27945,51197,34916,44937,39533
2022,3,3,5123,42860,32170,89868,28433,36474,88589
2022,3,4,33185,44335,98523,74763,58434,22634,58392
2022,3,5,5986,37498,51788,64310,88529,4412,83657
2022,3,6,23572,91866,67706,80078,46803,45651,67626
2022,3,7,81718,56939,77158,86841,16150,25679,73060
2022,3,8,60934,12152,31648,94119,56487,30170,85233
2022,3,9,31272,2803,73624,37257,56653,41763,61566
2022,3,10,45181,12527,45223,68752,4392,29280,65182
2022,3,11,51194,41282,12807,49264,14572,6317,32456
2022,3,12,30721,48347,45515,91655,60499,27162,22125
2022,3,13,33337,23683,3709,64608,42837,43685,88217
2022,3,14,99489,35447,19782,61021,64325,31356,76125
2022,3,15,85068,26988,11306,52614,68269,40464,61877
2022,3,16,99193,63132,70684,46265,11479,16198,67919
2022,3,17,88329,9711,56395,21665,49745,10104,6272
2022,3,18,92581,53788,4488,8422,5586,40622,59442
2022,3,19,86263,38329,15566,71330,65316,43223,20295
2022,3,20,49937,83687,42171,49129,63170,29206,75393
2022,3,21,74648,45403,49664,79328,71465,22410,80992
2022,3,22,37561,98865,3616,30142,52652,24455,8563
2022,3,23,74590,65076,24356,77204,3405,39922,58533
2022,3,24,85072,83144,88828,35008,83182,47350,24136
2022,3,25,46352,76556,95881,37351,38310,11896,76679
2022,3,26,26127,84305,34022,63687,83170,37637,80180
2022,3,27,52173,78444,65094,26762,43519,39450,10317
2022,3,28,63275,29371,68850,64699,28866,24029,19706
2022,3,29,12048,37730,194,58399,30637,46074,82101
2022,3,30,85299,57969,28779,27777,58625,29153,7815
2022,3,31,41794,16789,17995,93967,95232,33088,47080
2022,4,1,55103,88889,57397,34729,34611,42598,29427
2022,4,2,63477,32978,15485,91876,87059,15678,36626
2022,4,3,34048,28103,78726,19346,2423,23857,43474
2022,4,4,61047,3009,71288,19193,36149,5634,33159
2022,4,5,47733,88722,66590,2835,93962,40338,83915
2022,4,6,28573,99287,53342,8401,32264,18826,70276
2022,4,7,35675,855,66901,69722,28957,11978,15419
2022,4,8,47731,85834,68892,8777,5194,40179,47969
2022,4,9,41343,62165,57479,89075,50886,40421,88261
2022,4,10,61199,80758,62175,6123,80045,31868,44523
2022,4,11,28660,17045,14798,64334,17899,48050,20407
2022,4,12,63207,60028,55825,10937,62213,24716,36066
2022,4,13,83759,81247,80386,25101,43411,4217,70527
2022,4,14,10648,94637,38787,88198,75394,17313,64321
2022,4,15,71790,49181,8843,450,82577,39993,11135
2022,4,16,16828,54394,31542,96386,30773,3718,47323
2022,4,17,92986,44786,59740,93096,26032,40125,48196
2022,4,18,85794,94341,48722,12793,5329,3860,80990
2022,4,19,80723,21172,11662,68864,86704,20505,75665
2022,4,20,69281,76849,66800,2460,31242,14693,8845
2022,4,21,62015,18410,22519,71352,63195,48610,24447
2022,4,22,5578,38735,98994,7723,49427,14067,70515
2022,4,23,71108,67926,37857,68182,5449,49518,67045
2022,4,24,92153,86374,22710,77785,79574,5861,56596
2022,4,25,10816,20553,95440,89182,38962,17959,16885
2022,4,26,18509,16568,57683,24086,71654,23028,11809
