year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2018,3,27,79088,60504,94836,61428,26606,18253,82903
2018,3,28,96313,26208,90116,30637,83626,23018,39039
2018,3,29,83429,85857,4895,73022,48841,46746,40673
2018,3,30,23960,67632,72110,41100,41903,3077,1705
2018,3,31,74461,11631,99766,69900,88486,10953,77680
2018,4,1,15091,95557,10582,27755,21765,17049,58391
2018,4,2,21742,56418,63781,5170,42274,35028,4543
2018,4,3,7466,31773,25215,31426,15757,47325,52525
2018,4,4,74011,66753,20582,64823,78383,20347,54723
2018,4,5,83220,47652,82402,98310,43208,9335,52417
2018,4,6,81324,26384,17159,3065,82801,47292,14586
2018,4,7,41427,82319,19129,48892,30443,44343,66669
2018,4,8,62551,58019,69194,36562,24772,6127,11384
2018,4,9,19506,26473,52458,2726,90476,1211,67387
2018,4,10,33684,60546,76155,31359,3281,43314,14424
2018,4,11,2433,90605,75361,43859,89275,10841,22751
2018,4,12,19717,71536,89419,98620,29554,24964,15181
2018,4,13,70677,81090,52916,90183,23915,5374,89260
2018,4,14,30742,72936,26646,64425,49833,2801,62136
2018,4,15,53113,12466,46559,55546,19422,38271,45756
2018,4,16,8696,49112,8506,44764,20647,14277,43383
2018,4,17,66552,5592,78563,37229,3034,47831,43763
2018,4,18,43300,69556,53022,74041,42491,29667,64818
2018,4,19,92324,98819,66953,61788,11284,29863,13685
2018,4,20,30705,68133,49441,55752,33596,24298,80516
2018,4,21,54242,88574,43898,37146,10518,38813,4374
2018,4,22,29903,86643,18136,73202,56198,21157,63594
2018,4,23,98688,67175,18411,7363,65994,35363,45503
2018,4,24,93629,15225,19187,40686,99710,18627,26437
2018,4,25,33305,42925,96952,3899,47850,40850,21044
2018,4,26,58367,79662,15417,88269,66304,49904,37822
2018,4,27,38853,21060,41416,53892,88234,9826,67607
2018,4,28,70579,45189,63109,64208,76765,32295,84893
2018,4,29,76474,50922,1329,26131,93846,14633,29
2018,4,30,41695,55482,71072,62,51495,2840,54682
2018,5,1,34150,52743,82504,89354,90154,40271,13245
2018,5,2,94739,96,20851,65318,61636,33959,85877
2018,5,3,38401,66254,67121,31226,17175,34801,57356
2018,5,4,27372,99433,87384,69066,71266,24807,75479
2018,5,5,22760,93998,6513,73261,46740,5368,62614
2018,5,6,36893,45638,5859,31632,45733,43061,3301
2018,5,7,7369,43372,59177,62121,9625,26297,29698
2018,5,8,43151,11097,67054,86874,26882,20789,55939
2018,5,9,98147,45596,57770,37259,39593,30634,26871
2018,5,10,2685,86001,89485,55929,31638,11695,23912
2018,5,11,93722,71107,17212,17442,14478,42740,89562
2018,5,12,40454,35388,89260,83604,62837,22665,40477
2018,5,13,89718,43453,42768,4216,5400,16889,51474
2018,5,14,61345,97522,84697,64029,83522,24181,36309
2018,5,15,31511,2227,40221,25232,73333,23784,62674
2018,5,16,4163,66524,38587,44616,1911,44198,8220
2018,5,17,64747,16862,15048,70816,60315,24167,15032
2018,5,18,82066,7407,32857,43410,4928,17553,73790
2018,5,19,4801,8085,60099,36311,10311,319,87895
2018,5,20,99996,74102,20568,4158,56977,9154,65125
2018,5,21,58888,19704,93344,39986,36565,24744,10802
2018,5,22,13231,15262,2185,95297,22669,35041,48706
2018,5,23,43948,68946,78848,48749,77030,38946,21411
2018,5,24,3693,55616,79305,3688,46069,49872,4197
2018,5,25,3046,75378,89321,78285,95081,49017,14622
2018,5,26,47997,40112,61775,61228,71725,13959,32876
2018,5,27,94393,15352,11581,38341,84297,6780,13441
2018,5,28,61326,45725,4851,65018,17692,34156,15057
2018,5,29,63761,379,25605,66806,92108,31278,71442
2018,5,30,87188,46646,96063,51537,3109,7838,52764
2018,5,31,74833,38148,85639,69226,53499,13571,83918
2018,6,1,37795,20351,27358,99121,82427,48560,80490
2018,6,2,119,32715,81899,63879,49446,7503,7036
2018,6,3,41553,55132,24829,45093,1777,20891,36629
2018,6,4,4885,95080,25744,79718,33228,11382,5295
2018,6,5,86726,41304,5564,40873,78006,49273,9993
2018,6,6,76785,97832,36834,76903,46899,18732,77133
2018,6,7,96344,42587,20520,37896,97718,45348,42988
2018,6,8,99495,82590,79616,20731,77670,21711,86800
2018,6,9,27249,49444,82094,30326,90748,4009,51198
2018,6,10,85105,53281,11190,61889,67465,14376,75143
2018,6,11,14363,83107,12275,27058,25693,49146,44953
2018,6,12,23411,94493,64293,39257,93435,10260,29987
2018,6,13,87456,81971,76787,14704,31414,25232,65029
2018,6,14,38513,95593,16227,23618,48873,43768,51858
2018,6,15,32689,8143,57001,63403,7602,35627,40460
2018,6,16,49646,51125,71765,73056,61969,36057,68664
2018,6,17,55403,96316,88651,42858,94638,31789,13913
2018,6,18,26052,73372,35294,80916,68964,17872,60885
2018,6,19,34189,11639,22743,66877,36134,46095,36632
2018,6,20,60087,98073,37091,9732,49197,8855,89140
2018,6,21,11166,61263,27803,66568,57579,32805,75778
2018,6,22,68568,14593,16042,10971,4317,1335,31887
2018,6,23,73280,19206,12771,23820,47197,1865,47049
2018,6,24,99682,64311,53680,59768,62384,40770,49499
2018,6,25,11580,15977,68638,39097,77239,46441,25665
2018,6,26,51169,45597,47794,19737,60190,13835,80707
2018,6,27,80858,31522,38945,70489,50727,1716,64309
