year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2021,11,10,67104,51008,86097,83518,84768,29648,11584
2021,11,11,28846,30050,65099,54000,24534,29944,36998
2021,11,12,54073,11807,41268,84697,87407,39701,31432
2021,11,13,66355,11066,88089,12141,75757,4048,73029
2021,11,14,50245,65747,20976,17349,16754,7072,30866
2021,11,15,1522,53072,68801,46719,83121,33899,30719
2021,11,16,7654,80195,37716,78078,92001,28983,59126
2021,11,17,95759,85035,46909,62113,96100,1349,70606
2021,11,18,88208,5396,23634,54805,71143,10961,2153
2021,11,19,4248,84385,73018,22121,37456,8170,58840
2021,11,20,36928,92068,85910,60933,88614,23625,89010
2021,11,21,80614,18960,34487,76372,20346,31395,68485
2021,11,22,32798,32744,45442,21005,54491,19075,65809
2021,11,23,41985,46387,64313,46233,30771,3682,44705
2021,11,24,68226,11851,69896,21505,20271,5805,72437
2021,11,25,8884,95782,37798,89498,14741,22284,2221
2021,11,26,51438,70031,37057,84235,19126,32498,31592
2021,11,27,89968,67924,13752,31953,14311,28065,84537
2021,11,28,45081,31746,95593,29659,59949,15489,41163
2021,11,29,80219,21293,49952,89102,33426,37749,64951
2021,11,30,64518,60033,77172,15956,46415,14228,10190
2021,12,1,65540,13078,38133,55507,81001,1885,33811
2021,12,2,11663,46301,98347,73096,94398,43940,29106
2021,12,3,54346,75780,86620,34564,13424,36571,80018
2021,12,4,46850,24320,34968,11367,84352,28491,7322
2021,12,5,47118,59071,43864,12657,72148,48348,4515
2021,12,6,53148,66584,4678,81163,12884,3024,24258
2021,12,7,23634,13315,73363,77979,5446,9982,48895
2021,12,8,18870,96553,68912,65719,20872,20231,77085
2021,12,9,21575,48722,20759,68692,24144,30974,17700
2021,12,10,96291,79321,98566,65790,62257,3243,56952
2021,12,11,75140,22619,1209,98773,52285,40923,83104
2021,12,12,57731,50905,21998,76600,47457,7261,2318
2021,12,13,84680,43843,35754,6254,8916,22864,71297
2021,12,14,33059,70189,88996,29349,65862,3913,61491
2021,12,15,28118,7156,74794,19609,29774,26003,74734
2021,12,16,82058,83277,27837,39788,34181,16186,22739
2021,12,17,97989,89798,75056,99020,33640,27162,35273
2021,12,18,42556,25,12921,75614,70214,18268,21315
2021,12,19,36075,22181,49157,64192,29336,23950,13800
2021,12,20,75461,16304,18533,57518,99581,12721,43658
2021,12,21,33761,28906,46396,48102,35055,37804,67121
2021,12,22,68695,64965,68746,11250,81341,31666,3215
2021,12,23,51554,16286,40881,3980,38466,40037,34523
2021,12,24,84153,13987,84675,59613,30290,3207,53482
2021,12,25,29870,82280,47139,79983,27537,9887,8084
2021,12,26,62592,47690,91556,31286,12654,10301,38887
2021,12,27,93994,58319,78453,61900,74604,35686,85879
2021,12,28,29421,25722,66754,13573,56060,1428,83185
2021,12,29,86350,54634,6666,32571,53265,20157,48905
2021,12,30,80802,80043,73340,59745,27732,14896,17382
2021,12,31,56737,41548,66268,67082,99866,11072,88981
2022,1,1,90821,96757,11212,20241,38831,27965,70165
2022,1,2,94890,29392,23349,97591,377,46367,80162
2022,1,3,69994,16523,75418,50795,96565,48758,10539
2022,1,4,24296,13653,34272,81032,71552,16891,18113
2022,1,5,71418,77962,93446,78590,91071,4657,35183
2022,1,6,29901,98973,65347,41142,44716,5048,88733
2022,1,7,45092,51414,85246,15085,67936,10663,82231
2022,1,8,64500,9420,9121,5147,39424,43392,82530
2022,1,9,10976,60282,66994,98745,54596,10439,63686
2022,1,10,45666,81447,8868,91918,80419,40567,43059
2022,1,11,41486,95614,88143,2930,47027,23388,14366
2022,1,12,14962,50403,16597,95813,59822,42069,30959
2022,1,13,15598,1813,19840,42925,78446,36833,1669
2022,1,14,33041,47272,35354,95058,45070,10574,63327
2022,1,15,41841,51140,36386,83326,46753,24528,66255
2022,1,16,93779,14268,20621,25092,64670,3569,37256
2022,1,17,40843,11989,54566,56440,13801,24405,79364
2022,1,18,8599,61237,57384,57991,24860,9090,3049
2022,1,19,69930,69663,72727,11770,20802,9112,41447
2022,1,20,67554,49992,97702,77684,64259,34674,39127
2022,1,21,28928,4594,56382,86122,16582,10947,68914
2022,1,22,46735,1703,58277,71685,62939,32013,59675
2022,1,23,4151,41102,99075,74080,10764,21802,2201
2022,1,24,47917,80913,13647,31822,47256,27700,15857
2022,1,25,11514,78725,44983,56793,83318,1364,29267
2022,1,26,99900,28662,18180,62986,30364,42808,34670
2022,1,27,9654,24820,64344,30156,82273,13419,20587
2022,1,28,9388,51572,22787,57304,48836,2786,85477
2022,1,29,96092,96837,31333,23957,75562,26315,87102
2022,1,30,58879,94030,56368,75130,39043,24547,58115
2022,1,31,85758,67354,89136,11764,8526,19832,71919
2022,2,1,90798,33250,62506,186,1173,1644,33841
2022,2,2,50008,54429,79318,46099,51266,27002,20056
2022,2,3,43179,3317,83509,2057,13698,39876,17187
2022,2,4,52741,14422,31653,38498,98127,20789,40261
2022,2,5,6652,90620,92180,13802,40221,21037,80339
2022,2,6,57745,72680,20531,7752,43461,49848,73851
2022,2,7,11078,26850,40258,54256,46518,23766,56312
2022,2,8,60215,79993,49850,12955,10766,47855,17805
2022,2,9,8892,34995,18065,31896,41966,26596,5697
2022,2,10,98538,97632,92387,56282,70312,12917,24033
2022,2,11,13772,29117,34235,24849,72318,40844,89104
2022,2,12,35187,30961,51767,95401,10953,17969,34708
2022,2,13,21718,15823,92512,30610,67169,26928,28857
2022,2,14,9134,69876,40905,24023,67507,33291,10304
2022,2,15,54170,62559,60688,67941,91675,44923,39141
2022,2,16,80344,2118,4596,15530,33079,22715,47283
2022,2,17,44031,90683,51990,65749,22857,10853,42710
2022,2,18,90025,4132,7918,15510,74007,48822,29532
2022,2,19,41514,98464,36187,95683,61022,46874,29976
2022,2,20,69049,8148,5468,49392,10266,10064,71274
2022,2,21,43344,82778,8556,3726,89812,10545,49474
2022,2,22,12668,37749,98535,19044,41880,6452,905
2022,2,23,15887,71625,6788,73752,70088,42974,65786
2022,2,24,47462,56199,82113,16510,80699,37581,32253
2022,2,25,90964,97644,63526,50659,96773,22081,4384
2022,2,26,86584,48977,40210,99251,3077,38744,64646
2022,2,27,44957,61548,85550,77195,33172,8689,60946
2022,2,28,3260,51662,53083,50721,24212,35196,43582
2022,3,1,4910,39128,82186,12225,36771,45712,19235
2022,3,2,49895,34144,49971,36478,99473,40180,12080
2022,3,3,2549,45275,3077,63857,23174,38626,31051
2022,3,4,56346,97314,8348,75957,65327,11431,73029
2022,3,5,5890,12978,26610,10800,52105,25147,39376
2022,3,6,5227,87210,34963,55121,37706,34933,47950
2022,3,7,37178,75112,76381,56078,36738,29457,39935
2022,3,8,59912,84434,60985,32609,81747,35685,78565
2022,3,9,63425,63467,51593,69314,76444,44554,76465
2022,3,10,44900,19700,52193,66478,23262,37155,77950
2022,3,11,60967,72087,45899,98144,63550,22279,20573
2022,3,12,16639,18087,90507,76550,2520,17844,55510
2022,3,13,618,53528,34074,64042,33346,2018,59707
2022,3,14,9789,12923,46172,71040,48975,14716,67517
2022,3,15,72236,1870,75466,33202,73956,21364,81345
2022,3,16,53857,59994,18269,70495,94432,8776,73397
2022,3,17,96951,92971,88906,97568,46498,22980,87961
2022,3,18,79843,41349,27667,5983,54272,40190,7022
2022,3,19,3246,4905,30890,91833,6774,6355,45034
2022,3,20,97081,44070,72730,67289,20415,40998,67784
2022,3,21,14846,99773,1180,11796,9095,6437,45715
2022,3,22,55592,45768,3675,51786,87117,31341,44120
2022,3,23,57740,37883,67493,77337,42787,48382,39169
2022,3,24,65913,21088,94202,62993,65157,33283,20282
2022,3,25,1923,74280,84417,16768,90405,1948,24915
2022,3,26,99499,8384,70629,71443,54152,40655,29580
2022,3,27,57620,21996,30052,15359,59878,47544,52695
2022,3,28,19016,12278,78215,84928,49717,38768,64273
2022,3,29,31226,72050,10906,33148,62681,45322,56268
2022,3,30,69437,97269,11182,68936,5652,48163,56730
2022,3,31,76155,88817,12661,33774,27164,42712,69132
2022,4,1,3393,56608,58178,22409,85237,36392,47336
2022,4,2,34953,41511,87960,66178,13560,48865,5678
2022,4,3,92593,94186,81945,62029,7806,9478,30964
2022,4,4,13458,7640,4045,5964,12809,16706,69738
2022,4,5,39972,75769,5221,43365,32376,29751,2125
2022,4,6,33964,32494,5812,68917,74005,43772,61446
2022,4,7,3916,92636,67123,96508,86822,15419,58537
2022,4,8,94627,91249,5852,24436,98888,9897,76752
2022,4,9,28048,42954,86489,84372,18722,8061,37736
