year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2021,3,20,57598,72166,25512,19952,31242,2079,54751
2021,3,21,88160,24586,36624,32237,28390,11950,45170
2021,3,22,80913,28379,34754,14561,56417,33484,18281
2021,3,23,17618,99516,3709,24768,41612,17914,49863
2021,3,24,66323,14868,15104,23921,87033,6967,60224
2021,3,25,34626,59045,51327,22785,99982,4302,15021
2021,3,26,28371,32604,60191,25635,60982,11296,6548
2021,3,27,33750,94780,41180,67720,10647,44888,72487
2021,3,28,52258,12801,58701,18580,27668,40156,8852
2021,3,29,31052,63474,35428,65677,38870,36754,88462
2021,3,30,38851,7407,59834,83573,40010,36376,85560
2021,3,31,17344,47672,98459,51093,58803,39638,48812
2021,4,1,85801,877,27650,38058,13677,2702,62989
2021,4,2,57697,9209,31841,5100,72682,17268,20777
2021,4,3,11551,54021,75590,66753,61427,35423,10326
2021,4,4,17789,71799,92237,35132,35822,40695,16224
2021,4,5,10976,30332,21388,96776,31208,15389,11185
2021,4,6,61236,84443,24173,35284,93651,6013,384
2021,4,7,82685,23280,27512,10587,93652,3101,57340
2021,4,8,71431,38523,44017,89219,26673,36253,70702
2021,4,9,78846,43299,26925,89821,89982,14664,52948
2021,4,10,37541,46405,54132,15128,30847,28305,30412
2021,4,11,40849,50669,7147,39885,90301,1010,50472
2021,4,12,83952,54110,44163,71734,8984,4531,77304
2021,4,13,52009,57135,18005,30854,16785,11282,7027
2021,4,14,6766,42297,39974,44306,88701,44106,39433
2021,4,15,35899,88762,26196,76748,39430,49694,66632
2021,4,16,29730,703,83455,30034,71164,43969,88119
2021,4,17,80148,64851,95423,32156,38337,29779,49361
2021,4,18,55121,7412,16387,61886,49709,22713,42543
2021,4,19,38409,66818,81976,74308,71931,24523,27407
2021,4,20,11360,74217,390,57442,91271,197,37475
2021,4,21,62435,60517,5593,58934,25368,17367,47441
2021,4,22,63704,63498,86801,18825,70909,19540,47062
2021,4,23,36969,92252,19605,75378,75421,17932,76037
2021,4,24,47351,42454,49795,75062,33022,184,62503
2021,4,25,40645,66732,36329,19431,27249,8274,48364
2021,4,26,52616,91992,2156,32671,55489,5308,37847
2021,4,27,42750,24847,64909,79718,33450,865,31447
2021,4,28,8870,35148,53835,56220,77601,3629,77634
2021,4,29,26975,53813,80136,67619,20544,32817,77049
2021,4,30,64144,91090,81764,16759,99433,271,85782
2021,5,1,54922,5578,33628,14023,46777,14888,23740
2021,5,2,80226,15752,81539,89096,50899,35373,51667
2021,5,3,44852,39002,9300,88178,9166,5788,82148
2021,5,4,46061,54956,75548,10205,46045,7311,13315
2021,5,5,45477,73933,9096,16750,79510,42724,37124
2021,5,6,26286,73963,57216,6512,89715,38754,1959
2021,5,7,56965,74126,89977,18168,29479,49277,66345
2021,5,8,54996,21416,78492,1057,76371,20391,77613
2021,5,9,38767,27701,87279,595,1633,46375,17345
2021,5,10,97495,55450,64468,40132,29412,21683,52995
2021,5,11,35478,76788,74953,92443,67266,14930,26962
2021,5,12,96744,80558,49659,68092,1973,44502,5500
2021,5,13,94695,14893,13112,33461,58945,390,30407
2021,5,14,76930,13116,84103,74424,68565,48571,34555
2021,5,15,14329,86605,77550,49806,79745,18854,68600
2021,5,16,47010,50135,85562,60105,30692,35220,58196
2021,5,17,49016,96073,13695,43710,10965,43158,73522
2021,5,18,69910,59900,60281,63191,73015,44383,37614
2021,5,19,57932,9305,68520,72260,12262,12421,58417
2021,5,20,92006,47627,97017,39015,97761,32578,35471
2021,5,21,28453,34149,43667,93820,30221,23713,47530
2021,5,22,57538,16871,47403,43799,93122,7683,26989
2021,5,23,82488,68418,44602,40419,77722,29473,39030
2021,5,24,89983,91894,67447,81988,39520,30815,7354
2021,5,25,53632,63392,52825,82084,13892,12843,35904
2021,5,26,60464,86555,29785,18001,3425,43539,11799
2021,5,27,12898,17574,85139,95386,85991,46092,42156
2021,5,28,80064,75565,97538,70047,83810,14984,68386
2021,5,29,39681,62150,5740,93312,25541,24916,81748
2021,5,30,55784,87758,67651,16247,74312,13787,30600
2021,5,31,94089,7325,28750,6986,41250,13889,52371
2021,6,1,27240,59980,70879,7304,51896,18416,23702
2021,6,2,35705,49751,62087,91737,11900,34178,65049
2021,6,3,53792,59093,76796,9575,46850,10798,62173
2021,6,4,37514,74584,9124,31602,98260,4226,84939
2021,6,5,39510,84466,73662,83101,60797,44540,66756
2021,6,6,12693,12955,457,64749,79057,28896,46486
2021,6,7,90956,63073,41534,44747,22166,34681,10673
2021,6,8,85367,95478,29197,22880,70061,4673,54481
2021,6,9,68320,8898,9420,24181,93363,49433,47282
2021,6,10,54159,43972,14037,83203,73278,30846,7952
2021,6,11,52334,9741,4437,43289,72813,12322,64387
2021,6,12,11330,97002,91411,96697,92479,20607,9576
2021,6,13,78891,91631,90409,47210,528,16180,1391
2021,6,14,10242,15612,95024,80753,75935,25412,70307
2021,6,15,49212,56257,28258,1545,65997,49046,31185
2021,6,16,55162,11367,81923,66491,24720,23333,79539
2021,6,17,17198,10291,99115,96088,1922,5875,29650
2021,6,18,18801,22054,47392,45395,54017,8767,16147
2021,6,19,29951,84178,6453,79162,40435,1063,37058
2021,6,20,22783,108,74594,94296,27827,6516,67139
2021,6,21,52546,46200,56677,86096,56490,22143,8535
2021,6,22,74763,78017,74536,93564,16422,38279,28958
2021,6,23,70438,97045,81456,388,81223,4260,35901
2021,6,24,38009,55322,9310,77143,71782,33903,21439
