year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2023,1,20,36608,47537,6311,18606,80489,4250,12186
2023,1,21,92229,39315,35261,46501,7369,37359,33507
2023,1,22,27630,43526,29098,30307,71598,41554,45983
2023,1,23,52484,86623,77892,22588,31210,36173,12749
2023,1,24,5495,64225,36168,42102,11761,42478,67060
2023,1,25,92249,46727,65597,829,2393,17210,33681
2023,1,26,26114,70920,97188,70095,14445,26285,40401
2023,1,27,2395,34191,92735,54878,37165,20626,73817
2023,1,28,68374,23151,96566,73868,87375,49085,22322
2023,1,29,99135,7914,25733,7735,70992,41329,68564
2023,1,30,89737,24890,88596,15850,95809,35783,45944
2023,1,31,26606,28420,2696,29000,62610,45430,30229
2023,2,1,99774,82407,94046,84500,5557,6963,64719
2023,2,2,92931,56047,23392,92065,80312,49124,6152
2023,2,3,51303,56805,24715,41039,81694,13310,16888
2023,2,4,93855,15445,59183,20460,43864,11878,65811
2023,2,5,22825,57307,66039,38950,39714,26436,23449
2023,2,6,45270,99750,14520,54553,55796,37911,36617
2023,2,7,52459,3387,62768,3762,60191,3834,11152
2023,2,8,58236,33496,18040,68442,65292,43574,8901
2023,2,9,9155,55452,54711,31979,12758,37102,87280
2023,2,10,68823,29889,10729,14093,29639,25248,44997
2023,2,11,1786,79510,31613,54245,82896,10733,4358
2023,2,12,59438,30918,35509,34026,80765,19900,72467
2023,2,13,46056,63474,7720,55210,18925,12430,63540
2023,2,14,48034,15883,90820,16857,45772,17900,47301
2023,2,15,91762,59499,32297,93547,55360,30261,54143
2023,2,16,54608,7345,38500,14045,38263,24009,14422
2023,2,17,35379,60260,83241,81435,23733,40960,52996
2023,2,18,59009,69741,72888,7043,85624,30059,10251
2023,2,19,47747,97958,87551,39508,73808,19847,39406
2023,2,20,29167,16459,13549,83774,23804,2048,74171
2023,2,21,78418,42408,94944,13796,2668,28184,65230
2023,2,22,42752,69143,48226,18113,55236,21113,55155
2023,2,23,57211,1171,65405,4957,15480,19307,816
2023,2,24,89287,89153,10221,34805,5611,23769,68579
2023,2,25,45766,92169,49101,24183,50928,44044,57979
2023,2,26,69947,22228,33208,12699,7722,31433,47163
2023,2,27,62957,18897,72317,36519,36419,4073,71475
2023,2,28,51898,23379,18642,57536,28883,28863,52341
2023,3,1,34493,68983,27271,96611,77503,26371,50793
2023,3,2,44783,20414,58771,14729,58993,41979,43779
2023,3,3,83067,89763,90941,62375,25012,29609,68894
2023,3,4,61430,33681,56720,29680,57059,25362,23567
2023,3,5,85941,20576,12259,36786,5910,39529,13396
2023,3,6,83413,32251,54188,28195,69017,29311,39275
2023,3,7,28009,21289,3054,11075,27403,10346,43450
2023,3,8,52414,89955,88695,30196,23635,45414,39875
2023,3,9,97046,37127,79793,82986,57702,42052,56123
2023,3,10,63612,31580,69518,63376,80183,40058,57922
2023,3,11,49199,69368,67196,93559,7008,36601,60986
2023,3,12,34410,96947,10787,3176,3253,49481,3371
2023,3,13,26887,61246,9597,23932,98373,39389,73270
2023,3,14,56074,81440,59392,36037,29372,45262,19412
2023,3,15,9554,1671,7333,75104,71038,40881,48662
2023,3,16,94397,93833,89647,28806,7131,16785,81981
2023,3,17,10383,16265,81703,37270,77511,7651,17553
2023,3,18,75883,97040,17174,48308,94831,26566,14345
2023,3,19,24202,38179,83756,50107,39849,7441,45210
2023,3,20,10886,14673,10224,5282,8505,16222,80439
2023,3,21,31988,33007,98772,42370,65623,46826,5991
2023,3,22,59485,4477,89896,35367,1516,7069,80027
2023,3,23,96346,83634,84371,36900,21812,18126,73358
2023,3,24,78012,91918,44920,88897,22942,5143,80530
2023,3,25,47799,87716,77321,79786,37074,26092,32155
2023,3,26,2697,89269,34498,62181,93745,24393,33900
2023,3,27,95260,31461,13926,7958,31447,48296,51209
2023,3,28,69610,82773,64566,47622,91043,25837,62870
2023,3,29,13984,80979,79752,61782,85047,23424,51567
2023,3,30,22120,49515,80074,24816,55135,30923,23349
2023,3,31,48880,55315,33600,60491,3127,47525,24800
2023,4,1,50925,62172,46008,36887,61296,26926,84508
2023,4,2,52338,69114,53729,66322,66445,49832,64455
2023,4,3,51491,23255,2374,73610,89121,32447,74778
2023,4,4,44256,13369,34478,93135,85035,18077,69977
2023,4,5,4513,31953,54777,55438,94124,17136,32324
2023,4,6,55419,60413,93183,24109,29527,13263,36782
2023,4,7,95971,29447,51236,63813,52701,3609,57422
2023,4,8,41822,52407,68551,2429,82127,3028,1915
2023,4,9,67161,87456,81891,88026,19408,3019,63463
2023,4,10,29883,70155,52138,85302,46919,11672,85762
2023,4,11,76445,41286,32543,88767,70732,130,32579
2023,4,12,23433,53739,6353,81606,6145,41255,20386
2023,4,13,4624,10635,12300,71784,98090,10542,69809
2023,4,14,33850,63561,19623,63732,50067,38112,5385
2023,4,15,96985,66135,91146,89782,7421,40040,34900
2023,4,16,94504,40170,47479,34288,93908,20183,25893
2023,4,17,16404,77789,32630,21027,88423,11281,29163
2023,4,18,2865,71823,85323,36714,51735,21298,50445
2023,4,19,1801,25761,82182,15137,91896,23327,64918
2023,4,20,15668,13367,16170,10171,69888,13648,84459
2023,4,21,80147,50182,76703,96550,27970,25685,43929
2023,4,22,32745,86965,59443,35609,58787,44765,88674
2023,4,23,26873,82414,89118,45025,8175,37651,70162
2023,4,24,16422,77330,81431,32089,7048,47600,88611
2023,4,25,76935,77599,19421,57081,44132,12476,29982
2023,4,26,72102,38160,3910,21198,25124,13352,86806
2023,4,27,263,24469,45479,27135,6882,948,42160
2023,4,28,31408,38599,48673,47829,15928,46455,86269
2023,4,29,22975,44055,54880,16261,38005,40652,63341
2023,4,30,82137,3127,43322,70590,57638,13584,51787
2023,5,1,82762,43287,64944,99376,67755,10422,32862
2023,5,2,90989,77721,31373,22396,32671,30045,60225
2023,5,3,64950,42852,66493,4276,86906,37724,30536
2023,5,4,41262,28376,93876,39750,47854,3550,40339
2023,5,5,21844,17133,18477,4605,60419,33420,332
2023,5,6,44526,93841,63193,35514,87914,10918,44261
2023,5,7,20584,7314,44485,85534,50165,27330,29809
2023,5,8,53422,65053,26697,94684,9780,20572,34433
2023,5,9,73986,74121,61124,95829,7605,29600,16785
2023,5,10,68024,63020,53468,12549,73212,33012,4414
2023,5,11,77477,43929,38674,98061,51243,49511,19946
2023,5,12,1407,26840,6106,54829,8244,32802,5864
2023,5,13,34376,69726,296,24713,60198,27771,20541
2023,5,14,67803,57371,53677,35826,36742,7144,44726
2023,5,15,9953,40155,45491,87430,436,516,21842
2023,5,16,51678,26,18139,53084,43217,40596,34264
2023,5,17,51461,73398,90127,2188,59475,6775,36900
2023,5,18,19672,84545,63792,87474,58267,33820,59651
2023,5,19,95008,40963,20728,21313,97469,16218,25094
2023,5,20,97904,83086,43287,49581,83111,11425,19017
2023,5,21,26328,2020,59632,94140,91769,49759,32679
2023,5,22,51243,72885,39578,87267,57429,19721,44740
2023,5,23,15696,53540,14391,27055,10854,1470,78367
2023,5,24,8322,34040,89812,22578,17125,33098,88510
2023,5,25,235,10874,7526,42914,29246,17158,43405
2023,5,26,21014,33268,66083,88609,6152,5660,45875
2023,5,27,79932,41732,66966,95627,95271,47708,69034
2023,5,28,6124,49178,3752,30798,83217,43564,3375
2023,5,29,341,43013,41884,16927,53887,15762,89841
2023,5,30,83132,32919,29597,20497,82538,45680,25457
2023,5,31,88689,17691,17683,68620,59423,34649,40599
2023,6,1,54693,82356,19632,77169,47885,39735,77966
2023,6,2,31101,33298,77692,47793,92663,19575,34720
2023,6,3,46549,85336,40912,46032,34606,20508,66528
2023,6,4,17143,66187,8337,5831,83878,26019,40803
2023,6,5,59652,10667,71401,30696,9375,7384,67864
2023,6,6,57259,47118,32181,88360,96768,9872,52504
