year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2023,2,15,74587,91890,59969,65753,14931,38052,80806
2023,2,16,19645,71505,97346,58349,26393,19920,57707
2023,2,17,69833,95240,84638,7414,22537,29254,50216
2023,2,18,10180,25885,87924,23976,60147,4798,42174
2023,2,19,71137,55074,40020,62076,63315,49988,54180
2023,2,20,78245,4392,44985,97889,92248,8683,26237
2023,2,21,18640,94954,73944,88473,90193,24933,55886
2023,2,22,29081,70538,66101,39261,96422,20377,49588
2023,2,23,72920,25174,31761,44057,96600,21780,72484
2023,2,24,59914,88120,66663,54511,92511,27999,2399
2023,2,25,84758,86681,24988,3398,81634,15283,48222
2023,2,26,88179,6567,4107,17259,93456,20208,22871
2023,2,27,6229,56936,52458,79149,98461,570,79557
2023,2,28,95060,72350,62040,71326,76821,28702,35836
2023,3,1,85683,56700,94586,86792,59733,35925,36541
2023,3,2,57718,51207,14762,45896,74125,18869,9507
2023,3,3,83932,5428,52377,90161,78715,21187,85661
2023,3,4,77175,21756,25217,72235,10457,37256,53560
2023,3,5,87277,32309,69395,89311,5360,30332,76103
2023,3,6,81444,16257,82643,39162,83815,47405,75057
2023,3,7,57940,32625,64563,41871,54404,33292,8383
2023,3,8,33118,54478,34043,10292,92585,9259,28878
2023,3,9,3042,62866,42437,6670,11526,28183,52333
2023,3,10,16886,8515,88435,98329,24771,37429,53842
2023,3,11,8585,1185,38899,82876,33809,19813,41099
2023,3,12,88212,69456,89481,21329,40285,23524,47973
2023,3,13,32870,99134,46850,52263,78352,5639,65284
2023,3,14,89877,33821,87616,23114,58687,42402,87795
2023,3,15,99809,79831,91636,8394,81015,46886,17621
2023,3,16,31176,66699,48719,35739,52506,38200,53420
2023,3,17,92791,78075,21392,42012,93560,34593,44274
2023,3,18,71911,90231,85909,61788,40404,39877,34901
2023,3,19,99090,82278,22695,15251,78460,30683,33644
2023,3,20,75827,77568,47616,7002,60618,46335,12740
2023,3,21,13124,50886,16159,22266,28960,3902,64277
2023,3,22,22519,38495,74902,94430,45077,10810,42569
2023,3,23,85480,67038,57469,922,49316,46516,76172
2023,3,24,44127,27198,56167,36305,21117,3782,49658
