year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2019,2,18,86855,65627,44451,50670,15377,49409,631
2019,2,19,26722,11470,5406,47023,88621,17285,58236
2019,2,20,70046,6963,66803,17024,64937,874,72425
2019,2,21,90701,33900,71421,99139,61500,20085,41119
2019,2,22,92118,63128,29157,78972,28754,23608,85993
2019,2,23,60482,89368,26623,87203,17189,48380,80577
2019,2,24,5809,65664,68813,92206,88978,1967,29229
2019,2,25,53914,69192,81653,60967,3091,19426,26457
2019,2,26,80942,55862,57575,73059,18990,36732,78382
2019,2,27,64095,60339,14374,24577,49706,7348,78131
2019,2,28,66894,5727,78708,89054,71390,13872,31260
2019,3,1,60367,15838,90488,30632,85029,38493,17950
2019,3,2,88119,74270,84407,69060,30131,41981,48470
2019,3,3,65472,28712,26851,29567,5402,7576,40495
2019,3,4,55107,14923,14977,38352,37001,43684,43758
2019,3,5,8390,57555,25017,85108,89744,31856,62091
2019,3,6,74772,36700,40041,79242,10969,24447,68301
2019,3,7,41100,66427,6770,6571,11491,49972,62489
2019,3,8,16892,7547,39335,88351,38821,4312,73054
2019,3,9,75821,64347,86811,562,38254,28179,15669
2019,3,10,27997,60035,34112,19121,96734,24152,8362
2019,3,11,7703,14950,63015,65154,97728,36136,88076
2019,3,12,9218,36108,56917,42462,60006,46251,60812
2019,3,13,98827,66914,73865,74647,47613,27028,15209
2019,3,14,85866,5206,77229,30214,65240,11340,75686
2019,3,15,78326,1843,64048,2380,33144,27062,67533
2019,3,16,30872,13197,55608,56441,65656,12524,68902
2019,3,17,25662,25127,29713,24488,8392,19930,19134
2019,3,18,56004,96957,90694,58221,18514,17923,28435
2019,3,19,83754,95614,70472,78431,97457,34519,30810
2019,3,20,30600,77932,48342,77823,7481,20301,74264
2019,3,21,73136,49177,33165,98797,74303,29230,19636
2019,3,22,82694,99159,55122,55050,12467,45815,63270
2019,3,23,30980,30089,18056,31085,25703,38528,89515
2019,3,24,39511,39398,6676,70110,17330,5017,57933
2019,3,25,24810,91670,98548,97945,40846,31712,63094
2019,3,26,31500,27293,69081,30545,42803,40554,5594
2019,3,27,55269,2721,15216,2601,32809,33271,50037
2019,3,28,58511,38150,75904,98021,77548,32579,34483
2019,3,29,94877,53948,48767,36038,61969,47314,10334
2019,3,30,2814,95377,63427,50665,22670,48860,11209
2019,3,31,65472,89413,83155,37093,92133,48370,76045
2019,4,1,24942,47992,6081,99804,2494,48336,64177
2019,4,2,80041,97267,15011,91269,67566,13777,37306
2019,4,3,29534,27442,77639,32347,39170,7418,9363
