year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2021,12,18,90990,65232,92915,58444,51389,34928,39113
2021,12,19,67084,24037,98913,76748,10438,40588,19230
2021,12,20,68812,19052,14860,50302,79574,7811,78316
2021,12,21,71874,35411,49957,2344,84779,11222,9655
2021,12,22,69196,47617,20380,60185,29200,13295,14981
2021,12,23,96940,48222,14093,64023,88611,29357,80770
2021,12,24,99048,19945,9999,84212,55348,41211,10865
2021,12,25,51273,99021,79180,39498,50784,45488,51842
2021,12,26,35562,56710,21496,21110,20678,8228,1294
2021,12,27,49877,71522,16274,46817,36095,30366,37191
2021,12,28,24705,59723,67961,40105,96019,44311,44316
2021,12,29,67718,51873,75180,35343,50894,20711,64840
2021,12,30,1677,16198,33033,53590,89259,4529,14699
2021,12,31,9936,12756,72345,76165,629,38618,19333
2022,1,1,53075,35336,66523,94132,11410,835,34236
2022,1,2,23780,61498,74903,7849,13370,16434,53191
2022,1,3,80615,53496,34383,98643,69693,17415,72233
2022,1,4,75304,21943,43283,1591,51050,15627,84107
2022,1,5,68030,20597,33439,21105,55932,16314,61588
2022,1,6,83693,67148,82175,7472,44997,7077,25320
2022,1,7,58367,39862,74863,55333,93357,9245,23976
2022,1,8,79401,76659,22560,54704,14954,32194,82647
2022,1,9,82355,97821,66753,50385,18417,192,57841
2022,1,10,90700,16505,19428,74392,4,17954,18215
2022,1,11,45001,75030,29886,19719,31243,4748,31403
2022,1,12,24599,30344,61730,20351,7003,34289,1407
2022,1,13,21956,82835,64053,20662,80655,47157,1046
2022,1,14,15423,63700,75238,22474,96556,11017,53217
2022,1,15,96560,28970,11431,57912,20351,7668,3982
2022,1,16,51593,62416,85384,92543,92759,47114,2894
2022,1,17,16113,47754,20652,54420,30588,34704,45082
2022,1,18,27594,48212,62479,59368,11912,37717,51841
2022,1,19,8467,48733,95057,21378,77703,22839,45641
2022,1,20,14405,80507,5974,65998,59274,41358,74892
2022,1,21,52032,54823,4137,84497,2576,24788,88916
2022,1,22,49516,25843,13997,77109,74055,26476,16477
2022,1,23,2318,30544,34669,27136,79276,46078,44866
2022,1,24,73330,68916,76858,87735,65774,32832,80084
2022,1,25,41399,74189,61327,9783,45363,15464,54279
2022,1,26,64290,6603,33194,13805,32446,13543,60914
2022,1,27,22852,40018,43742,41521,86913,28410,38656
2022,1,28,66188,40839,49873,55870,9755,26731,29956
2022,1,29,91880,9562,46391,33279,102,7717,29413
2022,1,30,45464,89532,53691,9753,96135,3236,19910
2022,1,31,44932,66778,47175,84135,23147,40916,55655
2022,2,1,10059,85677,10662,92599,26516,10535,18468
2022,2,2,52622,87265,8423,60853,96826,21165,30483
2022,2,3,13279,78881,69895,75094,84765,23585,74846
2022,2,4,80899,26821,24755,42182,93598,38281,66316
2022,2,5,33097,79196,51970,43155,81225,12631,25753
2022,2,6,7740,23165,572,60361,26781,25346,57565
2022,2,7,39958,96510,48048,53236,91743,17942,58329
2022,2,8,76507,41527,29527,57405,84699,20633,35938
2022,2,9,94648,58914,42253,27744,54461,10574,37251
2022,2,10,35685,89556,39355,43424,29073,39927,20136
2022,2,11,55853,81624,57701,95811,78134,5748,5398
2022,2,12,69876,23689,93727,46382,81567,39605,60138
2022,2,13,66265,10237,36075,77265,85502,44679,35008
2022,2,14,39963,5252,8610,75647,11159,47965,35423
2022,2,15,40231,4243,55558,96084,85866,29610,88246
2022,2,16,80351,35357,73643,50226,75398,33721,2959
2022,2,17,56964,23325,49448,39581,49914,35522,86845
2022,2,18,35415,96552,38204,75377,18155,46814,7376
2022,2,19,29314,94778,2798,85896,15372,8355,38331
2022,2,20,1237,87965,6576,81588,39673,46571,18165
2022,2,21,31422,96643,61124,4738,36320,10571,4318
2022,2,22,86233,12445,77514,37999,25348,15717,69728
2022,2,23,43503,78882,97103,89168,90011,49900,35063
2022,2,24,5382,74606,73394,22971,78922,46321,64558
2022,2,25,18595,9243,69074,66368,5886,30197,41105
2022,2,26,58557,57120,15422,44789,85916,9287,79139
2022,2,27,11263,41356,28866,71117,20237,25968,20284
2022,2,28,10248,42219,35347,15629,33177,25092,58599
2022,3,1,12098,37764,59508,47044,47007,28582,53412
2022,3,2,52892,75130,84516,27800,48601,16290,82588
2022,3,3,34516,25576,88078,62131,66931,16944,63247
2022,3,4,87168,59263,93531,13767,17834,45229,65747
2022,3,5,51010,86672,698,63107,24435,10205,36503
2022,3,6,71441,5138,39914,40684,80268,24429,88483
2022,3,7,45220,57070,57422,79736,82646,45500,51866
2022,3,8,65928,78795,91464,69447,54409,1346,3213
2022,3,9,72242,46574,28960,23251,49597,29657,52710
2022,3,10,74032,6213,29212,61824,11351,35477,2508
2022,3,11,7970,26257,87342,53189,83327,44764,69276
2022,3,12,65972,6615,7493,31899,85409,48957,81346
2022,3,13,56169,302,910,28411,63228,46221,8013
2022,3,14,12824,75877,87074,86855,98442,32637,68679
2022,3,15,9792,18113,67538,34113,44370,4879,67301
2022,3,16,27696,15994,36577,10019,22608,44069,58269
2022,3,17,24368,59377,75966,80537,59679,26876,35299
2022,3,18,22906,23096,9663,52081,15325,46737,8936
2022,3,19,13766,45725,3966,39909,63838,37855,54021
2022,3,20,24559,59085,77673,68606,75079,30601,18624
2022,3,21,97686,91022,53244,38406,50398,29210,15294
2022,3,22,10076,22437,60592,49333,61884,20254,21414
2022,3,23,93560,83342,56701,7325,29067,27018,33585
2022,3,24,9256,64872,37605,33814,40308,31630,12419
2022,3,25,15386,62230,97394,29424,53251,637,74181
2022,3,26,20001,96198,19474,46428,18634,30065,75761
2022,3,27,96870,66670,13526,90429,66364,36578,87754
2022,3,28,95430,63595,77690,21037,44818,15295,71202
2022,3,29,85125,46924,73620,16863,25505,37365,6286
2022,3,30,78756,38001,30466,98756,34199,49939,25183
2022,3,31,69184,46355,57295,66053,13024,20820,56482
2022,4,1,95739,57397,70587,91168,37343,48276,38556
2022,4,2,98512,79922,99757,83637,26845,39728,6851
2022,4,3,68702,77092,79488,47457,31445,26305,2564
2022,4,4,81995,92595,24098,51178,38949,31393,27231
2022,4,5,68324,68564,90064,64063,42313,10650,21582
2022,4,6,96007,8925,16490,94519,88847,16246,84507
2022,4,7,32043,22326,11357,17096,15769,40844,44552
2022,4,8,63565,17148,43467,45559,9742,17565,86737
2022,4,9,65042,65309,30319,49717,50224,36734,83779
2022,4,10,92536,97383,1713,4895,22659,18202,59413
2022,4,11,27857,50799,93919,76252,73124,21627,83347
2022,4,12,5245,12470,74251,68809,45969,17717,44368
2022,4,13,72062,1633,27456,53455,83293,24126,63171
2022,4,14,33517,10859,33302,42404,24593,35014,17298
2022,4,15,47251,69567,46710,91460,20365,6980,87711
2022,4,16,9841,78606,77409,15085,7427,1659,33893
2022,4,17,53395,85728,98260,41808,3712,42067,5262
2022,4,18,87005,16192,98433,36873,43402,31734,45628
2022,4,19,67994,66747,42926,31597,52665,5987,53056
2022,4,20,73029,62967,7118,82869,57924,34526,37953
2022,4,21,65351,52537,98198,18745,54616,46457,86905
2022,4,22,58327,54876,72166,61683,71067,20598,48555
2022,4,23,30821,2331,94183,98814,85429,3460,60410
2022,4,24,54445,59446,69817,27474,38764,26934,50342
2022,4,25,96688,77812,24647,78390,46700,22844,3486
2022,4,26,1315,35652,90390,75993,6879,12556,67676
2022,4,27,94298,33153,52582,25118,51836,13116,23931
2022,4,28,53616,16575,70693,8061,92373,6861,1886
2022,4,29,47488,50147,78579,60527,27958,3225,38916
