year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2020,1,9,8118,18632,9556,29037,93895,39717,12568
2020,1,10,11303,64227,96150,52388,47755,48842,71177
2020,1,11,13639,38408,7034,8121,28127,41474,57716
2020,1,12,42949,76654,35369,42072,80591,49593,9904
2020,1,13,13465,47661,97458,37934,66292,23365,3322
2020,1,14,76538,29433,15890,87840,93659,28391,30227
2020,1,15,57765,27233,31404,71403,81992,4789,89524
2020,1,16,26470,12614,33591,69419,89267,18959,47842
2020,1,17,86210,68552,7746,16026,32564,21555,53959
2020,1,18,15207,44919,37281,91745,90703,19522,65936
2020,1,19,713,97912,52515,58477,41496,33918,46232
2020,1,20,23488,55058,25755,66309,84024,25697,85727
2020,1,21,73290,44655,63569,75851,29558,37666,68228
2020,1,22,78473,25572,78539,93680,86842,32171,61776
2020,1,23,77544,1692,97711,78256,15955,225,36732
2020,1,24,57451,50494,82963,97290,21904,25069,3598
2020,1,25,5927,17117,99325,95568,61772,29245,1419
2020,1,26,7681,66910,79646,86154,8833,24536,49833
2020,1,27,95674,6706,97960,73217,8397,45670,1472
2020,1,28,24352,45895,4555,98154,12740,3870,15443
2020,1,29,34643,45290,75392,40569,62407,41068,66137
2020,1,30,40530,70312,23907,48210,53573,19904,14363
2020,1,31,62405,94440,30547,74430,1145,44858,47646
2020,2,1,25894,40528,15469,66597,2774,36376,24750
2020,2,2,15513,40245,76544,50156,1886,1935,80724
2020,2,3,64292,59355,43212,21173,46018,17118,19383
2020,2,4,99591,3374,20097,78347,97813,16996,79129
2020,2,5,15309,11853,33126,41202,68732,48595,67798
2020,2,6,71505,1322,88899,87018,57918,15442,3525
2020,2,7,59803,33729,60600,40447,93083,3812,31619
2020,2,8,39100,87281,47353,55042,90654,17450,49741
2020,2,9,88466,50797,35221,3775,79001,18346,81328
2020,2,10,47733,16940,69126,19237,18261,8024,32606
2020,2,11,92530,39818,76130,52333,89898,36730,19131
2020,2,12,82980,56893,87101,38431,44173,34454,49825
2020,2,13,34827,18255,75917,39644,69051,11137,29770
