year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2022,11,15,5117,78001,81355,15039,46598,25294,52071
2022,11,16,42397,39848,3148,45559,85706,6476,40329
2022,11,17,44486,35348,90983,21419,71618,46091,46550
2022,11,18,88454,3459,36847,49076,33290,25517,28388
2022,11,19,74061,82882,2043,79177,77235,33397,50568
2022,11,20,23832,75042,22638,82580,14889,25785,48138
2022,11,21,594,82261,54819,61432,33960,45801,89202
2022,11,22,21930,91891,15751,26735,11701,18949,65811
2022,11,23,44990,10817,90550,19050,10050,42592,24579
2022,11,24,87284,92340,25146,27468,67381,14135,30047
2022,11,25,82270,6271,54537,99215,4883,9355,6998
2022,11,26,38843,71507,76199,77124,63397,8301,13858
2022,11,27,91450,93601,96020,36439,20769,36570,61841
2022,11,28,30819,95513,86419,34454,4205,27916,78273
2022,11,29,71585,8402,4672,70206,14672,9208,75773
2022,11,30,19555,84914,62770,74749,56420,38969,51872
2022,12,1,36168,63621,72081,27617,57222,34453,84056
2022,12,2,77990,87374,52248,25160,82886,5018,35966
2022,12,3,87090,99285,54238,75027,7686,8909,51584
2022,12,4,22357,18116,47356,41911,3029,10126,83011
2022,12,5,75800,65446,1234,11968,45418,23315,59584
2022,12,6,2639,74119,19991,96981,61492,22238,28492
2022,12,7,60729,43607,14457,64171,42891,18695,39197
2022,12,8,50576,27603,17132,72933,62071,14488,51195
2022,12,9,81451,90965,64206,57251,56410,15439,49218
2022,12,10,1827,55105,25153,20818,29223,45144,74150
2022,12,11,7066,33733,88993,67795,77340,3450,51965
2022,12,12,20230,88496,87513,87158,32450,4644,16442
2022,12,13,94520,85483,7636,92323,76447,38193,79573
2022,12,14,32856,69984,35142,51035,41440,10294,88204
2022,12,15,70663,21789,38705,94080,55522,27697,31874
2022,12,16,49213,47498,10190,85794,35993,14054,2951
2022,12,17,84795,35050,65744,79314,20532,23380,17988
2022,12,18,96979,77924,37560,46186,47907,39053,17220
2022,12,19,89347,49347,1775,76361,87487,40479,60440
