year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2022,3,20,92641,44431,77870,29264,23167,36526,58814
2022,3,21,69845,38523,50817,55871,53042,35354,80123
2022,3,22,94540,49224,54947,57003,40647,6024,23611
2022,3,23,3363,35041,34542,51526,41187,3253,69499
2022,3,24,2974,42150,88133,95614,86581,32355,21230
2022,3,25,26099,18880,26395,95944,57402,27211,51814
2022,3,26,26795,28916,48288,21334,78139,3235,78337
2022,3,27,35138,75610,18299,54852,10651,2840,66377
2022,3,28,51837,56092,15875,71162,14593,4008,13128
2022,3,29,1173,86362,24357,43624,21593,17103,69567
2022,3,30,95346,44313,7732,22141,73229,6019,9826
2022,3,31,67719,59253,54514,2856,34863,22812,37707
2022,4,1,61865,25651,80436,13701,81742,46310,24863
2022,4,2,96335,16669,67990,13859,19382,8698,7482
2022,4,3,40974,75800,13400,52672,36464,37483,14812
2022,4,4,26044,93502,34637,93763,69106,5503,42970
2022,4,5,20320,78314,70677,82184,3965,17464,32237
2022,4,6,85706,80125,13451,98392,96794,31440,8603
2022,4,7,16175,6489,2436,73501,98640,15836,36172
2022,4,8,51455,53318,17335,77499,63171,18323,31261
2022,4,9,48629,73825,84230,85300,52139,21258,27484
2022,4,10,72455,38721,79720,58160,35198,43170,42904
2022,4,11,31991,90961,1506,64517,13801,3941,64369
2022,4,12,28792,36128,96892,80246,5798,30578,7744
2022,4,13,85320,98901,29004,33948,89077,29586,29248
2022,4,14,57567,843,3083,30021,55916,49154,44533
2022,4,15,91113,8675,77436,39455,15987,45293,10323
2022,4,16,46139,15585,74692,74930,68065,37935,55175
2022,4,17,73862,18513,29271,59181,33765,24626,79481
2022,4,18,22841,4211,45080,96760,21406,14514,76780
2022,4,19,93673,63667,47664,1137,88693,41451,50591
2022,4,20,4679,36743,77265,50817,68680,1956,72098
2022,4,21,36744,39891,97272,10605,74755,42894,86137
2022,4,22,8519,17520,11969,31359,21730,7048,58118
2022,4,23,59487,21561,71250,69511,1579,18913,40647
2022,4,24,90271,76716,27589,11301,13458,4854,48469
2022,4,25,98489,73161,20566,35232,29403,34190,32188
2022,4,26,4157,93435,64677,12675,10954,26645,50386
2022,4,27,49036,33693,4855,8522,71605,42456,4385
2022,4,28,89536,11369,65031,79806,88084,42620,17459
2022,4,29,17893,13825,2279,32734,86985,22845,7965
2022,4,30,32740,73386,46505,36896,66820,11181,75923
2022,5,1,94126,4177,26308,43161,37869,47514,68034
2022,5,2,25826,39970,62418,15361,51338,43801,21518
2022,5,3,55773,52772,18976,90017,66596,37607,62750
2022,5,4,69932,76803,7067,2671,50188,19923,5919
2022,5,5,33359,81103,21841,27484,85279,14500,56996
2022,5,6,39500,12013,71382,81677,51982,33799,37037
2022,5,7,19671,77599,24906,91795,46722,10234,71812
2022,5,8,13317,97840,20913,83249,74642,44331,62271
2022,5,9,41181,14253,58189,90891,95355,46381,34727
2022,5,10,96986,60880,21722,52837,72893,43103,54513
2022,5,11,24874,43254,47901,44545,37204,39158,6339
2022,5,12,83926,49391,34502,13594,63582,21767,43194
2022,5,13,38223,16097,15465,79403,30350,40005,6646
2022,5,14,42056,86386,21372,55393,47265,43093,78229
2022,5,15,36509,52548,59093,61383,12153,23345,72279
2022,5,16,49356,12503,58617,49633,78245,9471,33227
2022,5,17,41827,81237,76420,80049,97333,8236,65804
2022,5,18,44034,98241,62449,86090,84626,33820,31482
2022,5,19,48242,43264,66063,84751,12163,25155,22485
2022,5,20,24315,48500,84763,73671,77354,9731,9655
2022,5,21,55598,69201,2881,13776,66789,45653,63825
2022,5,22,64122,3888,85980,24507,2128,14780,50596
2022,5,23,3105,64951,68430,51347,8214,34492,22449
2022,5,24,20377,75998,14933,61043,40849,49695,61065
2022,5,25,18202,59425,90720,90152,44978,43600,43927
2022,5,26,11766,89252,14103,92239,9492,82,46746
2022,5,27,11619,64861,43693,14724,29811,12122,52422
2022,5,28,54377,46613,34870,91105,22611,49802,32147
2022,5,29,79811,49496,3212,98013,25272,43931,38164
2022,5,30,70249,3882,8442,98367,9486,22545,86957
2022,5,31,18977,38978,23702,46947,20191,33747,21670
2022,6,1,50001,95868,44091,20729,58833,45312,71833
2022,6,2,97795,45113,80332,77605,10960,33543,81969
