year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2022,11,20,59253,67422,16920,19027,1446,16794,65166
2022,11,21,1301,16383,35499,65860,5275,31399,3815
2022,11,22,87271,53939,58421,48510,78270,17268,65037
2022,11,23,49916,43778,61446,934,75188,42901,33378
2022,11,24,12469,37509,88945,71722,4931,5864,7100
2022,11,25,22728,39009,72265,24028,55392,24115,29887
2022,11,26,60666,5513,23701,64289,59451,48473,62798
2022,11,27,54073,32092,84186,3988,75869,45631,81273
2022,11,28,67409,54884,81003,96229,8744,19947,57950
2022,11,29,13674,92163,91402,52753,31171,13666,46780
2022,11,30,2914,87781,83018,79932,93293,23070,44220
2022,12,1,52744,21543,73369,23168,53634,7554,27155
2022,12,2,45855,19537,48428,13263,74420,29430,29491
2022,12,3,83163,15728,93793,13189,24242,35194,35941
2022,12,4,71765,48859,59073,74678,52991,42090,64609
2022,12,5,46284,65160,15180,15379,3054,38548,28546
2022,12,6,56687,62454,82052,2541,81990,30479,52155
2022,12,7,72761,76260,41646,55923,8340,1790,55463
2022,12,8,48933,53335,67756,20697,18545,26828,5375
2022,12,9,71536,68917,66335,17819,50428,31515,9549
2022,12,10,53481,86414,4446,10168,48867,36497,79060
2022,12,11,47208,33328,61215,19968,25939,19212,72243
2022,12,12,34278,87353,94057,83211,40687,11812,70259
2022,12,13,59231,88639,15633,47118,73908,48320,84936
2022,12,14,24335,79834,30836,77816,82599,35281,14335
2022,12,15,31466,21778,33394,95025,71457,10960,54993
2022,12,16,97395,46523,23587,48025,33875,17643,37587
2022,12,17,90913,95807,67845,66496,797,49830,53613
2022,12,18,74704,98149,94901,15391,77982,25736,69558
2022,12,19,76932,77369,13892,8397,15498,13637,19774
2022,12,20,86954,90949,34766,84348,37471,24704,18724
2022,12,21,87698,8698,96310,78610,4504,14155,55105
2022,12,22,5301,63984,58718,96356,62132,3618,61746
2022,12,23,56465,95705,21303,33396,73073,1546,48145
2022,12,24,4922,15183,77918,91875,6131,29035,72575
2022,12,25,59953,20090,41298,47650,28787,37608,86260
2022,12,26,33291,18114,87716,54943,82097,46433,51298
2022,12,27,60580,16402,79396,33396,12107,17050,23143
2022,12,28,1531,68596,57639,22805,83778,35556,54679
2022,12,29,6260,80942,23605,66212,1031,31255,43862
2022,12,30,29818,18862,56473,79460,53327,44188,70754
2022,12,31,51775,6973,18403,28706,23374,47798,72101
2023,1,1,51832,14848,61595,69715,99795,19234,62519
2023,1,2,83572,71141,23549,6183,52083,47154,8746
2023,1,3,53113,28408,18959,99282,63621,25431,25093
2023,1,4,16947,35971,45846,85073,42943,14249,63778
2023,1,5,66316,78398,92230,34500,9597,3824,34214
2023,1,6,9391,89409,96732,9314,60550,20280,75496
2023,1,7,28984,83785,20594,98448,28544,39552,57730
2023,1,8,92164,31335,9174,25462,67305,5020,10534
2023,1,9,10247,35620,40663,92914,30369,32892,73765
2023,1,10,39966,3068,47978,49356,92476,11061,85022
2023,1,11,69377,97693,6869,98360,81477,27462,16808
2023,1,12,10021,83366,10889,18536,14700,20062,350
2023,1,13,98356,91433,87235,24954,27052,27898,77867
2023,1,14,73773,77141,61632,13738,96560,25961,69445
2023,1,15,5388,3374,54466,74764,1066,27687,63124
2023,1,16,98894,5148,86283,25266,88513,47171,50154
2023,1,17,19564,33584,20503,17919,25017,7737,22872
2023,1,18,68420,51986,77091,42192,45479,5074,2281
2023,1,19,42038,81034,51726,63777,84407,22543,28541
2023,1,20,1824,229,28016,718,21729,14298,82335
2023,1,21,26593,27820,2488,46157,61403,22990,20427
2023,1,22,86419,47079,23299,71191,15416,389,43382
2023,1,23,60894,55462,2015,19284,52847,20092,73060
2023,1,24,53606,92634,37952,55429,9215,15967,56146
2023,1,25,47295,96616,14833,73887,40787,17320,76395
2023,1,26,2190,40310,16822,4960,3740,6472,16150
2023,1,27,19155,73212,5884,96401,28673,24250,52036
2023,1,28,97871,94341,31447,51476,3326,19399,6905
2023,1,29,12540,51717,79402,76186,64685,44234,66425
2023,1,30,21823,27906,2819,24012,84567,35992,25324
2023,1,31,88306,92463,37825,23812,65674,10060,16564
2023,2,1,10698,84309,68599,24921,78649,16398,6396
2023,2,2,81975,85796,99652,10866,53864,45406,33404
2023,2,3,34900,5991,69828,56723,33896,22646,87086
2023,2,4,18462,24990,58761,6767,33804,46586,26931
2023,2,5,99478,72997,83494,26527,57306,2093,1447
2023,2,6,52306,68490,44195,34280,70637,43846,81498
2023,2,7,40852,55603,64901,92104,61594,34728,5178
2023,2,8,95489,23725,62263,30303,65066,37376,43421
2023,2,9,98870,33961,351,14699,6957,33845,81225
2023,2,10,80614,52289,9024,32920,37130,3218,23551
2023,2,11,24118,97063,61400,81321,69018,26300,89776
2023,2,12,30611,77379,54953,42451,17456,33568,12753
2023,2,13,98873,70943,42526,97742,4903,42876,2440
2023,2,14,28211,43072,70017,25177,11712,45392,18096
2023,2,15,65193,48609,57998,5662,62023,19398,16983
2023,2,16,31040,62049,76758,61650,55780,48063,30453
2023,2,17,73235,81630,93205,72107,52572,2082,26201
2023,2,18,73826,94958,14992,18388,54381,1360,43564
2023,2,19,82445,96751,18011,47637,45359,26009,43299
2023,2,20,23734,11758,56633,54773,73806,49742,52775
2023,2,21,29585,97804,53227,19171,79433,12783,17630
2023,2,22,48356,31217,93830,38533,26174,25173,26921
2023,2,23,96906,26533,484,79350,23283,34847,23339
2023,2,24,84994,10855,12989,8727,22612,35973,79851
2023,2,25,96417,35714,28977,42354,49870,48555,1524
2023,2,26,29302,77690,85505,94010,8906,45686,52542
2023,2,27,51431,20859,89462,48336,47391,6298,4038
2023,2,28,87025,41144,3728,88370,68350,16716,27096
2023,3,1,90961,19040,93299,3729,54753,22275,42434
2023,3,2,20974,20830,40310,50276,98519,25814,10637
2023,3,3,7424,21500,93178,58854,58710,48992,43541
2023,3,4,22452,21641,83930,9476,62784,37657,87846
2023,3,5,47485,20724,11293,54797,39763,4591,54877
2023,3,6,10868,43218,37311,31841,64047,27620,58468
2023,3,7,78917,19785,59104,2692,57636,18634,47897
2023,3,8,16345,83977,1437,38796,5617,35367,58272
2023,3,9,84752,89375,62469,32236,10099,23761,37032
2023,3,10,66213,94704,61908,77080,37921,49218,88921
2023,3,11,18319,93189,23740,13587,29326,49196,16278
2023,3,12,86961,67829,94174,3306,51805,11962,22101
2023,3,13,73773,13680,6724,58524,3055,35544,57111
2023,3,14,29505,75657,94142,95717,70360,22401,82797
2023,3,15,24632,87971,98069,59302,81159,38160,42888
2023,3,16,26836,37355,89165,13797,21535,49690,87102
2023,3,17,89691,28003,75554,63463,41683,48630,78338
2023,3,18,61089,525,45448,90593,76181,39589,32661
2023,3,19,62892,28342,75457,3875,16312,39877,43176
2023,3,20,13822,28037,36063,40658,81743,25227,24454
2023,3,21,3278,41268,87907,92968,69271,29812,76431
2023,3,22,27305,94793,94768,88393,95318,40216,45337
2023,3,23,87850,96156,97997,50742,24497,39806,30968
2023,3,24,40808,79682,34144,54630,24070,20206,81639
2023,3,25,5813,11785,66092,9090,69404,20350,88409
2023,3,26,38674,50161,74839,65978,44954,35959,70722
2023,3,27,56623,42526,66058,44472,38681,30407,51565
2023,3,28,79530,70212,82533,20337,66245,16676,11318
2023,3,29,6667,3233,19308,28831,31369,35399,24272
2023,3,30,773,72100,72680,39446,22261,47519,31776
2023,3,31,83566,49829,8849,40188,92354,41259,71011
2023,4,1,31034,71665,12576,10563,41876,11460,7252
2023,4,2,24472,44487,54921,31138,47719,24229,29968
2023,4,3,79088,75979,14239,79860,48079,36919,55657
2023,4,4,86691,50789,57432,70256,617,16281,36795
2023,4,5,9322,73891,44157,40355,45555,6732,87270
2023,4,6,3782,84543,30873,28253,29029,2145,55743
2023,4,7,76748,92725,35710,72187,68704,16301,52046
2023,4,8,33134,69571,4054,19824,36711,27838,56431
2023,4,9,53679,60470,33225,63000,34360,27381,9706
2023,4,10,79914,50465,86975,83695,51359,34199,28299
2023,4,11,80388,36344,4041,73487,45420,6103,25673
2023,4,12,14123,22403,14070,47256,8325,34475,3431
2023,4,13,45035,12312,89861,98713,72781,39437,31712
2023,4,14,7140,33170,81417,87053,99986,34744,40747
2023,4,15,51344,35294,15398,48083,71637,19438,11569
2023,4,16,17057,75540,83593,47531,14294,14014,61139
2023,4,17,22618,48489,10921,84004,60800,782,72716
2023,4,18,33581,56570,60779,40720,89739,8548,47773
2023,4,19,89724,43291,14871,57420,78584,30268,75502
2023,4,20,66573,66058,27071,99981,41597,27015,43863
2023,4,21,55891,41029,75001,94860,89517,35922,88864
2023,4,22,66668,3055,77931,248,59624,38710,67320
2023,4,23,65715,97257,85092,55438,56899,16314,2857
2023,4,24,51834,62934,34711,18406,28991,28133,34738
2023,4,25,86939,5147,98601,59181,46175,39953,4041
2023,4,26,52043,75874,49256,18711,95280,27186,25310
2023,4,27,54904,82247,92629,20618,79503,44072,62407
2023,4,28,52753,26738,21616,4587,6023,6326,79344
2023,4,29,35013,50810,74082,38303,55956,22682,57484
2023,4,30,18483,62634,67876,86877,54860,33483,81939
2023,5,1,66491,60668,57249,37746,59267,16229,24715
2023,5,2,38769,60301,67122,7874,3390,5089,52460
2023,5,3,9412,77766,51803,60776,28575,42236,39078
2023,5,4,84530,31269,12913,19364,10255,47140,86241
2023,5,5,65114,30622,44531,47956,7642,1779,35702
2023,5,6,83260,84360,60416,22028,61012,43889,66253
2023,5,7,64401,48977,58712,90164,43094,26867,10939
2023,5,8,71668,69102,66368,72550,371,29281,18265
2023,5,9,10625,92772,14505,92090,39746,9036,60045
2023,5,10,63739,77166,42098,46998,61525,2514,85377
2023,5,11,38888,46402,31630,3288,11731,6693,63451
2023,5,12,54824,49911,60741,42844,19013,27109,61745
2023,5,13,35735,22741,40009,62711,15512,20866,31152
2023,5,14,71609,29901,27548,35347,23418,19646,48696
2023,5,15,1295,88511,84073,40182,34912,32054,49822
2023,5,16,62994,38746,69624,34170,88657,30365,37013
2023,5,17,24021,57473,25109,76107,80213,15117,88817
2023,5,18,12076,35982,9968,83685,82234,37515,15383
2023,5,19,22004,7160,34079,23298,95670,34503,19831
2023,5,20,46934,66556,39652,26279,5301,25628,56800
2023,5,21,10309,55992,70164,34329,29816,45272,70435
2023,5,22,10028,60389,65603,38455,12722,25570,18491
2023,5,23,94956,29437,73874,16959,52948,24304,76608
2023,5,24,64970,58806,36438,28255,25361,42442,885
2023,5,25,47013,18069,47685,57322,90412,17848,38002
2023,5,26,20227,13120,34789,46606,89860,391,85060
2023,5,27,2581,92313,39903,97536,21749,13776,30846
2023,5,28,91048,54431,3805,72369,13236,6595,30623
2023,5,29,38596,49036,71508,85608,83456,19192,19281
2023,5,30,73867,53391,67283,10445,66510,2071,7050
2023,5,31,56369,2461,58461,75302,11125,48363,49189
2023,6,1,49225,28490,20035,40273,82920,40191,62641
2023,6,2,96155,96785,29616,51102,45820,17475,43062
2023,6,3,45627,53018,12342,19493,6408,29624,39937
2023,6,4,72918,98046,3338,45638,16859,11799,939
2023,6,5,27983,60161,10128,93560,88651,46514,43832
2023,6,6,71570,86704,62824,84077,83489,8791,25178
2023,6,7,45660,26265,88239,91287,79282,581,47131
2023,6,8,85690,96556,73420,74959,10954,26757,86948
2023,6,9,27812,54907,74239,72146,15068,718,5705
2023,6,10,20070,63583,15888,91639,50286,45064,22067
2023,6,11,50126,3854,27245,12138,30119,31835,73424
2023,6,12,25752,48767,46906,27793,45323,20325,29103
2023,6,13,72628,13434,56051,16791,68340,46641,28936
2023,6,14,99759,47358,70993,19828,10940,3232,67819
2023,6,15,77577,98295,19885,44055,2149,47129,76192
2023,6,16,48619,95316,75967,90722,44082,22872,78515
2023,6,17,5756,59549,53969,78383,89334,10019,35173
2023,6,18,57673,73011,461,73784,20368,21453,83611
2023,6,19,47659,91036,21429,41588,89331,41314,85642
2023,6,20,7831,4794,58185,72801,109,34151,83522
2023,6,21,60543,73374,98388,66298,49274,2357,34681
2023,6,22,38607,78727,56205,12632,51738,6665,36415
2023,6,23,88457,44469,96377,52468,35505,17806,54055
2023,6,24,41187,75471,96048,49017,96616,4232,11817
2023,6,25,13077,4734,1690,73619,78107,78,29916
2023,6,26,27381,68786,948,82339,47512,23505,84970
2023,6,27,15601,46521,97736,4058,7342,44113,36525
