year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2022,3,8,81608,97025,15078,63331,85573,18869,10836
2022,3,9,69202,73646,96898,92365,64649,42993,4244
2022,3,10,3256,19030,60366,57509,52814,204,57851
2022,3,11,88634,36541,15317,28305,51489,3346,86622
2022,3,12,86411,3489,54588,84370,513,36017,17700
2022,3,13,2438,54885,34887,87991,44883,31785,356
2022,3,14,9531,74777,90951,29138,10158,1316,16647
2022,3,15,62972,17872,90849,67957,54412,22517,62613
2022,3,16,5900,42214,85587,92310,45702,40174,36679
2022,3,17,62566,26191,40730,65003,81075,25617,2994
2022,3,18,42309,7401,49701,68191,98529,40651,87329
2022,3,19,8687,91966,327,88010,26189,7527,32318
2022,3,20,80600,30043,84931,2852,88608,20517,51513
2022,3,21,50661,10690,4544,13226,53232,45273,74581
2022,3,22,50659,37241,63926,92967,60993,13626,81158
2022,3,23,75874,54276,74838,912,62593,41516,48921
2022,3,24,88782,99042,61238,85733,45436,12520,38584
2022,3,25,34043,33036,97,84703,60078,20992,57928
2022,3,26,13309,66264,92508,63967,19857,6433,73286
2022,3,27,97201,86410,34443,73074,40685,25632,53985
2022,3,28,3278,17147,79257,8411,16188,40495,44143
2022,3,29,61623,19366,99079,95665,68754,15527,6719
2022,3,30,28831,36518,94646,58491,19133,3506,18810
2022,3,31,38989,76290,12095,52542,62700,12889,25615
2022,4,1,19736,88520,15952,39365,5666,45208,67775
2022,4,2,21853,52054,58270,99827,71420,7348,71843
2022,4,3,40173,89226,8561,85355,25743,19558,53845
2022,4,4,44875,39415,82654,216,32057,11100,9109
2022,4,5,94756,73988,94723,30843,62507,10674,208
2022,4,6,84524,22234,34334,22728,74287,42603,82554
2022,4,7,45706,66302,34396,85878,71879,9308,51232
2022,4,8,97621,78866,31429,58848,34632,30434,15415
2022,4,9,66688,41534,44523,77795,15521,5597,48638
2022,4,10,94380,82623,95197,78903,4856,45882,61631
2022,4,11,79142,38485,40536,41200,21138,41284,37077
2022,4,12,93017,50591,14661,6989,45808,12441,42188
2022,4,13,80440,92874,57602,47127,34407,18476,34922
2022,4,14,49928,74073,33559,60659,73047,45107,19561
2022,4,15,77902,90988,57543,73395,45824,48079,54594
2022,4,16,83314,89362,58023,76330,39952,39035,39670
2022,4,17,2112,51475,81858,82551,44348,5811,69677
2022,4,18,78755,74287,54598,45034,64711,4508,15692
2022,4,19,37757,49614,61604,32010,56954,19147,35404
2022,4,20,2777,33577,19998,86090,22938,28020,38771
2022,4,21,79241,67054,78441,81352,18528,10298,3902
2022,4,22,79227,16108,93579,74333,6746,14528,39366
2022,4,23,71456,85388,41409,25564,51353,19365,77573
2022,4,24,8306,54863,62977,11083,88439,49326,83524
2022,4,25,11376,77345,92295,90616,60750,20735,1968
2022,4,26,95629,47384,52221,74855,79843,12151,29188
2022,4,27,86589,26679,84905,74396,28418,42666,89960
2022,4,28,79770,62030,73884,88076,16892,3212,55510
2022,4,29,21682,52537,29033,33057,46233,21327,30024
2022,4,30,23334,8413,28343,18962,55796,30564,40169
2022,5,1,35639,42714,75708,38579,85744,26964,62974
2022,5,2,14161,19629,29285,10283,98010,19521,38358
2022,5,3,31253,72732,13867,52934,41621,42899,75990
2022,5,4,87853,80578,42366,11187,88990,20708,36500
2022,5,5,44786,67623,73020,96776,26689,48727,51706
2022,5,6,12432,25691,81031,42945,61671,10316,63227
2022,5,7,59681,29836,67936,90933,18919,48154,13867
2022,5,8,60539,41052,46208,64744,37981,38573,15930
2022,5,9,26971,59281,38781,88108,26903,11801,34883
2022,5,10,53591,76879,52940,82375,18921,33970,1671
2022,5,11,80592,44285,11249,40272,90472,45536,87556
2022,5,12,25743,93689,91422,86281,51092,37630,61024
