year,month,day,sales1,sales2,sales3,sales4,sales5,publicity_costs,costs
2022,11,15,49759,1297,30577,65699,2236,5552,50557
2022,11,16,34041,87550,93377,773,89291,36628,49142
2022,11,17,41885,33405,84693,7685,95605,37477,19156
2022,11,18,76397,25927,22427,6827,64738,28595,73293
2022,11,19,16246,53470,94012,66005,54766,40940,88055
2022,11,20,73353,96491,8611,7393,84040,18339,34517
2022,11,21,73330,54967,20010,31566,4723,4702,15603
2022,11,22,16679,92179,11110,9428,18105,33536,86254
2022,11,23,99194,78482,79547,15440,31952,39910,51444
2022,11,24,3069,30850,29498,92774,27340,4460,76518
2022,11,25,27732,72799,41035,17413,44117,11044,8979
2022,11,26,48839,82098,20933,81870,74276,32042,1297
2022,11,27,8732,65577,23902,7925,60410,3448,9716
2022,11,28,8713,9710,21159,28134,40559,17008,907
2022,11,29,84250,21468,37424,11981,10618,44810,39394
2022,11,30,54734,72206,94724,3572,54303,15656,61793
2022,12,1,44930,47697,93089,53661,29625,33343,37937
2022,12,2,90034,36790,17653,15099,46499,5163,13232
2022,12,3,3409,22171,64138,87659,59990,1561,25991
2022,12,4,70607,96371,45384,25340,84928,40107,5263
2022,12,5,39230,72114,47056,511,19810,6496,54171
2022,12,6,65786,89838,48459,55820,42980,32463,40918
2022,12,7,5830,37626,14149,9239,76148,44638,73249
2022,12,8,52489,12550,29239,23095,8920,40975,4786
2022,12,9,10199,47433,10048,49428,19547,23455,16290
2022,12,10,55708,29951,36812,21494,36140,35271,13665
2022,12,11,79119,84085,80934,1301,38062,11434,60539
2022,12,12,14209,6071,40139,66697,18620,19377,56143
2022,12,13,43892,60351,70928,54090,7784,47328,79870
2022,12,14,43682,70782,86159,99389,17084,22971,30882
2022,12,15,69576,24593,14546,48694,8677,45479,19994
2022,12,16,46739,6912,76884,77299,12982,17022,10348
2022,12,17,47954,2751,66490,91845,79453,3770,25934
2022,12,18,87236,51097,82155,30917,38230,18314,70306
2022,12,19,71666,7636,67539,41241,32228,32085,86286
2022,12,20,57256,93915,72632,3994,827,15867,27645
2022,12,21,30160,99241,57992,78113,1991,40833,26309
2022,12,22,81443,10954,48595,85031,62050,30749,22299
2022,12,23,16632,15414,62604,88297,23049,46495,75889
2022,12,24,71628,44931,52174,28884,38845,41157,29229
2022,12,25,56023,7024,46873,2535,6264,21216,86999
2022,12,26,8254,78401,83308,6048,89354,31902,31078
2022,12,27,67756,62650,23377,84387,94416,2332,79035
2022,12,28,17464,48826,34923,89092,10108,3448,54327
2022,12,29,48953,60957,83555,4975,67980,46780,43861
2022,12,30,74243,67995,20860,98848,62747,4167,44895
2022,12,31,52101,36068,12325,19856,15069,2053,64242
