year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2018,10,6,9103,46577,63331,95841,41178,2488.45,2343,1252,1626,6710,74765,19472,39679
2018,10,7,62504,91253,25233,47310,84901,2488.45,2502,4359,4852,8374,98807,32584,21461
2018,10,8,63832,58154,26600,44917,91125,2488.45,3410,1578,3791,6990,28771,19968,15864
2018,10,9,91420,6115,42573,8171,9177,2488.45,4253,1679,4941,5837,35340,19694,17338
2018,10,10,13650,22843,5554,68503,70233,2488.45,2438,4064,3865,6374,95332,19989,4361
2018,10,11,92605,33743,2921,71396,51835,2488.45,2715,4605,2805,9494,84128,13333,31692
2018,10,12,83977,84734,35013,25271,10572,2488.45,1464,4220,4546,7017,18158,29778,20353
2018,10,13,77730,42865,30195,56595,3254,2488.45,2936,1724,1972,5856,83604,10159,41879
2018,10,14,93900,7672,19765,48057,57959,2488.45,1389,3287,4978,5516,99909,31901,20245
2018,10,15,33106,51374,72474,59004,24743,2488.45,3781,2471,1538,5328,59065,44018,31549
2018,10,16,27207,18354,56228,19180,80562,2488.45,4338,4460,3855,5454,22516,38166,39833
2018,10,17,52052,50258,96454,57030,13011,2488.45,574,2467,4087,7755,21470,38829,46363
2018,10,18,59304,76605,7653,16421,61933,2488.45,886,1990,1423,6044,41021,31984,33070
2018,10,19,89202,36712,56446,53058,52167,2488.45,1223,1148,1923,8066,77598,24933,45314
2018,10,20,391,82881,53754,80830,76988,2488.45,4658,2643,3179,7310,69063,46463,41576
2018,10,21,60380,45854,51955,78155,78871,2488.45,586,4424,4687,5882,37481,48205,42976
2018,10,22,44602,45057,18775,6525,49085,2488.45,2810,1662,1956,6282,46655,38943,12725
2018,10,23,43139,32666,57939,27671,26328,2488.45,4133,1706,2854,6087,64861,18077,27002
2018,10,24,35416,41353,52502,81455,74289,2488.45,1011,3889,2742,9580,41766,16826,6335
2018,10,25,43862,39577,99005,72170,7492,2488.45,2464,1981,4676,5403,94651,21003,12012
2018,10,26,62405,68786,24062,51612,11225,2488.45,4688,1639,1626,8541,44445,37266,5275
2018,10,27,11228,40457,72509,95322,71594,2488.45,2147,1806,1686,7503,15930,27693,14275
2018,10,28,89515,81441,44675,84191,16844,2488.45,1545,1208,1640,5606,47210,16382,5679
2018,10,29,67234,83251,15032,30212,88144,2488.45,2478,1454,1285,9986,11043,37878,9477
2018,10,30,70613,39543,19686,40815,67046,2488.45,4859,1559,1452,5885,57101,18618,40013
2018,10,31,51564,78647,50248,92379,40606,2488.45,770,4190,2060,5801,54401,12510,13810
2018,11,1,21880,17279,84267,78218,28322,1720.97,3829,2864,3182,5995,34909,14546,22146
2018,11,2,40855,7822,86000,36741,64923,1720.97,4655,4921,2245,6782,16878,37407,6999
2018,11,3,74157,41069,34468,66310,95470,1720.97,4290,3701,4652,8557,11918,47974,36023
2018,11,4,7055,77101,65839,31589,99448,1720.97,1134,1238,1272,8562,93394,22547,17100
2018,11,5,55485,14402,82469,79082,27788,1720.97,1488,1943,3118,7710,84604,18587,15699
2018,11,6,3331,18896,18641,72983,37453,1720.97,2308,1726,4011,9498,92446,23458,46912
2018,11,7,86599,88581,80113,44223,87067,1720.97,1769,2550,4260,9237,21631,32047,39859
2018,11,8,81288,38121,50344,54406,5428,1720.97,4345,1894,1622,7985,14444,23998,1300
2018,11,9,4897,1753,84857,45260,71252,1720.97,630,4201,2235,6166,18423,19301,43655
2018,11,10,71394,1546,28204,75654,67135,1720.97,4052,3422,4306,6046,11338,26086,49835
2018,11,11,42048,58525,51196,28594,16511,1720.97,2592,2758,3744,7610,83018,21347,15640
2018,11,12,47456,84441,61901,46043,65975,1720.97,696,2367,3220,9898,29372,15355,46676
2018,11,13,26085,69778,13778,30392,60525,1720.97,1477,3923,1481,8058,47517,24343,32957
2018,11,14,6017,16462,62102,6113,70262,1720.97,2459,4068,1832,5711,80110,28238,11472
2018,11,15,52387,11806,81958,66960,71704,1720.97,2314,2788,2459,9802,44531,24335,27683
2018,11,16,95400,17361,9612,3233,41385,1720.97,2575,3752,4941,6029,69864,10202,7129
2018,11,17,83853,63676,94272,29765,19387,1720.97,4354,1773,2539,6311,55084,24242,24382
2018,11,18,346,87399,88383,14157,49842,1720.97,3492,1592,1122,8920,81177,16030,32914
2018,11,19,87936,25105,71763,77877,31134,1720.97,3078,4986,1654,8701,61102,41041,7980
2018,11,20,39436,51809,29167,41975,24472,1720.97,2568,4817,3000,7678,38973,16802,34251
2018,11,21,53865,43818,15786,20491,58273,1720.97,4852,1207,3419,6614,24083,35904,13315
2018,11,22,90946,62163,891,12601,27216,1720.97,4993,1650,1286,9159,24976,18526,28345
2018,11,23,99762,57546,95794,87762,78497,1720.97,1954,3712,3584,8192,69202,36856,34767
2018,11,24,87407,30407,83065,25826,63374,1720.97,1729,4318,2013,8972,66918,29229,23500
2018,11,25,23669,36912,12232,53822,52423,1720.97,4797,2183,4753,9590,56296,39601,37209
2018,11,26,71709,14603,38314,50293,88695,1720.97,3501,1100,4274,5844,18277,17647,23869
2018,11,27,26417,46359,71967,28431,75331,1720.97,4011,3999,2148,6242,69172,10922,5237
2018,11,28,23451,10322,13107,34556,47264,1720.97,4156,1322,1458,9910,85616,39051,35755
2018,11,29,2691,5470,81504,56965,8387,1720.97,4612,4802,2490,5870,79584,16722,16133
2018,11,30,18167,53596,69525,26667,39839,1720.97,2589,4640,1506,5630,14196,28984,38697
2018,12,1,54705,64308,3159,33527,66276,1450.52,1216,1744,1174,9533,80130,12402,8562
2018,12,2,498,31286,85040,63428,10870,1450.52,1593,1644,3736,8260,20655,13784,39213
2018,12,3,95850,16648,29154,12897,47196,1450.52,697,1900,3796,5208,35426,21424,24490
2018,12,4,43770,87996,93169,33835,97529,1450.52,1382,3025,1882,5714,77804,48157,39652
2018,12,5,96986,75750,28975,5722,362,1450.52,4505,2562,2629,5010,25458,46176,15982
2018,12,6,89500,57509,48077,44649,92717,1450.52,1072,2837,4202,5592,12122,13910,49856
2018,12,7,65244,59407,16108,86180,17180,1450.52,689,4165,1012,6015,36238,36374,10264
2018,12,8,61998,5745,98937,60979,37107,1450.52,2154,1606,4607,6362,87606,14656,40748
2018,12,9,71439,53679,60161,75641,29271,1450.52,3722,1742,3942,6181,13397,22473,29537
2018,12,10,36445,64087,2991,38809,76455,1450.52,1534,3451,1325,7686,15781,48431,39230
2018,12,11,97571,39288,41390,12178,10871,1450.52,852,3660,4025,9486,90652,44648,28996
2018,12,12,91901,727,55515,47195,26908,1450.52,4668,4703,4350,9010,34864,25804,18912
2018,12,13,78240,76399,80608,39565,33222,1450.52,2996,1592,2027,9385,59320,29250,12741
2018,12,14,8382,11525,94263,23759,23890,1450.52,3406,2141,1993,9014,79336,45253,34916
2018,12,15,9185,15357,24957,74887,54367,1450.52,690,2606,2571,7649,88522,17222,26173
2018,12,16,10390,26519,32937,78769,22257,1450.52,4370,1989,1134,8633,70747,10374,8609
2018,12,17,69901,55507,92516,71894,95779,1450.52,2146,4962,2207,8455,96200,15862,21852
2018,12,18,34628,13243,90533,3551,10892,1450.52,695,2632,1925,9976,32753,44181,29055
2018,12,19,63592,7124,91171,77,75757,1450.52,910,1322,3775,5942,17550,29554,28270
2018,12,20,41170,34697,50869,44730,9504,1450.52,2655,4131,1663,6384,47681,15658,47070
2018,12,21,88594,53377,41540,10519,8360,1450.52,1051,3303,2768,8573,88379,39876,40645
2018,12,22,56844,65183,51886,90619,18149,1450.52,1524,4317,1835,7500,16214,46339,35788
2018,12,23,67167,23054,90471,43830,16241,1450.52,2736,1186,2880,5628,31704,32591,38152
2018,12,24,12625,19109,20895,10393,97682,1450.52,1621,4524,1626,8506,61495,25308,25627
2018,12,25,54294,14372,978,91129,18117,1450.52,2467,1158,3077,8588,45464,10670,5025
2018,12,26,98794,9553,81857,6674,15181,1450.52,616,2805,4020,5736,54549,13054,29913
2018,12,27,18490,87523,17579,25650,56029,1450.52,957,1673,1149,7766,17802,44265,45426
2018,12,28,73311,71622,45901,17741,15912,1450.52,4762,4704,1842,5950,37729,32449,41365
2018,12,29,22883,93346,76607,88256,86209,1450.52,1309,1049,1270,5239,46698,14830,47508
2018,12,30,97018,14008,34085,23167,82295,1450.52,3783,1218,4859,9683,89696,22122,1887
2018,12,31,37400,811,86827,54669,93781,1450.52,3469,3015,1220,5430,37622,36813,40908
2019,1,1,5284,74216,78965,6875,37266,1417.23,3891,1273,1866,6828,33567,38697,36376
2019,1,2,27194,5524,44909,73229,11573,1417.23,628,2382,1742,6622,12336,11117,17032
2019,1,3,85118,55531,11723,65193,93153,1417.23,4126,3435,4102,8896,10628,42720,14888
2019,1,4,7171,25554,43994,43982,68963,1417.23,4030,1155,1584,7886,85736,27359,43913
2019,1,5,27322,96365,56095,47532,78013,1417.23,3648,3129,4139,6722,44673,43643,28610
2019,1,6,17962,70152,42079,73417,90947,1417.23,1136,3116,4292,8886,42097,16520,13740
2019,1,7,20394,91128,70763,36181,1419,1417.23,4892,3739,4214,5986,76270,13578,22851
2019,1,8,30948,1271,43060,65087,54345,1417.23,3729,2306,1186,7159,45722,31534,4085
2019,1,9,30899,11859,79652,36544,38340,1417.23,1150,3732,1170,8264,11264,46998,38101
2019,1,10,71116,7509,92090,56682,59847,1417.23,530,1596,1974,9671,55879,13368,18361
2019,1,11,109,80961,28986,90697,64472,1417.23,2230,1510,2917,8233,31913,15226,41060
2019,1,12,6335,59416,16341,51915,57680,1417.23,538,3794,1465,7353,85476,11311,43957
2019,1,13,92066,22089,2106,94401,1760,1417.23,1079,1867,1649,9462,92563,36120,24337
2019,1,14,71124,81147,47843,90393,49380,1417.23,3000,1436,1054,5606,23979,13202,46108
2019,1,15,41001,39244,41997,92466,62950,1417.23,546,1526,1834,8966,49414,17672,27473
2019,1,16,12923,494,85892,924,96910,1417.23,2044,4384,1916,9782,91128,25332,44808
2019,1,17,80995,55481,97399,52869,36173,1417.23,1070,2173,1973,8848,85990,39922,21378
2019,1,18,68244,6120,94937,34157,44706,1417.23,1828,3980,2548,8152,74903,24458,10704
2019,1,19,98879,28300,58843,91184,13187,1417.23,2868,1074,1803,8822,63400,24328,16324
2019,1,20,67996,45824,51502,61321,70243,1417.23,1242,3485,1315,5072,72641,37372,3844
2019,1,21,89587,90822,11353,67135,94894,1417.23,1592,1054,1824,6787,10526,10445,2609
2019,1,22,83111,34176,87330,4914,80794,1417.23,593,1190,2905,6902,26461,49499,17083
2019,1,23,17291,44056,37985,9958,56587,1417.23,2329,2524,2799,8682,29659,29044,26979
2019,1,24,77643,71252,39169,8550,4391,1417.23,3995,3852,2354,5362,25118,38147,6828
2019,1,25,39759,20712,53288,52664,84159,1417.23,2162,1448,1318,6499,11405,13094,46101
2019,1,26,49830,75087,75620,83981,50121,1417.23,3025,2762,2881,8545,36312,13624,5279
2019,1,27,41725,21660,17477,49079,94336,1417.23,2225,4094,4658,6864,12466,13816,42595
2019,1,28,2966,71625,81617,59474,78124,1417.23,2567,2952,4459,8186,28284,34580,9374
2019,1,29,69817,41310,78695,62699,26207,1417.23,2674,2930,3017,5110,33360,13705,15007
2019,1,30,69098,86938,97800,48756,93803,1417.23,2571,3119,3884,8774,72592,33359,17261
2019,1,31,19913,61512,27664,20724,26051,1417.23,1655,1742,3609,5750,74916,39816,5949
2019,2,1,67591,24099,34727,94094,57460,2918.14,3190,1506,2582,7810,54550,46194,48432
2019,2,2,40869,84022,35080,67760,72966,2918.14,2671,4477,2454,9502,76879,34754,34791
2019,2,3,96403,72746,48364,46753,64015,2918.14,4812,1604,4982,9538,42049,18793,4532
2019,2,4,94322,5240,79542,23256,33537,2918.14,4450,4404,4465,7118,42163,23783,1810
2019,2,5,55672,46187,58261,34478,87286,2918.14,4231,3687,4236,7904,46791,18438,1492
2019,2,6,38479,7956,36208,99813,87495,2918.14,3605,3167,4848,8147,21423,33384,44609
2019,2,7,48592,7226,24142,99409,28107,2918.14,3191,1102,1630,7803,34607,32480,32657
2019,2,8,49295,20191,32520,89884,54138,2918.14,4485,3968,3617,7044,17570,14936,45663
