year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2017,4,17,84573,59067,96759,84190,54014,1828.47,1530,1729,2674,6390,12030,18314,6159
2017,4,18,17077,97065,73813,53598,6068,1828.47,1002,3295,1046,8790,88685,34004,25865
2017,4,19,69893,48189,124,69886,87122,1828.47,1091,1694,2209,7849,55883,31222,1791
2017,4,20,94009,38766,94304,63035,49556,1828.47,3957,1631,3398,7769,20228,18940,6334
2017,4,21,49986,97077,12761,56461,44519,1828.47,938,4411,2338,6939,10518,19459,17798
2017,4,22,25082,41740,57506,52291,95941,1828.47,4864,1300,2153,8344,69335,13734,13389
2017,4,23,50502,3293,84692,70252,27415,1828.47,4716,2399,3347,8828,33859,12866,21272
2017,4,24,26626,90676,77278,25316,63967,1828.47,1127,4048,1016,8632,41338,31956,27926
2017,4,25,82022,7556,38258,50527,51723,1828.47,3587,3575,2236,6566,88826,18630,7593
2017,4,26,74551,84895,48403,9250,93723,1828.47,2115,1700,1292,5744,78367,19607,48614
2017,4,27,60022,89495,58656,96038,58128,1828.47,4346,1500,3901,5216,14062,41975,16347
2017,4,28,6548,75614,26904,33784,45245,1828.47,4786,4794,1976,6386,29043,10698,32082
2017,4,29,51802,17512,63751,57443,99608,1828.47,3402,4629,1612,8258,72018,12192,42119
2017,4,30,18404,16365,62592,58657,15320,1828.47,1984,3218,1583,7784,88354,13664,35971
2017,5,1,93141,42974,42945,62681,88370,1675.68,4481,2232,1702,8276,21839,42215,19996
2017,5,2,31679,97821,40181,50088,86192,1675.68,4843,2555,1790,7008,34227,27537,12624
2017,5,3,26836,88798,5473,20723,77152,1675.68,3043,1643,1625,9386,49323,26346,28653
2017,5,4,8687,80158,98579,58785,68434,1675.68,2351,1463,4590,7776,82902,20781,20419
2017,5,5,86508,67746,39690,28075,27598,1675.68,1963,4432,4065,7435,91507,12444,40269
2017,5,6,6088,54551,42861,77714,76890,1675.68,832,1928,3693,8990,77064,23478,8537
2017,5,7,5761,44416,6294,56703,84652,1675.68,2484,2510,1941,7173,31936,34538,39196
2017,5,8,7442,3900,38971,86507,81335,1675.68,4075,2422,1379,8288,81487,44621,30478
2017,5,9,26825,51899,96550,31870,37241,1675.68,704,4352,4380,6590,16055,19031,23614
2017,5,10,17188,9892,22894,74129,27065,1675.68,886,1724,1430,5606,53715,12840,4830
