year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2009,11,13,88742,95795,75237,28374,28278,2808.2,4293,1672,2271,5794,43167,40228,9168
2009,11,14,43622,69949,11442,24162,6751,2808.2,4538,1478,1374,7469,52040,11094,39557
2009,11,15,91011,45892,4376,2321,46323,2808.2,2918,1158,1514,8155,79788,18068,18607
2009,11,16,37323,69083,45702,90946,94877,2808.2,2525,4849,1422,8966,79011,48271,38870
2009,11,17,14875,94902,99751,81249,28723,2808.2,3143,4732,4033,7750,38405,10355,1791
2009,11,18,92477,41324,95419,23229,35831,2808.2,2257,3152,1290,8632,80449,11044,25207
2009,11,19,33181,27975,26719,24702,3293,2808.2,2972,3167,1982,5454,15767,12057,22082
2009,11,20,90865,85263,81790,4898,59133,2808.2,514,1608,2870,7022,91188,13700,20195
2009,11,21,68582,73447,3206,29222,17758,2808.2,1090,2289,2981,7809,91990,31273,33655
2009,11,22,49891,14963,65793,83226,54038,2808.2,574,1253,3174,7071,66151,17328,47913
2009,11,23,63619,47756,10268,41489,41131,2808.2,782,4711,1254,8393,38932,18032,1457
2009,11,24,58401,56376,76301,86382,84185,2808.2,4006,1734,1922,9799,33651,19993,34643
2009,11,25,97712,78934,47600,97238,22358,2808.2,896,2327,2857,5042,43815,18987,13751
2009,11,26,325,15356,28699,91579,90102,2808.2,1941,4853,1710,9593,51234,40894,33984
2009,11,27,94236,85241,91321,10192,1392,2808.2,1537,1846,1058,8282,12692,17942,24973
2009,11,28,74239,84941,61294,68448,83809,2808.2,2435,4132,3168,9970,92062,19252,21461
2009,11,29,32821,9004,24475,89531,34949,2808.2,858,1080,2300,8097,72079,28692,25709
2009,11,30,79422,68617,10499,16031,29105,2808.2,4997,4694,4483,6290,88141,24643,39543
2009,12,1,75577,8777,27272,24415,17191,2390.42,2234,1194,1366,6244,77494,13734,36893
2009,12,2,9894,23031,80727,47991,95110,2390.42,3763,1382,2621,9794,18372,42163,25771
2009,12,3,34792,45228,82999,87434,33369,2390.42,1536,1218,1418,8807,49711,49960,7643
2009,12,4,75700,23298,92507,3418,86415,2390.42,1843,2660,3031,7854,60650,17998,20002
2009,12,5,96045,4415,84570,98666,80561,2390.42,2181,1434,1346,6038,11166,38697,10103
2009,12,6,47822,64322,30347,80592,69481,2390.42,552,1532,4707,6126,64949,22473,46410
2009,12,7,93060,88146,35134,2443,8420,2390.42,1934,1640,2902,7855,19481,13462,12137
2009,12,8,17958,76663,45166,89639,33194,2390.42,4688,1015,3622,5034,77958,14455,14302
2009,12,9,21445,8511,75988,57504,47922,2390.42,1328,2332,1762,7814,59775,15438,40937
2009,12,10,59951,83062,74669,9205,7270,2390.42,4018,1878,3515,8376,31217,36708,10502
2009,12,11,48485,25906,34076,93460,50940,2390.42,4266,2383,1098,8406,46238,18465,12035
2009,12,12,57542,42568,42151,2976,90382,2390.42,1827,1683,1338,7847,92239,24959,1926
2009,12,13,58349,31258,66539,78216,31793,2390.42,4924,1628,3660,5351,12888,24599,47756
2009,12,14,77386,30706,63336,14283,30959,2390.42,4099,3500,3492,5026,91475,25225,9574
