year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2014,10,2,30120,16175,61530,19486,72496,1947.97,3957,4726,3558,5508,25531,45598,37415
2014,10,3,8414,83320,44784,16717,47092,1947.97,3531,3717,3171,6528,52016,37807,36707
2014,10,4,43679,5014,1927,81348,53977,1947.97,3086,1822,3001,5968,19933,41848,36827
2014,10,5,23383,65243,72927,78294,80751,1947.97,3891,1042,3129,5026,38584,11573,48459
2014,10,6,38085,42116,45291,67609,28644,1947.97,1767,2321,1046,7398,70020,38999,13659
2014,10,7,10521,44460,89448,29874,80428,1947.97,1722,3809,2327,9306,98454,17746,25733
2014,10,8,9459,38699,9946,23941,40077,1947.97,513,3161,1300,7155,45769,35641,48531
2014,10,9,60814,83889,24315,95837,7583,1947.97,1187,3103,1238,6987,64328,35573,10688
2014,10,10,32720,2403,55735,56399,13404,1947.97,828,2861,4239,6254,63153,49315,4190
2014,10,11,35656,48667,27477,42654,95822,1947.97,3294,2986,3486,8960,85174,47420,39598
2014,10,12,29648,2715,31876,1146,9702,1947.97,1718,3772,3606,8805,15171,12009,46205
2014,10,13,62995,76000,51224,88586,63125,1947.97,2900,3780,4395,6946,41433,41568,14377
2014,10,14,87679,36080,64556,61165,55040,1947.97,4937,1039,3795,6812,17542,28496,16082
2014,10,15,3017,55256,53622,17976,64061,1947.97,1336,3406,1143,7832,31991,24267,18793
2014,10,16,28289,69892,39400,24036,51621,1947.97,603,1312,3263,6510,16815,18650,47185
2014,10,17,62593,8105,22047,47740,14918,1947.97,2588,4285,1684,6209,52260,19804,40583
2014,10,18,81354,14950,3304,42497,28861,1947.97,3115,3500,1538,8867,97535,39510,35295
2014,10,19,36052,13140,45162,85668,9650,1947.97,1674,3593,1433,8720,36333,10870,28330
2014,10,20,85655,95274,51989,81493,91483,1947.97,1389,2835,1108,8430,31683,14410,4249
2014,10,21,12692,14799,37911,50582,70018,1947.97,806,1069,1289,6450,16186,14590,1799
2014,10,22,79935,31115,95885,82721,76187,1947.97,854,1840,3842,9670,43332,13478,48570
2014,10,23,73012,1075,24512,8561,62120,1947.97,4322,4810,2344,7180,25392,23714,6195
2014,10,24,95384,81837,96136,76673,83442,1947.97,3962,4728,1378,6198,62448,11523,4224
2014,10,25,44768,62871,89716,4962,15282,1947.97,1637,3292,4122,7500,13204,12593,33049
