year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2000,9,22,9543,11251,81842,84921,52343,2192.3,3687,3660,4396,6780,82693,30504,38394
2000,9,23,23522,26621,91391,72956,63234,2192.3,4852,1138,1112,7132,67479,27328,23502
2000,9,24,55928,68385,70462,3883,2474,2192.3,1003,3368,1638,7845,13288,43157,13213
2000,9,25,56239,61977,28170,31987,78757,2192.3,3842,3630,3834,7766,15884,17068,10863
2000,9,26,10087,62790,53985,55639,2704,2192.3,4318,3630,1200,9779,78864,17358,21465
2000,9,27,99344,64868,37043,56511,49065,2192.3,1019,1238,3658,8386,53640,23767,1354
2000,9,28,5051,32484,42398,58886,19069,2192.3,2305,1022,4476,5292,18454,32179,1370
2000,9,29,458,463,7162,6659,86595,2192.3,1684,2289,2244,8726,58799,16309,2378
2000,9,30,35409,24819,37964,80420,19007,2192.3,4186,1666,1786,5880,99294,25859,41605
2000,10,1,7952,21366,75450,70593,38863,1911.35,2402,1362,1141,8130,42270,33518,23981
2000,10,2,42097,60913,17116,10823,36064,1911.35,2582,1774,2739,6012,96240,45695,33425
2000,10,3,63540,53002,36135,42827,52296,1911.35,3800,1598,4711,8508,63543,38573,28346
2000,10,4,88231,50946,44250,35724,61358,1911.35,594,3453,3784,5428,30627,49847,2873
2000,10,5,52486,93210,77082,56577,52564,1911.35,2272,2454,2675,9526,91633,11323,39675
2000,10,6,33105,80434,87922,82816,61035,1911.35,2740,4264,3761,7986,10790,30118,17817
2000,10,7,34862,86935,83572,14998,5996,1911.35,1197,4832,1942,8278,31408,42675,30551
2000,10,8,14305,83681,41482,56981,88440,1911.35,4655,1543,4899,8928,20710,40934,33115
2000,10,9,56746,8451,56551,75507,56792,1911.35,1977,3005,1176,7630,23002,17171,7891
2000,10,10,2452,70552,42004,42564,95183,1911.35,1590,4486,3444,9423,82818,28235,39765
2000,10,11,58891,83826,16131,88790,72755,1911.35,4723,4499,1642,6274,21357,18434,36841
2000,10,12,10517,9687,26440,71694,81588,1911.35,3864,4038,1345,7220,42953,31527,15794
2000,10,13,86985,10896,57366,76781,20319,1911.35,822,4208,4009,7498,84350,13115,40185
2000,10,14,40692,64074,42615,2334,16700,1911.35,2119,2216,1270,7126,98909,21597,30325
2000,10,15,45705,54126,71988,82050,51346,1911.35,4928,4681,2187,7293,47814,28858,31293
