year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2012,5,2,32658,86830,47409,5360,78182,2310.39,3485,3733,3196,7102,23976,13410,42499
2012,5,3,4688,25175,86050,78109,44731,2310.39,3424,2630,2609,9450,10112,33098,19102
2012,5,4,22590,60248,87527,2336,54532,2310.39,3154,3540,1434,9158,17808,24884,27171
2012,5,5,29414,88738,49970,32611,42284,2310.39,662,3323,1918,6874,57783,26554,23946
2012,5,6,77165,82561,64185,26126,31268,2310.39,4224,3856,1802,6750,72543,21779,24297
2012,5,7,90273,95699,25321,20624,66262,2310.39,507,1358,4308,7346,44636,31592,1154
2012,5,8,85775,300,61268,17599,58363,2310.39,4153,1879,1610,9388,78004,32878,19051
2012,5,9,65339,37229,3087,16235,331,2310.39,4365,1214,1328,9685,11225,15794,25631
2012,5,10,30258,73086,65968,85918,84915,2310.39,3861,2040,2255,5128,20991,15822,26957
2012,5,11,80532,15145,53849,82142,6186,2310.39,1371,1523,1762,6550,16466,35764,31854
2012,5,12,26441,58476,76367,14121,54513,2310.39,4413,1121,3381,6732,87039,28295,3945
2012,5,13,93689,70901,81688,37296,32382,2310.39,4265,2912,4174,6236,11405,40360,2679
2012,5,14,41319,42778,28236,26753,93588,2310.39,3868,1379,2172,5234,66851,28036,32346
2012,5,15,25531,51265,79159,18912,17997,2310.39,3558,3037,4801,6422,65332,17526,32550
2012,5,16,14277,4598,15095,64804,97712,2310.39,1515,1554,1268,9750,82133,45568,42853
2012,5,17,98448,11002,48300,21972,32589,2310.39,566,4470,2766,5518,93382,17114,15151
2012,5,18,78068,23293,45152,47869,34891,2310.39,1403,1048,1433,7849,30322,29144,10485
2012,5,19,40702,51838,84527,26331,17940,2310.39,3250,2739,1490,6549,54710,18620,33012
2012,5,20,18052,71071,33776,818,66589,2310.39,4284,1007,1802,9435,17762,18044,43510
2012,5,21,6272,75280,83564,37706,73129,2310.39,3201,3830,2074,8168,56512,12278,13886
2012,5,22,67092,11116,32754,93809,14017,2310.39,3113,2068,4886,6490,49237,41474,37464
2012,5,23,46751,99874,2483,29905,79310,2310.39,2948,1932,4341,6078,39637,17652,27711
2012,5,24,45398,39192,39004,27473,23271,2310.39,2486,1713,2983,6591,16982,36999,11869
2012,5,25,80407,69987,85420,55293,73228,2310.39,3119,1329,1774,7842,66233,46543,1010
2012,5,26,59664,14182,48477,95357,45694,2310.39,4177,1091,3656,9533,34915,33279,4466
2012,5,27,71402,78754,89993,10737,55345,2310.39,4087,2102,1852,5859,14800,16431,6867
2012,5,28,16869,20515,2761,84103,52468,2310.39,1998,3482,3175,5474,23838,45220,18994
2012,5,29,16292,44368,52664,59949,3901,2310.39,4579,1653,2683,9571,18741,17546,37579
2012,5,30,56438,82830,6483,49643,48689,2310.39,2425,1908,1496,6182,82362,19562,30230
2012,5,31,36884,29361,64397,20059,41187,2310.39,1631,2478,3953,8598,33778,19206,4587
2012,6,1,93358,77212,20909,59281,95954,1458.53,2070,3782,1770,8064,43822,11999,25289
2012,6,2,30490,25731,79095,82028,8093,1458.53,3911,3805,4404,5321,94991,33990,15009
2012,6,3,36953,52470,49296,87600,2600,1458.53,4472,2308,2065,6732,71589,16046,34854
2012,6,4,22021,3660,3153,20143,1724,1458.53,2141,3564,4056,7587,46944,13500,46975
2012,6,5,58948,82208,67306,38352,53881,1458.53,3693,2185,2470,7989,94784,10230,28650
2012,6,6,22843,20609,62379,51260,67341,1458.53,4277,4361,3978,8781,19016,11412,33968
2012,6,7,42108,57998,20619,31164,1937,1458.53,1016,1778,4769,8321,15587,20001,17563
2012,6,8,6971,70634,27187,70794,58623,1458.53,863,2816,2578,9593,65428,26271,21971
2012,6,9,49914,41058,31985,3892,19840,1458.53,945,1946,2188,6563,18934,34125,7840
2012,6,10,80478,70479,11362,46599,98800,1458.53,1599,2122,3933,9462,18544,22555,26949
2012,6,11,32109,30131,86725,91040,29724,1458.53,2310,1986,4561,9294,99880,29400,18505
2012,6,12,7134,92178,7700,39323,5093,1458.53,4799,1148,2639,7512,48519,11190,17162
2012,6,13,60813,31471,41265,74747,41609,1458.53,3653,3717,2013,6182,81108,43089,1074
2012,6,14,18882,14771,39078,44796,64065,1458.53,547,2549,2486,8246,43223,18930,5310
2012,6,15,31760,49375,70852,35751,66887,1458.53,4893,2699,2193,6157,19630,17612,19371
2012,6,16,63042,66099,98871,76407,32829,1458.53,4495,3061,4748,9860,12856,25164,29979
2012,6,17,30235,3405,79067,94074,18003,1458.53,3003,4762,3016,6934,14982,19638,38642
2012,6,18,85930,56758,98954,53123,69268,1458.53,1924,2308,3849,6422,17438,16677,1399
2012,6,19,57126,44563,84739,68226,19488,1458.53,4742,4721,3703,8808,60146,13710,13948
2012,6,20,77450,39503,17820,81818,89710,1458.53,3072,1286,2793,8130,28761,12060,36037
2012,6,21,69777,7038,94369,53626,67832,1458.53,614,1308,3997,5598,19078,33484,19436
2012,6,22,1692,69277,49558,35395,24437,1458.53,3452,3237,1126,7623,16630,10544,26057
2012,6,23,73660,53128,47258,66454,5153,1458.53,4865,4928,3055,5586,44905,17239,26019
2012,6,24,75022,15208,24900,55371,2953,1458.53,854,4643,1126,9536,56390,10849,34434
2012,6,25,30820,59843,79088,96378,13818,1458.53,2996,2477,3621,5254,70282,20125,29143
2012,6,26,7625,15148,45055,7033,70734,1458.53,623,2106,1519,5522,17476,40823,6312
2012,6,27,49957,72683,45467,86370,93799,1458.53,2219,1948,3050,6306,37347,41868,18209
2012,6,28,21801,21696,95698,70422,53302,1458.53,546,1862,2478,7838,84310,18212,15980
2012,6,29,8265,74934,46671,46136,90456,1458.53,1958,1763,3181,8776,43133,13331,30500
2012,6,30,66986,6705,4302,61388,33011,1458.53,4607,1162,4695,5304,41583,49349,8001
2012,7,1,98482,10276,45115,16787,10938,1536.61,1402,1750,1348,7537,76325,23199,29679
2012,7,2,90848,33090,26382,55976,92575,1536.61,4312,4278,4013,7052,48640,16174,39713
2012,7,3,86660,19803,48062,68317,77738,1536.61,951,2570,4037,7417,25708,34974,47411
2012,7,4,23448,67111,20845,16149,71000,1536.61,4347,1846,2962,5728,34174,11082,13522
2012,7,5,21794,73487,71167,32159,6891,1536.61,524,3550,1930,8585,78218,15094,19807
2012,7,6,62348,10522,42621,86385,87940,1536.61,1358,1386,1786,8554,43886,12886,18329
2012,7,7,88428,33235,84638,51391,65315,1536.61,1926,2107,1398,8900,19266,31892,35164
2012,7,8,14252,36143,41795,86565,84728,1536.61,1613,2074,1885,9233,49810,18966,20013
2012,7,9,63915,87521,78916,15706,62427,1536.61,3495,1716,1035,6274,18014,21350,22802
2012,7,10,74648,25523,8458,99650,19968,1536.61,1541,1150,1569,6680,37134,31296,44076
2012,7,11,9700,73749,44723,72937,69334,1536.61,4113,3247,3404,6066,48952,10830,10885
2012,7,12,25830,87449,11685,81866,26933,1536.61,3215,1580,1612,8024,19814,25768,30280
2012,7,13,88453,49123,26340,85022,38810,1536.61,2670,3508,3573,7498,21444,22907,13474
2012,7,14,54630,45558,56155,53034,64938,1536.61,894,1544,3907,7630,72632,35839,21460
2012,7,15,72180,92200,53772,27982,36576,1536.61,878,1174,4122,5594,26401,42931,5001
2012,7,16,42619,9072,7792,96192,52816,1536.61,910,3796,2497,6450,76830,22435,45589
2012,7,17,13065,7047,63203,38324,65299,1536.61,514,2477,1484,8582,81810,47312,2187
2012,7,18,99287,18265,38693,19762,97409,1536.61,4044,1142,1042,6386,52570,19376,15094
2012,7,19,48777,88021,83481,72626,95978,1536.61,1412,1602,1110,7798,63716,15358,26663
2012,7,20,93153,54232,19188,70242,98518,1536.61,2554,4155,1238,5206,50268,33022,17351
2012,7,21,87692,45666,89402,94560,48854,1536.61,594,3981,1343,6966,86606,42321,8324
2012,7,22,47089,48020,84067,47149,88986,1536.61,2506,3490,2014,6806,68731,16883,47784
2012,7,23,49045,52638,47391,1011,75236,1536.61,778,4278,3324,9785,90189,42177,47660
2012,7,24,98109,60785,6159,60805,31211,1536.61,4477,3299,3487,7096,41799,28825,9117
2012,7,25,51327,70659,77316,69693,2353,1536.61,2927,2748,1462,5238,85110,13256,12399
2012,7,26,47978,35495,85903,7654,91633,1536.61,1182,1092,1875,9390,83248,34438,26092
2012,7,27,47809,2726,79090,21297,22622,1536.61,514,1226,1546,7586,59992,10250,20889
2012,7,28,56187,79272,94351,87575,29590,1536.61,4198,2566,2659,7030,12638,11296,45813
2012,7,29,72544,17754,61736,25772,56446,1536.61,866,4254,4061,5650,41902,12166,11337
2012,7,30,26539,58376,93335,34438,52164,1536.61,1039,3349,3949,6998,12276,28539,19679
2012,7,31,67555,6475,72458,15214,2927,1536.61,856,1906,3134,8944,19990,14580,40382
2012,8,1,27802,85187,90694,33452,27089,1327.42,1342,1882,3414,7131,37626,39444,43729
2012,8,2,88171,62328,38394,59913,90956,1327.42,2467,2429,2094,9032,16707,12475,33285
2012,8,3,29890,92178,20610,95186,9770,1327.42,940,3923,1727,5030,14934,30167,1542
2012,8,4,6239,80069,15631,26005,7200,1327.42,906,1722,3288,6518,87986,39243,19609
2012,8,5,3479,31806,53026,41925,90839,1327.42,751,2079,3261,7713,32264,38031,19733
2012,8,6,9255,54082,58307,12335,66592,1327.42,2501,4182,3453,8132,15186,32004,12033
2012,8,7,44093,46988,93727,92381,17182,1327.42,2976,2011,3518,8078,95288,20708,31714
2012,8,8,87086,66040,57788,65348,73753,1327.42,4730,4359,1966,8036,11693,43428,6404
2012,8,9,6421,54195,48963,64874,28679,1327.42,1878,2771,2487,6956,81503,11020,30501
2012,8,10,55022,29480,98033,84893,46833,1327.42,600,3918,1432,9740,15617,15816,9673
2012,8,11,86144,85348,65176,62981,29736,1327.42,2760,1155,2414,6918,17381,42445,43221
2012,8,12,52223,64260,65217,96063,37568,1327.42,2082,3941,2551,5894,93833,11480,13072
2012,8,13,81139,15786,6006,73203,95526,1327.42,4018,3021,1969,8870,61001,36704,21623
2012,8,14,13766,114,89213,61180,71836,1327.42,4976,1666,2204,5192,52823,24771,6594
2012,8,15,14617,9907,50065,23520,97725,1327.42,4254,1790,4683,5260,68417,21560,43898
2012,8,16,23235,7436,69582,30205,27981,1327.42,3260,3097,2047,8824,35628,35234,46935
2012,8,17,95418,5606,91997,82622,57150,1327.42,3745,1765,1077,7628,95284,18802,44820
2012,8,18,34060,90892,64018,10095,92504,1327.42,1654,1484,1221,9958,62293,18006,48787
2012,8,19,98171,45555,58651,61571,34379,1327.42,1804,1148,4883,8800,28769,14076,44279
2012,8,20,49973,68867,45151,21050,59029,1327.42,1203,3087,1326,6572,12754,23829,40436
2012,8,21,35359,1188,55919,7932,52424,1327.42,3484,1198,1014,6982,28516,14496,18213
2012,8,22,94118,25321,76997,94001,30474,1327.42,2385,1810,1978,5082,17846,16364,22119
2012,8,23,69324,24051,75804,17002,26975,1327.42,2182,2333,1524,6210,70264,48947,45337
2012,8,24,31313,95102,15894,11431,78588,1327.42,2279,2704,1082,9275,83057,16555,44410
2012,8,25,57746,66795,13353,65083,95683,1327.42,1446,1357,1600,7250,98358,48575,31199
2012,8,26,2587,55541,60909,99111,84994,1327.42,4410,1305,2625,6655,44088,37565,47525
2012,8,27,41066,86368,26622,27148,21995,1327.42,502,4740,2825,6822,44822,19466,26031
2012,8,28,4605,92621,86218,76206,99871,1327.42,4780,3809,2820,8190,34271,15636,1866
2012,8,29,99565,98682,90471,42191,11690,1327.42,1107,2754,2277,5466,96253,25624,34559
2012,8,30,65112,72660,71717,57937,46066,1327.42,4147,2021,1030,5364,59578,41733,16539
2012,8,31,82645,34359,60543,55465,2751,1327.42,3277,2315,1199,6966,60857,37888,11166
2012,9,1,56965,6995,91936,96045,3248,1821.93,1155,1822,1264,5443,38323,38517,33912
2012,9,2,14592,5345,14029,96308,64924,1821.93,3951,1276,2655,6206,18384,43820,5762
2012,9,3,64045,37052,70020,84145,97909,1821.93,646,1224,1253,6892,83620,34500,7908
2012,9,4,47354,61129,26759,2981,96572,1821.93,1498,2514,1778,7542,40174,18053,31434
2012,9,5,77640,19126,83687,26647,69894,1821.93,942,1186,1922,6838,50785,19733,18423
2012,9,6,81098,5940,40958,12352,85734,1821.93,3203,3086,2058,9962,52418,48629,24579
