year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2003,11,23,40604,72653,83392,50924,1533,3081.13,528,2238,4243,7855,13310,34604,49197
2003,11,24,78535,46866,3397,47730,82099,3081.13,526,1025,2288,6106,11917,28111,28115
2003,11,25,59414,22494,82779,47239,91161,3081.13,1024,1763,3415,5767,99038,44947,20764
2003,11,26,4964,69299,78539,4208,33506,3081.13,3811,2039,3405,8559,76120,46855,1541
2003,11,27,36674,11179,19234,50314,43637,3081.13,4776,3049,3643,7554,66639,44803,31151
2003,11,28,48318,39017,92919,8086,94784,3081.13,3032,4747,3959,7922,20306,27464,8310
2003,11,29,49463,75470,55857,14220,34029,3081.13,2427,2053,4506,6660,53718,12602,31977
2003,11,30,44163,48495,22545,14159,26049,3081.13,636,1444,4552,8232,98802,11384,5537
2003,12,1,68188,55435,86853,16110,92093,2996.55,1924,2561,2876,6143,17941,34853,30669
2003,12,2,73571,4995,10712,86583,58713,2996.55,745,2206,2751,9816,49606,24639,30207
2003,12,3,20217,56677,35544,4801,55479,2996.55,2693,3665,1665,7246,56127,10228,41231
2003,12,4,31567,38052,22672,34443,50547,2996.55,647,1906,1959,5432,27051,37023,40613
2003,12,5,42918,57797,44231,12021,19052,2996.55,1659,4268,1864,8838,60420,38695,10189
2003,12,6,13434,74467,62361,76451,75364,2996.55,1559,3281,2890,9462,74076,23437,34840
2003,12,7,27548,59724,63907,89507,72435,2996.55,1529,1704,1458,7111,43724,16598,7310
2003,12,8,97301,46737,56130,80517,85291,2996.55,4211,3723,1016,7924,91525,32731,16551
2003,12,9,32764,39438,6014,5655,26372,2996.55,896,3918,1164,5701,43424,44951,46442
2003,12,10,33011,86307,93008,14469,73418,2996.55,1330,2069,4819,7459,67586,35110,36732
2003,12,11,4010,3150,186,11378,1074,2996.55,932,1582,2500,5662,72195,23871,41712
2003,12,12,29268,17639,27791,85432,59692,2996.55,1734,4053,3872,9741,39874,13642,37567
2003,12,13,92826,71205,50712,92645,58664,2996.55,4106,4025,4151,8594,13518,21576,34650
2003,12,14,2356,17216,21766,49856,50042,2996.55,694,4308,2950,8450,81092,37641,43961
2003,12,15,88140,44179,96696,78364,83921,2996.55,2005,3097,2773,9069,16814,32788,36570
2003,12,16,60071,96201,61814,14222,90493,2996.55,798,4199,2135,7563,75406,17486,18569
2003,12,17,17877,15485,47838,45827,16058,2996.55,3468,4196,3108,5526,82559,23380,28930
2003,12,18,83085,40918,82830,7210,49987,2996.55,4997,1046,2474,8163,40630,17302,34923
2003,12,19,53084,26429,13518,55219,50344,2996.55,3747,3219,1530,6370,14046,36817,38924
2003,12,20,16867,47515,57366,6327,94030,2996.55,4706,2113,2193,8887,84322,47179,39925
2003,12,21,80163,90672,73589,77637,58835,2996.55,1955,1917,1998,5472,83488,14692,14219
2003,12,22,749,7236,75562,21509,95173,2996.55,3325,2039,3473,5690,34717,47502,39608
2003,12,23,71967,30777,40968,69161,9664,2996.55,2691,4825,2312,6279,67462,41147,41642
2003,12,24,36850,65770,19417,93848,77594,2996.55,1189,3341,1492,6214,99849,21664,2905
2003,12,25,82710,74527,50056,52535,6569,2996.55,1388,3535,1901,7355,64047,41564,34774
2003,12,26,98997,96739,47743,47661,19371,2996.55,666,1219,2325,9162,50067,41270,31557
2003,12,27,93833,67609,69613,20325,60711,2996.55,3341,4771,1692,9506,12305,33260,35814
2003,12,28,25874,28694,78148,57775,2401,2996.55,4339,2748,1170,7081,65408,24655,42195
2003,12,29,78638,20569,47227,92315,11497,2996.55,3584,1342,1253,9548,42005,16640,13646
2003,12,30,55363,347,34439,48407,41447,2996.55,1666,2320,1788,6166,25094,10540,46744
2003,12,31,84713,40786,28289,39998,4219,2996.55,1004,4207,1244,9176,15756,42113,43698
2004,1,1,91459,47442,5835,61007,5799,2125.61,2720,2496,4940,7478,63943,28035,30502
2004,1,2,45498,31264,86177,71664,72710,2125.61,1375,4847,1910,5460,50417,35054,46717
2004,1,3,60082,49626,65672,54665,57499,2125.61,2893,1262,1577,5079,42667,27376,7785
2004,1,4,65581,91740,99873,80521,89219,2125.61,3556,4715,1430,8742,12766,16054,13816
2004,1,5,57801,79106,30340,82806,91831,2125.61,2859,3264,1733,7070,22928,20584,47109
2004,1,6,7667,2174,2245,79245,87253,2125.61,1620,4185,1651,5698,49705,42221,44912
2004,1,7,36661,24614,76937,64443,85698,2125.61,4934,4850,1054,6530,42655,13254,49667
2004,1,8,8735,76868,71571,71820,76750,2125.61,3755,4416,1672,8070,80012,18294,44499
2004,1,9,72264,36633,69462,8915,9477,2125.61,2487,2488,1484,8856,43283,28534,35520
2004,1,10,60442,24570,38385,55566,36196,2125.61,3871,1281,4258,7206,49452,17360,47392
2004,1,11,41292,58209,68129,54316,69209,2125.61,4592,2823,4772,8116,83090,10600,48141
2004,1,12,75925,50578,89442,52410,11354,2125.61,943,1794,3645,9327,43711,26192,49077
2004,1,13,66719,18935,3826,57330,65728,2125.61,1041,2019,2838,9169,61334,47046,3279
2004,1,14,57310,15927,71222,58434,56333,2125.61,780,2256,4889,9494,84665,16242,4312
2004,1,15,56607,31961,4389,30253,1288,2125.61,2796,4358,2034,6622,58039,49114,48101
2004,1,16,46253,15433,56134,74091,24602,2125.61,2488,3262,4746,8709,73047,22430,17468
2004,1,17,13022,58433,54687,17911,65964,2125.61,504,2569,2664,9794,69173,10618,5705
2004,1,18,19345,41971,6015,2732,34945,2125.61,1845,2548,4485,7978,71638,20438,14054
2004,1,19,41798,75479,18701,7896,34188,2125.61,660,3560,2883,5486,97822,48846,8100
2004,1,20,57069,48327,87769,61085,19572,2125.61,1388,3915,1082,9638,57998,16559,6942
2004,1,21,52808,26196,64108,48645,50526,2125.61,4082,2323,2575,8278,16570,28115,2098
2004,1,22,12234,46897,41676,95118,64613,2125.61,640,1680,4176,8083,99116,23747,39499
2004,1,23,21378,65506,79016,36641,54260,2125.61,3200,2067,4561,7328,55711,30086,3366
2004,1,24,35758,41147,38762,79685,45281,2125.61,2799,3866,3580,9475,68983,33192,5333
2004,1,25,55326,45651,21225,59502,93735,2125.61,4601,1926,1700,9946,68103,12924,20341
2004,1,26,48334,87656,63525,27895,71316,2125.61,4333,3424,3085,6198,12462,18902,35588
2004,1,27,68427,60909,28585,87007,76736,2125.61,1550,3412,4569,7774,24265,19655,13920
2004,1,28,28116,23867,84767,30313,35187,2125.61,1769,4872,1877,6645,27766,44544,19223
2004,1,29,18586,18452,84321,11671,31547,2125.61,1388,4972,1041,9954,13354,15562,3782
2004,1,30,25244,89882,22541,84814,14009,2125.61,4468,2123,2024,5587,72435,22210,46806
2004,1,31,41162,75558,22083,14391,42203,2125.61,584,2139,4652,9607,88810,32550,16202
2004,2,1,71551,48876,44430,82876,52207,2185.79,3118,3439,1097,9283,72447,17050,18558
2004,2,2,80105,30923,91280,52044,19711,2185.79,3204,1098,3276,7594,53821,13414,29842
2004,2,3,82882,30962,35482,58842,36124,2185.79,3581,2673,3259,9363,90548,14606,34385
2004,2,4,34273,15020,76609,91723,24303,2185.79,977,4406,1330,7256,56449,16040,15409
2004,2,5,33450,66006,27660,1726,73601,2185.79,2554,2833,3794,8786,31674,14917,31482
2004,2,6,88773,86609,88943,38384,85972,2185.79,830,1002,1734,6808,11965,12198,45844
2004,2,7,82217,7943,72276,94900,11551,2185.79,939,1352,1082,9912,63077,16694,28725
2004,2,8,52785,31985,73868,81579,52725,2185.79,2847,2848,3502,8141,96231,10825,21895
2004,2,9,63985,36432,47421,91199,69592,2185.79,2715,1808,3680,9990,46707,11583,9387
2004,2,10,60067,73999,72936,71149,45302,2185.79,2182,3085,1410,9638,96015,13726,2365
2004,2,11,84297,75215,11273,9151,43357,2185.79,1327,3692,1638,7504,14891,46230,23856
2004,2,12,43134,73959,14391,43167,88949,2185.79,1101,1494,2799,6358,52867,13101,27450
2004,2,13,29105,41402,11187,29806,3804,2185.79,4581,4451,3768,7206,29953,42124,7203
2004,2,14,51062,66281,65818,27701,50029,2185.79,3930,4513,1018,9354,69031,26318,47061
2004,2,15,82122,40133,41685,49921,521,2185.79,3021,1964,2305,9110,75782,22460,10904
2004,2,16,14115,75364,93265,12883,2570,2185.79,1359,4983,4498,7176,97683,11766,23218
2004,2,17,50589,87966,65392,21607,8990,2185.79,4276,1110,1824,9278,57382,15570,34424
2004,2,18,83217,36757,53758,35522,27317,2185.79,4333,2782,1254,7597,70664,40176,45892
2004,2,19,40816,42024,26512,46666,95552,2185.79,2543,2491,3511,8582,84097,37500,24195
2004,2,20,35062,14726,44963,25970,87039,2185.79,878,1046,4100,7726,22127,32768,2345
2004,2,21,49750,46461,40551,87356,80411,2185.79,3883,1225,1894,6454,84242,47846,27568
2004,2,22,10941,3138,60338,55804,87424,2185.79,4655,2485,1864,9244,64806,28902,10788
2004,2,23,56963,14908,49157,12415,35118,2185.79,1535,1218,1822,8437,19730,30858,37636
2004,2,24,12357,48810,68436,14652,35556,2185.79,2497,2848,2166,9186,18651,19188,19030
2004,2,25,66326,28308,98427,58191,99277,2185.79,2092,1238,4491,5212,85005,45960,29585
2004,2,26,6589,12893,47179,57037,81330,2185.79,4246,3686,2265,5372,16684,19172,2105
2004,2,27,41711,37187,32021,30229,42725,2185.79,1170,4050,1683,9202,67240,10959,17025
2004,2,28,84182,20685,83551,95025,39638,2185.79,2337,1226,1447,7006,13078,29128,18556
