year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2013,9,13,57012,45340,69386,6632,14938,2607.43,1261,4986,1527,8934,41824,17806,46010
2013,9,14,19878,4196,87124,8014,98279,2607.43,1163,3739,3123,8588,36810,20262,31607
2013,9,15,63404,34481,4586,36139,5803,2607.43,4362,2814,1752,6966,85797,20809,44181
2013,9,16,46109,22059,60796,47636,18960,2607.43,892,1582,3166,8916,79554,37796,18972
2013,9,17,523,30719,56537,39998,71360,2607.43,1611,1114,4179,9646,14450,49981,43347
2013,9,18,75378,34320,29148,31249,34419,2607.43,3409,1062,3355,5556,44513,38666,14945
2013,9,19,14528,76307,60208,37694,95223,2607.43,1842,2097,1832,9470,52094,16392,39763
2013,9,20,74429,28707,25658,34960,9904,2607.43,1293,1632,3581,7190,49232,14351,29263
2013,9,21,61738,67643,94878,31445,63199,2607.43,1462,2726,2048,6670,31771,43623,5743
2013,9,22,52785,39966,55721,39617,4696,2607.43,4159,4124,2872,9816,14083,29127,24167
2013,9,23,85432,15377,97112,49013,62170,2607.43,3364,1062,1382,9196,88054,43536,46345
2013,9,24,30337,24517,87615,78737,37539,2607.43,2359,1674,1416,8079,46290,30399,35739
2013,9,25,2247,76802,75876,71471,16619,2607.43,1950,2049,3039,8132,67413,13942,6311
2013,9,26,26758,47130,56819,73448,21724,2607.43,1984,3411,1490,7670,47147,39631,11225
2013,9,27,6689,69508,46306,82393,63939,2607.43,4143,2536,1508,5018,70359,18719,8949
2013,9,28,61329,53662,37121,99368,17723,2607.43,927,1674,3015,9097,34279,39738,4535
2013,9,29,50322,17616,58150,52415,4919,2607.43,2045,1606,2508,9414,10350,37798,21650
2013,9,30,80003,5846,70336,65753,60864,2607.43,823,3544,1424,8602,54263,44781,7047
2013,10,1,86544,21966,26846,75641,56246,1897.74,2314,1766,2437,9466,95130,29086,32937
2013,10,2,3126,23090,36595,74180,49792,1897.74,4182,1284,1080,6286,32852,34478,24394
2013,10,3,37110,87749,95186,91406,58365,1897.74,1587,4907,3284,9785,36899,14246,6319
2013,10,4,59074,79214,41094,66511,90294,1897.74,1949,3418,1340,8543,67598,25456,2577
2013,10,5,89289,38133,97446,16721,74419,1897.74,1198,2879,4398,5480,35637,42762,30299
2013,10,6,85407,18577,37670,63691,44714,1897.74,4571,3786,1142,8094,86649,10428,40922
2013,10,7,24593,98599,70199,16610,63494,1897.74,3418,2782,2280,5863,85854,33050,4149
2013,10,8,2514,3406,27283,36913,32493,1897.74,1026,2898,2847,7402,97940,42561,12920
2013,10,9,74618,12512,62700,61104,881,1897.74,2883,1918,4298,8878,58434,27792,49349
2013,10,10,78583,16853,96927,87216,72716,1897.74,540,1581,1185,7547,44845,18678,32781
2013,10,11,76819,90872,36577,74667,90920,1897.74,3579,1888,3380,5270,42992,30612,1750
2013,10,12,78332,97228,22438,42630,21662,1897.74,1773,1006,2723,7408,15274,36790,30872
2013,10,13,82833,74077,78372,69018,87977,1897.74,4047,1146,1790,6976,72164,21359,39569
2013,10,14,7846,5744,3249,87578,34727,1897.74,3190,3057,1171,5086,72038,47833,12593
2013,10,15,87851,58813,14430,85574,42512,1897.74,2363,1402,3668,7087,10713,46644,18241
2013,10,16,6656,31113,77792,53448,88089,1897.74,4807,2285,2051,8824,99863,23129,16308
2013,10,17,73352,84406,36187,49523,75033,1897.74,3707,2882,3388,8136,64807,42252,24577
2013,10,18,12729,53523,83948,21398,36962,1897.74,4393,4969,2125,8536,13416,46565,11013
2013,10,19,94845,4576,58852,83248,15335,1897.74,1376,3685,3119,8914,54560,34503,8715
2013,10,20,83491,18268,13738,83232,12757,1897.74,1835,1966,3418,8566,63233,35380,28545
2013,10,21,53148,97628,61702,11625,42516,1897.74,3189,2359,1045,7040,20606,11379,25118
2013,10,22,75755,43335,66,35226,2249,1897.74,4728,2091,4244,9817,13462,18352,20978
2013,10,23,94714,43510,60190,43133,85644,1897.74,4864,1206,2401,5844,66766,29917,23423
2013,10,24,98035,41309,17277,10432,58349,1897.74,1811,1850,3921,8228,16326,32522,4236
2013,10,25,9206,71762,34614,14802,87931,1897.74,3154,2644,1148,6696,42128,48143,2640
2013,10,26,33118,3345,69639,70520,26262,1897.74,882,1304,4064,8138,51079,19374,2757
2013,10,27,54652,89243,19221,68574,27471,1897.74,1095,1675,4365,8270,67828,47296,21253
2013,10,28,4700,983,79941,17200,10678,1897.74,1694,3795,1764,5358,14314,34377,38421
2013,10,29,54090,81103,41377,48154,81519,1897.74,1918,2522,1697,6138,37447,25519,42456
2013,10,30,57392,38543,78547,66757,6955,1897.74,4052,3005,3709,5654,61556,24387,46376
2013,10,31,15117,93251,18183,73233,10936,1897.74,2609,1376,1302,5338,45881,27820,48849
2013,11,1,62801,80343,5844,15291,17790,2080.47,2681,2683,1261,5790,95989,22636,31363
2013,11,2,36195,23995,36346,12892,85551,2080.47,3007,1294,1618,9990,22440,10466,27085
2013,11,3,75202,3817,56769,90540,49698,2080.47,4685,3849,2635,6880,60492,31777,1894
2013,11,4,84595,49526,20813,10856,5316,2080.47,3491,1510,2148,6189,70753,42699,16803
2013,11,5,79626,98761,54205,41245,16353,2080.47,1710,1554,1870,9672,98445,46509,26645
2013,11,6,42125,13131,91712,39760,50011,2080.47,1536,4605,1728,9426,45460,14098,2204
2013,11,7,25504,45305,64907,82652,97846,2080.47,1702,2470,1552,5906,18714,17124,35660
2013,11,8,72551,86778,75031,69363,11609,2080.47,2224,3732,1606,7880,19696,11902,23476
2013,11,9,76139,97733,87574,94219,90082,2080.47,2614,1936,4690,8872,14587,17784,49387
2013,11,10,50884,56291,86358,1656,68549,2080.47,554,1099,1849,5462,26813,19809,5073
2013,11,11,33637,75390,89894,36595,99325,2080.47,4563,1814,3820,6986,86033,20253,49737
2013,11,12,42875,20000,52190,53917,18873,2080.47,2803,4755,4419,9161,71410,15944,16778
2013,11,13,70586,56542,65419,78787,33055,2080.47,3595,1691,2621,9690,19637,33298,42233
2013,11,14,20929,25553,91465,34750,19042,2080.47,758,3267,3849,7192,32184,32721,27498
2013,11,15,90322,11340,2477,29741,60501,2080.47,2707,2437,3132,6262,26223,46187,40240
2013,11,16,11711,41171,79231,79332,46011,2080.47,3981,1939,1554,7286,18040,19636,48868
2013,11,17,64296,89395,38081,78145,96587,2080.47,865,3259,2956,9694,32999,24808,36617
2013,11,18,19934,70708,22247,83066,90186,2080.47,604,1895,1994,9678,97578,18354,14822
2013,11,19,90055,76561,35294,30827,63359,2080.47,1991,2653,4080,5722,22150,22018,19686
2013,11,20,48041,49368,75279,62349,79062,2080.47,3508,1414,1374,5754,14764,15054,8278
2013,11,21,56929,10369,20121,62921,1556,2080.47,1274,1609,1232,5850,38787,23969,17700
2013,11,22,68958,45779,17975,28038,7202,2080.47,518,1593,1698,6774,50293,10126,6477
2013,11,23,16316,3803,16605,28005,95909,2080.47,4877,2836,4440,9998,15756,25995,47721
2013,11,24,84050,63384,83957,94661,62656,2080.47,4981,1612,1225,9307,76002,24779,39096
2013,11,25,75785,92411,96373,81629,84097,2080.47,2885,1674,1902,5841,44767,46376,46667
2013,11,26,79914,74646,99214,54355,40996,2080.47,1701,1718,1056,7010,36056,23711,31322
