year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2003,2,15,16108,26662,48760,15570,12879,1814.21,4187,1666,3382,8208,18604,26820,38961
2003,2,16,19982,90682,33426,31224,22695,1814.21,3427,1109,3259,5708,24469,48410,1203
2003,2,17,20603,28989,69272,92689,51053,1814.21,1732,2159,3773,8006,99081,46651,40761
2003,2,18,25804,14621,28413,95538,28720,1814.21,2357,1974,4743,5782,96276,33790,37711
2003,2,19,6985,81056,34900,81596,10258,1814.21,950,1728,4709,5628,23547,22113,25721
2003,2,20,56390,61633,55625,40163,32124,1814.21,3166,2927,1364,6342,69816,30749,21058
2003,2,21,35641,92175,95802,96737,64309,1814.21,526,2645,4485,7138,69240,49742,8430
2003,2,22,7499,99247,30602,28560,31227,1814.21,2024,2615,2133,9000,44130,30608,20502
2003,2,23,60059,13649,54888,62088,11579,1814.21,2836,3571,3230,9990,60307,47538,24705
2003,2,24,13420,57186,1536,19257,88963,1814.21,710,2812,1374,9246,57723,17600,20777
2003,2,25,69158,91100,21569,17643,80101,1814.21,3250,1334,1406,6286,18597,14562,32051
2003,2,26,94195,11435,70848,27425,32777,1814.21,1314,2547,4691,5710,81804,10006,47507
2003,2,27,13627,17155,39171,16353,15811,1814.21,618,4967,4345,7518,10466,34445,13247
2003,2,28,53923,861,40956,65973,70351,1814.21,4601,1802,2339,7318,16650,20115,9554
2003,3,1,49635,82663,28999,8837,64467,1568.52,2462,2973,4527,5166,30135,15556,5357
2003,3,2,5472,15104,12119,93696,17713,1568.52,2618,4924,3871,9942,21626,13424,12917
2003,3,3,19544,2523,17116,96345,27195,1568.52,651,1829,4893,9649,85665,11526,37231
2003,3,4,5007,24481,15037,15886,95999,1568.52,3658,1469,1627,8542,11517,44339,45173
2003,3,5,65045,75488,45617,35269,5430,1568.52,854,4973,1117,8670,21317,13311,17243
2003,3,6,35743,41969,6493,71988,7970,1568.52,2699,2975,2990,8184,45212,45340,42159
2003,3,7,65612,68871,63163,42239,37352,1568.52,2930,3747,1398,8546,70367,11200,24680
2003,3,8,82141,35413,96921,84610,33925,1568.52,2921,4666,1557,8836,41654,14214,34590
2003,3,9,12924,30706,30207,62266,34793,1568.52,2606,1756,1292,6214,58994,47992,25420
2003,3,10,45448,11925,16741,11966,26823,1568.52,3912,1290,3871,6734,19858,39147,3460
2003,3,11,15423,24198,75167,8333,28612,1568.52,4211,2886,3877,9417,36504,15021,16821
2003,3,12,31189,44111,31778,91831,31231,1568.52,4822,3029,4048,5838,20006,45871,40773
2003,3,13,26375,88907,87539,81598,86092,1568.52,745,2866,1660,5911,26198,16623,47463
2003,3,14,79084,51762,40862,59313,7531,1568.52,4333,3719,2827,6111,46901,19057,27366
2003,3,15,13236,36724,62087,32284,75991,1568.52,4506,3716,2339,8206,10326,24782,33433
2003,3,16,95860,87411,92649,33872,49674,1568.52,1846,1878,1959,8128,17710,10842,35199
2003,3,17,51426,78755,65914,5605,1218,1568.52,1014,4452,1788,6210,63087,41879,12815
2003,3,18,52886,57595,60596,25225,55991,1568.52,1358,1849,1023,9007,16646,30697,27262
2003,3,19,44206,18919,75806,47518,92979,1568.52,4711,1520,1358,5062,66359,26549,46579
2003,3,20,69791,57374,7354,35680,26827,1568.52,3911,4711,3034,9022,21287,34025,20441
2003,3,21,48120,37646,52227,29144,63005,1568.52,4840,2210,4569,8018,54727,32547,4300
2003,3,22,48576,45791,59655,40260,86415,1568.52,1808,1204,4739,8332,16480,42917,26015
2003,3,23,94603,2147,22629,38989,73006,1568.52,4365,1124,4265,6398,66619,27269,10268
2003,3,24,62244,26460,832,51813,94810,1568.52,712,4736,2700,6006,99996,16486,5559
2003,3,25,52733,33157,76671,52473,57319,1568.52,788,3272,3404,8750,14530,42761,1259
2003,3,26,10990,62979,13887,25255,54571,1568.52,3876,3165,3317,9707,84977,34478,30506
