year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2003,1,18,54629,45818,94609,37817,59850,3191.39,1495,4419,2300,6148,49875,30350,22586
2003,1,19,70016,96029,95381,24951,47173,3191.39,2914,4869,1760,8587,68436,49047,8041
2003,1,20,25831,90566,39298,40379,1691,3191.39,664,2670,3217,9014,10486,29419,41049
2003,1,21,39210,46982,38839,26510,19483,3191.39,1859,4497,1094,8990,30799,14618,38715
2003,1,22,10281,25066,19488,42042,50006,3191.39,1088,1680,1192,6738,32566,12882,4276
2003,1,23,54139,88231,1905,7357,38503,3191.39,1775,2711,1458,5613,20572,11558,28743
2003,1,24,80680,27432,17408,98126,29672,3191.39,2743,1304,4624,8582,98345,39629,48208
2003,1,25,19211,5786,31818,30403,68876,3191.39,4637,3014,2613,6194,46722,14944,14384
2003,1,26,90285,99850,1531,82361,91815,3191.39,3918,3846,4533,7677,86971,45557,22103
2003,1,27,75885,66068,51862,81862,81002,3191.39,1490,1758,3695,6624,30614,15152,16559
2003,1,28,17691,90252,96938,86656,68145,3191.39,958,4780,4860,8046,57140,18026,10012
2003,1,29,50459,67411,56873,16345,95089,3191.39,1901,2324,1263,7926,69185,14538,10197
2003,1,30,46673,7029,7477,35368,60336,3191.39,4290,4378,1045,6227,97385,29189,4443
2003,1,31,66239,7861,3971,42451,36217,3191.39,964,1675,1225,7412,12106,12636,27463
2003,2,1,31273,59990,70161,11387,45528,1567.75,4410,2555,2605,9777,12890,22047,43778
2003,2,2,19069,23621,49445,41648,21007,1567.75,4238,3866,1258,6090,65082,42770,44986
2003,2,3,93518,51758,53996,77220,71129,1567.75,2468,3752,3001,7629,30138,48528,26661
2003,2,4,17759,4549,1084,35364,30679,1567.75,3762,1098,3946,9558,24097,24952,30327
2003,2,5,84544,48336,3819,99852,31377,1567.75,3973,1245,3362,5946,34816,24491,35254
2003,2,6,5981,72286,43244,25334,96267,1567.75,3862,4024,4282,5218,65739,41312,39735
2003,2,7,21624,5854,7411,75571,95412,1567.75,522,4954,1195,5614,96157,27571,31509
2003,2,8,55947,5131,85170,9309,84451,1567.75,634,1750,2270,9747,32116,38536,19986
2003,2,9,99482,5979,18913,10116,97276,1567.75,1428,1034,1018,5190,10821,18206,34652
2003,2,10,6699,77696,98575,2895,64741,1567.75,1817,2038,4862,7974,62699,34312,44732
2003,2,11,68325,12851,91096,60595,22598,1567.75,976,3430,1092,8800,48546,18346,23212
2003,2,12,85400,16327,94420,92256,91517,1567.75,4523,4567,1290,6204,33813,30380,21593
2003,2,13,4181,80631,33772,20395,28970,1567.75,1059,2293,4320,8646,74239,48270,46471
2003,2,14,51718,39723,86701,13611,40471,1567.75,2778,1748,4276,7110,34476,25793,1599
2003,2,15,5143,29000,90361,37135,38449,1567.75,3867,3981,1155,7638,79375,16476,40526
2003,2,16,64109,435,80122,89781,28941,1567.75,3050,1324,1770,8894,10619,14630,4362
2003,2,17,9054,83399,93127,93331,83301,1567.75,960,3442,2954,8778,41929,27755,27604
2003,2,18,32713,75797,86737,70220,43435,1567.75,1696,2542,2898,6817,13674,11838,16112
2003,2,19,87531,51726,8849,97967,9181,1567.75,3871,4585,4217,8022,27915,10098,19468
2003,2,20,85954,13391,7313,58908,21930,1567.75,1662,4641,1389,9750,24861,34823,49242
2003,2,21,72215,77910,8718,55113,94727,1567.75,1950,3609,1902,5798,96575,49648,22392
2003,2,22,11619,61799,34235,30836,20149,1567.75,4705,1101,3244,6748,81361,30173,28502
2003,2,23,38963,68024,84816,80352,74127,1567.75,726,1340,3937,7792,11686,15015,26029
2003,2,24,12635,68403,13625,3104,60554,1567.75,4103,2171,1998,6684,19358,42146,10200
2003,2,25,48192,85416,14601,56436,58785,1567.75,1608,2746,1374,7775,78097,17878,45962
2003,2,26,13804,59624,803,17741,49867,1567.75,2756,2501,3361,6380,65604,13914,18607
2003,2,27,72933,84708,52438,61283,54398,1567.75,4780,3940,3563,8770,75375,48699,38148
2003,2,28,96694,78336,46447,77031,66112,1567.75,2844,4914,1871,10008,97655,16737,40896
2003,3,1,46764,29239,3319,93144,11195,2696.94,2427,2254,1021,9078,83003,24169,17233
2003,3,2,29843,1944,14085,30575,93671,2696.94,3620,2005,1172,5270,38116,16477,12784
2003,3,3,84847,18032,83349,66198,32039,2696.94,1155,3801,2028,9473,88296,23222,16438
2003,3,4,36707,70725,51829,89080,30786,2696.94,3248,1979,4478,7332,15118,13148,1184
2003,3,5,90117,51175,35155,32050,88177,2696.94,3526,4374,2653,8226,55572,39691,23271
2003,3,6,81017,21728,18493,93045,7553,2696.94,2618,1230,3865,6462,49690,24650,6790
2003,3,7,51983,62939,17983,21462,6624,2696.94,4609,3091,3062,6115,45140,47590,41889
2003,3,8,25739,60020,86965,33392,74598,2696.94,3083,1236,1967,7927,48657,18110,8889
2003,3,9,31069,97629,65131,24934,98428,2696.94,936,1761,4111,7846,88222,17086,31173
2003,3,10,25807,89185,30178,35221,25300,2696.94,4162,1037,1688,9942,12646,26286,25318
2003,3,11,11368,90217,81900,24687,98144,2696.94,558,4212,1788,7041,70497,18642,46910
2003,3,12,58214,52786,42430,68677,36704,2696.94,762,3861,1188,9194,30433,27839,30653
2003,3,13,23962,79596,45230,75650,32075,2696.94,1935,4793,1226,6294,13446,11686,46011
2003,3,14,63449,46391,96286,24338,73432,2696.94,950,2996,1850,9766,16673,38976,33136
