year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2019,3,19,7017,12002,84276,95398,61526,1426.23,2587,3361,1454,7950,97807,48071,5971
2019,3,20,49995,54090,87304,88231,3199,1426.23,4680,2099,4377,5890,74274,31083,29258
2019,3,21,53733,3967,83848,46653,68420,1426.23,865,1770,3390,5141,87184,10206,45037
2019,3,22,81112,6124,50982,37820,86446,1426.23,2242,1440,4229,5897,41022,22428,48789
2019,3,23,35155,57056,40880,80884,46348,1426.23,1966,1414,1918,8694,46731,15594,31507
2019,3,24,73555,53950,95680,96945,45443,1426.23,3212,1553,1691,9193,80724,16282,49216
2019,3,25,14334,49319,60929,33563,5216,1426.23,2342,1721,1462,9574,37604,21705,18304
2019,3,26,61081,15924,38138,12905,78090,1426.23,3148,1643,3817,5179,64940,34259,34869
2019,3,27,44395,79505,27165,82438,28698,1426.23,1926,4382,3558,7854,92944,45125,24241
2019,3,28,2510,81640,51847,77868,11214,1426.23,925,2293,1526,8134,12462,49815,39452
2019,3,29,55283,34698,67811,10453,79877,1426.23,1063,1256,2254,9170,23060,14616,32751
2019,3,30,95173,29987,16686,85084,97842,1426.23,862,1702,2621,8250,10922,18834,25983
2019,3,31,21507,26848,7480,43233,97262,1426.23,4399,3895,1398,7209,95699,39954,9029
2019,4,1,23116,80578,4919,77696,3639,2543.73,4219,3624,1611,8614,47817,37593,28575
2019,4,2,54512,64521,61567,86567,75443,2543.73,4424,3641,1176,8026,32254,45964,46753
2019,4,3,43408,1150,6043,86969,13202,2543.73,4632,1316,1574,7294,30363,46564,45997
2019,4,4,79478,19583,80189,7441,93886,2543.73,1386,4748,3878,9304,51314,10902,44359
2019,4,5,36058,92091,35666,72993,76099,2543.73,3956,1724,1710,10006,39177,48621,17920
2019,4,6,70996,35163,34938,13922,36066,2543.73,1837,1894,1235,6764,39334,45120,15301
2019,4,7,17736,17073,59869,42966,56378,2543.73,3637,3786,1962,9302,81778,12074,27535
2019,4,8,63574,736,64284,48995,25734,2543.73,2615,3080,4974,8905,43353,14792,19813
2019,4,9,80558,20191,39286,81793,93569,2543.73,3264,1303,2044,9484,70621,34773,44973
2019,4,10,97019,30611,93560,49347,26266,2543.73,1420,4838,1073,8250,38832,18158,25339
2019,4,11,61869,2801,31240,33195,1706,2543.73,586,2262,1135,9871,64055,21055,40945
2019,4,12,91196,73672,48711,19593,43157,2543.73,4365,1526,4942,8564,11756,26207,19332
2019,4,13,89616,83646,82398,82041,25702,2543.73,822,3921,1558,7789,37115,42087,21231
2019,4,14,38735,77702,40702,66222,73926,2543.73,2276,1030,4780,9382,84712,37936,21109
2019,4,15,71671,5431,94463,37965,19708,2543.73,523,1358,3981,5850,15438,26034,1374
2019,4,16,50503,24265,29956,90885,72055,2543.73,2971,2140,1124,7356,93361,35049,33423
2019,4,17,11134,96990,16522,5914,65680,2543.73,3849,2349,3016,9338,91665,18160,17587
2019,4,18,71352,22189,84750,71685,35110,2543.73,2718,1232,3079,8060,92848,21485,8816
2019,4,19,27449,25820,48626,4925,15845,2543.73,4973,1978,1679,5702,49243,37359,8339
2019,4,20,90433,93094,91061,29801,64110,2543.73,3875,1870,1266,9976,14300,22727,32727
2019,4,21,98792,21216,74692,48224,65242,2543.73,4708,2689,4710,8334,13965,41907,17540
2019,4,22,93025,53939,85238,64705,26785,2543.73,2063,3569,3925,9475,63369,16078,34481
2019,4,23,92202,52246,43496,29821,58574,2543.73,2547,2365,1855,7238,21940,13822,1292
2019,4,24,61130,91649,62490,70841,26335,2543.73,2747,4359,1744,7984,13590,39881,26455
2019,4,25,32465,18831,23451,76391,28306,2543.73,4424,1859,1694,8552,66679,13990,36820
2019,4,26,11264,69227,71356,99472,62818,2543.73,2919,3946,1295,7074,11138,43982,9648
2019,4,27,8216,23886,79694,54961,38222,2543.73,1193,1382,3938,9296,63428,27243,30109
2019,4,28,71463,64205,64103,26880,8477,2543.73,2221,4739,2712,8576,35562,45529,47134
2019,4,29,54576,88483,35828,55871,36596,2543.73,1204,4810,2203,5897,16122,25425,46967
2019,4,30,92358,77316,96112,91296,78311,2543.73,4891,4773,1670,5345,93004,14923,25892
2019,5,1,50226,1016,11544,95154,36578,2542.94,4728,1411,4251,7830,78006,22569,7073
2019,5,2,54508,39170,9774,50405,55292,2542.94,4114,3959,2661,6694,27269,23552,35199
