year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2011,11,5,66375,61251,49002,73770,28321,1506.2,1417,4417,1542,7933,68771,23102,16650
2011,11,6,28895,52259,52335,2894,72755,1506.2,3553,2951,4883,5534,17858,25081,46812
2011,11,7,45425,27027,11381,33241,83586,1506.2,829,1311,1240,9526,56432,38936,33014
2011,11,8,4185,62851,34706,5721,37136,1506.2,3822,1029,2087,7508,85274,11193,3477
2011,11,9,44320,93829,44145,89203,15715,1506.2,4283,1138,1554,8094,10730,10646,28356
2011,11,10,25030,66560,87982,85645,4095,1506.2,932,3278,3616,5637,30350,10751,44415
2011,11,11,29115,59173,43133,17554,56681,1506.2,3746,2008,3586,5790,13118,20652,28407
2011,11,12,17598,20838,48143,22980,62854,1506.2,4649,4234,1784,5272,12472,45878,8874
2011,11,13,77046,97164,70509,17014,22802,1506.2,4116,3267,1270,7210,85820,33062,1728
2011,11,14,98359,80919,50415,36946,20161,1506.2,3949,2758,2805,8398,60737,14032,6969
2011,11,15,30966,5387,61246,89102,54370,1506.2,4980,2766,1994,7390,64779,20145,33829
2011,11,16,39052,75248,4765,99082,28848,1506.2,3496,2206,1502,8910,80503,41662,40585
2011,11,17,55879,4453,45773,50036,76545,1506.2,2046,3861,3248,9298,12963,48969,6510
2011,11,18,68473,64296,46737,65817,2488,1506.2,961,1538,3115,5870,56972,31962,27868
2011,11,19,97662,5469,59169,85516,20731,1506.2,3530,1608,1934,9302,26643,37020,39672
2011,11,20,62165,50043,77235,6765,34687,1506.2,733,3158,2196,9906,85327,39683,6550
2011,11,21,80338,87641,47575,83453,78367,1506.2,1766,2379,1366,7287,94247,47096,4547
2011,11,22,46959,87778,23705,7435,43432,1506.2,807,1200,3093,8796,12359,17779,16700
2011,11,23,77295,34446,87291,64491,86915,1506.2,525,3603,1058,8099,67055,19930,22618
2011,11,24,22646,15175,63708,49012,22462,1506.2,2459,1552,2083,5040,93206,21866,7955
2011,11,25,19216,70366,43815,52309,41111,1506.2,1440,3404,1970,5878,82894,43885,22526
2011,11,26,29052,53420,77489,89309,87872,1506.2,636,1042,2422,5630,75880,14883,10897
2011,11,27,15002,88340,655,93437,40856,1506.2,614,1422,1164,9116,45082,21687,10213
2011,11,28,31643,97875,56444,38613,37957,1506.2,3849,2007,4109,5390,72668,46980,39338
2011,11,29,19939,49657,23849,12361,90352,1506.2,2243,1438,4420,7897,98788,11627,49729
2011,11,30,54463,30443,54402,51392,5912,1506.2,3079,2553,3710,5874,92517,13398,49484
2011,12,1,57720,35027,10674,410,7695,2748.77,704,2350,2853,5424,64053,47582,7654
2011,12,2,59951,85758,68355,4200,898,2748.77,3661,1339,1478,8054,37250,16569,46334
2011,12,3,99485,91156,30280,61711,83674,2748.77,1922,2744,3324,7904,58153,41018,48299
2011,12,4,81601,94853,14721,29455,27560,2748.77,3388,3861,4530,8094,24412,31779,28774
2011,12,5,24428,99427,13119,25162,25832,2748.77,1730,1667,2876,8362,13538,15812,16722
2011,12,6,86661,66653,15646,19985,40600,2748.77,2354,3552,1526,8326,84358,12561,40151
2011,12,7,87200,77747,32775,68082,72193,2748.77,4860,1619,1613,9330,38132,48796,7188
2011,12,8,46052,96215,40464,3929,84577,2748.77,1829,1236,1844,7664,15154,17444,43841
2011,12,9,83978,84927,5997,68981,93353,2748.77,2893,1112,4452,5414,64984,13298,40355
2011,12,10,87856,31197,69616,60821,10528,2748.77,4616,1578,1282,6431,76858,21242,24100
2011,12,11,76624,55041,8831,3469,48868,2748.77,912,2844,2681,6908,18176,11034,16404
2011,12,12,83615,16071,7938,68067,46739,2748.77,4710,1900,1910,5486,11765,30997,39275
2011,12,13,34777,87734,3929,55090,4165,2748.77,2683,1584,1662,6086,84255,16870,30787
2011,12,14,17918,55168,33891,35599,48428,2748.77,2984,2041,4488,7446,14966,31226,18419
2011,12,15,76549,41170,82172,97019,68199,2748.77,4368,2974,4373,8296,74416,18537,10289
2011,12,16,45435,67100,15678,81262,84966,2748.77,2306,2882,2804,5106,54833,36231,16285
2011,12,17,968,34170,84626,85456,21444,2748.77,3034,2991,3606,6258,95010,26804,1085
2011,12,18,58199,39379,46132,72572,4027,2748.77,1109,4460,3998,6286,47073,38964,20548
2011,12,19,39423,45733,8199,27227,78281,2748.77,4810,1208,3553,8880,97407,34996,29384
2011,12,20,65520,46794,49341,40478,78351,2748.77,2282,2900,1432,9765,25472,20458,10703
2011,12,21,66665,32934,86271,70663,56072,2748.77,978,1845,4076,8614,39072,23708,33345
2011,12,22,79913,18883,85661,9818,99670,2748.77,1166,1540,1212,8246,22018,40914,49420
2011,12,23,87561,5653,93816,3993,35418,2748.77,4450,2081,3572,7072,89095,24643,19288
2011,12,24,60417,81427,36489,55845,98308,2748.77,905,3219,2146,7917,17586,43167,41913
2011,12,25,47337,81908,24709,93549,8766,2748.77,814,1325,3730,9268,10454,20499,13079
2011,12,26,80269,41120,38933,48841,68192,2748.77,4835,3608,1620,5362,13014,24112,44380
2011,12,27,50941,63062,18685,78088,10979,2748.77,1254,3314,1332,9286,68214,30097,39426
2011,12,28,25393,19030,42775,10475,80011,2748.77,2325,1631,4210,6257,41823,19278,43092
2011,12,29,30638,31660,97362,72795,90688,2748.77,3259,1627,2579,8295,36066,38558,48167
2011,12,30,4073,73674,46873,25405,35988,2748.77,1853,2732,1820,7902,88206,46830,31440
2011,12,31,74071,51885,39814,74633,38142,2748.77,2033,1110,4648,6046,74277,36687,31638
2012,1,1,3889,78315,32845,52184,30734,1782.74,1255,4406,4627,8011,40393,16066,21403
2012,1,2,86217,18126,82887,17196,22685,1782.74,2617,4568,1774,9026,29061,33871,46069
2012,1,3,9283,30545,29872,66382,21174,1782.74,1646,1126,2576,8992,93596,16628,32911
2012,1,4,92246,66204,12716,76873,80567,1782.74,2938,1782,2586,8734,10838,26622,3110
2012,1,5,38246,7947,17543,40480,90196,1782.74,702,1668,3500,6925,82211,14673,46605
2012,1,6,69836,20210,56087,47412,74701,1782.74,721,1946,2237,9586,60170,12803,16035
