year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2000,2,5,90162,49849,4063,40182,35414,3271.86,3824,2428,1498,9854,19830,28356,28180
2000,2,6,27230,865,84411,26848,78856,3271.86,4377,4884,2851,6488,10478,20484,21700
2000,2,7,96955,35346,7279,4120,1565,3271.86,720,3078,1529,9418,48259,16942,15329
2000,2,8,13950,77084,65724,44317,95892,3271.86,4024,3120,3550,6878,66319,28757,16334
2000,2,9,11486,65698,8643,35689,8538,3271.86,2525,1843,1640,9803,25962,13205,26296
2000,2,10,95133,41318,71284,43014,77088,3271.86,4955,1036,2977,8150,35352,25220,19543
2000,2,11,74717,24377,48342,74619,14163,3271.86,3375,2000,3061,8098,77688,21598,31013
2000,2,12,88314,214,43442,66306,30018,3271.86,4510,1501,2073,6414,84514,20512,35756
2000,2,13,36688,10822,11550,66017,2853,3271.86,1237,3920,3982,5930,68538,18144,13254
2000,2,14,86943,21914,76497,5,284,3271.86,1602,4948,1510,5614,71253,17119,4186
2000,2,15,67152,765,58621,10577,17910,3271.86,1089,1908,1660,8990,36965,11738,9487
2000,2,16,22244,44555,99785,42578,485,3271.86,2074,3779,1587,7150,15162,13750,18323
2000,2,17,7756,41738,28171,94859,39486,3271.86,1977,1637,1540,6950,33565,12966,49425
2000,2,18,46437,81007,21751,33097,56349,3271.86,3960,4944,4622,8744,37521,36459,25069
2000,2,19,23419,14596,40239,46359,68167,3271.86,3228,2273,2110,7751,87131,41596,10374
2000,2,20,97176,99110,64586,30068,86060,3271.86,868,3847,1028,8971,81944,18209,14503
2000,2,21,94040,37257,63154,30014,92354,3271.86,2824,2123,1110,9414,78481,33436,1362
2000,2,22,99788,48063,92063,18251,45814,3271.86,4846,4340,4654,6334,89407,30713,29194
2000,2,23,55286,70276,29562,67147,5599,3271.86,722,1988,1465,8509,46003,40170,27858
2000,2,24,99185,45180,22295,30808,84595,3271.86,595,4381,1582,5324,10554,11002,1562
2000,2,25,1852,78830,70343,96506,35965,3271.86,3571,1250,2729,9484,74748,18327,26102
2000,2,26,83694,26457,84318,65159,24967,3271.86,668,1014,1851,7960,87661,42797,46673
2000,2,27,94751,18258,77180,59941,40915,3271.86,2294,2765,1344,7988,55623,27308,46163
2000,2,28,66443,65547,34911,29172,5031,3271.86,2499,3723,1115,7294,70233,27433,9660
2000,2,29,44841,41915,34289,36692,35890,3271.86,4489,1992,1718,6050,23284,31121,21950
2000,3,1,26931,40239,26879,920,12214,2292.84,2362,2759,4097,6533,99141,15108,4188
2000,3,2,10385,4217,67577,8553,90803,2292.84,3392,2716,1308,6436,84958,33951,45010
2000,3,3,52278,48303,74158,75298,71587,2292.84,831,3516,3221,8134,15788,13582,21631
2000,3,4,8250,99503,50899,13699,12388,2292.84,3807,2772,4256,6383,31324,45058,1590
2000,3,5,57745,1070,94127,69747,7506,2292.84,3697,4782,3738,8422,51431,15324,45437
2000,3,6,82190,78615,30194,10411,32677,2292.84,3548,2277,1962,8902,87328,15750,45982
2000,3,7,84487,16136,96995,55095,28871,2292.84,1504,1614,1490,5110,72712,19597,44672
2000,3,8,22420,76410,45732,66158,70617,2292.84,1482,2805,3480,8027,79567,15028,13515
2000,3,9,74009,63116,14787,35844,97563,2292.84,590,2048,4601,6834,53494,13471,2115
2000,3,10,68084,69999,66439,30176,96981,2292.84,1124,4399,1912,7450,85557,10142,39151
2000,3,11,91722,83392,71686,202,11419,2292.84,2710,1778,1448,8849,53973,28281,1253
2000,3,12,7316,80391,26682,58270,3803,2292.84,3092,3237,1525,9070,18412,13506,30176
2000,3,13,60034,34537,82906,91946,12744,2292.84,825,1642,4557,5030,21018,12327,34815
2000,3,14,50115,95081,14106,80834,282,2292.84,944,3949,4821,8622,82218,34975,34431
2000,3,15,48677,20311,73214,15202,41194,2292.84,3707,2578,2514,7965,25875,21609,41626
2000,3,16,79132,36701,92427,63690,35563,2292.84,1016,1362,4876,6474,82861,41510,29797
2000,3,17,7257,8329,81812,72078,60478,2292.84,3405,4153,1392,6618,40706,16482,14030
2000,3,18,54596,35767,92167,97110,13732,2292.84,3719,4214,4741,7497,72903,40303,18042
2000,3,19,7294,65273,92332,48522,88099,2292.84,646,1446,3521,7398,83784,43998,25194
2000,3,20,52224,57190,69504,69268,3808,2292.84,3855,3402,2328,6022,71864,42411,26563
2000,3,21,54064,56936,1626,25158,34433,2292.84,930,1725,2505,8298,90246,10603,40882
2000,3,22,99338,96631,55958,82859,84825,2292.84,3209,3400,1930,9064,39019,17089,39742
2000,3,23,55627,82875,75493,17955,18897,2292.84,740,4312,1296,8343,14469,10160,13709
2000,3,24,35577,46282,13153,8082,70426,2292.84,3684,4762,1380,9292,68973,17557,19751
2000,3,25,80736,28535,70958,94018,73951,2292.84,1107,4577,4202,5912,63883,44451,9977
2000,3,26,66660,90602,33764,87303,35297,2292.84,3729,1754,4513,7554,78953,14939,48233
2000,3,27,91632,47638,51054,8013,88631,2292.84,1921,1444,4912,9230,79735,38863,20027
2000,3,28,39207,90843,84793,64761,10146,2292.84,4211,1804,1266,5958,80458,40924,48676
2000,3,29,7559,39188,61797,2073,11069,2292.84,3363,2699,4738,8842,27063,19452,40750
2000,3,30,70796,68985,95439,52060,98215,2292.84,922,3772,2367,5714,18533,17738,41526
2000,3,31,40743,44097,85669,96371,87072,2292.84,2295,4629,1282,5443,13053,32733,16127
2000,4,1,96417,35434,27284,47186,62497,1503.33,4332,2833,3795,6391,62399,40320,37005
2000,4,2,77315,16173,39041,69381,51058,1503.33,518,1294,4925,6493,98576,32403,47905
2000,4,3,10141,9559,54070,75584,22612,1503.33,3128,1550,2235,7086,98917,17494,36803
2000,4,4,95121,49602,65270,60268,35993,1503.33,588,4658,3840,5980,15391,11249,27669
2000,4,5,3885,25514,22756,53810,48359,1503.33,1213,3498,2241,9334,50434,36205,21332
2000,4,6,43437,64915,37938,82025,23031,1503.33,3108,3151,1455,9468,78418,38799,36855
2000,4,7,92398,95359,84811,52591,51339,1503.33,3839,1854,2066,6594,25384,40425,1686
2000,4,8,24279,27950,65276,71520,84584,1503.33,2724,3020,1976,5661,10044,36358,32062
2000,4,9,48868,9505,54510,51675,74234,1503.33,958,2982,4638,6574,35572,45977,49281
2000,4,10,91838,99413,67553,33904,2359,1503.33,680,1636,2238,9262,14508,38173,9289
2000,4,11,54370,72233,66194,67698,84247,1503.33,4056,3113,3445,8565,84788,18070,42590
2000,4,12,24198,91615,92014,68837,83251,1503.33,1165,1439,3349,8717,41694,45708,27586
2000,4,13,58006,98728,88697,11596,21036,1503.33,4769,1646,1778,9286,43102,26035,3205
2000,4,14,24905,63511,9149,59702,38428,1503.33,3732,2625,1902,6030,31461,12102,10289
2000,4,15,4683,28979,9296,48033,94048,1503.33,806,2052,4717,8788,80000,37104,1992
2000,4,16,1994,29770,62509,93783,62084,1503.33,4817,3339,1918,5317,63041,23900,21963
2000,4,17,5607,31774,2878,23861,8871,1503.33,740,3552,4668,8166,77936,23715,1392
2000,4,18,2003,88029,42120,68072,3170,1503.33,730,1514,3240,8082,15296,30324,22120
2000,4,19,55999,1466,50016,57824,13135,1503.33,3075,3740,1181,7686,58953,36403,13057
2000,4,20,51643,671,16309,31311,51683,1503.33,1377,1494,3625,7002,54460,18146,10597
2000,4,21,1969,9637,39661,70209,60025,1503.33,1884,1022,4125,6900,90197,18142,21309
2000,4,22,96309,88273,37353,73843,89225,1503.33,500,2218,3327,5820,19550,31361,12658
2000,4,23,3503,26258,51399,18480,6107,1503.33,1625,3074,1847,5284,78282,41871,5860
2000,4,24,63946,11520,24246,69423,94772,1503.33,3033,1079,2715,5385,81273,16594,14444
2000,4,25,38043,57872,65511,67722,50777,1503.33,4083,4278,3000,7846,72757,19106,36744
2000,4,26,22693,25735,43533,54540,18372,1503.33,1410,3668,4686,5318,68090,44457,38168
2000,4,27,1452,72477,51889,4167,97862,1503.33,3810,2256,1033,5454,36329,41809,33163
2000,4,28,97417,85413,12441,26769,2247,1503.33,2227,4938,2284,5759,79478,12007,1550
2000,4,29,43927,42241,60677,9965,29249,1503.33,4421,1408,2594,6310,51218,31808,45119
2000,4,30,39473,96381,417,46858,7054,1503.33,3666,1652,3510,7458,47590,40756,36746
2000,5,1,26170,82047,62645,31929,77877,2453.61,2207,1469,1679,8714,65717,13150,24652
2000,5,2,56594,12770,97097,79256,63988,2453.61,3727,1498,1354,5584,83773,48770,28905
2000,5,3,70603,4595,37281,4414,68537,2453.61,3421,4705,2786,9698,42986,20663,44389
2000,5,4,27069,51546,7133,28749,53717,2453.61,3250,1661,1970,5346,22268,15957,39202
2000,5,5,50604,40996,42678,96276,22932,2453.61,1397,4886,3748,5029,30651,32285,42803
2000,5,6,59418,54073,43343,52205,72842,2453.61,4219,4909,4225,6351,45009,24294,2681
2000,5,7,51905,53260,67308,53876,58607,2453.61,1184,1132,1923,8861,21836,36207,39577
2000,5,8,38016,49587,96094,1765,14616,2453.61,4049,1570,2168,7496,58941,20009,26745
2000,5,9,96425,98161,86271,67002,60864,2453.61,1295,2767,1792,8603,66642,25849,47633
2000,5,10,64532,2828,1411,11455,98041,2453.61,2661,1056,4185,7414,37820,20152,39600
2000,5,11,53203,88222,10538,66723,98317,2453.61,3083,4740,2638,9354,61742,44853,19479
2000,5,12,86987,69390,57622,4230,44345,2453.61,702,3875,4794,7841,36682,24187,40616
2000,5,13,37441,34344,26596,42978,60803,2453.61,3130,4004,1390,7414,80727,33656,30768
2000,5,14,59499,33811,78398,43489,89517,2453.61,3342,2854,2232,9290,97084,36577,6492
2000,5,15,19283,93516,11805,95430,7709,2453.61,4616,1501,4182,6211,17942,19978,48487
2000,5,16,93331,83961,90341,78671,73981,2453.61,2326,4830,2582,7075,93318,27098,37420
2000,5,17,13567,98013,19954,72152,76680,2453.61,3728,1934,3256,6884,15496,15574,33390
2000,5,18,35372,77360,12466,50906,89923,2453.61,2241,3252,2256,7876,61922,15186,16945
2000,5,19,21354,40601,57419,58936,97677,2453.61,1033,2594,1453,9382,99745,16276,17090
