year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2005,4,7,3602,67430,12149,71488,50033,2070.33,822,3698,4070,8818,79350,14482,35495
2005,4,8,95346,72030,90651,21471,45456,2070.33,3641,3957,1710,7048,90705,47366,18383
2005,4,9,64338,44153,75147,74328,55782,2070.33,4847,4382,1558,8010,47221,31591,14130
2005,4,10,3842,63668,26642,72912,98072,2070.33,618,4768,4372,7149,31239,12368,5992
2005,4,11,21885,59881,70138,7735,49752,2070.33,1452,4089,1346,5912,19102,43479,10843
2005,4,12,27081,94616,52862,24991,12963,2070.33,1581,1803,1766,9574,12142,44525,16435
2005,4,13,5567,86215,4294,16291,89716,2070.33,2470,1599,1764,5224,35685,11516,35533
2005,4,14,19802,73491,91958,57500,86442,2070.33,979,4873,2692,6454,54863,20654,46726
2005,4,15,36628,11446,37458,33081,11020,2070.33,2605,2937,1089,8251,65580,17326,43524
2005,4,16,83784,38051,80109,11901,97010,2070.33,3416,3162,4284,6930,90661,42077,15795
2005,4,17,78451,41641,21951,2495,78186,2070.33,3148,4812,4610,6957,64244,31982,26814
2005,4,18,36833,8203,81272,99275,56454,2070.33,1431,1588,4901,6186,68488,48262,46852
2005,4,19,63686,58257,31425,69322,39982,2070.33,1398,4783,1430,9700,37277,24615,38439
2005,4,20,92867,76778,5780,13829,70087,2070.33,810,1919,4578,7082,12396,16646,20025
2005,4,21,90286,73977,7620,91540,5516,2070.33,4801,1116,1442,7578,54874,40698,26109
2005,4,22,76017,32626,41834,72447,32326,2070.33,2062,1543,2240,9193,55372,42327,29112
2005,4,23,55570,17535,49247,50148,44617,2070.33,1178,4902,2119,5150,26441,33986,21792
2005,4,24,17611,32595,69540,68327,70173,2070.33,4024,1188,3391,7210,34987,22068,24415
2005,4,25,12674,98402,63613,84914,67595,2070.33,2240,3164,1518,5686,73311,47487,18985
2005,4,26,80982,90843,48742,43101,15993,2070.33,3439,3602,4128,5966,15494,44301,41535
2005,4,27,53745,77306,56842,27136,94516,2070.33,4204,2188,1581,5642,16916,24176,41829
2005,4,28,48153,52047,97341,1023,44885,2070.33,4861,2218,2845,7214,13430,43837,37004
2005,4,29,55137,45110,27440,95618,74441,2070.33,1270,3184,3025,9463,55320,33892,45721
2005,4,30,87645,20877,57433,94226,50045,2070.33,3401,3196,2931,8402,15570,29168,15886
2005,5,1,30433,37739,63295,10387,39409,2756.42,523,1750,2275,7492,75310,12995,23485
2005,5,2,83763,19847,2373,79578,91519,2756.42,2221,2394,3696,5818,78790,19174,36265
2005,5,3,46201,93339,93866,28295,8910,2756.42,830,1396,1552,6788,66079,16532,23034
2005,5,4,83226,47955,83755,502,25447,2756.42,3496,1130,1078,8914,10286,36781,9065
2005,5,5,18486,88712,15528,28535,50159,2756.42,4468,1359,4008,8333,41005,29269,10671
2005,5,6,87720,87453,84963,14843,80842,2756.42,1374,1706,3996,5128,80920,24443,1043
2005,5,7,40545,60769,66356,35808,42990,2756.42,3940,2827,1557,6622,22713,26715,37846
