year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2004,10,17,82398,7018,174,42843,63692,2011.55,1369,3164,1672,5334,35967,32793,16085
2004,10,18,22494,64295,30349,89469,55862,2011.55,1666,2639,4551,8607,74776,43890,17225
2004,10,19,96207,56449,12456,99048,75179,2011.55,1833,2575,2713,6726,16769,47756,10697
2004,10,20,55795,58140,2273,66627,38464,2011.55,771,1924,3886,6120,66777,24747,4592
2004,10,21,63345,34796,33739,49248,53403,2011.55,3138,1930,4963,5593,65007,12996,8516
2004,10,22,66290,88193,14069,355,27904,2011.55,4462,3697,1346,6734,66675,43792,30839
2004,10,23,71327,82448,21102,90213,44920,2011.55,1311,4615,4026,5049,73862,17570,4231
2004,10,24,23565,33353,74742,4881,5299,2011.55,1373,2939,1300,7206,88294,38548,6101
2004,10,25,38985,2757,88598,44314,35844,2011.55,4457,2169,4072,7674,13733,15343,21626
2004,10,26,46142,95045,39959,1520,10094,2011.55,610,1270,3525,5602,54890,18823,30173
2004,10,27,73846,32616,73115,34491,24410,2011.55,4390,3393,1044,8690,24058,32712,11409
2004,10,28,15966,28517,39882,86390,86780,2011.55,1732,2920,1270,8042,50792,25103,3615
2004,10,29,4567,61093,41466,84444,78838,2011.55,4618,2682,1322,5476,87173,36084,12708
2004,10,30,20494,42916,65831,17363,87256,2011.55,662,3220,4756,6307,11932,21535,39889
2004,10,31,59922,24046,70809,41284,82088,2011.55,1387,3006,4044,7852,87449,27881,21601
2004,11,1,57069,30564,32236,16154,34089,2897.07,1646,2004,1012,8028,64259,13494,34672
2004,11,2,4084,83833,41499,10392,89794,2897.07,1664,3839,1546,7948,12278,18022,29387
2004,11,3,60688,31637,19895,34892,19087,2897.07,1803,2506,4690,6390,17328,45131,47776
2004,11,4,5063,45306,72136,5564,15667,2897.07,3657,1102,1578,6508,62845,42724,2747
2004,11,5,65895,65862,72916,48793,10162,2897.07,4642,1706,4534,9536,22092,18620,1546
2004,11,6,3664,60248,77479,48354,30639,2897.07,4836,2052,2794,7914,73967,29813,36138
2004,11,7,1071,2626,15916,54001,89134,2897.07,3076,1379,1956,5991,36523,21135,28761
2004,11,8,3890,6166,58336,53424,95702,2897.07,3395,4364,2027,5873,64069,16098,30428
2004,11,9,18363,23907,56070,82509,72230,2897.07,2321,3299,4013,9186,27300,38146,30037
2004,11,10,89701,40377,25878,50675,42721,2897.07,1809,2961,3565,9846,16384,30618,12401
2004,11,11,76925,54780,96335,33952,87005,2897.07,2968,1718,1334,6374,16934,22891,10405
2004,11,12,56778,82901,62544,5792,77489,2897.07,588,2189,2923,6167,17863,21995,6196
2004,11,13,64920,56025,84957,49838,36169,2897.07,920,4444,2471,6790,63395,25827,1341
2004,11,14,3547,17716,97546,4209,44457,2897.07,3451,1234,4672,9414,23377,28512,1773
2004,11,15,94894,83667,45702,57818,86186,2897.07,1164,2457,1890,9038,17294,38461,29917
2004,11,16,98814,47750,17906,87638,90892,2897.07,3464,4437,1720,8150,14997,26177,47654
2004,11,17,79135,24802,77412,80159,97148,2897.07,3670,3393,1622,5862,82562,36992,1588
2004,11,18,641,78727,54450,36582,59848,2897.07,822,3661,1698,9299,62650,26736,21744
2004,11,19,56953,26115,21174,88674,3477,2897.07,4850,3962,2324,8613,95472,40823,2524
2004,11,20,59402,54144,99217,76560,91220,2897.07,4903,1859,1020,8714,44792,36704,31779
2004,11,21,22448,86187,11718,74645,61839,2897.07,1380,3790,1958,8905,23815,20310,24368
2004,11,22,7781,5018,19274,85105,63631,2897.07,2280,4383,1990,7848,15943,42811,14746
2004,11,23,5980,12199,1024,66485,46552,2897.07,4540,1430,3354,5062,76346,10192,45816
2004,11,24,5626,77727,45335,22460,32985,2897.07,4122,1538,1048,9504,42221,20502,19151
2004,11,25,25845,34502,9886,11086,58702,2897.07,506,4680,4379,5114,47516,17282,42181
2004,11,26,83440,67058,18985,31794,98316,2897.07,3337,1198,4409,7352,59104,22393,45332
2004,11,27,89174,18227,79511,79694,12974,2897.07,810,3817,2584,6432,66254,31285,21732
2004,11,28,34966,2856,95967,5697,24127,2897.07,2978,2565,1891,8314,55710,41558,43483
2004,11,29,53646,14048,61852,59408,17720,2897.07,1800,1892,1885,7662,11778,34858,37308
2004,11,30,15746,53133,40028,88330,45918,2897.07,967,1774,1986,7762,86578,15967,22635
2004,12,1,25909,73534,18660,575,29244,2960.23,572,3291,3420,9979,77362,25727,10218
2004,12,2,28132,607,47613,5795,3545,2960.23,1539,3028,1686,6221,35297,44188,48823
2004,12,3,62189,32532,86030,10474,35462,2960.23,2240,1369,1068,7251,78296,21125,1997
2004,12,4,97470,48869,14417,52242,78848,2960.23,2969,1978,3736,7762,29124,28632,8131
2004,12,5,57109,67017,18014,78663,93238,2960.23,2850,1777,2194,8879,82250,37655,19663
2004,12,6,60876,843,15378,86406,38095,2960.23,2530,1915,2541,8298,16654,37740,43674
2004,12,7,12781,48478,61071,37869,56764,2960.23,2853,3871,3563,7218,92533,33152,40196
2004,12,8,86881,31736,54930,5427,40615,2960.23,3082,2841,4373,8459,17014,17648,3532
2004,12,9,68485,78129,60735,11026,82779,2960.23,3765,1910,1072,9835,49779,11370,31244
2004,12,10,16383,32633,33059,89946,49851,2960.23,3097,3082,1270,8766,58509,30644,41944
2004,12,11,97910,17944,48487,52284,76403,2960.23,2454,1238,3565,8189,72263,12695,19085
2004,12,12,35785,37381,74607,81857,63568,2960.23,1044,1302,3369,7414,10426,39571,40738
2004,12,13,8751,92050,9006,98781,36428,2960.23,777,4337,1809,9990,11918,44563,33867
2004,12,14,79700,80427,55802,59617,34968,2960.23,3664,1512,1796,6550,68960,45364,28065
2004,12,15,70360,86357,58019,43729,53163,2960.23,4651,1912,2666,5008,77045,39094,10618
2004,12,16,8876,22823,39784,10685,33438,2960.23,506,4488,1780,8462,10924,40853,9108
2004,12,17,5467,44122,77957,3615,73744,2960.23,670,4102,4624,6706,16758,11178,13269
2004,12,18,83967,20186,81052,52985,45194,2960.23,2078,1710,1846,8213,81105,30707,8097
2004,12,19,57321,2706,60197,13207,80107,2960.23,832,1154,1126,9448,11088,16221,15654
2004,12,20,77989,70870,60324,43965,10571,2960.23,1751,4536,1042,8320,63872,12587,30858
2004,12,21,2252,22304,33009,99523,20517,2960.23,946,4189,3170,6950,23747,13276,14114
2004,12,22,72431,60511,15202,14909,75230,2960.23,1129,3217,1609,7804,97182,17502,20741
2004,12,23,88662,60286,13068,6056,4441,2960.23,3643,3044,1200,6634,22566,36111,26941
2004,12,24,32117,52796,46653,65287,59574,2960.23,4914,3355,2261,7990,63264,22491,36752
2004,12,25,30856,10746,92061,38818,18551,2960.23,2348,3563,1770,6768,29619,36672,5595
2004,12,26,80061,14615,9717,95656,32618,2960.23,3118,4733,1430,9552,46371,27355,48635
2004,12,27,81523,41286,25711,28785,67754,2960.23,2627,3608,2424,9687,53777,17326,5327
2004,12,28,65283,27479,90890,47515,14247,2960.23,538,1326,1474,6607,12636,34091,36861
2004,12,29,25242,54432,48825,43024,65555,2960.23,766,3429,4185,9794,17140,36938,11548
2004,12,30,84120,76193,51899,32896,52232,2960.23,914,2513,4506,8958,81379,30104,22029
2004,12,31,27972,31919,90763,95799,24878,2960.23,4889,1014,2858,5066,18998,49765,13428
2005,1,1,46225,13195,42151,25018,21760,1826.23,4137,4303,2339,8384,66534,35719,45441
2005,1,2,58607,401,35226,66070,81780,1826.23,794,1878,2443,6190,71278,35870,15330
