year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2010,2,17,70138,4848,76605,82158,62003,2699.64,4266,3694,1894,7448,93395,17524,15383
2010,2,18,14145,582,80497,66426,88508,2699.64,4892,1642,2994,9410,67572,10974,12302
2010,2,19,92329,5422,60289,59314,62172,2699.64,770,3660,4389,6682,30817,36391,3190
2010,2,20,38719,96436,40086,99661,73885,2699.64,3536,3028,1766,6294,70805,10556,49833
2010,2,21,92686,70698,57029,92032,65398,2699.64,4767,4077,1014,5658,49742,17100,24601
2010,2,22,74598,46475,57206,48987,19812,2699.64,1729,4881,1630,8166,90894,41046,4376
2010,2,23,8000,24431,95428,91118,71168,2699.64,2742,1702,1930,9771,72236,18679,16233
2010,2,24,44372,33356,9110,90746,54764,2699.64,642,4360,3030,9200,94698,24193,25204
2010,2,25,9928,96428,49075,27090,54594,2699.64,3136,3944,1512,7136,70061,18270,6321
2010,2,26,79796,32805,48475,33078,68928,2699.64,3109,4650,1702,7150,36748,25181,20711
2010,2,27,85126,52391,70894,23156,57943,2699.64,2348,2869,3370,5560,94959,49315,31944
2010,2,28,19096,29448,44613,16199,43011,2699.64,4468,4157,1518,9295,88587,49108,31026
2010,3,1,73049,78760,56776,66619,15508,2258.23,1743,4249,1116,5034,42192,17496,48309
2010,3,2,88600,26414,62219,67727,37725,2258.23,1822,2171,2498,9372,26533,14122,27887
2010,3,3,3842,65692,83706,53137,70631,2258.23,4493,3678,4276,5252,26648,19576,49166
2010,3,4,10930,94744,60386,96484,85995,2258.23,672,1902,1398,5110,58672,49419,18930
2010,3,5,70437,61847,66591,59287,81220,2258.23,4161,1110,1406,9218,54548,12149,43125
2010,3,6,28385,10394,5828,72661,23015,2258.23,3796,1214,3570,9181,63131,29565,32476
2010,3,7,44463,43463,20512,6157,2365,2258.23,575,2800,2382,8518,48438,38601,45536
