year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2002,8,24,21829,75063,24318,27246,67159,3208.16,3834,4553,2942,5342,55649,21930,21791
2002,8,25,88081,92187,29019,98195,62798,3208.16,605,4246,3264,9676,88730,26143,25862
2002,8,26,3731,23619,51596,48680,22588,3208.16,4484,4416,4340,8801,88013,31498,22927
2002,8,27,26944,21848,27404,99886,50866,3208.16,3167,1218,1591,7185,53491,17582,33053
2002,8,28,59400,4097,89987,14016,70126,3208.16,662,3855,3687,8106,22534,15262,45070
2002,8,29,47385,87019,18395,11725,92172,3208.16,4574,4114,4607,6977,35351,45472,6408
2002,8,30,86383,23519,50771,77974,57056,3208.16,3713,2806,4710,5052,46822,11187,20614
2002,8,31,50122,53333,85043,85161,11439,3208.16,2786,1462,1902,7533,86898,12498,23929
2002,9,1,46473,38584,44900,49803,73935,2798,1184,3804,3846,8294,87211,44459,6725
2002,9,2,79223,20019,69170,34275,83193,2798,747,2876,1750,5907,64315,11366,30357
2002,9,3,28695,55842,32977,22580,42741,2798,1519,1138,1028,7771,71718,31314,2446
2002,9,4,24496,7903,95119,48342,54764,2798,2800,3986,3700,8322,84612,15206,32331
2002,9,5,75031,85361,54769,56782,71268,2798,3811,1313,1277,7182,38892,12118,35436
2002,9,6,64234,61765,72286,55263,45888,2798,1576,1558,3258,8047,35075,23022,44005
2002,9,7,30378,44228,73361,49078,22550,2798,2321,2580,4684,8441,70713,47304,24325
2002,9,8,73878,49525,79970,81507,77665,2798,3227,1898,3330,6864,13512,18444,35215
2002,9,9,97221,66441,45952,65480,14488,2798,4853,1216,1042,9140,26645,14155,31027
2002,9,10,68890,93967,78088,44927,32409,2798,2230,2637,4676,8551,20495,42341,48801
2002,9,11,23766,68723,50592,37096,5587,2798,2664,2807,1096,8615,84638,45031,14104
2002,9,12,55994,5844,6248,81248,409,2798,814,1308,3211,6988,30575,41971,49246
2002,9,13,88642,22806,30961,19670,27710,2798,2010,1474,1529,5212,19718,16946,1456
2002,9,14,26705,17587,77628,73601,92555,2798,4983,3547,4460,7582,46146,19670,28618
2002,9,15,6828,7901,86870,50040,47742,2798,3362,1382,1602,9323,56052,34311,17446
2002,9,16,40779,84415,52139,93661,47017,2798,2128,1302,2006,9755,80024,49904,7061
2002,9,17,24725,15008,64805,9185,72591,2798,818,4417,3851,7260,45808,16592,10951
2002,9,18,31071,20524,19328,4026,9847,2798,3336,1976,1145,6826,60636,39513,41732
2002,9,19,13887,29117,45939,21238,75224,2798,1141,4947,1950,9218,18272,29912,25963
2002,9,20,13249,35888,25682,48452,49514,2798,1395,1935,3365,5846,17312,18211,37843
2002,9,21,42454,22002,1540,18600,78828,2798,4464,4066,1292,6582,30303,16516,12177
2002,9,22,46366,67797,66464,3688,70095,2798,3599,4694,4186,5632,48145,10051,41948
2002,9,23,63475,79541,23340,71840,46616,2798,1402,4068,2652,7942,24019,15674,40652
2002,9,24,86471,98485,66899,77763,18887,2798,630,1603,2701,6902,85290,34147,13554
2002,9,25,51746,35242,83842,95932,10875,2798,983,1410,2879,9322,62540,24494,31987
2002,9,26,86326,85295,79915,65331,9589,2798,3162,1058,3770,8950,90173,37656,3935
2002,9,27,19966,67156,35613,17667,26954,2798,1814,3698,2496,8058,74630,33370,20903
2002,9,28,33995,96966,74071,78226,42640,2798,2719,1294,4609,5276,10646,14197,2963
2002,9,29,52920,33809,60257,71690,40221,2798,698,1537,3936,5270,94204,10890,16782
2002,9,30,98565,12371,55941,71061,14378,2798,782,4723,3887,9716,42948,11542,46923
2002,10,1,12020,48196,68777,61006,58842,1828.97,3924,4002,1878,5614,65574,42715,49327
2002,10,2,27665,42113,43004,5327,52669,1828.97,3890,1526,1186,5242,95767,23108,20246
2002,10,3,62086,60492,83349,23291,19792,1828.97,2458,1811,1556,5182,92816,25967,2579
2002,10,4,71913,23093,51322,97847,25059,1828.97,561,2722,1466,9917,58048,28027,16896
2002,10,5,70163,78292,9418,46349,69595,1828.97,809,1679,2028,9157,71322,14622,5186
2002,10,6,88088,8781,49983,38862,31367,1828.97,1180,3279,2243,5012,17477,14612,9151
2002,10,7,65749,8040,76377,41109,74309,1828.97,4135,4470,1706,9820,14352,31365,1564
2002,10,8,91,92981,79398,98471,78490,1828.97,588,1576,4499,9014,21789,14444,1450
2002,10,9,9423,2970,26849,8018,35471,1828.97,1671,1219,3717,8808,58679,43025,44327
2002,10,10,91528,44167,87496,36948,39072,1828.97,3312,1036,3998,7709,53983,32487,44667
2002,10,11,98429,70626,65417,74280,37250,1828.97,1497,3023,1470,8345,71041,41997,37206
2002,10,12,52672,19065,59569,21389,43464,1828.97,765,4990,2414,8261,88289,11950,18248
2002,10,13,79280,56603,73352,83279,20664,1828.97,2117,4092,4311,7533,19456,12550,27335
2002,10,14,34740,91221,14585,41267,15919,1828.97,3263,3589,1041,5674,12670,14504,1978
2002,10,15,61080,87096,15847,23494,71709,1828.97,1331,2340,2090,9374,50618,47753,4137
2002,10,16,58369,32736,33198,72681,96622,1828.97,4240,1360,4141,8824,72626,16411,42922
2002,10,17,57154,72242,51354,78195,15074,1828.97,4050,2505,1130,9804,15998,49191,7684
2002,10,18,95386,73682,16532,88828,88364,1828.97,1580,3084,1236,6130,35764,29209,33502
2002,10,19,79052,76357,60570,29545,31534,1828.97,956,3686,1789,7309,66881,12886,49548
2002,10,20,21345,42284,45720,98827,17181,1828.97,3017,3917,1751,7270,17744,12944,28071
2002,10,21,64402,20678,19552,96991,56808,1828.97,1199,2210,3023,6252,81754,29556,21668
