year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2008,4,18,25835,21083,61804,38409,17035,2457.03,3673,4915,3413,6051,29338,15359,42257
2008,4,19,72540,49072,11290,37235,83467,2457.03,3055,2179,3077,7414,30706,41672,48976
2008,4,20,65575,44717,9547,86887,54651,2457.03,1950,1836,1134,8753,51597,17406,47700
2008,4,21,97362,36623,42084,22127,62674,2457.03,2485,1565,3196,8775,88799,36662,37774
2008,4,22,14103,61855,60195,47180,38661,2457.03,842,1184,1969,9508,14956,22971,7253
2008,4,23,28801,776,36160,63935,39530,2457.03,2453,1890,1472,7174,75369,19756,4109
2008,4,24,78662,12855,71322,48211,77982,2457.03,1224,2084,3327,5702,55615,26988,10122
2008,4,25,68672,60820,97576,36993,91921,2457.03,1315,1452,2176,9926,16262,11705,21401
2008,4,26,32936,33461,14948,73667,24350,2457.03,3422,4362,4523,8838,67572,47504,6669
2008,4,27,41218,68798,5941,95897,46568,2457.03,2884,1974,3727,7494,68582,46999,11557
2008,4,28,8213,44898,67721,30389,57373,2457.03,3445,1258,4892,9744,80325,25593,35080
2008,4,29,46414,90100,94956,82289,71196,2457.03,1144,3764,4029,8370,24661,10596,28881
2008,4,30,79994,13898,42188,35073,710,2457.03,2071,3921,1344,6144,55661,29391,10770
2008,5,1,64107,36051,2468,20203,32728,1652.35,2967,2826,4368,5255,10374,18248,28061
2008,5,2,61401,55491,48630,79838,96504,1652.35,4830,1634,1412,5046,27462,28534,9226
2008,5,3,93326,36384,84202,59470,92045,1652.35,2045,2502,1998,9512,92704,15073,29945
2008,5,4,23926,75673,37900,13294,57280,1652.35,2893,3679,2006,6522,98516,32971,14626
2008,5,5,22100,74699,59725,39865,85953,1652.35,3398,1270,3569,8951,71451,31965,37187
2008,5,6,98896,98497,4468,81242,44362,1652.35,1314,4638,1106,9190,14283,12827,13525
2008,5,7,15192,12177,97860,51660,75051,1652.35,982,2149,2426,5726,37013,39730,12728
2008,5,8,47894,21764,1713,87816,90715,1652.35,4780,4609,1660,9750,87202,32373,23165
2008,5,9,70477,99869,17012,76025,50435,1652.35,842,1977,4822,6134,33636,19734,31295
2008,5,10,65791,50971,48375,69569,11678,1652.35,650,4571,3503,7363,63738,30569,1740
2008,5,11,50528,83519,36532,38540,40471,1652.35,913,1902,3602,8562,13318,40388,23734
2008,5,12,51924,58527,72366,28098,11589,1652.35,4322,2378,3323,8106,63298,10894,22354
2008,5,13,62140,38950,60925,1995,16313,1652.35,2564,3191,4532,9095,21730,15003,24663
2008,5,14,9181,8996,92302,49135,29625,1652.35,874,2899,4150,8239,25996,15738,45625
2008,5,15,66945,21671,59470,56621,65719,1652.35,2973,2858,3068,5249,46204,10732,39120
2008,5,16,76264,78769,93924,796,64216,1652.35,2150,4748,2353,8914,55234,36977,32007
