year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2004,6,18,66891,49835,486,90473,34050,1518,3657,4361,4155,9514,47609,25144,31331
2004,6,19,83559,45989,54066,34598,33130,1518,670,1022,2836,8274,94876,48880,1199
2004,6,20,28797,73840,68552,85477,61425,1518,3241,4666,1272,5078,51490,16032,15798
2004,6,21,22761,60148,75395,6917,31252,1518,3412,1161,1402,9938,65759,34825,39356
2004,6,22,3676,1430,29945,92865,41915,1518,3096,1430,1334,6010,72538,42787,41173
2004,6,23,58798,97132,53806,40782,22211,1518,3165,1322,1798,9832,84590,46693,5296
2004,6,24,4268,83003,27856,89611,51832,1518,4435,1859,1395,5918,64723,13266,9967
2004,6,25,11904,39172,40373,43268,82172,1518,2406,2321,1654,6212,98102,48604,12911
2004,6,26,11508,87620,26279,93303,52532,1518,1347,1798,1854,9014,46408,12055,10870
2004,6,27,60521,87197,33915,71917,57928,1518,1577,4831,4160,7826,29450,10766,14990
2004,6,28,11213,81857,10006,21255,88069,1518,1210,1866,2078,8840,18470,14609,24460
2004,6,29,39710,15578,21408,66286,66133,1518,3340,1652,1364,9046,14920,29291,34169
2004,6,30,93596,72851,15475,64108,54800,1518,1791,1011,1781,6796,14498,31201,44925
2004,7,1,6180,47130,63335,35021,72712,1653.39,1081,3289,1416,7366,70773,49871,44296
2004,7,2,85707,13778,21236,64313,45051,1653.39,4259,2900,2353,8367,72699,43629,16879
2004,7,3,55159,55064,86763,98308,75033,1653.39,4562,1212,1445,9248,32584,16658,17965
2004,7,4,73545,23666,58799,55600,97385,1653.39,950,4442,3348,6124,63755,38398,29572
2004,7,5,26288,54367,22651,8641,92734,1653.39,3622,2892,3117,5384,46199,16308,11703
2004,7,6,89701,12114,55714,71147,57715,1653.39,1655,1258,3315,7398,12866,25699,38298
2004,7,7,46377,25032,25142,6077,68089,1653.39,827,4375,4615,6964,19368,18700,5249
2004,7,8,45180,87991,16593,28297,59727,1653.39,2798,4427,1257,8511,20573,48971,29144
2004,7,9,63162,78581,96582,7829,79034,1653.39,3527,1761,1173,5020,47837,25613,16143
2004,7,10,96622,58665,36341,72589,8495,1653.39,1288,3673,1910,8476,98322,36129,22061
2004,7,11,53377,1121,85557,60986,75984,1653.39,1308,4144,1061,9241,46972,46446,22482
2004,7,12,55384,96852,38208,96557,88225,1653.39,3521,4845,4709,9734,73785,19555,36045
2004,7,13,46923,15074,23229,23326,89307,1653.39,4454,2683,1526,5478,20020,31358,37903
2004,7,14,83844,46330,86855,84905,85571,1653.39,1350,2306,3382,9557,70214,12918,1510
2004,7,15,21954,8737,52804,83015,83599,1653.39,2569,1872,3014,8630,86549,47320,26589
2004,7,16,30053,46004,6356,85428,7366,1653.39,3137,2560,4057,6343,92464,40979,26377
2004,7,17,2875,90167,48286,66258,26076,1653.39,4215,3029,3588,6752,31043,43538,34853
2004,7,18,46312,99966,90411,4326,92116,1653.39,2998,2167,4315,5710,23946,13033,43313
