year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2002,5,12,13250,83421,31981,60628,72424,2531.1,525,1222,2997,5356,53144,28855,47698
2002,5,13,52453,81848,26254,17986,2834,2531.1,785,4669,2140,7490,77785,39751,49644
2002,5,14,55843,75673,82436,18862,7071,2531.1,4440,1672,4534,5554,97299,33309,44762
2002,5,15,20471,74177,35885,93468,95885,2531.1,2322,3336,2228,9864,82673,40061,39029
2002,5,16,30923,78460,26083,33064,46677,2531.1,4166,3870,4540,6434,54084,11882,3869
2002,5,17,82715,28525,55988,93601,51298,2531.1,3262,3119,3814,9146,97938,39698,19639
2002,5,18,34527,70261,4388,21755,1540,2531.1,3167,2461,1871,9782,81876,44899,37061
2002,5,19,74471,71043,63771,70363,58996,2531.1,3325,3062,4082,9312,51662,46731,34207
2002,5,20,98951,44925,34851,42765,90423,2531.1,3815,4949,4400,6414,63055,20939,32789
2002,5,21,6615,7576,69754,4839,78178,2531.1,4737,2647,4024,9859,23009,48019,1630
2002,5,22,80418,12688,56082,59501,42000,2531.1,1231,2302,4020,8726,16418,25795,24097
2002,5,23,90223,15234,745,9624,34788,2531.1,1914,1402,2726,6667,62592,15903,13800
2002,5,24,84650,12330,18551,23674,58542,2531.1,3044,3958,1208,7798,98458,28950,7913
2002,5,25,34575,4691,86253,19947,62125,2531.1,741,2346,4256,5684,78321,19044,2672
2002,5,26,92990,25237,10447,80716,58256,2531.1,1619,2904,1719,6114,82929,10260,23039
2002,5,27,39434,37327,15572,26385,47805,2531.1,680,3730,1286,7939,35028,13547,30382
2002,5,28,60611,30771,82247,94868,43608,2531.1,3911,1596,1616,5742,33664,44059,10568
2002,5,29,80100,80284,3316,81819,61805,2531.1,3431,2590,1275,5814,43974,20431,2598
2002,5,30,20736,15662,19162,72160,73602,2531.1,706,4211,1311,7952,45430,11271,4190
2002,5,31,44873,25694,14220,30676,16403,2531.1,1086,2853,4518,6102,11024,22675,47884
2002,6,1,69456,40266,85979,76162,592,1980.53,1896,1253,1922,9055,12422,12463,6410
2002,6,2,71115,56770,13776,55419,2201,1980.53,590,4245,1244,7798,77000,19853,41399
2002,6,3,38405,89854,14372,49159,878,1980.53,3861,1684,3663,9688,62845,44255,37047
2002,6,4,87601,76095,26861,29523,45150,1980.53,3338,1263,4835,8465,71682,16784,33067
2002,6,5,79864,71973,52634,1833,19291,1980.53,1685,2695,1686,9666,23205,36716,29634
2002,6,6,55808,2068,39753,49472,83259,1980.53,694,1728,3692,6590,16733,40193,2599
2002,6,7,36357,91424,72810,42544,79889,1980.53,2283,4751,2815,9916,61584,18458,10844
2002,6,8,65902,49622,42506,1740,52031,1980.53,4807,4190,2777,9130,73661,17388,15711
2002,6,9,13511,50092,38248,8555,53382,1980.53,3747,1089,2756,7908,48632,42644,21333
2002,6,10,98752,15916,18749,47920,52184,1980.53,1377,3084,1305,8882,36176,14688,46685
2002,6,11,24593,90984,38879,8723,85544,1980.53,1110,1650,3982,5742,23959,32363,28892
2002,6,12,18394,89060,54805,97502,26968,1980.53,1498,1448,1418,5246,73638,16986,3437
2002,6,13,71931,6368,38677,34588,65250,1980.53,627,1193,2187,9020,31267,34083,24853
2002,6,14,49749,7378,99489,28731,54439,1980.53,2445,2832,3859,9026,86685,22178,39801
2002,6,15,52039,43184,97898,4095,18430,1980.53,4685,1711,4254,6732,57651,25855,37888
2002,6,16,54566,23279,98402,36754,44137,1980.53,2188,3884,3398,6676,38967,24188,29669
2002,6,17,92829,16413,13373,21688,65015,1980.53,3866,3404,3241,8115,53850,28023,1094
2002,6,18,96004,78536,1087,6610,41898,1980.53,2465,2814,2016,6998,49567,26152,8738
2002,6,19,26887,3108,20037,80285,39785,1980.53,825,2612,1768,8404,70652,23134,9004
2002,6,20,34256,80871,6539,77498,88986,1980.53,1872,1340,3923,5926,15910,47172,10389
2002,6,21,31697,6768,9988,13713,3986,1980.53,1216,1752,4014,5218,27508,35150,25907
