year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2013,1,9,63523,3869,93801,19128,51470,2390.19,3215,2036,1801,6468,74113,23603,48300
2013,1,10,25978,39746,2266,39988,25611,2390.19,3899,1015,4690,9097,74144,40896,27813
2013,1,11,36365,2205,29786,91696,62676,2390.19,790,1198,4302,5242,45325,11552,34083
2013,1,12,53543,63541,47808,41696,56362,2390.19,606,3690,3018,7840,38677,14542,21922
2013,1,13,28081,33929,45996,17771,79378,2390.19,886,1492,3696,9616,23789,11038,36492
2013,1,14,88886,68880,27570,59540,24123,2390.19,632,4016,4139,9470,35711,41852,39248
2013,1,15,67744,67363,40544,45763,17630,2390.19,4390,1428,1716,6982,79831,25230,45573
2013,1,16,48230,4850,40973,86926,76006,2390.19,4649,1242,4992,8570,40782,40466,31114
2013,1,17,37818,6094,84483,23310,35564,2390.19,674,4659,1070,8254,65421,37889,36547
2013,1,18,33982,31164,99952,79835,42902,2390.19,582,1131,4632,9582,94408,10637,29783
2013,1,19,43502,99058,41880,93495,47629,2390.19,3960,1797,1846,9600,25106,14054,49014
2013,1,20,21342,6621,76682,41602,28677,2390.19,842,2657,4617,5793,42491,32519,8455
2013,1,21,75577,63909,23651,76561,26297,2390.19,3549,4798,2116,7150,79644,31096,18059
2013,1,22,10795,63605,82894,15901,64752,2390.19,4274,2444,1954,9258,60397,26000,24353
2013,1,23,40762,56241,55011,30380,68386,2390.19,2898,3961,2761,5810,36873,20410,13854
2013,1,24,20959,90423,90209,54427,2204,2390.19,522,2997,4808,9546,45249,30912,19853
2013,1,25,75473,50877,33357,22797,33184,2390.19,3796,1218,4994,5366,20676,18379,43755
2013,1,26,365,99927,78694,94478,2827,2390.19,4887,1158,2341,5818,94563,24544,31919
2013,1,27,7652,46438,53894,57461,81206,2390.19,3372,1677,1370,6942,79473,15906,15495
2013,1,28,31835,94623,6204,81829,81133,2390.19,1560,1496,3157,6450,75974,12335,43232
2013,1,29,43524,7214,2472,65865,28662,2390.19,1760,1312,3472,7005,10124,41029,47035
2013,1,30,92501,14849,14060,58871,52930,2390.19,1128,4763,1726,7331,82944,15998,9885
2013,1,31,40563,99505,99840,72,27462,2390.19,2406,1978,4379,9766,53201,44392,42166
2013,2,1,76314,97057,38089,69672,7182,2795.14,2171,2029,4529,7393,91310,19413,29119
2013,2,2,28523,76075,56625,25854,75371,2795.14,2768,4874,4806,5688,18687,33324,8616
2013,2,3,61599,6024,82704,42829,75577,2795.14,2444,1890,1016,5533,21561,47684,43448
2013,2,4,71004,85,86067,80533,37478,2795.14,1297,2008,1154,5852,16420,11524,43729
2013,2,5,47889,7326,52751,22696,6517,2795.14,2371,4466,2461,5074,27294,12178,21438
2013,2,6,64874,64740,21280,5377,56625,2795.14,4413,2627,4276,7354,24511,13106,9193
2013,2,7,65560,57161,95458,51715,30083,2795.14,4590,4322,2339,9394,17017,13942,20015
2013,2,8,53779,55741,34675,47592,60815,2795.14,1981,2039,3060,9234,47416,16036,11970
2013,2,9,13806,33182,43664,89434,5013,2795.14,3891,1923,1686,8708,54989,21768,34527
2013,2,10,34364,84581,66092,78056,83274,2795.14,3263,3403,1678,9289,16070,32367,49461
2013,2,11,57611,34329,90760,671,88941,2795.14,1706,4097,2708,6721,24883,18154,4528
2013,2,12,61248,43775,12348,19287,74476,2795.14,2406,1598,3269,9849,13014,12406,17338
2013,2,13,5663,47862,4946,77216,43503,2795.14,934,1113,1620,6693,14334,11913,22293
2013,2,14,71221,34843,97363,58929,27916,2795.14,4352,1040,2372,6700,24801,13704,22246
2013,2,15,80390,32208,82039,48659,22058,2795.14,1552,4071,1708,7849,21286,18714,1637
2013,2,16,76495,47221,10466,49467,63915,2795.14,1379,1142,4794,8742,10415,15430,28601
2013,2,17,47340,94768,13226,29712,91468,2795.14,2911,1856,1585,5234,36866,24994,38027
2013,2,18,19291,69771,69066,85140,7621,2795.14,843,4114,3924,7660,49932,17838,40352
2013,2,19,66262,61313,69325,62408,86407,2795.14,1006,1702,4507,6694,79809,32326,29740
2013,2,20,37721,99073,54184,40659,374,2795.14,652,4663,2172,8630,21155,18454,7402
2013,2,21,57774,48351,1611,11698,86012,2795.14,887,3624,4206,5212,31031,15612,1543
2013,2,22,94952,17502,65711,85811,844,2795.14,3137,4916,1896,9310,95574,27668,11872
2013,2,23,46074,77579,97333,23246,45001,2795.14,741,4126,3189,8703,30823,35552,34840
2013,2,24,10247,93064,54177,55805,8276,2795.14,1417,4578,4061,6968,10788,36256,1561
2013,2,25,31703,73527,7525,8998,12199,2795.14,1665,3271,3381,5734,97869,16772,19451
2013,2,26,35189,38611,93860,34731,13667,2795.14,574,3912,4098,6558,96068,42373,41036
2013,2,27,8724,67486,78304,44137,37317,2795.14,1744,4018,2218,8548,78015,19416,33693
2013,2,28,40072,81034,27689,53453,81383,2795.14,3186,1571,1871,8210,67653,10537,41910
2013,3,1,4288,50802,97179,95099,46871,2034.84,722,1424,4207,8628,68024,34251,5904
2013,3,2,61055,53395,91471,81676,47763,2034.84,1746,3795,1278,6234,10177,13187,27239
2013,3,3,19738,43101,60060,58135,10754,2034.84,2567,1622,1398,8846,26491,18268,20597
