year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2004,5,27,66588,90324,43648,74703,80544,3188.19,1455,3069,4500,9302,16106,35253,2145
2004,5,28,42573,67347,3292,89465,37428,3188.19,3323,2593,1058,5896,98114,17424,1912
2004,5,29,25958,1522,45986,49671,24228,3188.19,3504,2166,1290,8503,81868,41183,3965
2004,5,30,77000,59676,64254,12852,55330,3188.19,4456,2901,1970,7747,14898,11508,18273
2004,5,31,69660,62041,53343,27070,94289,3188.19,776,1010,1374,7078,69915,26261,17809
2004,6,1,34772,33428,62719,59627,31648,1735.93,1625,2674,3155,9476,63004,11146,3903
2004,6,2,63934,77258,71102,98033,80976,1735.93,4043,4367,1606,8974,53656,48000,26851
2004,6,3,96890,90254,35,45004,60170,1735.93,2082,1292,4722,9800,70919,41369,26296
2004,6,4,30055,7545,99045,64562,73374,1735.93,2340,3658,1324,8441,51690,36632,12049
2004,6,5,31644,35735,12353,61836,63200,1735.93,1188,1558,2613,6222,21444,49134,32361
2004,6,6,2519,34879,60428,78593,11031,1735.93,1314,1085,2006,6870,11302,44967,31347
2004,6,7,63759,89340,14978,35768,44133,1735.93,2400,1562,1846,8902,53963,48305,33021
2004,6,8,83465,30152,74746,72430,22727,1735.93,1564,1596,1067,7994,20188,42098,46190
2004,6,9,29690,22855,99536,1284,24565,1735.93,1251,4674,1754,9894,40442,10020,5182
2004,6,10,60601,12843,30782,95707,13947,1735.93,736,3762,1248,5109,86191,20326,34745
2004,6,11,97651,7756,11923,45071,6099,1735.93,3520,1584,1317,6120,53423,45881,48463
2004,6,12,24589,99675,557,35462,77255,1735.93,1818,2855,1606,7912,49913,15990,40999
2004,6,13,55048,60278,14253,86296,61739,1735.93,1621,4388,4551,8543,17862,47001,16796
2004,6,14,33359,7979,99142,4676,27386,1735.93,556,1974,3590,7464,15178,45844,2565
2004,6,15,58463,26958,52,28655,80909,1735.93,4144,1920,1594,9748,38603,38332,16318
2004,6,16,76545,95225,47721,17448,80121,1735.93,4448,3478,2861,9941,34505,20247,18532
2004,6,17,32506,51414,88574,1096,68879,1735.93,3292,2340,1348,9695,55995,32929,8713
2004,6,18,46013,1492,68885,72607,61241,1735.93,2290,4136,4064,5482,71583,15536,7488
2004,6,19,9895,52384,45367,19108,32326,1735.93,4354,4830,1284,8568,82278,10998,29872
2004,6,20,69344,61923,43856,21365,41618,1735.93,4293,2630,2693,9530,76588,45285,49851
2004,6,21,63370,53880,49422,82434,95243,1735.93,2969,1488,3388,9687,40595,22065,21005
2004,6,22,39559,96303,3248,70844,56934,1735.93,2357,1277,2447,9766,63993,10844,35526
2004,6,23,47415,18288,93048,81461,57818,1735.93,1745,2538,4866,6167,19972,35108,19636
2004,6,24,63524,34294,72949,53264,93982,1735.93,666,4891,1198,8576,37086,33131,13545
2004,6,25,80454,24445,25761,44254,72009,1735.93,4670,4423,3041,9069,14278,32210,39755
2004,6,26,45057,93981,19749,84924,36500,1735.93,1383,1046,1718,9332,69638,17051,6073
2004,6,27,22877,61320,66943,65427,56248,1735.93,3557,3052,4825,8646,97305,16833,4030
2004,6,28,80425,63328,36257,4818,22397,1735.93,2027,2453,2472,6264,52376,33971,3492
2004,6,29,95553,88760,347,18623,98092,1735.93,673,2319,2656,8967,11010,20255,36338
2004,6,30,22997,67656,73308,67822,58326,1735.93,1007,3749,1198,7263,43566,39041,36966
2004,7,1,46946,56495,70932,86425,25223,1836.32,3328,1362,1601,6950,44777,15886,4903
2004,7,2,52624,98449,21947,71592,17547,1836.32,939,1678,1860,5113,59878,18825,42202
2004,7,3,96121,98628,85471,49736,58546,1836.32,1842,1990,2357,7773,16542,38931,24512
2004,7,4,99029,6596,19265,70630,23546,1836.32,3567,2521,3842,8358,80464,46388,30394
2004,7,5,9067,91404,97942,40927,86517,1836.32,4752,3988,1446,6326,48724,31343,7820
2004,7,6,36086,5567,53186,99795,49693,1836.32,3725,3720,4398,7989,19349,15898,11452
2004,7,7,88384,64269,16818,67226,31134,1836.32,4965,1662,1462,7906,97477,15820,47282
2004,7,8,35726,73582,6894,8524,35156,1836.32,4866,1240,2536,6112,87386,27228,5618
2004,7,9,70855,76112,92301,55254,84102,1836.32,4549,3836,2269,6366,72413,39754,28002
2004,7,10,10000,52379,96306,15036,46637,1836.32,2940,2361,2364,9834,14482,10106,43783
2004,7,11,1804,47103,90113,79340,56506,1836.32,2919,2359,3610,5219,98964,16282,27499
2004,7,12,43221,78514,59252,51842,74880,1836.32,1595,4878,1606,7900,16266,13382,31665
2004,7,13,98036,55559,62096,65400,85393,1836.32,4270,3548,2785,5942,99239,11294,19332
2004,7,14,68234,22160,33002,38196,37379,1836.32,3610,1951,1831,7861,48792,13758,31967
2004,7,15,15878,56741,2942,32624,60993,1836.32,1005,4027,1118,8914,40778,42862,35560
2004,7,16,43784,41402,96411,92921,32136,1836.32,3562,1720,4161,7915,54915,37891,45651
2004,7,17,96234,79878,84843,23066,47739,1836.32,1128,4967,1727,6886,28942,34071,49988
2004,7,18,95982,41300,59452,87100,15752,1836.32,4961,1782,1630,5458,68806,40118,1910
2004,7,19,4727,83721,6839,38888,47989,1836.32,1778,4221,2983,6514,83638,22074,28107
2004,7,20,61609,24767,18394,84688,1541,1836.32,3758,2521,3635,8209,15702,20739,47337
2004,7,21,44792,80934,96626,2774,90010,1836.32,2891,4735,1856,6082,33622,29844,31785
2004,7,22,10541,60402,74067,84876,88375,1836.32,1949,1334,3823,6810,51021,11926,7705
2004,7,23,5384,36132,14237,94019,80694,1836.32,1109,1966,2493,8184,44609,10042,15209
2004,7,24,25872,53854,97239,24080,86288,1836.32,3924,1827,2614,8694,81702,12340,47214
2004,7,25,18399,5005,78675,17222,46700,1836.32,3936,2082,2178,8172,62452,12871,29696
2004,7,26,79733,93563,4708,92227,37650,1836.32,1081,4872,4522,8319,15834,11628,49318
2004,7,27,71885,74228,2637,95851,18570,1836.32,3190,1968,4342,6864,70541,19214,34339
2004,7,28,32912,4479,4476,15091,69003,1836.32,2961,3735,1842,9021,40961,30843,16929
2004,7,29,64691,52043,10716,84213,76714,1836.32,982,3598,1014,5324,44448,40167,31019
2004,7,30,93348,68992,77136,99043,55856,1836.32,1435,3767,3507,5911,20209,15474,14030
2004,7,31,39192,14523,2597,32386,13544,1836.32,3228,3233,1951,7896,62445,10044,9910
2004,8,1,68819,69968,42912,77828,30768,1375.35,1175,4758,1782,7254,55614,24243,33080
2004,8,2,21653,60734,9103,93916,80943,1375.35,4458,1886,1130,7402,18026,41822,12965
2004,8,3,45072,3594,53774,35367,82392,1375.35,3032,1209,1894,5943,29037,25877,25143
2004,8,4,99023,213,75636,75590,86782,1375.35,4832,4785,3334,5287,18701,39276,47602
2004,8,5,4604,68160,1094,70164,66356,1375.35,3337,2778,1782,8474,63145,12437,26454
2004,8,6,73606,36178,80000,18716,52121,1375.35,944,2495,1210,5872,43084,12381,9037
2004,8,7,50534,42917,37167,58868,84556,1375.35,4496,4158,1731,7794,75674,23086,22220
2004,8,8,8395,4012,50865,54793,2475,1375.35,3582,1080,2890,7172,11147,35011,30362
2004,8,9,72618,38444,2507,98218,41375,1375.35,1950,1907,4858,8242,67127,11542,11943
2004,8,10,52689,47976,94925,9420,46269,1375.35,2505,4662,1934,9721,25806,19586,36951
2004,8,11,30084,9389,2221,29326,89322,1375.35,4336,1938,1810,6398,76507,19084,13368
2004,8,12,45137,19810,17797,66348,83927,1375.35,3465,1614,4250,9741,62385,45518,1276
2004,8,13,86693,11243,66533,94007,10964,1375.35,3794,2398,3079,6015,86724,14812,42340
2004,8,14,35735,67413,85692,3898,66960,1375.35,3434,3447,3360,9910,11146,48638,28552
2004,8,15,32507,99612,35253,98109,99354,1375.35,4979,2397,1918,5736,96403,36195,13990
2004,8,16,1555,16550,9946,19635,38917,1375.35,3387,4651,1766,5430,94900,47393,46670
2004,8,17,23982,8335,92193,22343,55917,1375.35,980,3422,2950,5180,11562,18655,3340
2004,8,18,86575,29215,21053,11807,22078,1375.35,4353,3632,1458,8606,59618,11260,33808
2004,8,19,87321,19358,96629,84107,64788,1375.35,1499,3769,4862,7392,27463,11568,41529
2004,8,20,43383,64796,60554,62686,37381,1375.35,1340,1258,4002,8745,68465,31080,29789
2004,8,21,52553,32819,71065,19262,23469,1375.35,4887,2140,1391,6090,11246,31178,47035
2004,8,22,29397,59098,36300,29259,99142,1375.35,1389,2523,3558,7802,10426,32290,13763
2004,8,23,41732,2902,22598,67087,21647,1375.35,3166,1110,1584,5582,26164,30053,7415
2004,8,24,32617,51052,23546,15360,88919,1375.35,1537,4666,1998,9189,63925,25734,1145
2004,8,25,79304,81667,68259,7862,59962,1375.35,1504,1693,4071,5453,85131,47069,39819
2004,8,26,52869,83298,37621,9453,85232,1375.35,857,2847,1187,9403,33206,36457,13785
2004,8,27,80548,96096,71125,7141,95285,1375.35,2875,4588,3067,7485,98801,43029,1402
2004,8,28,7304,5306,11075,32728,50760,1375.35,4796,4979,1718,7546,29431,31085,46206
2004,8,29,97553,35290,98933,45092,64693,1375.35,2901,1591,1884,9025,68731,12454,48491
2004,8,30,36779,1607,47163,69846,19092,1375.35,4226,2747,3973,9910,75474,17494,12316
2004,8,31,2858,71623,71064,98712,5392,1375.35,4796,4295,1576,5080,64387,16827,1000
2004,9,1,62289,78419,20861,47666,63503,1452.33,4443,1878,1202,5190,17974,19263,27083
2004,9,2,49868,43300,3237,40168,35126,1452.33,3025,1747,1735,8088,28490,42230,20673
2004,9,3,37886,47787,94366,49318,28526,1452.33,4240,1636,2315,7030,54830,35817,27546
2004,9,4,23535,55626,67279,80483,26266,1452.33,4745,1132,2481,9334,32652,28958,17831
2004,9,5,90007,92030,85706,31743,50118,1452.33,658,4354,3334,9388,53672,13728,14197
2004,9,6,28587,62913,14025,50903,93013,1452.33,1719,1546,1672,8004,97028,17096,18855
2004,9,7,88180,13126,59582,32013,32460,1452.33,970,3818,1238,6066,70560,11846,42234
2004,9,8,27225,77237,55087,21911,61926,1452.33,3769,1034,3022,5596,57766,47386,8759
2004,9,9,28000,94486,13933,68831,14836,1452.33,926,4366,1789,7466,51379,11212,27313
2004,9,10,4093,62350,44420,4707,75378,1452.33,1790,3953,2215,6876,40863,20492,14980
2004,9,11,51987,69633,77357,40009,28778,1452.33,3746,1776,1930,8070,25606,27147,35123
2004,9,12,27695,77886,96514,84484,89745,1452.33,742,1582,1594,9016,31247,15838,47893
2004,9,13,65835,3038,37278,74402,46266,1452.33,1246,3251,4125,8602,54611,18518,28141
2004,9,14,90078,8358,82384,52390,92388,1452.33,4536,1446,2226,9634,20917,16656,24342
2004,9,15,90295,11002,34865,16889,61858,1452.33,874,2691,1012,9982,18445,31766,16112
2004,9,16,66982,79692,46371,47459,34646,1452.33,3064,1074,1392,5447,93463,34430,1974
2004,9,17,79790,39352,70865,82016,81754,1452.33,1690,3399,4134,6246,21639,47343,8134
2004,9,18,24019,73203,41388,9520,45692,1452.33,1285,4024,1760,7655,92834,40520,9833
2004,9,19,4990,65899,47948,47033,21347,1452.33,2814,1135,2114,8678,99502,45219,7763
2004,9,20,76812,22546,99971,12299,80452,1452.33,993,4469,4811,7380,13988,13718,21610
2004,9,21,43565,71627,2231,99440,59282,1452.33,1312,1254,2315,8528,27654,15013,11417
2004,9,22,12022,25470,32501,25488,10500,1452.33,2058,3663,1808,7028,32313,10878,32003
2004,9,23,74990,58307,55821,69802,25688,1452.33,3007,1216,2787,6390,85043,33420,36162
2004,9,24,73007,91356,14044,66674,61967,1452.33,1686,3987,4870,8382,15827,26722,8050
2004,9,25,62542,52886,30386,33441,89915,1452.33,4791,4903,1004,6964,51056,13043,12699
2004,9,26,43126,10417,48648,913,88359,1452.33,684,1364,2749,8702,44390,19715,1686
2004,9,27,39130,26077,10055,55352,56616,1452.33,2073,1026,3767,8810,68948,35033,25882
2004,9,28,91509,70093,66289,28866,27057,1452.33,3260,1518,4113,6528,87445,32471,17346
2004,9,29,23302,38130,10188,97403,19210,1452.33,3469,4690,2006,7058,46393,14514,4578
2004,9,30,85758,44820,5482,80877,73630,1452.33,909,1490,1756,8822,10355,37929,24430
2004,10,1,34968,74463,26361,8228,78260,2125.65,2880,1389,4018,5283,51950,23596,8832
