year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2018,3,9,841,58281,31605,38366,97746,2259.87,4526,1826,4928,7342,55280,17156,5881
2018,3,10,52162,6383,1518,75345,83765,2259.87,3524,3998,1232,7787,91779,41637,38650
2018,3,11,51182,21888,57796,7114,89293,2259.87,3488,1126,4218,6582,44849,18315,45939
2018,3,12,62326,44376,65576,38606,74394,2259.87,2114,1555,3590,7272,18251,43706,20857
2018,3,13,62281,18128,7705,67892,55915,2259.87,880,2096,4074,7362,30561,43366,15836
2018,3,14,45967,5403,49852,16537,95496,2259.87,4852,4172,4076,6779,12778,13469,44701
2018,3,15,87636,84893,56377,31226,74876,2259.87,4931,3507,4107,8988,37751,31373,40980
2018,3,16,31176,13632,4822,85251,63660,2259.87,3616,4625,2137,8467,26162,18984,1736
2018,3,17,89521,27367,43157,28597,94146,2259.87,3417,3133,2178,9238,29358,32053,5935
2018,3,18,38478,20643,85562,47585,35983,2259.87,630,2157,3295,9014,52407,33307,23313
2018,3,19,1867,97377,42933,59004,92196,2259.87,2987,1715,4164,9222,26663,23310,35447
2018,3,20,43431,85082,37796,16962,32580,2259.87,4014,1056,4147,7486,34993,40129,33506
2018,3,21,90592,80304,23640,43888,30435,2259.87,2194,3653,3422,6478,15322,15618,26047
2018,3,22,38278,51997,47334,67442,39493,2259.87,2103,4274,1750,9806,16235,24361,23998
2018,3,23,28405,81603,95418,48904,32530,2259.87,780,4473,2065,9024,83360,23852,46763
2018,3,24,5071,76907,22506,94846,29737,2259.87,1815,3013,3509,8150,35455,38001,46514
2018,3,25,30850,42559,37277,6280,87458,2259.87,640,2213,1465,9670,81116,33995,19864
2018,3,26,89173,86502,23469,32591,15526,2259.87,1442,1948,1438,5299,48145,46174,23181
2018,3,27,91813,24961,30541,6675,65461,2259.87,1027,1310,4905,9320,18941,28714,32348
2018,3,28,84520,65935,77280,35985,24697,2259.87,1331,1830,4897,6151,62810,26775,8397
2018,3,29,15684,85605,13724,32122,30904,2259.87,4648,4068,3180,6190,62094,18640,11869
2018,3,30,23888,23122,81303,65145,37778,2259.87,874,3648,3882,7490,74632,23578,16597
2018,3,31,45887,27317,53799,90785,19820,2259.87,3911,1016,3565,7634,83976,15821,32962
2018,4,1,94977,21242,79035,36517,83336,2528.47,816,1456,1681,7630,60585,44629,14027
2018,4,2,52112,99234,93512,39602,90219,2528.47,1840,2534,2239,8976,37353,36552,33442
2018,4,3,92888,89209,55119,90522,73186,2528.47,2727,3161,3532,7074,21030,41867,20940
2018,4,4,42140,81434,48324,3821,39686,2528.47,3449,1796,4494,8312,47750,14712,25262
2018,4,5,41754,49591,48599,45346,58567,2528.47,1897,1453,1512,7015,58326,14697,2305
2018,4,6,74307,41054,49212,32839,2815,2528.47,4705,1305,3026,9381,65126,15434,20242
2018,4,7,80995,79928,15861,5489,88241,2528.47,1553,4993,4552,5151,75338,38118,13611
2018,4,8,87456,57237,39572,95321,10604,2528.47,854,1262,1238,9228,34100,24468,14250
2018,4,9,95822,25159,35775,63849,80892,2528.47,1560,1885,2179,7554,83725,35419,17253
2018,4,10,67384,20279,31766,96936,21783,2528.47,1406,1188,1392,7329,20909,41295,7104
2018,4,11,71580,97280,92558,26882,22860,2528.47,2702,3681,4519,6962,82529,15410,43010
2018,4,12,70729,70442,43648,84260,74214,2528.47,4679,2948,4003,5806,71236,17166,27374
2018,4,13,24900,72643,27728,5592,29972,2528.47,3238,1550,2267,8618,44784,35127,14989
2018,4,14,81509,78839,3809,66029,32315,2528.47,2790,4394,3130,7790,14642,13695,2690
2018,4,15,51516,89685,21645,15519,91129,2528.47,4008,2380,1874,6970,54323,11845,42881
2018,4,16,43076,67562,29749,5344,6061,2528.47,1822,3920,4722,6982,86300,18388,40885
2018,4,17,29672,34092,54135,19154,58234,2528.47,2848,4748,3824,6822,41618,21304,24140
2018,4,18,30077,75627,3685,28303,53714,2528.47,622,1789,1920,6248,18484,47980,8008
2018,4,19,93485,41659,68254,79559,84993,2528.47,4298,4663,4996,8432,50168,13229,4554
2018,4,20,42572,49369,72978,22748,86566,2528.47,4052,1641,2926,7736,61296,26640,30949
2018,4,21,72097,17797,89782,14017,4045,2528.47,3349,3880,2627,6602,93438,17619,24618
2018,4,22,17508,7737,98635,22505,92521,2528.47,733,1606,3170,5063,57839,17542,48803
2018,4,23,6012,68244,34082,28938,82332,2528.47,1929,4427,3173,6870,84796,33569,45378
2018,4,24,52680,79498,47450,35307,42452,2528.47,2925,4958,4975,6266,82462,15000,7240
2018,4,25,66714,68197,8939,81237,59612,2528.47,2323,1254,1372,6404,10911,33704,33130
2018,4,26,11782,49194,4484,24955,60904,2528.47,3523,4935,1094,9326,65241,27579,5632
2018,4,27,79564,84520,87539,44539,2431,2528.47,3385,4144,4548,7362,50380,14159,36353
2018,4,28,26806,49056,96134,94531,65461,2528.47,4586,3593,2590,9069,18548,49845,23398
2018,4,29,54702,93424,79781,39830,32101,2528.47,3761,1663,2245,7651,72554,14675,11375
2018,4,30,74004,7292,33820,44905,50968,2528.47,4063,4125,4607,6226,88655,31419,1114
2018,5,1,33242,25013,83889,82311,59913,3062.77,3363,3336,3514,9545,14374,41240,33734
2018,5,2,93307,13452,53486,97310,2358,3062.77,1312,4649,3332,6216,76968,35235,18161
2018,5,3,91633,71094,34843,79534,59749,3062.77,4479,2989,1274,9448,91652,19126,16262
2018,5,4,8453,45016,20875,38319,70913,3062.77,4558,4218,2466,6096,61527,21175,22663
2018,5,5,17557,49193,80825,85889,65409,3062.77,1123,3392,1974,9302,52925,21339,24146
2018,5,6,4932,43757,14329,96206,18476,3062.77,3744,1928,3700,7830,65246,18478,22333
2018,5,7,39986,11158,35184,92452,94201,3062.77,3626,3108,2254,6494,30348,44015,13063
2018,5,8,51301,17825,33760,96539,40143,3062.77,2877,1318,1793,8558,57631,31621,36686
2018,5,9,70891,21376,8550,54591,38698,3062.77,555,3682,2656,5974,87485,28209,40148
