year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2000,11,3,77974,94028,26655,3172,35329,2139.93,1126,4563,4001,6040,91810,21586,20929
2000,11,4,7481,92024,10044,17411,95157,2139.93,1846,1038,1526,9954,99189,12328,19390
2000,11,5,34458,19017,17062,5776,45684,2139.93,4778,3656,2999,6433,26827,39679,43973
2000,11,6,73714,74306,84243,12715,26699,2139.93,652,1070,4428,7047,84292,45936,26053
2000,11,7,46437,36139,71976,88548,28620,2139.93,1058,3077,1532,8119,68852,17790,21165
2000,11,8,38444,94984,75873,26443,31417,2139.93,1122,1102,4709,5974,34195,11066,19052
2000,11,9,42770,1201,19642,43550,94600,2139.93,4485,1036,1302,7812,45935,18691,3934
2000,11,10,15329,56994,48121,21862,1466,2139.93,866,4908,3308,5314,82703,19458,33326
2000,11,11,18057,48826,81206,44118,15542,2139.93,3228,4662,4304,5748,18211,43904,31753
2000,11,12,36803,74050,84941,93227,1862,2139.93,1918,2190,1154,6390,55403,38389,47228
2000,11,13,59716,45832,94651,88024,28485,2139.93,4099,2892,2530,6654,14028,24423,27354
2000,11,14,93410,20238,49087,59066,69459,2139.93,2969,1260,4050,8532,15839,25912,33650
2000,11,15,51489,94110,9455,72062,20500,2139.93,1802,1790,1386,5838,84590,11058,14858
2000,11,16,98806,65043,34769,41336,26699,2139.93,2111,1459,3366,9646,95525,14176,8130
2000,11,17,81199,14847,86790,55250,19109,2139.93,2513,1948,1737,6967,75361,17236,2629
2000,11,18,38177,2165,13804,65217,23617,2139.93,2093,3774,4788,7474,80109,22838,14747
2000,11,19,29992,28573,75651,24710,26122,2139.93,3886,2320,2373,5675,78921,21481,37528
2000,11,20,94656,42787,24783,91393,16106,2139.93,4980,4281,2307,8784,19497,42276,1222
2000,11,21,69883,56591,81051,66023,28453,2139.93,3860,4795,1084,9030,99504,32205,27512
2000,11,22,52038,4743,55878,54412,96770,2139.93,2244,1424,3936,6766,82816,10041,1151
2000,11,23,33523,7798,64323,52182,62934,2139.93,809,4167,1762,7466,15189,12598,33821
2000,11,24,69372,4050,76362,91808,84913,2139.93,4012,1949,1960,6242,15434,10082,42219
2000,11,25,47393,16310,1507,41330,49688,2139.93,1370,4561,3472,8210,68095,37757,1362
2000,11,26,32218,78905,36925,88980,70765,2139.93,1898,1487,2514,6528,48294,14862,18466
2000,11,27,91830,88659,10729,5143,1253,2139.93,926,3645,1101,6730,89974,17141,34793
2000,11,28,17406,57697,16703,42230,89742,2139.93,1338,3310,1014,9614,43642,17170,1150
2000,11,29,68080,50541,23658,56947,33800,2139.93,4372,1981,3313,5838,47123,44566,38304
2000,11,30,76246,62348,43212,43699,79078,2139.93,839,2835,2233,7798,71416,13327,49538
2000,12,1,17756,51638,75098,17370,11632,3065.9,908,2171,2276,9610,12323,36931,42268
2000,12,2,73120,54305,80246,30925,1428,3065.9,2169,1078,4374,7006,75555,17462,41164
2000,12,3,28060,88391,7497,38306,59808,3065.9,4700,2562,1390,9606,11283,16796,37176
2000,12,4,83418,13085,95321,82047,55480,3065.9,3977,4951,1947,5574,75875,29726,7644
2000,12,5,56738,99397,59853,7464,66616,3065.9,2726,4674,1270,6330,49331,49957,35408
2000,12,6,85103,99033,93872,6620,40183,3065.9,3416,4951,4591,8736,21997,12854,21507
2000,12,7,42732,7328,51374,21031,89254,3065.9,756,1992,2996,6960,69806,19234,43601
2000,12,8,28720,93886,20639,68870,41813,3065.9,742,1914,1446,5401,33534,25536,19971
2000,12,9,16909,73303,65488,51500,8391,3065.9,2921,1121,2516,5647,72151,16769,3838
2000,12,10,69248,89260,79113,12245,66220,3065.9,3208,1290,4156,8846,80160,15638,15272
