year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2006,5,1,11128,9193,78287,78865,20659,1617.87,3196,1090,2402,8542,33369,11334,24635
2006,5,2,88525,52302,81685,4245,71075,1617.87,3929,2168,1259,5878,19110,41300,25686
2006,5,3,60527,45296,94985,70292,49906,1617.87,1715,1033,1886,5622,56249,19862,39921
2006,5,4,30988,99446,68565,34742,11574,1617.87,2502,1450,1939,8382,37046,16036,18286
2006,5,5,9872,57328,51534,27483,24038,1617.87,3783,4564,4365,7544,71207,30623,2719
2006,5,6,20040,82924,41657,35505,89277,1617.87,2978,1616,3703,5800,71357,25276,47906
2006,5,7,7533,40212,58079,94472,74398,1617.87,3836,4269,3803,6054,11751,42841,11477
2006,5,8,89440,46887,93758,20158,60655,1617.87,780,2045,4239,8788,32549,19868,14965
2006,5,9,56694,36881,6485,70397,9776,1617.87,2025,3659,4405,6455,28131,17614,44194
2006,5,10,97933,13320,9424,83088,50042,1617.87,2280,4480,4413,6037,75989,11419,37528
2006,5,11,67355,76770,58466,31594,35558,1617.87,1461,3603,4246,8604,78999,20373,7367
2006,5,12,18492,7377,4034,69249,10185,1617.87,4402,3116,1835,7662,15120,28228,48517
2006,5,13,57706,99837,67710,42119,2226,1617.87,3538,4579,1820,8355,18918,22377,43699
2006,5,14,85722,18987,97333,46321,43285,1617.87,1693,3127,1110,7078,63727,10244,42685
2006,5,15,85595,58130,34713,63783,78308,1617.87,2010,1012,3456,6071,94483,27033,8621
2006,5,16,36123,14374,46614,72943,92729,1617.87,1671,4801,3124,9004,41121,42760,14139
2006,5,17,51689,74168,37240,68101,11246,1617.87,4697,3192,1822,5761,93326,20107,1944
2006,5,18,4382,1689,6121,79190,94113,1617.87,1223,1942,1328,5682,19528,24056,1218
2006,5,19,83327,97552,35210,66451,56556,1617.87,563,4595,1850,5614,18106,44447,26332
2006,5,20,80122,3746,23992,71922,49507,1617.87,2028,1990,1462,8148,49429,45822,17318
2006,5,21,65104,22005,76057,12784,41193,1617.87,1839,4518,4487,8401,14652,32395,11937
2006,5,22,81085,32885,23343,47935,12039,1617.87,2381,2159,1135,6373,64080,16022,32391
2006,5,23,43,6110,88587,51753,70610,1617.87,2574,2065,1372,9982,64848,17564,38016
2006,5,24,18271,18041,42084,27759,6442,1617.87,1505,2525,3640,9847,51811,10678,49405
2006,5,25,82239,10545,2839,34726,76918,1617.87,3071,3312,1472,6658,61416,26341,33271
2006,5,26,96026,58992,44759,72398,65326,1617.87,1313,3596,3998,8396,27706,16791,25959
2006,5,27,14153,54212,54317,12793,20411,1617.87,4823,2648,3024,5332,53726,26293,22480
2006,5,28,42284,23150,19606,48016,81160,1617.87,708,3536,1365,7302,82285,38042,47375
2006,5,29,27777,88599,21639,71776,53348,1617.87,4918,3851,4907,5587,96644,13350,15697
2006,5,30,48067,36468,75671,81091,95481,1617.87,2384,4115,3898,6692,17110,17142,29397
2006,5,31,40716,59191,43594,13433,61009,1617.87,2827,3785,1666,5817,76912,17174,42231
2006,6,1,48183,84380,7774,73770,97376,2383.8,1836,3842,1974,9278,45674,35862,14444
2006,6,2,43015,99790,54761,86357,18273,2383.8,3423,2462,1114,6426,54823,23344,21170
2006,6,3,41036,59961,70526,46853,53225,2383.8,4718,1406,1754,9998,75176,11254,21053
2006,6,4,6936,13365,3001,63402,48995,2383.8,4264,2009,4816,8058,94717,49440,15027
2006,6,5,41547,54493,93255,22661,27701,2383.8,2357,1542,4389,5774,31940,27613,48078
2006,6,6,3935,66659,79021,75719,25503,2383.8,3524,3790,1086,7877,12191,49258,20549
